CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAY,PAN_PRI_PRD_NAY,PAN_PRI_PRD,PAN_PRI_NAY,PAN_PRD_NAY,PRI_PRD_NAY,PAN_PRI,PAN_PRD,PAN_NAY,PRI_PRD,PRI_NAY,PRD_NAY,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,31,YUCATAN,12,UMAN,62,SACALUM,769,3,3,262,2,0,0,426,561,61,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,25,1340,0,38,1378,1538
3,31,YUCATAN,12,UMAN,62,SACALUM,770,3,3,281,4,0,0,606,602,76,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,34,1612,0,49,1661,1948
3,31,YUCATAN,12,UMAN,62,SACALUM,771,1,1,59,3,0,0,168,162,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,423,0,21,444,482
3,31,YUCATAN,13,HUNUCMA,63,SAMAHIL,772,4,4,73,8,58,918,9,0,126,1026,0,0,0,0,0,0,0,0,0,0,0,20,8,1,4,2251,0,40,2291,2604
3,31,YUCATAN,13,HUNUCMA,63,SAMAHIL,773,2,2,16,2,3,400,1,0,32,284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,739,0,8,747,793
3,31,YUCATAN,13,HUNUCMA,63,SAMAHIL,774,2,2,16,3,4,414,3,0,81,345,0,0,0,0,0,0,0,0,0,0,0,12,6,13,0,897,0,27,924,1028
3,31,YUCATAN,11,TECOH,64,SANAHCAT,775,2,2,506,3,0,1,1,217,91,550,0,0,0,0,0,5,0,0,0,0,0,3,0,1,0,1378,0,24,1402,1482
3,31,YUCATAN,17,TIZIMIN,65,SAN FELIPE,776,2,2,31,617,0,7,4,0,298,0,0,0,0,0,0,0,0,0,0,0,0,15,7,2,3,984,0,20,1004,1156
3,31,YUCATAN,17,TIZIMIN,65,SAN FELIPE,777,2,2,19,407,0,8,5,0,255,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,2,708,0,20,728,790
3,31,YUCATAN,21,TICUL,66,SANTA ELENA,778,3,3,850,3,0,0,0,0,458,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,0,22,1425,1843
3,31,YUCATAN,21,TICUL,66,SANTA ELENA,779,2,2,508,3,0,0,0,0,334,30,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,897,0,13,910,1150
3,31,YUCATAN,21,TICUL,66,SANTA ELENA,780,1,1,196,2,0,0,0,0,62,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,3,278,301
3,31,YUCATAN,15,MOTUL,67,SEYE,781,3,3,655,4,441,11,19,16,562,0,0,0,0,0,0,0,0,0,6,0,0,9,0,5,7,1735,0,34,1769,2198
3,31,YUCATAN,15,MOTUL,67,SEYE,782,2,2,377,2,303,7,8,35,326,3,0,0,0,0,0,0,0,0,4,0,0,11,2,1,4,1083,0,34,1117,1299
3,31,YUCATAN,15,MOTUL,67,SEYE,783,3,3,662,5,414,14,23,34,562,1,0,0,0,0,0,0,0,0,4,0,0,16,2,5,9,1751,0,50,1801,2179
3,31,YUCATAN,15,MOTUL,67,SEYE,784,3,3,484,2,347,15,12,31,414,1,0,0,0,0,0,0,0,0,3,0,0,4,2,0,4,1319,0,37,1356,1628
3,31,YUCATAN,15,MOTUL,67,SEYE,785,2,2,263,0,92,4,7,10,249,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,637,0,13,650,737
3,31,YUCATAN,14,PROGRESO,68,SINANCHE,786,2,2,315,21,0,307,180,136,12,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,978,0,34,1012,1130
3,31,YUCATAN,14,PROGRESO,68,SINANCHE,787,2,2,378,25,0,244,247,110,17,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1028,0,23,1051,1162
3,31,YUCATAN,14,PROGRESO,68,SINANCHE,788,1,1,134,33,0,147,66,32,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,419,0,7,426,458
3,31,YUCATAN,18,TEMOZON,69,SOTUTA,789,2,2,33,6,0,729,2,0,242,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1025,0,19,1044,1287
3,31,YUCATAN,18,TEMOZON,69,SOTUTA,790,2,2,17,6,0,427,0,0,169,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,631,0,3,634,777
3,31,YUCATAN,18,TEMOZON,69,SOTUTA,791,2,2,30,5,0,511,5,0,245,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,803,0,14,817,1031
3,31,YUCATAN,18,TEMOZON,69,SOTUTA,792,2,2,34,12,0,633,9,0,323,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1026,0,29,1055,1390
3,31,YUCATAN,18,TEMOZON,69,SOTUTA,793,2,2,16,6,0,536,9,0,374,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,0,34,1000,1260
3,31,YUCATAN,18,TEMOZON,69,SOTUTA,794,1,1,13,4,0,285,4,0,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,9,420,561
3,31,YUCATAN,18,TEMOZON,69,SOTUTA,795,1,1,10,1,0,211,2,0,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,4,336,432
3,31,YUCATAN,17,TIZIMIN,70,SUCILA,796,2,2,558,420,0,8,7,0,131,2,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,1133,8,37,1178,1365
3,31,YUCATAN,17,TIZIMIN,70,SUCILA,797,3,3,629,613,0,6,9,0,241,3,0,0,0,0,0,0,0,2,0,0,0,4,3,1,0,1511,7,37,1555,1785
3,31,YUCATAN,16,IZAMAL,71,SUDZAL,798,2,2,562,4,0,251,3,0,303,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2,0,1137,0,13,1150,1277
3,31,YUCATAN,16,IZAMAL,71,SUDZAL,799,1,1,199,0,0,0,2,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,9,370,380
3,31,YUCATAN,15,MOTUL,72,SUMA,800,2,2,0,2,0,4,7,284,71,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,713,0,24,737,865
3,31,YUCATAN,15,MOTUL,72,SUMA,801,2,2,1,1,0,7,10,256,90,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,698,0,19,717,845
3,31,YUCATAN,20,TEKAX,73,TAHDZIU,802,5,5,555,13,10,42,55,0,740,1737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3155,0,91,3246,3631
3,31,YUCATAN,15,MOTUL,74,TAHMEK,803,2,2,565,0,0,631,2,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1283,0,24,1307,1471
3,31,YUCATAN,15,MOTUL,74,TAHMEK,804,3,3,667,0,0,774,2,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,0,20,1596,1744
3,31,YUCATAN,20,TEKAX,75,TEABO,805,3,3,615,13,0,0,488,0,545,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1672,0,36,1708,1984
3,31,YUCATAN,20,TEKAX,75,TEABO,806,5,5,908,7,0,0,799,0,874,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2596,0,62,2658,3163
3,31,YUCATAN,11,TECOH,76,TECOH,807,4,4,1008,16,540,32,30,0,524,154,0,0,0,0,0,0,0,0,0,0,0,15,1,14,2,2336,2,93,2431,2915
3,31,YUCATAN,11,TECOH,76,TECOH,808,2,2,420,4,194,14,7,0,295,93,0,0,0,0,0,0,0,0,0,0,0,6,1,1,3,1038,0,38,1076,1307
3,31,YUCATAN,11,TECOH,76,TECOH,809,3,3,649,12,216,18,20,0,322,136,0,0,0,0,0,0,0,0,0,0,0,4,3,7,2,1389,0,67,1456,1746
3,31,YUCATAN,11,TECOH,76,TECOH,810,3,3,594,7,398,22,11,0,354,152,0,0,0,0,0,0,0,0,0,0,0,8,3,4,1,1554,0,63,1617,1992
3,31,YUCATAN,11,TECOH,76,TECOH,811,1,1,255,6,28,9,4,0,181,18,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,510,0,20,530,605
3,31,YUCATAN,11,TECOH,76,TECOH,812,2,2,381,21,98,8,3,0,283,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,810,0,37,847,1000
3,31,YUCATAN,11,TECOH,76,TECOH,813,1,1,190,0,29,6,2,0,85,27,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,353,0,16,369,411
3,31,YUCATAN,11,TECOH,76,TECOH,814,3,3,392,10,46,27,21,0,282,51,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,839,0,58,897,1878
3,31,YUCATAN,11,TECOH,76,TECOH,815,2,2,512,7,53,22,16,0,245,61,0,0,0,0,0,0,0,0,0,0,0,5,3,5,1,930,12,17,959,1228
3,31,YUCATAN,11,TECOH,76,TECOH,816,1,1,118,0,0,2,1,0,117,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,6,258,286
3,31,YUCATAN,16,IZAMAL,77,TEKAL DE VENEGAS,817,3,3,705,1,0,8,11,1,728,5,0,0,3,0,0,5,0,0,0,0,0,10,0,1,0,1478,0,14,1492,1658
3,31,YUCATAN,16,IZAMAL,77,TEKAL DE VENEGAS,818,1,1,297,0,0,4,2,1,262,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,570,0,3,573,699
3,31,YUCATAN,16,IZAMAL,78,TEKANTO,819,2,2,277,40,0,1,9,0,450,0,0,0,2,0,0,6,0,0,0,0,0,17,1,2,0,805,0,8,813,925
3,31,YUCATAN,16,IZAMAL,78,TEKANTO,820,1,1,98,19,0,4,4,0,253,0,0,0,3,0,0,2,0,0,0,0,0,6,0,0,0,389,0,4,393,452
3,31,YUCATAN,16,IZAMAL,78,TEKANTO,821,1,1,95,8,0,2,4,0,194,2,0,0,3,0,0,3,0,0,0,0,0,6,0,0,1,318,1,7,326,360
3,31,YUCATAN,16,IZAMAL,78,TEKANTO,822,2,2,340,43,0,6,13,0,529,5,0,0,3,0,0,11,0,0,0,0,0,10,2,2,3,967,0,8,975,1083
3,31,YUCATAN,16,IZAMAL,78,TEKANTO,824,1,1,78,7,0,1,5,0,191,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,289,0,2,291,303
3,31,YUCATAN,16,IZAMAL,78,TEKANTO,825,1,1,57,5,0,0,0,0,66,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,130,0,1,131,126
3,31,YUCATAN,20,TEKAX,79,TEKAX,826,4,4,715,46,14,30,73,0,880,10,3,12,1,0,0,6,5,2,0,0,0,0,0,0,20,1817,8,66,1891,2902
3,31,YUCATAN,20,TEKAX,79,TEKAX,827,4,4,632,54,9,22,55,0,869,18,15,8,1,0,0,8,0,0,0,0,22,0,0,0,21,1734,5,74,1813,2487
3,31,YUCATAN,20,TEKAX,79,TEKAX,828,3,3,497,35,10,19,53,0,579,17,13,7,4,1,1,10,1,2,0,0,0,0,0,0,13,1262,7,42,1311,1969
3,31,YUCATAN,20,TEKAX,79,TEKAX,829,4,4,621,31,8,19,74,0,828,5,22,13,1,0,0,9,1,2,0,0,0,0,0,0,24,1658,34,73,1765,2754
3,31,YUCATAN,20,TEKAX,79,TEKAX,830,3,3,477,19,7,14,44,0,542,15,5,5,0,0,0,6,1,3,2,0,0,0,0,0,24,1164,9,44,1217,1683
3,31,YUCATAN,20,TEKAX,79,TEKAX,831,2,2,355,20,4,18,32,0,408,21,0,2,3,0,0,3,1,0,0,0,0,0,0,0,10,877,2,28,907,1274
3,31,YUCATAN,20,TEKAX,79,TEKAX,832,2,2,320,23,3,19,44,0,371,8,4,8,0,0,0,11,0,0,0,0,0,0,0,0,14,825,2,27,854,1165
3,31,YUCATAN,20,TEKAX,79,TEKAX,833,2,2,410,34,3,12,35,0,443,7,6,3,1,0,0,2,1,1,0,0,0,0,0,0,18,976,11,27,1014,1347
3,31,YUCATAN,20,TEKAX,79,TEKAX,834,2,2,163,23,1,6,13,0,146,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,366,2,6,374,919
3,31,YUCATAN,20,TEKAX,79,TEKAX,835,3,3,600,38,10,32,61,0,702,20,10,9,3,0,0,5,2,0,0,0,0,0,0,0,21,1513,3,35,1551,2058
3,31,YUCATAN,20,TEKAX,79,TEKAX,836,4,4,570,59,8,19,76,0,833,7,7,8,1,0,0,7,1,0,0,0,0,0,0,0,29,1625,34,51,1710,2521
3,31,YUCATAN,20,TEKAX,79,TEKAX,837,2,2,224,68,15,16,36,0,398,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,765,0,21,786,916
3,31,YUCATAN,20,TEKAX,79,TEKAX,838,2,2,424,73,13,32,31,0,500,12,1,4,0,0,0,8,0,1,0,0,0,0,0,0,7,1106,0,51,1157,1452
3,31,YUCATAN,20,TEKAX,79,TEKAX,839,2,2,363,60,8,16,64,0,502,4,7,4,1,0,0,4,1,0,0,0,0,0,0,0,6,1040,0,38,1078,1260
3,31,YUCATAN,20,TEKAX,79,TEKAX,841,1,1,117,13,3,9,12,0,226,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,385,0,10,395,466
3,31,YUCATAN,20,TEKAX,79,TEKAX,842,3,3,422,34,2,13,48,0,634,18,2,0,0,0,0,7,3,0,0,0,0,0,0,0,8,1191,5,60,1256,1611
3,31,YUCATAN,20,TEKAX,79,TEKAX,843,2,2,174,52,6,27,25,0,281,4,0,4,0,0,0,13,2,0,0,0,0,0,0,0,6,594,2,57,653,1052
3,31,YUCATAN,20,TEKAX,79,TEKAX,844,3,3,406,27,18,39,47,0,441,12,0,10,2,0,0,4,4,2,0,0,0,0,0,0,7,1019,0,50,1069,1563
3,31,YUCATAN,20,TEKAX,79,TEKAX,845,1,1,32,0,0,1,5,0,42,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83,0,4,87,146
3,31,YUCATAN,20,TEKAX,79,TEKAX,1191,4,4,722,60,18,40,86,0,915,16,1,7,0,0,0,8,1,0,0,0,0,0,0,0,7,1881,0,82,1963,2773
3,31,YUCATAN,20,TEKAX,79,TEKAX,1192,1,1,108,28,2,6,10,0,134,5,0,4,0,0,0,6,0,0,0,0,0,0,0,0,1,304,0,4,308,364
3,31,YUCATAN,21,TICUL,80,TEKIT,846,4,4,1249,6,0,0,0,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,0,28,2438,2802
3,31,YUCATAN,21,TICUL,80,TEKIT,847,3,3,784,6,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532,0,23,1555,1736
3,31,YUCATAN,21,TICUL,80,TEKIT,848,4,4,1066,5,0,0,0,0,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130,1,32,2163,2435
3,31,YUCATAN,21,TICUL,80,TEKIT,849,3,3,724,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,0,21,1349,1512
3,31,YUCATAN,19,VALLADOLID,81,TEKOM,851,2,2,275,618,0,0,0,0,91,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,996,1,34,1031,1189
3,31,YUCATAN,19,VALLADOLID,81,TEKOM,852,2,2,270,643,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,993,0,14,1007,1136
3,31,YUCATAN,19,VALLADOLID,81,TEKOM,853,1,1,97,131,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,3,243,253
3,31,YUCATAN,19,VALLADOLID,81,TEKOM,854,1,1,48,103,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,6,161,179
3,31,YUCATAN,14,PROGRESO,82,TELCHAC PUEBLO,855,2,2,11,361,0,1,407,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,0,21,814,949
3,31,YUCATAN,14,PROGRESO,82,TELCHAC PUEBLO,856,1,1,4,276,0,0,253,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,20,572,670
3,31,YUCATAN,14,PROGRESO,82,TELCHAC PUEBLO,857,1,1,17,296,0,2,283,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,12,627,685
3,31,YUCATAN,14,PROGRESO,82,TELCHAC PUEBLO,858,2,2,7,346,0,0,299,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,15,685,784
3,31,YUCATAN,14,PROGRESO,83,TELCHAC PUERTO,859,2,2,99,458,0,8,7,8,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1007,0,27,1034,1202
3,31,YUCATAN,14,PROGRESO,83,TELCHAC PUERTO,860,2,2,93,444,0,12,13,8,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,995,0,23,1018,1108
3,31,YUCATAN,16,IZAMAL,84,TEMAX,861,3,3,737,23,0,4,724,0,75,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1574,0,42,1616,1841
3,31,YUCATAN,16,IZAMAL,84,TEMAX,862,2,2,417,15,0,0,404,0,22,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,865,0,14,879,985
3,31,YUCATAN,16,IZAMAL,84,TEMAX,863,2,2,485,6,0,3,505,0,16,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1020,0,9,1029,1173
3,31,YUCATAN,16,IZAMAL,84,TEMAX,864,2,2,498,17,0,2,456,0,20,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1000,0,22,1022,1182
3,31,YUCATAN,16,IZAMAL,84,TEMAX,865,1,1,61,0,0,1,76,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,6,157,189
3,31,YUCATAN,16,IZAMAL,84,TEMAX,866,1,1,91,0,0,0,61,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,5,181,205
3,31,YUCATAN,18,TEMOZON,85,TEMOZON,867,4,4,45,1,1,7,0,97,1052,825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2029,0,47,2076,2301
3,31,YUCATAN,18,TEMOZON,85,TEMOZON,868,3,3,34,1,5,12,0,128,797,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569,0,44,1613,1808
3,31,YUCATAN,18,TEMOZON,85,TEMOZON,869,3,3,37,0,3,14,0,90,823,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,0,47,1743,1995
3,31,YUCATAN,18,TEMOZON,85,TEMOZON,870,3,3,60,1,5,17,0,27,601,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416,0,65,1481,1773
3,31,YUCATAN,18,TEMOZON,85,TEMOZON,871,1,1,30,0,1,3,0,0,176,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,3,341,388
3,31,YUCATAN,18,TEMOZON,85,TEMOZON,872,1,1,13,1,0,7,0,12,117,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,248,0,14,262,299
3,31,YUCATAN,18,TEMOZON,85,TEMOZON,873,2,2,23,2,0,2,0,17,677,245,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,971,0,14,985,1041
3,31,YUCATAN,18,TEMOZON,85,TEMOZON,874,4,4,58,8,10,25,0,86,1374,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412,0,81,2493,2914
3,31,YUCATAN,16,IZAMAL,86,TEPAKAN,875,1,1,225,0,231,4,1,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,481,0,23,504,549
3,31,YUCATAN,16,IZAMAL,86,TEPAKAN,876,2,2,519,1,580,2,7,0,37,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1151,0,38,1189,1316
3,31,YUCATAN,16,IZAMAL,86,TEPAKAN,877,1,1,63,0,51,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,3,125,131
3,31,YUCATAN,13,HUNUCMA,87,TETIZ,878,4,4,55,688,0,13,1023,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,0,55,1867,2207
3,31,YUCATAN,13,HUNUCMA,87,TETIZ,879,3,3,54,657,0,4,808,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1539,0,45,1584,1875
3,31,YUCATAN,15,MOTUL,88,TEYA,880,1,1,112,0,0,0,0,173,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,31,590,691
3,31,YUCATAN,15,MOTUL,88,TEYA,881,2,2,218,1,0,0,0,277,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0,33,895,1058
3,31,YUCATAN,21,TICUL,89,TICUL,882,5,5,963,43,10,36,37,11,1139,6,0,0,0,0,0,0,0,13,0,0,0,24,1,3,6,2292,0,66,2358,3270
3,31,YUCATAN,21,TICUL,89,TICUL,883,2,2,414,24,3,32,18,3,501,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,23,1023,1399
3,31,YUCATAN,21,TICUL,89,TICUL,884,3,3,587,48,3,13,14,5,603,4,0,0,0,0,0,0,0,6,0,0,0,29,4,3,3,1322,0,30,1352,1729
3,31,YUCATAN,21,TICUL,89,TICUL,885,3,3,637,41,4,11,16,9,514,4,0,0,0,0,0,0,0,7,0,0,0,15,3,4,2,1267,1,39,1307,1664
3,31,YUCATAN,21,TICUL,89,TICUL,886,3,3,527,21,5,28,24,10,573,8,0,0,0,0,0,0,0,5,0,0,0,24,1,9,1,1236,0,23,1259,1736
3,31,YUCATAN,21,TICUL,89,TICUL,887,4,4,720,68,2,29,26,8,878,3,0,0,0,0,0,0,0,6,0,0,0,17,1,3,4,1765,1,48,1814,2549
3,31,YUCATAN,21,TICUL,89,TICUL,888,2,2,386,14,7,15,19,4,417,2,0,0,0,0,0,0,0,4,0,0,0,10,0,2,2,882,0,17,899,1256
3,31,YUCATAN,21,TICUL,89,TICUL,889,2,2,385,7,1,8,17,3,367,4,0,0,0,0,0,0,0,3,0,0,0,21,3,3,0,822,0,28,850,1135
3,31,YUCATAN,21,TICUL,89,TICUL,890,3,3,560,25,5,34,26,7,638,2,0,0,0,0,0,0,0,8,0,0,0,26,5,11,3,1350,0,40,1390,1856
3,31,YUCATAN,21,TICUL,89,TICUL,891,4,4,539,57,4,25,23,3,751,7,0,0,0,0,0,0,0,14,0,0,0,33,5,10,8,1479,1,33,1513,2063
3,31,YUCATAN,21,TICUL,89,TICUL,892,3,3,511,48,1,27,23,0,602,2,0,0,0,0,0,0,0,11,0,0,0,21,6,7,4,1263,2,23,1288,1834
3,31,YUCATAN,21,TICUL,89,TICUL,893,3,3,741,19,3,19,25,5,592,7,0,0,0,0,0,0,0,8,0,0,0,18,1,9,2,1449,0,40,1489,1922
3,31,YUCATAN,21,TICUL,89,TICUL,894,3,3,634,23,4,21,20,5,646,4,0,0,0,0,0,0,0,3,0,0,0,24,4,6,3,1397,0,39,1436,1957
3,31,YUCATAN,21,TICUL,89,TICUL,895,4,4,677,26,2,24,34,17,766,12,0,0,0,0,0,0,0,9,0,0,0,28,2,8,5,1610,3,39,1652,2272
3,31,YUCATAN,21,TICUL,89,TICUL,896,3,3,629,8,3,25,37,1,683,6,0,0,0,0,0,0,0,5,0,0,0,29,3,2,1,1432,0,85,1517,1989
3,31,YUCATAN,21,TICUL,89,TICUL,897,3,3,342,13,4,31,47,5,666,8,0,0,0,0,0,0,0,3,0,0,0,29,10,8,5,1171,0,38,1209,1761
3,31,YUCATAN,11,TECOH,90,TIMUCUY,898,3,3,614,1008,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879,0,26,1905,2101
3,31,YUCATAN,11,TECOH,90,TIMUCUY,899,4,4,641,955,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881,0,45,1926,2119
3,31,YUCATAN,11,TECOH,90,TIMUCUY,900,3,3,314,677,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,0,30,1458,1599
3,31,YUCATAN,18,TEMOZON,91,TINUM,901,2,2,170,4,0,79,11,0,472,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,777,0,13,790,945
3,31,YUCATAN,18,TEMOZON,91,TINUM,902,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671
3,31,YUCATAN,18,TEMOZON,91,TINUM,903,4,4,589,3,0,810,6,0,112,141,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,1676,0,43,1719,2801
3,31,YUCATAN,18,TEMOZON,91,TINUM,904,4,4,640,1,0,813,4,0,127,104,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,1703,0,36,1739,2114
3,31,YUCATAN,18,TEMOZON,91,TINUM,905,2,2,287,14,0,105,17,0,410,206,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,1052,0,27,1079,1269
3,31,YUCATAN,18,TEMOZON,91,TINUM,906,1,1,137,0,0,182,3,0,79,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,457,0,4,461,472
3,31,YUCATAN,18,TEMOZON,91,TINUM,907,2,2,146,1,0,158,6,0,128,48,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,493,0,17,510,1159
3,31,YUCATAN,19,VALLADOLID,92,TIXCACALCUPUL,908,3,3,236,363,0,15,14,0,616,0,0,0,0,0,0,28,0,0,0,0,0,26,3,3,6,1310,1,27,1338,1556
3,31,YUCATAN,19,VALLADOLID,92,TIXCACALCUPUL,909,2,2,143,333,0,19,13,0,541,0,0,0,0,0,0,26,0,0,0,0,0,20,3,5,2,1105,0,9,1114,1353
3,31,YUCATAN,19,VALLADOLID,92,TIXCACALCUPUL,910,1,1,80,171,0,10,8,0,269,0,0,0,0,0,0,32,0,0,0,0,0,10,3,2,1,586,1,9,596,635
3,31,YUCATAN,19,VALLADOLID,92,TIXCACALCUPUL,911,3,3,212,542,0,22,19,0,834,0,0,0,0,0,0,37,0,0,0,0,0,35,4,7,5,1717,1,16,1734,1926
3,31,YUCATAN,15,MOTUL,93,TIXKOKOB,912,2,2,316,9,1,6,110,94,274,205,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1019,0,41,1060,1326
3,31,YUCATAN,15,MOTUL,93,TIXKOKOB,913,3,3,456,12,3,20,185,140,389,350,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1565,1,45,1611,1994
3,31,YUCATAN,15,MOTUL,93,TIXKOKOB,914,3,3,340,22,2,31,179,144,287,187,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1197,0,49,1246,1543
3,31,YUCATAN,15,MOTUL,93,TIXKOKOB,915,2,2,329,6,0,4,116,124,230,117,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,929,0,21,950,1243
3,31,YUCATAN,15,MOTUL,93,TIXKOKOB,916,3,3,439,15,1,14,213,189,327,188,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1394,0,39,1433,1912
3,31,YUCATAN,15,MOTUL,93,TIXKOKOB,917,3,3,356,7,1,22,153,111,436,310,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1401,0,49,1450,1806
