CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,MC,MORENA,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1465,B,1,0,B,0,7,15,1,24,0,6,1,0,0,0,0,91,145,0,4,149,313,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1466,B,1,0,B,0,23,34,0,38,0,10,1,1,0,0,0,158,265,0,4,269,499,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1467,B,1,0,B,0,61,34,3,48,0,16,6,2,0,1,0,106,277,0,6,283,446,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1468,B,1,0,B,0,53,49,7,54,0,18,4,0,1,1,0,178,365,0,7,372,604,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1469,B,1,0,B,0,72,77,14,47,0,11,6,0,0,0,0,171,398,0,9,407,644,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1470,B,1,0,B,0,35,41,6,27,0,14,3,2,0,0,0,150,278,0,10,288,486,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1470,C,1,0,C01,0,43,50,4,35,0,15,0,9,0,0,0,111,267,1,4,272,485,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1471,B,1,0,B,0,39,39,4,44,0,10,0,0,0,0,0,152,288,0,5,293,517,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1472,B,1,0,B,0,5,21,2,17,0,5,1,0,0,0,0,134,185,1,6,192,544,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1473,B,1,0,B,0,18,12,2,24,0,6,1,0,0,0,0,166,229,0,2,231,571,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1474,B,1,0,B,0,59,72,10,52,0,14,11,3,0,0,0,173,394,0,9,403,670,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1475,B,1,0,B,0,28,17,7,17,0,4,1,2,0,0,0,71,147,0,4,151,242,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1476,B,1,0,B,0,46,40,4,31,0,9,5,1,0,1,0,111,248,0,4,252,340,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1477,B,1,0,B,0,49,44,1,36,0,11,3,0,0,2,0,137,283,1,3,287,461,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1478,B,1,0,B,0,67,63,10,31,0,13,12,2,1,0,0,122,321,1,7,329,513,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1479,B,1,0,B,0,24,40,1,36,0,15,3,0,0,0,0,135,254,0,11,265,557,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1479,C,1,0,C01,0,28,26,7,31,0,5,2,0,0,0,0,154,253,0,6,259,556,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1480,B,1,0,B,0,56,51,9,49,0,10,0,0,0,0,0,119,294,0,5,299,491,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1481,B,1,0,B,0,23,23,1,15,0,5,4,1,0,0,0,117,189,0,2,191,414,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1481,C,1,0,C01,0,19,26,2,19,0,11,2,0,1,0,0,112,192,0,6,198,414,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1482,B,1,0,B,0,32,55,0,39,0,0,8,1,0,0,0,131,266,8,9,283,471,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1483,B,1,0,B,0,47,42,6,34,0,12,6,0,0,0,0,174,321,1,7,329,630,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1484,B,1,0,B,0,55,60,6,38,0,9,6,1,0,0,0,146,321,0,10,331,591,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1484,C,1,0,C01,0,52,55,6,32,0,10,12,5,1,0,0,139,312,0,7,319,591,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1485,B,1,0,B,0,41,39,1,20,0,7,7,1,0,0,0,134,250,1,4,255,408,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1486,B,1,0,B,0,71,56,4,49,0,10,15,3,0,0,0,140,348,0,9,357,548,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1487,B,1,0,B,0,49,61,7,42,0,9,4,1,0,0,0,120,293,1,6,300,521,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1488,B,1,0,B,0,10,16,3,16,0,6,1,1,0,0,0,148,201,0,7,208,696,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1489,B,1,0,B,0,67,60,4,47,0,16,3,0,0,0,0,97,294,1,3,298,419,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1490,B,1,0,B,0,11,9,1,11,0,0,0,1,0,0,0,82,115,0,7,122,358,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1491,B,1,0,B,0,12,25,3,14,0,4,1,0,0,0,0,122,181,0,4,185,536,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1492,B,1,0,B,0,69,62,10,38,0,17,9,0,0,0,0,107,312,0,7,319,451,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1492,C,1,0,C01,0,58,71,1,41,0,14,4,5,0,0,0,110,304,1,5,310,451,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1493,B,1,0,B,0,13,26,2,26,0,3,1,0,0,0,0,155,226,0,9,235,659,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1494,B,1,0,B,0,21,21,3,15,0,4,0,0,0,0,0,141,205,0,3,208,576,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1495,B,1,0,B,0,19,21,1,13,0,4,2,0,0,0,0,113,173,0,6,179,428,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1495,C,1,0,C01,0,16,8,3,18,0,4,2,0,0,0,0,128,179,0,5,184,427,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1496,B,1,0,B,0,6,14,1,9,0,0,0,0,0,0,0,73,103,0,8,111,378,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1496,C,1,0,C01,0,5,11,1,7,0,4,4,0,0,0,0,83,115,0,5,120,377,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1497,B,1,0,B,0,14,15,2,16,0,3,1,1,0,0,0,102,154,0,5,159,452,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1497,C,1,0,C01,0,13,13,5,20,0,4,2,0,0,0,0,121,178,0,3,181,452,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1498,B,1,0,B,0,45,55,5,37,0,10,10,3,0,0,0,190,355,1,5,361,673,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1499,B,1,0,B,0,3,11,1,7,0,3,0,0,0,0,0,83,108,0,4,112,300,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1500,B,1,0,B,0,66,43,8,36,0,0,11,2,9,0,0,168,343,0,8,351,603,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1501,B,1,0,B,0,14,11,2,24,0,5,3,2,0,1,0,130,192,1,4,197,511,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1501,C,1,0,C01,0,14,14,3,22,0,10,3,0,0,0,0,116,182,0,3,185,510,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1502,B,1,0,B,0,24,23,4,28,0,9,2,0,0,0,0,120,210,0,7,217,365,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1503,B,1,0,B,0,44,17,5,38,0,7,5,0,0,1,0,119,236,0,7,243,429,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1504,B,1,0,B,0,142,116,6,60,0,10,16,6,0,0,0,112,468,0,7,475,692,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1504,C,1,0,C01,0,175,118,8,66,0,7,15,4,0,0,0,115,508,0,5,513,691,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1509,B,1,0,B,0,196,141,5,47,0,6,28,4,0,0,0,95,522,1,6,529,684,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1509,C,1,0,C01,0,185,125,5,36,0,15,17,1,1,0,0,105,490,1,4,495,683,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1513,B,1,0,B,0,105,101,5,44,0,11,17,7,0,0,0,112,402,0,3,405,539,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1513,C,1,0,C01,0,96,100,7,48,0,12,13,5,0,0,0,108,389,0,8,397,538,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1514,B,1,0,B,0,150,139,7,49,0,12,16,2,0,0,0,100,475,1,8,484,630,GRUPO DE RECUENTO,,,
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,1514,C,1,0,C01,0,174,122,11,31,0,15,21,4,0,0,0,87,465,0,10,475,630,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,0,A,14,0,VA14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,336,B,1,0,B,0,0,0,0,32,0,10,0,0,0,0,49,187,278,0,11,289,694,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,336,C,1,0,C01,0,0,0,0,70,0,12,0,0,0,0,124,374,580,0,10,590,694,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,336,C,2,0,C02,0,0,0,0,19,0,0,0,0,0,0,100,155,274,0,0,274,694,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,336,C,3,0,C03,0,0,0,0,26,0,8,0,0,0,0,58,195,287,0,10,297,694,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,336,C,4,0,C04,0,0,0,0,32,0,4,0,0,0,0,50,201,287,0,10,297,694,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,336,C,5,0,C05,0,0,0,0,38,0,9,0,0,0,0,50,175,272,1,16,289,693,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,336,C,6,0,C06,0,0,0,0,30,0,5,0,0,0,0,47,181,263,0,7,270,693,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,336,C,7,0,C07,0,0,0,0,36,0,6,0,0,0,0,59,195,296,0,10,306,693,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,336,C,8,0,C08,0,0,0,0,29,0,9,0,0,0,0,55,190,283,1,10,294,693,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,336,C,9,0,C09,0,0,0,0,25,0,4,0,0,0,0,55,178,262,1,18,281,693,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,337,B,1,0,B,0,0,0,0,25,0,6,0,0,0,0,40,203,274,0,14,288,648,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,337,C,1,0,C01,0,0,0,0,53,0,9,0,0,0,0,38,181,281,0,6,287,648,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,337,C,2,0,C02,0,0,0,0,38,0,14,0,0,0,0,35,175,262,0,6,268,648,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,337,C,3,0,C03,0,0,0,0,38,0,6,0,0,0,0,40,174,258,0,15,273,648,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,337,C,4,0,C04,0,0,0,0,42,0,6,0,0,0,0,32,187,267,0,5,272,648,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,337,C,5,0,C05,0,0,0,0,39,0,5,0,0,0,0,59,159,262,0,9,271,647,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,338,B,1,0,B,0,0,0,0,38,0,15,0,0,0,0,69,185,307,3,10,320,683,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,338,C,1,0,C01,0,0,0,0,49,0,9,0,0,0,0,49,193,300,0,9,309,683,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,338,C,2,0,C02,0,0,0,0,48,0,12,0,0,0,0,74,169,303,0,7,310,683,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,338,C,3,0,C03,0,0,0,0,47,0,6,0,0,0,0,79,155,287,1,7,295,683,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,338,C,4,0,C04,0,0,0,0,35,0,13,0,0,0,0,65,150,263,0,11,274,683,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,338,C,5,0,C05,0,0,0,0,51,0,5,0,0,0,0,84,178,318,0,7,325,683,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,338,C,6,0,C06,0,0,0,0,43,0,12,0,0,0,0,88,178,321,3,7,331,682,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,338,C,7,0,C07,0,0,0,0,45,0,13,0,0,0,0,68,180,306,0,12,318,682,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,338,C,8,0,C08,0,0,0,0,44,0,10,0,0,0,0,63,171,288,0,12,300,682,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,339,B,1,0,B,0,0,0,0,49,0,11,0,0,0,0,69,176,305,0,16,321,715,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,339,C,1,0,C01,0,0,0,0,44,0,14,0,0,0,0,68,216,342,0,9,351,715,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,339,C,2,0,C02,0,0,0,0,54,0,12,0,0,0,0,93,208,367,0,8,375,715,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,339,C,3,0,C03,0,0,0,0,41,0,5,0,0,0,0,60,219,325,0,10,335,715,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,339,C,4,0,C04,0,0,0,0,56,0,11,0,0,0,0,74,196,337,0,8,345,714,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,B,1,0,B,0,0,0,0,47,0,13,0,0,0,0,83,187,330,0,11,341,673,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,C,1,0,C01,0,0,0,0,43,0,9,0,0,0,0,61,197,310,0,5,315,673,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,C,2,0,C02,0,0,0,0,44,0,8,0,0,0,0,59,175,286,1,14,301,673,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,C,3,0,C03,0,0,0,0,43,0,11,0,0,0,0,71,161,286,1,13,300,673,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,C,4,0,C04,0,0,0,0,58,0,11,0,0,0,0,72,178,319,0,10,329,673,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,C,5,0,C05,0,0,0,0,36,0,11,0,0,0,0,47,212,306,0,9,315,673,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,C,6,0,C06,0,0,0,0,44,0,9,0,0,0,0,72,180,305,1,9,315,673,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,C,7,0,C07,0,0,0,0,33,0,8,0,0,0,0,69,211,321,1,8,330,673,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,C,8,0,C08,0,0,0,0,41,0,8,0,0,0,0,65,193,307,1,7,315,673,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,E,1,0,E01,0,0,0,0,47,0,13,0,0,0,0,50,204,314,0,15,329,672,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,E,1,1,E01C01,0,0,0,0,45,0,10,0,0,0,0,68,198,321,0,7,328,671,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,E,1,2,E01C02,0,0,0,0,34,0,11,0,0,0,0,69,198,312,0,8,320,671,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,E,1,3,E01C03,0,0,0,0,29,0,8,0,0,0,0,47,187,271,0,11,282,671,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,340,E,1,4,E01C04,0,0,0,0,44,0,12,0,0,0,0,53,181,290,0,6,296,671,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,347,B,1,0,B,0,0,0,0,41,0,14,0,0,0,0,68,230,353,0,14,367,737,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,347,C,1,0,C01,0,0,0,0,53,0,13,0,0,0,0,65,251,382,0,15,397,737,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,347,C,2,0,C02,0,0,0,0,38,0,17,0,0,0,0,66,251,372,0,16,388,736,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,348,B,1,0,B,0,0,0,0,30,0,7,0,0,0,0,46,218,301,0,17,318,620,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,348,C,1,0,C01,0,0,0,0,34,0,4,0,0,0,0,40,185,263,0,13,276,619,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,349,B,1,0,B,0,0,0,0,26,0,5,0,0,0,0,35,152,218,0,6,224,493,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,349,C,1,0,C01,0,0,0,0,35,0,4,0,0,0,0,33,146,218,0,10,228,493,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,350,B,1,0,B,0,0,0,0,30,0,7,0,0,0,0,56,228,321,0,13,334,739,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,350,C,1,0,C01,0,0,0,0,34,0,11,0,0,0,0,47,258,350,0,14,364,738,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,350,C,2,0,C02,0,0,0,0,42,0,6,0,0,0,0,49,202,299,1,14,314,738,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,351,B,1,0,B,0,0,0,0,31,0,0,0,0,0,0,39,126,196,0,9,205,593,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,351,C,1,0,C01,0,0,0,0,39,0,8,0,0,0,0,45,162,254,0,9,263,592,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,351,C,2,0,C02,0,0,0,0,33,0,8,0,0,0,0,34,154,229,0,7,236,592,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,351,C,3,0,C03,0,0,0,0,20,0,6,0,0,0,0,48,207,281,0,8,289,592,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,357,B,1,0,B,0,0,0,0,26,0,7,0,0,0,0,38,198,269,0,8,277,557,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,357,C,1,0,C01,0,0,0,0,30,0,7,0,0,0,0,51,165,253,0,10,263,557,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,357,C,2,0,C02,0,0,0,0,29,0,10,0,0,0,0,57,186,282,0,4,286,556,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1333,B,1,0,B,0,0,0,0,52,0,9,0,0,0,0,100,161,322,0,8,330,656,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1333,C,1,0,C01,0,0,0,0,40,0,13,0,0,0,0,90,167,310,1,7,318,656,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1333,C,2,0,C02,0,0,0,0,29,0,12,0,0,0,0,87,169,297,0,13,310,656,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1333,C,3,0,C03,0,0,0,0,43,0,14,0,0,0,0,75,163,295,0,10,305,656,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1334,B,1,0,B,0,0,0,0,48,0,9,0,0,0,0,63,121,241,0,12,253,506,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1334,C,1,0,C01,0,0,0,0,33,0,8,0,0,0,0,59,113,213,1,8,222,506,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1334,C,2,0,C02,0,0,0,0,40,0,10,0,0,0,0,56,126,232,0,7,239,505,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1335,B,1,0,B,0,0,0,0,38,0,10,0,0,0,0,60,164,272,0,6,278,604,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1335,C,1,0,C01,0,0,0,0,37,0,3,0,0,0,0,68,169,277,0,7,284,603,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1335,C,2,0,C02,0,0,0,0,52,0,8,0,0,0,0,56,168,284,0,3,287,603,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1336,B,1,0,B,0,0,0,0,33,0,11,0,0,0,0,71,151,266,0,3,269,582,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1336,C,1,0,C01,0,0,0,0,52,0,6,0,0,0,0,67,151,276,0,6,282,581,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1336,C,2,0,C02,0,0,0,0,41,0,9,0,0,0,0,81,143,274,0,10,284,581,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1337,B,1,0,B,0,0,0,0,30,0,4,0,0,0,0,30,187,251,1,9,261,709,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1337,C,1,0,C01,0,0,0,0,36,0,5,0,0,0,0,30,171,242,0,5,247,708,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1338,B,1,0,B,0,0,0,0,39,0,6,0,0,0,0,39,154,238,0,4,242,599,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1338,C,1,0,C01,0,0,0,0,32,0,6,0,0,0,0,43,167,248,0,4,252,599,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1338,C,2,0,C02,0,0,0,0,29,0,7,0,0,0,0,31,164,231,0,7,238,598,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1339,B,1,0,B,0,0,0,0,36,0,13,0,0,0,0,43,186,278,1,9,288,604,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1339,C,1,0,C01,0,0,0,0,29,0,5,0,0,0,0,51,185,270,1,4,275,603,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1339,C,2,0,C02,0,0,0,0,29,0,7,0,0,0,0,44,173,253,0,5,258,603,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1340,B,1,0,B,0,0,0,0,31,0,6,0,0,0,0,37,157,231,0,6,237,535,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1340,C,1,0,C01,0,0,0,0,18,0,10,0,0,0,0,39,168,235,0,10,245,534,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1340,C,2,0,C02,0,0,0,0,27,0,5,0,0,0,0,41,150,223,0,5,228,534,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1341,B,1,0,B,0,0,0,0,46,0,8,0,0,0,0,73,181,308,0,6,314,654,GRUPO DE RECUENTO,,,
