CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QS,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,PVEM_MORENA_PT,PVEM_MORENA,PVEM_PT,MORENA_PT,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,260,3,3,286,16,249,1,47,58,19,0,0,0,0,0,0,0,0,0,0,0,0,8,0,25,0,0,709,0,58,767,1341
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,261,3,3,293,44,282,3,32,41,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40,0,0,744,1,85,830,1557
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,262,3,3,341,75,396,7,39,37,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,72,0,0,985,1,50,1036,1558
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,263,2,2,143,14,103,3,17,14,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,317,0,14,331,488
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,264,1,1,213,16,121,2,19,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,411,0,25,436,670
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,265,2,2,62,3,51,3,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,8,145,283
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,266,6,6,611,96,22,126,97,850,60,43,0,0,0,0,0,0,0,0,86,26,8,9,49,10,1,1,2095,4,61,2160,4381
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,267,5,5,1027,76,13,79,55,406,96,15,0,0,0,0,0,0,0,0,28,8,3,11,40,11,3,0,1871,1,38,1910,3159
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,268,4,4,1615,68,17,59,17,194,10,22,0,0,0,0,0,0,0,0,14,3,0,4,28,3,2,0,2056,1,17,2074,2823
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,269,4,4,1495,66,12,60,12,126,9,11,0,0,0,0,0,0,0,0,6,0,0,0,32,2,3,1,1835,0,26,1861,2286
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,270,18,18,1088,113,42,323,204,2514,141,141,0,0,0,0,0,0,0,0,275,63,10,30,100,9,8,4,5065,7,120,5192,12926
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,272,5,5,260,47,16,97,67,841,49,58,0,0,0,0,0,0,0,0,104,25,5,12,44,91,2,0,1718,1,64,1783,3571
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,274,3,3,258,35,12,87,34,496,42,41,0,0,0,0,0,0,0,0,59,10,2,2,22,5,1,0,1106,2,23,1131,1957
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,275,3,3,296,38,8,82,44,461,28,20,0,0,0,0,0,0,0,0,53,12,1,9,24,6,1,1,1084,0,42,1126,2083
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,277,9,9,1497,101,38,284,130,1480,72,109,0,0,0,0,0,0,0,0,146,23,8,16,82,21,8,0,4015,5,90,4110,6749
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,279,4,4,283,36,4,41,21,260,17,23,0,0,0,0,0,0,0,0,37,8,1,5,21,4,3,0,764,0,18,782,981
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,280,2,2,321,35,5,34,32,347,20,25,0,0,0,0,0,0,0,0,38,6,1,2,28,8,0,0,902,1,19,922,1388
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,281,4,4,589,61,8,100,36,427,28,42,0,0,0,0,0,0,0,0,52,2,1,3,43,12,4,2,1410,2,25,1437,2255
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,282,10,10,1477,119,37,334,125,1536,97,150,0,0,0,0,0,0,0,0,202,19,2,10,121,20,6,1,4256,1,78,4335,7287
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,283,2,2,266,24,6,48,15,258,13,19,0,0,0,0,0,0,0,0,33,6,2,9,24,2,0,0,725,0,12,737,1113
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,284,2,2,274,28,11,41,19,207,16,23,0,0,0,0,0,0,0,0,19,6,1,1,32,5,1,1,685,0,19,704,997
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,285,3,3,202,21,5,45,39,361,30,22,0,0,0,0,0,0,0,0,35,9,4,7,13,4,1,0,798,0,37,835,1717
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,286,6,6,349,66,13,74,56,646,73,34,0,0,0,0,0,0,0,0,79,12,6,9,30,19,1,0,1467,0,47,1514,3790
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,287,3,3,209,22,12,60,39,371,25,20,0,0,0,0,0,0,0,0,31,12,2,7,13,3,3,1,830,1,31,862,1520
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,288,5,5,621,50,11,119,70,628,50,42,0,0,0,0,0,0,0,0,72,20,7,12,29,10,5,0,1746,0,36,1782,3120
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,289,2,2,207,21,2,32,25,190,16,13,0,0,0,0,0,0,0,0,29,4,0,3,20,1,0,1,564,0,21,585,926
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,290,2,2,231,18,5,47,18,232,14,19,0,0,0,0,0,0,0,0,27,1,1,5,6,5,0,0,629,0,10,639,1017
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,291,3,3,407,43,7,76,43,494,28,42,0,0,0,0,0,0,0,0,37,8,2,4,36,9,3,0,1239,2,23,1264,1912
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,292,2,2,257,28,11,46,32,278,23,29,0,0,0,0,0,0,0,0,20,5,4,1,18,6,0,0,758,1,20,779,1206
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,294,2,2,199,15,6,34,4,210,22,25,0,0,0,0,0,0,0,0,38,13,6,6,23,15,3,0,619,1,19,639,990
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,295,5,5,366,69,16,119,82,780,50,51,0,0,0,0,0,0,0,0,88,23,6,16,34,14,1,0,1715,3,85,1803,3687
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,296,3,3,260,29,10,47,34,363,26,24,0,0,0,0,0,0,0,0,37,9,1,2,15,0,0,0,857,0,21,878,1535
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,297,2,2,301,28,10,50,36,338,22,20,0,0,0,0,0,0,0,0,47,7,3,5,19,10,1,1,898,0,11,909,1395
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,298,2,2,243,23,11,38,25,275,14,31,0,0,0,0,0,0,0,0,40,7,3,4,15,3,3,0,735,0,24,759,1125
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,299,2,2,247,26,5,42,30,261,20,21,0,0,0,0,0,0,0,0,23,9,1,6,19,13,2,0,725,0,22,747,1076
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,300,6,6,721,63,23,159,91,953,63,71,0,0,0,0,0,0,0,0,110,15,3,10,71,11,3,0,2367,10,45,2422,4162
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,301,2,2,275,28,6,52,28,304,16,26,0,0,0,0,0,0,0,0,32,8,0,7,31,3,1,0,817,0,28,845,1242
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,302,3,3,360,40,10,66,39,385,34,29,0,0,0,0,0,0,0,0,25,11,1,6,38,6,4,0,1054,0,38,1092,1512
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,303,8,8,1269,117,22,218,101,1077,72,85,0,0,0,0,0,0,0,0,137,33,7,16,104,20,8,1,3287,2,81,3370,5629
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,304,4,4,365,53,11,92,62,634,60,20,0,0,0,0,0,0,0,0,71,18,5,8,19,6,2,0,1426,1,46,1473,2835
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,305,7,7,1115,72,15,174,80,891,77,84,0,0,0,0,0,0,0,0,61,17,6,11,78,21,7,0,2709,3,52,2764,4610
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,306,2,2,230,29,6,43,15,243,5,17,0,0,0,0,0,0,0,0,20,6,3,1,16,4,1,0,639,0,13,652,1007
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,307,2,2,218,21,6,33,25,222,22,11,0,0,0,0,0,0,0,0,34,3,1,2,18,5,0,0,621,1,14,636,1001
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,308,7,7,1094,89,24,213,99,1072,60,88,0,0,0,0,0,0,0,0,102,15,4,10,91,20,8,0,2989,1,70,3060,5077
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,309,2,2,228,28,8,60,31,264,19,16,0,0,0,0,0,0,0,0,28,9,0,2,21,4,1,0,719,1,23,743,1144
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,310,2,2,280,30,5,34,24,301,21,18,0,0,0,0,0,0,0,0,35,5,3,4,34,3,2,0,799,0,15,814,1217
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,311,2,2,188,11,2,38,17,233,18,25,0,0,0,0,0,0,0,0,32,10,2,3,19,2,0,0,600,0,12,612,952
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,312,2,2,214,16,5,34,25,344,9,23,0,0,0,0,0,0,0,0,54,5,0,1,19,4,2,1,756,0,18,774,1205
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,313,4,4,1426,68,16,81,23,270,17,33,0,0,0,0,0,0,0,0,26,1,0,3,51,11,7,0,2033,1,31,2065,2738
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,314,2,2,244,23,3,48,17,270,14,18,0,0,0,0,0,0,0,0,31,5,2,2,19,8,0,0,704,0,27,731,1092
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,315,2,2,251,19,8,45,28,280,18,17,0,0,0,0,0,0,0,0,33,4,1,2,21,1,2,0,730,1,18,749,1143
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,316,4,4,518,44,13,120,60,601,46,40,0,0,0,0,0,0,0,0,67,11,2,4,40,5,2,0,1573,2,32,1607,2573
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,317,2,2,213,19,5,49,24,263,9,13,0,0,0,0,0,0,0,0,35,4,0,1,15,1,0,0,651,0,15,666,1027
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,318,7,7,1128,79,7,177,87,927,56,66,0,0,0,0,0,0,0,0,89,39,6,13,101,16,4,0,2795,3,59,2857,4882
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,319,6,6,1097,112,21,184,66,904,83,88,0,0,0,0,0,0,0,0,98,21,1,17,91,13,2,1,2799,4,53,2856,4489
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,320,4,4,614,57,9,75,48,451,27,48,0,0,0,0,0,0,0,0,49,15,2,15,43,7,1,0,1461,3,44,1508,2496
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,321,3,3,435,43,14,60,30,361,14,25,0,0,0,0,0,0,0,0,39,8,3,5,36,5,1,0,1079,0,18,1097,1694
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,322,2,2,211,18,7,35,27,258,5,11,0,0,0,0,0,0,0,0,23,13,3,8,9,6,0,0,634,0,14,648,1000
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,323,14,14,2158,159,33,365,184,2077,128,175,0,0,0,0,0,0,0,0,239,35,9,20,159,18,15,4,5778,5,96,5879,9878
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,324,2,2,224,22,4,37,12,179,9,13,0,0,0,0,0,0,0,0,32,2,0,0,26,5,1,1,567,2,9,578,927
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,325,2,2,216,30,3,46,21,215,9,21,0,0,0,0,0,0,0,0,23,4,2,1,17,7,1,0,616,0,14,630,939
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,326,4,4,383,44,12,62,41,510,18,34,0,0,0,0,0,0,0,0,8,3,0,4,5,4,1,0,1129,0,28,1157,2300
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,327,5,5,1013,89,16,122,47,608,42,63,0,0,0,0,0,0,0,0,53,7,2,3,61,10,3,1,2140,8,27,2175,3438
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,328,5,5,749,73,12,100,52,635,49,59,0,0,0,0,0,0,0,0,61,9,1,9,33,6,4,0,1852,1,43,1896,3112
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,329,3,3,360,36,11,78,65,611,40,36,0,0,0,0,0,0,0,0,67,15,4,6,48,12,0,1,1390,0,33,1423,2249
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,330,2,2,258,35,3,48,25,325,21,22,0,0,0,0,0,0,0,0,40,8,1,4,18,6,0,0,814,0,18,832,1329
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,331,4,4,375,46,17,79,84,762,48,43,0,0,0,0,0,0,0,0,43,7,8,4,15,6,3,0,1540,1,27,1568,2756
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,332,3,3,209,34,8,56,46,360,31,26,0,0,0,0,0,0,0,0,51,13,2,4,17,2,1,0,860,0,24,884,1627
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,333,2,2,832,49,6,42,13,115,5,9,0,0,0,0,0,0,0,0,7,0,0,3,32,3,0,0,1116,0,18,1134,1467
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,334,3,3,856,37,6,50,8,195,8,20,0,0,0,0,0,0,0,0,14,1,0,2,33,4,3,0,1237,1,14,1252,1667
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,335,2,2,218,26,7,50,32,252,16,15,0,0,0,0,0,0,0,0,26,6,3,2,12,4,1,0,670,0,10,680,1277
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,336,3,3,286,43,13,72,49,428,32,21,0,0,0,0,0,0,0,0,50,13,6,8,19,11,1,0,1052,0,46,1098,2172
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,337,3,3,593,39,6,49,13,219,20,16,0,0,0,0,0,0,0,0,24,5,0,2,37,6,0,0,1029,0,16,1045,1568
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,338,4,4,1229,77,5,99,35,383,26,48,0,0,0,0,0,0,0,0,35,8,0,6,51,8,0,0,2010,1,39,2050,2971
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,339,2,2,243,22,1,33,16,182,16,16,0,0,0,0,0,0,0,0,22,1,0,3,19,2,1,0,577,2,17,596,1007
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,340,4,4,317,34,11,97,89,732,51,35,0,0,0,0,0,0,0,0,61,21,3,8,15,5,0,1,1480,0,40,1520,2662
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,341,2,2,217,27,5,43,42,317,22,23,0,0,0,0,0,0,0,0,52,7,4,2,23,4,1,0,789,0,34,823,1250
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,342,2,2,181,14,4,38,25,224,17,20,0,0,0,0,0,0,0,0,12,2,0,1,10,1,2,0,551,0,33,584,840
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,343,5,5,966,105,17,149,54,718,35,61,0,0,0,0,0,0,0,0,80,10,1,7,79,12,1,0,2295,1,39,2335,3445
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,344,7,7,862,84,25,176,123,1099,54,73,0,0,0,0,0,0,0,0,175,28,2,22,76,16,4,1,2820,1,72,2893,4508
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,345,4,4,346,19,13,76,62,643,54,48,0,0,0,0,0,0,0,0,84,9,1,6,31,5,3,0,1400,0,36,1436,2471
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,346,3,3,336,55,9,60,45,490,38,40,0,0,0,0,0,0,0,0,51,7,1,6,31,8,4,0,1181,1,20,1202,1967
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,347,2,2,426,47,4,55,19,270,17,27,0,0,0,0,0,0,0,0,25,5,1,3,32,4,0,0,935,1,26,962,1410
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,348,2,2,296,36,6,56,26,257,21,23,0,0,0,0,0,0,0,0,21,9,2,4,24,4,1,0,786,0,25,811,1195
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,349,3,3,704,38,9,68,17,245,13,22,0,0,0,0,0,0,0,0,23,2,0,4,44,6,1,0,1196,1,29,1226,1799
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,350,2,2,230,29,10,37,15,235,12,26,0,0,0,0,0,0,0,0,31,2,0,3,23,2,0,0,655,0,15,670,1109
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,351,2,2,621,35,8,35,5,59,11,13,0,0,0,0,0,0,0,0,13,1,0,1,21,4,1,0,828,2,8,838,1026
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,352,2,2,549,38,7,38,15,159,12,11,0,0,0,0,0,0,0,0,10,3,0,5,29,8,1,0,885,0,15,900,1405
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,353,10,10,4115,140,42,202,58,659,39,65,0,0,0,0,0,0,0,0,50,6,0,18,131,23,9,0,5557,8,65,5630,7216
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,354,2,2,200,31,5,32,17,284,10,16,0,0,0,0,0,0,0,0,28,7,3,1,21,1,4,0,660,0,15,675,1085
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,355,2,2,242,28,3,53,36,376,18,20,0,0,0,0,0,0,0,0,44,7,2,4,10,3,2,0,848,0,14,862,1366
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,356,3,3,406,30,11,75,51,435,33,34,0,0,0,0,0,0,0,0,41,14,1,4,29,6,1,0,1171,2,18,1191,1877
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,357,3,3,623,49,10,110,38,441,28,41,0,0,0,0,0,0,0,0,53,11,3,2,51,4,0,0,1464,0,22,1486,2228
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,358,2,2,299,26,3,20,16,122,8,17,0,0,0,0,0,0,0,0,13,6,0,4,17,5,2,0,558,2,7,567,783
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,359,5,5,1069,78,14,107,72,627,36,52,0,0,0,0,0,0,0,0,67,12,1,9,76,12,4,1,2237,0,47,2284,3276
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,360,3,3,333,40,5,59,49,544,43,25,0,0,0,0,0,0,0,0,51,14,0,1,28,9,0,0,1201,2,19,1222,1912
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,361,2,2,152,15,5,44,28,242,17,22,0,0,0,0,0,0,0,0,31,7,1,2,22,4,0,0,592,0,15,607,999
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,362,2,2,156,21,7,30,25,249,14,20,0,0,0,0,0,0,0,0,32,4,2,2,10,6,1,1,580,0,27,607,1044
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,363,2,2,206,30,4,26,24,295,17,14,0,0,0,0,0,0,0,0,24,9,1,2,16,4,1,1,674,0,16,690,1237
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,364,3,3,775,44,14,66,14,214,18,28,0,0,0,0,0,0,0,0,26,0,1,2,48,7,3,0,1260,1,19,1280,1615
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,365,2,2,170,17,7,24,20,164,10,19,0,0,0,0,0,0,0,0,23,11,2,1,11,3,1,0,483,0,13,496,900
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,366,1,1,118,14,2,25,15,128,7,8,0,0,0,0,0,0,0,0,122,6,0,1,14,6,0,0,466,1,9,476,625
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,367,1,1,129,17,6,33,7,125,10,8,0,0,0,0,0,0,0,0,13,2,0,1,17,4,0,0,372,0,10,382,647
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,368,2,2,263,28,7,46,28,237,15,27,0,0,0,0,0,0,0,0,33,5,2,5,18,2,2,2,720,1,25,746,1208
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,369,2,2,431,32,3,45,14,135,7,8,0,0,0,0,0,0,0,0,15,2,0,3,25,5,1,0,726,1,16,743,955
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,370,2,2,295,23,3,37,14,156,2,23,0,0,0,0,0,0,0,0,15,2,1,0,11,5,4,0,591,0,16,607,858
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,371,2,2,221,18,5,36,14,245,15,22,0,0,0,0,0,0,0,0,16,4,0,1,11,2,0,0,610,1,17,628,914
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,372,3,3,559,59,10,81,31,492,36,34,0,0,0,0,0,0,0,0,41,6,2,12,33,9,1,0,1406,0,30,1436,2055
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,373,3,3,305,51,5,75,70,477,46,26,0,0,0,0,0,0,0,0,62,13,2,8,17,10,1,2,1170,1,36,1207,2044
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,374,2,2,493,25,8,38,8,113,8,15,0,0,0,0,0,0,0,0,12,3,0,2,25,7,2,0,759,0,12,771,1031
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,375,2,2,571,46,6,46,20,209,10,12,0,0,0,0,0,0,0,0,24,3,0,2,31,9,2,0,991,0,17,1008,1372
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,376,2,2,260,23,4,37,20,311,18,26,0,0,0,0,0,0,0,0,26,5,1,2,18,3,1,0,755,1,17,773,1254
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,377,2,2,248,22,6,46,22,220,18,15,0,0,0,0,0,0,0,0,30,6,1,0,14,6,0,0,654,0,24,678,1155
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,378,1,1,157,16,3,24,13,133,8,13,0,0,0,0,0,0,0,0,9,4,1,1,16,7,1,0,406,0,11,417,680
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,379,2,2,264,27,4,42,16,143,13,20,0,0,0,0,0,0,0,0,23,2,0,2,20,3,4,0,583,3,15,601,824
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,380,2,2,336,47,4,59,22,245,16,27,0,0,0,0,0,0,0,0,20,2,0,2,26,2,2,0,810,5,16,831,1302
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,381,5,5,981,108,6,159,54,745,37,63,0,0,0,0,0,0,0,0,60,10,1,8,42,8,4,0,2286,4,46,2336,3596
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,382,2,2,491,49,3,50,21,226,17,27,0,0,0,0,0,0,0,0,17,6,0,0,32,4,3,0,946,3,22,971,1297
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,383,2,2,321,20,2,36,8,149,14,22,0,0,0,0,0,0,0,0,7,0,0,1,16,7,0,0,603,0,13,616,824
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,384,2,2,227,25,5,30,12,121,17,22,0,0,0,0,0,0,0,0,7,3,0,0,22,1,2,0,494,1,16,511,762
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,385,1,1,183,30,2,27,15,145,5,17,0,0,0,0,0,0,0,0,11,3,1,2,16,1,2,0,460,0,17,477,723
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,386,2,2,271,46,8,58,42,382,31,27,0,0,0,0,0,0,0,0,31,2,2,5,19,3,0,0,927,0,26,953,1469
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,387,2,2,296,24,8,39,22,323,21,27,0,0,0,0,0,0,0,0,44,5,1,7,12,4,0,0,833,0,17,850,1243
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,388,2,2,348,45,4,52,19,253,16,30,0,0,0,0,0,0,0,0,25,7,2,2,14,5,0,0,822,1,15,838,1218
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,389,2,2,532,32,9,35,20,116,9,24,0,0,0,0,0,0,0,0,4,0,0,3,11,14,4,0,813,0,12,825,1136
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,390,1,1,203,27,4,29,10,104,0,7,0,0,0,0,0,0,0,0,6,2,0,0,15,3,2,0,412,2,11,425,609
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,391,1,1,176,19,2,18,11,88,5,10,0,0,0,0,0,0,0,0,11,0,0,0,14,6,1,0,361,0,8,369,563
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,392,2,2,353,43,10,31,11,148,5,24,0,0,0,0,0,0,0,0,12,2,7,2,27,2,0,0,677,0,19,696,992
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,393,3,3,541,52,10,59,30,271,24,30,0,0,0,0,0,0,0,0,28,5,2,3,35,9,5,0,1104,1,24,1129,1654
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,394,2,2,264,37,6,54,22,152,15,28,0,0,0,0,0,0,0,0,35,9,0,1,29,22,3,1,678,0,32,710,1354
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,395,3,3,322,42,8,74,37,471,15,29,0,0,0,0,0,0,0,0,58,8,0,6,24,6,2,0,1102,3,27,1132,1922
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,396,2,2,155,24,4,43,29,299,26,22,0,0,0,0,0,0,0,0,34,5,3,1,12,4,2,0,663,0,18,681,1242
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,397,3,3,363,50,9,72,29,358,26,31,0,0,0,0,0,0,0,0,44,10,1,6,34,5,4,0,1042,2,24,1068,1827
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,398,1,1,128,25,5,27,17,126,13,11,0,0,0,0,0,0,0,0,12,3,0,2,15,4,0,0,388,0,10,398,633
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,399,2,2,336,42,6,46,16,130,12,27,0,0,0,0,0,0,0,0,15,3,0,1,16,7,2,0,659,0,18,677,1010
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,400,1,1,205,21,1,22,4,112,4,11,0,0,0,0,0,0,0,0,6,4,0,3,15,1,0,0,409,0,11,420,652
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,401,2,2,352,32,2,32,9,110,9,13,0,0,0,0,0,0,0,0,16,2,0,4,24,6,1,0,612,1,18,631,872
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,402,2,2,489,31,5,34,15,104,4,8,0,0,0,0,0,0,0,0,2,1,0,3,20,8,0,0,724,1,12,737,959
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,403,2,2,530,39,4,34,12,96,9,18,0,0,0,0,0,0,0,0,7,1,0,0,21,1,1,0,773,0,15,788,1020
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,405,2,2,487,33,6,33,7,70,6,15,0,0,0,0,0,0,0,0,8,4,0,3,21,5,2,0,700,0,9,709,874
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,406,1,1,181,21,2,20,9,113,5,7,0,0,0,0,0,0,0,0,10,5,0,1,9,4,0,0,387,0,6,393,590
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,407,2,2,448,40,7,30,11,179,17,21,0,0,0,0,0,0,0,0,8,1,0,2,16,7,1,0,788,1,14,803,1173
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,408,2,2,312,27,6,45,13,229,16,20,0,0,0,0,0,0,0,0,15,9,1,2,10,9,5,0,719,0,22,741,1201
