CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAS,PES,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,26,SONORA,3,CABORCA,46,CABORCA,317,2,2,103,108,11,,,79,,,,31,16,4,0,1,,397,750,1,17,768,1417
1,26,SONORA,3,CABORCA,46,CABORCA,319,7,7,67,150,16,,,102,,,,20,5,10,0,1,,1108,1479,1,57,1537,4884
1,26,SONORA,3,CABORCA,46,CABORCA,320,4,4,20,32,8,,,44,,,,11,4,0,0,1,,677,797,0,37,834,2225
1,26,SONORA,3,CABORCA,46,CABORCA,321,2,2,6,9,1,,,10,,,,4,0,0,0,0,,352,382,0,11,393,796
1,26,SONORA,3,CABORCA,46,CABORCA,322,2,2,19,21,13,,,36,,,,3,3,1,0,0,,386,482,0,31,513,1165
1,26,SONORA,3,CABORCA,46,CABORCA,323,2,2,10,23,9,,,19,,,,6,0,1,0,0,,318,386,0,18,404,931
1,26,SONORA,3,CABORCA,46,CABORCA,324,3,3,16,22,1,,,23,,,,1,1,1,0,0,,407,472,0,16,488,1288
1,26,SONORA,3,CABORCA,46,CABORCA,325,2,2,12,21,5,,,5,,,,2,1,2,0,1,,122,171,0,6,177,448
1,26,SONORA,3,CABORCA,46,CABORCA,326,2,2,48,12,2,,,37,,,,5,1,1,0,0,,398,504,0,27,531,1423
1,26,SONORA,3,CABORCA,46,CABORCA,327,3,3,58,53,10,,,39,,,,22,2,0,0,0,,285,469,0,17,486,1291
1,26,SONORA,3,CABORCA,46,CABORCA,328,1,1,5,11,2,,,5,,,,0,0,0,0,0,,67,90,0,5,95,378
1,26,SONORA,3,CABORCA,31,OQUITOA,232,1,1,9,100,2,,,9,,,,112,2,1,0,0,,102,337,0,16,353,446
1,26,SONORA,3,CABORCA,52,PITIQUITO,0,0,1,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,2
1,26,SONORA,3,CABORCA,52,PITIQUITO,625,3,3,126,209,10,,,200,,,,85,13,4,0,0,,567,1214,0,28,1242,1904
1,26,SONORA,3,CABORCA,52,PITIQUITO,626,2,2,52,155,3,,,122,,,,20,11,5,0,0,,280,648,0,16,664,979
1,26,SONORA,3,CABORCA,52,PITIQUITO,629,3,3,33,74,7,,,104,,,,194,5,2,0,0,,474,893,0,28,921,1591
1,26,SONORA,3,CABORCA,52,PITIQUITO,630,2,2,7,23,1,,,12,,,,4,0,0,0,0,,148,195,0,8,203,321
1,26,SONORA,3,CABORCA,52,PITIQUITO,1366,2,2,33,75,7,,,96,,,,53,3,6,1,0,,213,487,1,22,510,786
1,26,SONORA,3,CABORCA,52,PITIQUITO,1367,2,2,47,126,2,,,113,,,,46,6,4,0,0,,215,559,0,13,572,839
1,26,SONORA,3,CABORCA,36,SANTA ANA,0,0,1,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1
1,26,SONORA,3,CABORCA,36,SANTA ANA,252,1,1,127,94,2,,,27,,,,10,7,3,0,0,,155,425,0,14,439,684
1,26,SONORA,3,CABORCA,36,SANTA ANA,253,2,2,114,149,3,,,31,,,,11,5,6,0,0,,180,499,0,23,522,944
1,26,SONORA,3,CABORCA,36,SANTA ANA,254,2,2,157,194,6,,,49,,,,18,6,3,1,0,,297,731,0,33,764,1187
1,26,SONORA,3,CABORCA,36,SANTA ANA,256,2,2,178,215,5,,,47,,,,7,11,6,1,0,,196,666,3,29,698,1068
1,26,SONORA,3,CABORCA,36,SANTA ANA,257,2,2,255,186,13,,,46,,,,11,7,2,0,0,,312,832,0,23,855,1386
1,26,SONORA,3,CABORCA,36,SANTA ANA,258,1,1,22,32,5,,,2,,,,1,0,0,0,0,,45,107,0,11,118,192
1,26,SONORA,3,CABORCA,36,SANTA ANA,259,1,1,23,43,5,,,3,,,,1,71,66,28,48,,112,400,0,16,416,423
1,26,SONORA,3,CABORCA,36,SANTA ANA,260,1,1,82,119,5,,,31,,,,10,0,0,0,0,,193,440,0,17,457,737
1,26,SONORA,3,CABORCA,36,SANTA ANA,261,2,2,114,145,6,,,11,,,,10,10,3,1,0,,179,479,0,35,514,1071
1,26,SONORA,3,CABORCA,36,SANTA ANA,262,2,2,75,102,4,,,41,,,,7,2,0,0,0,,213,444,0,27,471,899
1,26,SONORA,3,CABORCA,36,SANTA ANA,263,2,2,160,154,6,,,25,,,,2,10,4,0,1,,246,608,1,34,643,1065
1,26,SONORA,3,CABORCA,36,SANTA ANA,1628,4,4,316,341,18,,,78,,,,31,13,6,2,0,,554,1359,1,89,1449,2467
1,26,SONORA,3,CABORCA,36,SANTA ANA,1629,2,2,86,86,9,,,15,,,,1,1,1,0,0,,184,383,0,16,399,751
1,26,SONORA,3,CABORCA,38,SARIC,265,2,2,277,98,4,,,6,,,,1,8,6,1,0,,349,750,0,14,764,1009
1,26,SONORA,3,CABORCA,38,SARIC,266,2,2,17,38,4,,,11,,,,3,1,1,0,0,,120,195,0,15,210,798
1,26,SONORA,3,CABORCA,42,TRINCHERAS,278,2,2,52,161,13,,,26,,,,49,14,2,0,0,,486,803,1,45,849,1169
1,26,SONORA,3,CABORCA,42,TRINCHERAS,279,1,1,17,32,0,,,11,,,,16,0,0,0,0,,94,170,0,9,179,257
1,26,SONORA,3,CABORCA,43,TUBUTAMA,281,1,1,42,30,3,,,6,,,,47,7,1,1,0,,66,203,0,14,217,385
1,26,SONORA,3,CABORCA,43,TUBUTAMA,283,1,1,15,12,1,,,3,,,,30,0,0,0,0,,28,89,0,5,94,127
1,26,SONORA,3,CABORCA,43,TUBUTAMA,284,1,1,27,6,0,,,3,,,,11,0,3,0,0,,17,67,0,3,70,125
1,26,SONORA,3,CABORCA,43,TUBUTAMA,285,1,1,144,29,2,,,9,,,,169,9,7,0,0,,147,516,0,31,547,744
1,26,SONORA,4,NOGALES,30,NOGALES,0,0,1,0,1,0,,,0,0,,,0,0,0,0,0,0,3,4,0,1,5,7
1,26,SONORA,4,NOGALES,30,NOGALES,214,14,14,322,230,41,,,629,,,,154,22,6,0,0,,2497,3901,1,81,3983,10477
1,26,SONORA,4,NOGALES,30,NOGALES,215,4,4,134,94,9,,,154,,,,30,10,1,0,0,,597,1029,0,29,1058,2443
1,26,SONORA,4,NOGALES,30,NOGALES,216,6,6,309,192,19,,,355,,,,92,19,0,1,0,,874,1861,1,43,1905,4144
1,26,SONORA,4,NOGALES,30,NOGALES,222,8,8,190,118,11,,,255,,,,60,15,2,0,15,,1207,1873,0,66,1939,5391
1,26,SONORA,4,NOGALES,30,NOGALES,225,3,3,88,70,10,,,114,,,,26,17,2,2,0,,416,745,1,28,774,1528
1,26,SONORA,4,NOGALES,30,NOGALES,226,3,3,89,78,12,,,149,,,,37,2,1,0,0,,535,903,1,28,932,1949
1,26,SONORA,4,NOGALES,30,NOGALES,228,1,1,24,25,8,,,27,,,,4,1,2,0,0,,237,328,1,15,344,717
1,26,SONORA,4,NOGALES,30,NOGALES,229,2,2,70,62,10,,,75,,,,14,6,5,1,0,,316,559,0,24,583,1334
1,26,SONORA,4,NOGALES,30,NOGALES,1389,2,2,72,29,8,,,86,,,,19,2,1,0,0,,262,479,0,6,485,1039
1,26,SONORA,4,NOGALES,30,NOGALES,1390,1,1,23,12,2,,,33,,,,7,0,1,0,0,,124,202,0,5,207,408
1,26,SONORA,4,NOGALES,30,NOGALES,1391,2,2,41,35,5,,,73,,,,30,8,1,1,0,,258,452,0,12,464,916
1,26,SONORA,4,NOGALES,30,NOGALES,1392,1,1,35,33,1,,,59,,,,15,7,1,0,0,,137,288,0,4,292,530
1,26,SONORA,4,NOGALES,30,NOGALES,1393,1,1,28,17,4,,,35,,,,10,1,0,0,0,,158,253,0,5,258,552
1,26,SONORA,4,NOGALES,30,NOGALES,1394,1,1,23,23,3,,,45,,,,8,3,1,0,0,,154,260,0,3,263,532
1,26,SONORA,4,NOGALES,30,NOGALES,1395,1,1,18,10,1,,,28,,,,4,2,0,0,0,,80,143,0,8,151,274
1,26,SONORA,4,NOGALES,30,NOGALES,1408,3,3,170,101,3,,,163,,,,35,18,3,1,0,,335,829,1,18,848,2111
1,26,SONORA,4,NOGALES,30,NOGALES,1409,11,11,211,123,25,,,381,,,,118,14,4,0,0,,1717,2593,3,61,2657,7105
1,26,SONORA,4,NOGALES,30,NOGALES,1410,11,11,120,97,28,,,259,,,,57,10,6,1,0,,1638,2216,0,71,2287,7832
1,26,SONORA,4,NOGALES,30,NOGALES,1411,1,1,10,7,3,,,25,,,,18,3,0,0,0,,152,218,0,10,228,603
1,26,SONORA,4,NOGALES,30,NOGALES,1412,1,1,10,5,4,,,30,,,,7,0,0,0,0,,188,244,0,11,255,742
1,26,SONORA,4,NOGALES,30,NOGALES,1413,1,1,11,10,0,,,20,,,,11,0,0,0,0,,166,218,0,16,234,599
1,26,SONORA,4,NOGALES,30,NOGALES,1414,2,2,18,15,5,,,58,,,,11,1,0,0,0,,216,324,0,15,339,797
1,26,SONORA,4,NOGALES,30,NOGALES,1415,2,2,35,15,2,,,37,,,,5,0,0,0,0,,221,315,0,7,322,914
1,26,SONORA,4,NOGALES,30,NOGALES,1416,3,3,24,22,6,,,62,,,,21,3,1,0,0,,400,539,1,28,568,1627
1,26,SONORA,4,NOGALES,30,NOGALES,1417,1,1,7,6,2,,,25,,,,3,0,0,0,0,,197,240,0,4,244,702
1,26,SONORA,4,NOGALES,30,NOGALES,1418,1,1,21,7,4,,,35,,,,8,3,0,0,0,,182,260,0,6,266,729
1,26,SONORA,4,NOGALES,30,NOGALES,1419,1,1,21,6,4,,,35,,,,8,0,0,0,0,,173,247,0,10,257,667
1,26,SONORA,4,NOGALES,30,NOGALES,1420,2,2,15,14,1,,,33,,,,7,1,3,0,0,,220,294,0,16,310,847
1,26,SONORA,4,NOGALES,30,NOGALES,1421,1,1,23,7,1,,,30,,,,6,2,1,0,0,,150,220,1,1,222,560
1,26,SONORA,4,NOGALES,30,NOGALES,1422,1,1,10,3,2,,,21,,,,3,1,0,0,0,,124,164,0,7,171,495
1,26,SONORA,4,NOGALES,30,NOGALES,1423,1,1,10,2,1,,,17,,,,10,0,0,0,0,,103,143,0,2,145,437
1,26,SONORA,4,NOGALES,30,NOGALES,1424,1,1,11,6,2,,,22,,,,8,0,0,0,0,,183,232,0,3,235,601
1,26,SONORA,4,NOGALES,30,NOGALES,1425,1,1,15,11,4,,,35,,,,13,3,3,0,0,,102,186,0,5,191,420
1,26,SONORA,4,NOGALES,30,NOGALES,1426,1,1,8,8,0,,,17,,,,16,2,0,0,0,,82,133,0,5,138,276
1,26,SONORA,4,NOGALES,30,NOGALES,1427,1,1,19,11,3,,,31,,,,17,0,1,0,0,,139,221,0,4,225,436
1,26,SONORA,4,NOGALES,30,NOGALES,1428,1,1,13,12,2,,,29,,,,8,3,0,0,0,,113,180,0,5,185,399
1,26,SONORA,4,NOGALES,30,NOGALES,1429,1,1,14,13,2,,,57,,,,5,0,0,0,0,,199,290,0,7,297,748
1,26,SONORA,4,NOGALES,30,NOGALES,1430,1,1,30,26,2,,,51,,,,22,3,2,0,0,,202,338,0,6,344,671
1,26,SONORA,4,NOGALES,30,NOGALES,1431,1,1,18,6,1,,,36,,,,11,5,2,0,0,,128,207,0,5,212,422
1,26,SONORA,4,NOGALES,30,NOGALES,1432,2,2,35,22,3,,,62,,,,18,1,0,0,0,,243,384,0,6,390,772
1,26,SONORA,4,NOGALES,30,NOGALES,1433,1,1,17,8,0,,,37,,,,3,1,2,0,0,,110,178,0,2,180,415
1,26,SONORA,4,NOGALES,30,NOGALES,1434,1,1,10,14,2,,,36,,,,5,2,0,0,0,,144,213,0,14,227,574
1,26,SONORA,4,NOGALES,30,NOGALES,1435,1,1,8,5,1,,,30,,,,6,2,0,0,1,,106,159,0,8,167,418
1,26,SONORA,4,NOGALES,30,NOGALES,1436,1,1,16,21,2,,,56,,,,18,2,2,0,0,,179,296,0,5,301,661
1,26,SONORA,4,NOGALES,30,NOGALES,1437,1,1,12,19,1,,,53,,,,11,0,1,0,0,,168,265,0,9,274,591
1,26,SONORA,4,NOGALES,30,NOGALES,1438,5,5,53,45,9,,,105,,,,27,3,1,0,0,,715,958,1,22,981,3178
1,26,SONORA,4,NOGALES,30,NOGALES,1439,4,4,35,23,9,,,100,,,,33,4,1,0,2,,639,846,0,27,873,2748
1,26,SONORA,4,NOGALES,30,NOGALES,1440,2,2,14,11,0,,,29,,,,8,4,0,0,0,,240,306,0,5,311,912
1,26,SONORA,4,NOGALES,30,NOGALES,1441,3,3,18,13,3,,,55,,,,7,0,0,0,0,,401,497,3,27,527,1800
1,26,SONORA,4,NOGALES,30,NOGALES,1572,3,3,40,39,8,,,80,,,,24,0,1,0,0,,442,634,0,17,651,2139
1,26,SONORA,4,NOGALES,30,NOGALES,1573,4,4,78,55,11,,,192,,,,27,7,0,0,0,,727,1097,6,31,1134,2868
1,26,SONORA,4,NOGALES,30,NOGALES,1574,4,4,77,35,4,,,131,,,,29,5,0,0,0,,633,914,0,30,944,2742
1,26,SONORA,4,NOGALES,30,NOGALES,1575,4,4,159,95,5,,,166,,,,36,15,5,0,0,,530,1011,0,32,1043,2557
1,26,SONORA,4,NOGALES,30,NOGALES,1576,3,3,165,93,11,,,178,,,,40,12,3,0,0,,431,933,0,24,957,1923
1,26,SONORA,4,NOGALES,30,NOGALES,1577,4,4,72,37,19,,,167,,,,40,12,2,0,0,,709,1058,0,12,1070,2423
1,26,SONORA,4,NOGALES,30,NOGALES,1592,3,4,204,149,11,7,9,182,212,4,6,34,10,2,0,0,,608,1438,1,170,1609,1324
1,26,SONORA,4,NOGALES,30,NOGALES,1593,3,3,40,44,13,,,136,,,,49,4,1,0,0,,645,932,2,20,954,2137
1,26,SONORA,4,NOGALES,30,NOGALES,1594,2,2,103,52,4,,,99,,,,27,16,0,0,0,,264,565,0,20,585,1231
1,26,SONORA,4,NOGALES,30,NOGALES,1595,3,3,35,44,9,,,113,,,,32,3,0,0,0,,646,882,1,11,894,2117
1,26,SONORA,4,NOGALES,30,NOGALES,1596,4,4,69,41,11,,,186,,,,55,8,2,0,0,,766,1138,1,23,1162,2774
1,26,SONORA,4,NOGALES,30,NOGALES,1597,3,3,245,127,8,,,223,,,,56,15,5,2,0,,420,1101,1,21,1123,2059
1,26,SONORA,4,NOGALES,37,SANTA CRUZ,264,3,3,115,56,16,,,155,,,,8,3,5,0,1,,397,756,0,59,815,1474
1,26,SONORA,5,NOGALES,30,NOGALES,0,0,1,4,4,0,,,1,0,,,0,0,0,0,0,0,7,16,0,0,16,18
1,26,SONORA,5,NOGALES,30,NOGALES,159,2,2,59,39,9,,,40,,,,8,2,5,0,0,,138,300,0,21,321,1033
1,26,SONORA,5,NOGALES,30,NOGALES,160,1,1,52,19,0,,,22,,,,0,3,2,0,0,,67,165,0,1,166,424
1,26,SONORA,5,NOGALES,30,NOGALES,161,2,2,42,28,10,,,26,,,,7,0,3,0,0,,151,267,0,3,270,753
1,26,SONORA,5,NOGALES,30,NOGALES,162,3,3,138,44,14,,,65,,,,5,14,2,0,0,,365,647,0,19,666,1671
1,26,SONORA,5,NOGALES,30,NOGALES,163,3,3,89,63,14,,,81,,,,22,4,6,0,0,,501,780,0,25,805,2238
1,26,SONORA,5,NOGALES,30,NOGALES,164,3,3,97,42,10,,,102,,,,14,12,1,2,0,,471,751,0,31,782,2114
1,26,SONORA,5,NOGALES,30,NOGALES,165,2,2,61,21,6,,,60,,,,8,7,1,0,0,,244,408,1,13,422,1204
1,26,SONORA,5,NOGALES,30,NOGALES,166,2,2,37,17,2,,,25,,,,4,8,0,0,0,,200,293,0,12,305,870
1,26,SONORA,5,NOGALES,30,NOGALES,167,2,2,37,14,3,,,35,,,,4,3,0,0,0,,185,281,1,10,292,837
1,26,SONORA,5,NOGALES,30,NOGALES,168,1,1,42,23,8,,,24,,,,8,5,0,0,0,,114,224,1,3,228,569
1,26,SONORA,5,NOGALES,30,NOGALES,169,1,1,52,29,5,,,22,,,,8,4,0,0,0,,111,231,0,11,242,608
1,26,SONORA,5,NOGALES,30,NOGALES,170,2,2,85,26,7,,,34,,,,9,4,2,1,0,,203,371,0,10,381,947
1,26,SONORA,5,NOGALES,30,NOGALES,171,5,7,234,153,16,8,20,148,267,12,1,34,18,2,0,0,,463,1376,0,15,1391,1899
1,26,SONORA,5,NOGALES,30,NOGALES,172,2,2,110,40,6,,,45,,,,14,9,2,0,0,,226,452,0,19,471,1055
1,26,SONORA,5,NOGALES,30,NOGALES,173,2,2,63,22,7,,,29,,,,7,2,1,1,0,,155,287,0,5,292,753
1,26,SONORA,5,NOGALES,30,NOGALES,174,2,2,115,48,16,,,42,,,,9,14,1,0,0,,227,472,2,20,494,986
1,26,SONORA,5,NOGALES,30,NOGALES,175,3,3,219,78,20,,,78,,,,24,15,4,3,0,,346,787,0,11,798,1729
1,26,SONORA,5,NOGALES,30,NOGALES,176,2,2,49,29,8,,,31,,,,6,16,1,0,1,,225,366,0,9,375,803
1,26,SONORA,5,NOGALES,30,NOGALES,177,1,1,30,25,5,,,24,,,,2,9,0,0,0,,89,184,0,0,184,433
1,26,SONORA,5,NOGALES,30,NOGALES,178,2,2,29,15,4,,,49,,,,6,63,1,0,0,,281,448,0,14,462,1193
1,26,SONORA,5,NOGALES,30,NOGALES,179,2,2,72,36,4,,,42,,,,14,2,0,0,0,,336,506,0,9,515,1332
1,26,SONORA,5,NOGALES,30,NOGALES,180,4,4,94,34,13,,,98,,,,23,7,4,0,0,,521,794,0,42,836,2380
1,26,SONORA,5,NOGALES,30,NOGALES,181,2,2,42,13,2,,,36,,,,4,0,0,0,0,,187,284,0,5,289,810
1,26,SONORA,5,NOGALES,30,NOGALES,182,2,2,56,35,4,,,54,,,,7,6,2,2,0,,263,429,0,13,442,1170
1,26,SONORA,5,NOGALES,30,NOGALES,183,2,2,91,52,9,,,35,,,,5,6,1,0,0,,168,367,1,10,378,938
1,26,SONORA,5,NOGALES,30,NOGALES,184,2,2,106,61,15,,,54,,,,16,13,2,1,0,,284,552,0,11,563,1312
1,26,SONORA,5,NOGALES,30,NOGALES,185,3,3,239,122,14,,,105,,,,29,19,8,3,0,,453,992,3,17,1012,2209
1,26,SONORA,5,NOGALES,30,NOGALES,186,2,2,18,16,0,,,13,,,,3,0,0,0,0,,96,146,0,7,153,830
1,26,SONORA,5,NOGALES,30,NOGALES,187,4,4,173,60,17,,,125,,,,36,10,1,0,1,,747,1170,0,30,1200,2504
1,26,SONORA,5,NOGALES,30,NOGALES,188,2,2,108,61,6,,,55,,,,15,8,1,0,0,,329,583,0,29,612,1462
1,26,SONORA,5,NOGALES,30,NOGALES,189,2,2,58,38,10,,,43,,,,8,0,0,0,0,,206,363,0,9,372,1012
1,26,SONORA,5,NOGALES,30,NOGALES,190,1,1,77,27,6,,,22,,,,5,5,3,0,0,,136,281,0,5,286,628
1,26,SONORA,5,NOGALES,30,NOGALES,191,2,2,79,40,13,,,59,,,,18,13,0,0,0,,388,610,0,19,629,1193
1,26,SONORA,5,NOGALES,30,NOGALES,192,4,4,58,42,5,,,77,,,,31,12,0,0,0,,559,784,0,28,812,2840
1,26,SONORA,5,NOGALES,30,NOGALES,193,3,3,76,33,14,,,54,,,,26,0,2,0,0,,453,658,0,11,669,1890
1,26,SONORA,5,NOGALES,30,NOGALES,194,3,3,70,36,8,,,69,,,,26,4,3,0,0,,487,703,0,21,724,1975
1,26,SONORA,5,NOGALES,30,NOGALES,195,2,2,50,24,4,,,43,,,,9,2,1,0,0,,229,362,0,24,386,979
1,26,SONORA,5,NOGALES,30,NOGALES,196,2,2,75,37,10,,,40,,,,6,7,3,1,0,,180,359,0,11,370,1018
1,26,SONORA,5,NOGALES,30,NOGALES,197,1,1,10,21,1,,,19,,,,4,3,0,0,0,,83,141,0,6,147,347
1,26,SONORA,5,NOGALES,30,NOGALES,198,2,2,56,40,9,,,58,,,,17,9,1,0,0,,249,439,0,15,454,1169
1,26,SONORA,5,NOGALES,30,NOGALES,199,3,3,64,40,11,,,68,,,,19,4,2,0,0,,538,746,0,34,780,2093
1,26,SONORA,5,NOGALES,30,NOGALES,200,2,2,146,60,2,,,65,,,,26,14,6,1,1,,241,562,3,10,575,1266
1,26,SONORA,5,NOGALES,30,NOGALES,201,2,2,87,54,13,,,74,,,,20,9,3,0,0,,361,621,1,19,641,1500
1,26,SONORA,5,NOGALES,30,NOGALES,202,2,2,94,49,7,,,71,,,,22,8,5,0,0,,275,531,0,20,551,1307
1,26,SONORA,5,NOGALES,30,NOGALES,203,1,1,47,26,5,,,36,,,,5,2,1,0,0,,157,279,0,14,293,664
1,26,SONORA,5,NOGALES,30,NOGALES,204,2,2,51,24,7,,,59,,,,15,5,0,1,0,,364,526,1,17,544,1353
1,26,SONORA,5,NOGALES,30,NOGALES,205,6,6,152,98,32,,,176,,,,38,6,4,0,0,,1066,1572,2,67,1641,4340
1,26,SONORA,5,NOGALES,30,NOGALES,206,6,6,108,61,15,,,141,,,,24,14,3,0,0,,916,1282,0,46,1328,4170
1,26,SONORA,5,NOGALES,30,NOGALES,207,5,5,161,74,18,,,138,,,,40,12,10,1,0,,730,1184,2,36,1222,3331
1,26,SONORA,5,NOGALES,30,NOGALES,208,2,2,73,46,9,,,56,,,,12,7,1,6,0,,332,542,3,22,567,1366
1,26,SONORA,5,NOGALES,30,NOGALES,209,3,3,94,44,8,,,77,,,,14,5,3,0,1,,385,631,2,32,665,1562
1,26,SONORA,5,NOGALES,30,NOGALES,210,3,3,100,59,11,,,68,,,,24,10,4,0,1,,483,760,1,31,792,1896
1,26,SONORA,5,NOGALES,30,NOGALES,211,2,2,100,65,3,,,66,,,,21,3,1,0,0,,298,557,0,21,578,1478
1,26,SONORA,5,NOGALES,30,NOGALES,212,2,2,188,114,8,,,74,,,,22,19,5,1,0,,213,644,0,14,658,1376
1,26,SONORA,5,NOGALES,30,NOGALES,213,2,2,55,50,7,,,53,,,,12,6,2,0,0,,268,453,2,10,465,1124
1,26,SONORA,5,NOGALES,30,NOGALES,218,3,3,382,205,11,,,124,,,,16,39,8,2,1,,285,1073,2,9,1084,1971
1,26,SONORA,5,NOGALES,30,NOGALES,219,2,2,50,26,6,,,48,,,,15,3,0,0,0,,229,377,1,16,394,1141
1,26,SONORA,5,NOGALES,30,NOGALES,220,4,4,95,46,5,,,102,,,,35,15,2,1,0,,635,936,0,39,975,2636
1,26,SONORA,5,NOGALES,30,NOGALES,221,11,11,321,152,39,,,318,,,,77,16,3,2,0,,1991,2919,2,113,3034,7945
1,26,SONORA,5,NOGALES,30,NOGALES,231,3,3,84,53,8,,,76,,,,14,16,5,1,0,,443,700,1,25,726,1806
1,26,SONORA,5,NOGALES,30,NOGALES,1368,1,1,103,51,2,,,59,,,,18,13,3,0,0,,163,412,0,7,419,714
1,26,SONORA,5,NOGALES,30,NOGALES,1369,1,1,34,16,2,,,26,,,,10,2,0,0,1,,167,258,0,4,262,516
1,26,SONORA,5,NOGALES,30,NOGALES,1370,2,2,24,8,6,,,42,,,,14,1,0,0,1,,253,349,0,16,365,804
1,26,SONORA,5,NOGALES,30,NOGALES,1371,1,1,15,12,2,,,44,,,,6,1,0,0,0,,212,292,0,3,295,709
1,26,SONORA,5,NOGALES,30,NOGALES,1372,1,1,22,9,2,,,39,,,,6,0,0,0,0,,235,313,0,5,318,716
1,26,SONORA,5,NOGALES,30,NOGALES,1373,2,2,21,15,5,,,42,,,,19,1,0,0,0,,448,551,0,2,553,1262
1,26,SONORA,5,NOGALES,30,NOGALES,1374,1,1,12,6,2,,,20,,,,4,1,0,0,0,,134,179,0,3,182,411
1,26,SONORA,5,NOGALES,30,NOGALES,1375,1,1,13,10,3,,,27,,,,6,1,1,0,0,,199,260,0,9,269,714
1,26,SONORA,5,NOGALES,30,NOGALES,1376,2,2,39,19,5,,,50,,,,12,2,1,0,0,,408,536,0,7,543,1295
1,26,SONORA,5,NOGALES,30,NOGALES,1377,3,3,26,21,6,,,55,,,,13,1,0,0,0,,304,426,0,14,440,1597
1,26,SONORA,5,NOGALES,30,NOGALES,1378,2,2,64,18,4,,,50,,,,20,2,1,0,0,,414,573,0,13,586,1423
1,26,SONORA,5,NOGALES,30,NOGALES,1379,2,2,44,26,3,,,59,,,,18,3,0,0,0,,256,409,0,10,419,803
1,26,SONORA,5,NOGALES,30,NOGALES,1380,1,1,39,29,4,,,27,,,,0,1,0,0,0,,175,275,10,13,298,596
1,26,SONORA,5,NOGALES,30,NOGALES,1381,1,1,16,11,3,,,35,,,,2,1,0,0,0,,175,243,0,5,248,596
1,26,SONORA,5,NOGALES,30,NOGALES,1382,1,1,26,15,7,,,46,,,,4,0,0,0,0,,203,301,0,9,310,735
1,26,SONORA,5,NOGALES,30,NOGALES,1383,1,1,24,8,1,,,17,,,,9,1,0,0,1,,176,237,0,8,245,549
1,26,SONORA,5,NOGALES,30,NOGALES,1384,2,2,54,12,4,,,74,,,,12,4,1,1,0,,322,484,0,20,504,1060
1,26,SONORA,5,NOGALES,30,NOGALES,1385,3,3,67,25,9,,,93,,,,31,7,1,0,0,,528,761,0,16,777,1943
1,26,SONORA,5,NOGALES,30,NOGALES,1386,3,3,82,32,7,,,64,,,,23,3,1,0,0,,420,632,0,12,644,1688
1,26,SONORA,5,NOGALES,30,NOGALES,1387,2,2,32,18,7,,,59,,,,26,0,1,0,2,,352,497,0,13,510,1392
1,26,SONORA,5,NOGALES,30,NOGALES,1388,2,2,25,25,5,,,39,,,,9,3,1,0,0,,227,334,3,1,338,764
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,0,0,1,2,1,0,,,1,0,,,0,0,0,0,0,0,8,12,0,0,12,20
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,353,2,2,24,32,5,,,53,,,,17,3,0,0,0,,355,489,0,19,508,1075
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,354,2,2,30,32,7,,,48,,,,8,3,1,0,0,,415,544,0,24,568,1235
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,355,2,2,85,64,8,,,73,,,,19,9,4,0,0,,467,729,0,21,750,1283
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,356,2,2,57,78,0,,,65,,,,15,0,0,0,0,,348,563,0,8,571,1150
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,362,2,2,65,73,10,,,50,,,,24,4,5,0,0,,442,673,0,28,701,1446
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,363,1,1,37,44,3,,,41,,,,10,4,2,0,0,,216,357,0,5,362,670
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,364,2,2,73,68,6,,,74,,,,14,10,3,2,0,,395,645,0,17,662,1208
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,365,3,3,50,75,7,,,69,,,,16,3,3,0,0,,519,742,0,33,775,1587
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,366,2,2,62,55,9,,,50,,,,16,6,2,0,0,,470,670,0,20,690,1450
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,367,3,3,104,110,17,,,74,,,,27,9,4,1,0,,587,933,0,36,969,1960
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,368,2,2,49,44,5,,,39,,,,13,4,2,0,0,,286,442,0,17,459,858
