CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,PNAM,MORENA,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,MC_PROGRESA,MORENA_PNAM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,142,C,2,0,C02,0,40,17,7,18,52,26,13,131,17,4,5,3,2,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,342,0,21,363,620,ACTA DEL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,143,B,1,0,B,0,50,29,9,10,80,48,14,139,23,0,18,3,1,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,433,0,23,456,736,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,143,C,1,0,C01,0,58,32,5,14,97,37,13,128,13,4,25,4,2,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,438,0,26,464,736,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,144,B,1,0,B,0,33,8,1,6,57,29,5,97,20,1,6,1,1,5,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,275,0,13,288,474,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,144,C,1,0,C01,0,30,9,3,7,54,31,2,105,18,5,15,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,13,299,474,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,145,B,1,0,B,0,51,13,3,8,55,26,13,80,12,8,12,2,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,21,311,481,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,145,C,1,0,C01,0,42,16,5,7,48,29,10,89,12,4,11,6,1,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,288,0,14,302,481,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,146,B,1,0,B,0,54,19,7,8,33,29,16,100,12,4,19,2,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,313,0,12,325,501,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,146,C,1,0,C01,0,36,29,4,9,43,35,10,83,17,4,14,3,2,2,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,299,0,19,318,500,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,147,B,1,0,B,0,40,22,4,15,63,54,17,125,23,13,29,6,0,4,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,422,0,23,445,718,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,147,C,1,0,C01,0,43,16,3,11,67,54,14,122,20,7,20,5,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,397,0,35,432,717,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,148,B,1,0,B,0,29,14,1,7,45,57,9,136,13,4,41,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,365,1,28,394,645,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,148,C,1,0,C01,0,30,6,4,7,53,47,13,154,17,1,26,6,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,369,0,25,394,645,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,149,B,1,0,B,0,52,7,6,4,31,32,11,84,12,1,8,2,2,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,257,0,0,257,386,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,149,C,1,0,C01,0,33,7,10,8,24,31,7,87,7,2,15,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,236,0,12,248,385,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,150,B,1,0,B,0,22,18,4,9,31,51,6,166,14,2,14,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,346,0,12,358,685,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,150,C,1,0,C01,0,22,13,3,10,30,38,5,124,14,5,17,2,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,289,0,25,314,684,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,150,C,2,0,C02,0,14,12,4,6,26,33,5,156,13,2,14,1,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,292,0,18,310,684,ACTA DEL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,150,C,3,0,C03,0,25,10,4,3,28,31,8,157,18,1,20,1,3,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,315,0,28,343,684,GRUPO DE RECUENTO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,150,C,4,0,C04,0,20,8,4,5,19,35,5,155,11,4,13,2,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,289,0,25,314,684,ACTA LEVANTADA EN EL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,B,1,0,B,0,41,10,4,6,45,38,12,154,27,7,17,2,1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,371,0,18,389,684,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,C,1,0,C01,0,46,9,2,9,44,47,4,173,18,3,17,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,376,0,29,405,684,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,C,2,0,C02,0,30,15,6,4,31,31,10,142,21,5,18,4,1,4,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,327,0,23,350,684,ACTA DEL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,C,3,0,C03,0,43,7,3,10,45,35,4,160,25,4,8,1,1,4,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,357,0,28,385,683,GRUPO DE RECUENTO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,C,4,0,C04,0,43,12,3,12,38,46,14,169,18,4,16,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,382,0,15,397,683,ACTA LEVANTADA EN EL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,E,1,0,E01,0,32,15,4,10,33,34,5,115,11,11,4,1,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,282,0,21,303,586,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,E,1,1,E01C01,0,19,7,6,9,37,34,8,126,7,14,6,2,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,285,0,30,315,586,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,E,1,2,E01C02,0,28,14,4,7,26,29,5,119,11,11,15,4,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,17,299,586,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,152,B,1,0,B,0,33,18,4,12,34,36,10,114,17,4,8,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,13,310,538,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,152,C,1,0,C01,0,42,10,6,10,25,30,9,145,11,4,9,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,17,323,538,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,152,C,2,0,C02,0,38,7,1,7,19,34,5,131,17,2,17,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,286,0,18,304,538,ACTA DEL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,153,B,1,0,B,0,52,16,6,9,37,38,19,132,11,3,12,3,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,346,0,0,346,557,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,153,C,1,0,C01,0,39,14,6,11,41,31,21,140,10,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,328,1,14,343,556,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,154,B,1,0,B,0,47,16,8,10,49,39,8,83,10,3,17,4,0,3,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,303,0,13,316,481,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,154,C,1,0,C01,0,52,6,8,2,32,24,15,106,13,4,17,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,16,304,480,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,155,B,1,0,B,0,22,9,7,4,36,60,11,130,15,6,21,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,329,0,14,343,538,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,155,C,1,0,C01,0,19,5,5,7,44,52,22,101,30,8,4,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,308,0,20,328,537,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,156,B,1,0,B,0,28,14,8,5,28,35,3,79,10,3,16,3,0,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,240,0,13,253,426,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,156,C,1,0,C01,0,44,9,9,6,35,34,7,78,7,5,18,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,258,0,14,272,426,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,157,B,1,0,B,0,50,22,9,15,65,66,6,107,15,13,29,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,22,425,643,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,158,B,1,0,B,0,32,24,3,6,39,30,9,45,8,4,15,9,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,231,0,8,239,360,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,159,B,1,0,B,0,26,21,8,5,78,43,15,86,21,6,4,3,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,322,0,15,337,546,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,159,C,1,0,C01,0,34,8,9,11,83,18,18,109,19,14,12,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,341,0,15,356,546,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,159,C,2,0,C02,0,40,18,2,17,67,36,13,89,15,3,9,8,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,328,0,15,343,546,ACTA DEL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,160,B,1,0,B,0,59,26,3,13,67,25,18,65,9,2,17,4,3,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,317,0,10,327,520,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,161,B,1,0,B,0,20,15,5,10,28,56,6,126,12,3,29,2,0,2,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,320,0,24,344,394,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,162,B,1,0,B,0,59,19,7,9,52,35,13,77,10,3,15,2,0,7,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,311,0,7,318,452,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,162,C,1,0,C01,0,41,18,8,5,59,42,9,69,13,8,7,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,286,0,21,307,452,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,163,B,1,0,B,0,29,7,7,0,61,19,9,75,15,5,7,0,1,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,242,0,14,256,387,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,164,B,1,0,B,0,14,10,3,3,43,13,8,68,11,6,7,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,192,0,15,207,320,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,165,B,1,0,B,0,28,14,4,4,79,38,22,118,14,6,11,3,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,347,0,24,371,614,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,165,C,1,0,C01,0,15,22,2,6,82,35,18,99,17,1,18,6,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,327,0,27,354,613,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,166,B,1,0,B,0,29,18,9,10,100,31,16,101,10,5,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,19,365,603,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,166,C,1,0,C01,0,17,25,3,8,99,26,7,119,18,5,3,3,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,337,1,22,360,602,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,166,C,2,0,C02,0,22,22,5,4,105,29,17,90,12,5,13,4,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,333,0,18,351,602,ACTA DEL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,167,B,1,0,B,0,31,33,13,10,84,36,16,144,23,5,9,1,2,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,18,434,676,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,168,B,1,0,B,0,49,25,7,6,83,42,16,134,25,6,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,410,662,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,169,B,1,0,B,0,45,27,4,5,163,49,15,160,26,5,20,3,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,528,0,24,552,720,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,169,C,1,0,C01,0,38,16,2,14,130,38,17,119,20,3,11,4,0,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,421,0,1,422,719,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,170,B,1,0,B,0,23,16,1,4,48,34,10,82,13,2,17,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,13,267,387,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,170,C,1,0,C01,0,19,12,2,4,55,20,11,97,9,3,5,3,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,246,0,12,258,387,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,171,B,1,0,B,0,28,15,8,6,57,28,9,96,9,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,12,278,431,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,172,B,1,0,B,0,34,15,5,3,71,21,10,72,15,1,8,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,261,1,17,279,459,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,172,C,1,0,C01,0,31,8,7,5,30,28,6,79,11,4,9,3,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,227,0,14,241,459,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,173,B,1,0,B,0,44,12,16,11,52,52,12,148,14,5,21,7,3,6,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,409,0,17,426,715,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,173,C,1,0,C01,0,47,30,11,12,66,48,10,133,17,2,22,4,4,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,412,0,21,433,714,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,174,B,1,0,B,0,32,19,4,5,42,40,10,91,17,5,25,0,3,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,300,0,0,300,469,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,174,C,1,0,C01,0,28,14,1,9,35,39,12,88,16,6,23,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,279,0,15,294,468,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,175,B,1,0,B,0,24,11,8,8,36,38,10,141,27,5,14,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,330,579,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,175,C,1,0,C01,0,28,15,9,12,38,40,10,111,16,2,8,2,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,298,0,27,325,579,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,175,C,2,0,C02,0,33,13,13,2,32,46,8,101,16,6,19,8,1,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,310,0,16,326,578,ACTA DEL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,176,B,1,0,B,0,19,18,1,3,31,32,7,74,13,2,24,3,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,233,0,19,252,389,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,176,C,1,0,C01,0,31,12,1,4,30,17,5,76,10,4,12,3,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,214,0,8,222,389,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,177,B,1,0,B,0,18,13,9,9,38,30,4,147,16,4,14,2,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,309,0,25,334,646,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,177,C,1,0,C01,0,30,18,3,7,26,48,7,124,12,1,15,8,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,308,0,26,334,646,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,177,C,2,0,C02,0,23,6,6,10,29,39,10,135,14,1,19,5,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,301,0,22,323,646,ACTA DEL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,177,C,3,0,C03,0,32,9,9,10,35,39,11,98,8,3,11,3,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,274,0,28,302,646,GRUPO DE RECUENTO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,177,C,4,0,C04,0,30,13,6,9,38,26,8,125,10,2,16,4,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,297,1,23,321,646,ACTA LEVANTADA EN EL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,177,C,5,0,C05,0,26,17,2,6,25,35,10,140,13,4,8,6,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,299,0,18,317,646,GRUPO DE RECUENTO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,178,B,1,0,B,0,21,14,10,11,36,52,14,136,14,1,35,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,363,0,31,394,670,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,178,C,1,0,C01,0,24,17,7,18,27,50,6,134,14,3,32,4,1,2,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,345,3,18,366,670,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,178,C,2,0,C02,0,29,9,9,8,27,51,5,140,23,5,22,8,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,343,0,25,368,670,ACTA DEL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,178,C,3,0,C03,0,29,7,7,5,42,39,3,134,9,7,24,3,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,317,0,22,339,670,GRUPO DE RECUENTO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,178,C,4,0,C04,0,27,12,8,9,36,49,4,138,15,3,14,1,1,3,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,326,0,24,350,670,ACTA LEVANTADA EN EL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,178,C,5,0,C05,0,34,14,8,7,30,47,5,125,8,0,29,4,0,3,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,319,0,17,336,670,GRUPO DE RECUENTO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,178,C,6,0,C06,0,20,13,7,10,40,40,3,152,15,1,21,5,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,333,0,20,353,670,PAQUETE NO ENTREGADO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,179,B,1,0,B,0,25,11,9,10,61,52,16,163,13,6,24,5,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,399,1,25,425,727,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,179,C,1,0,C01,0,40,13,11,7,48,49,21,138,20,4,19,8,4,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,393,0,32,425,726,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,180,B,1,0,B,0,24,9,1,11,37,26,10,148,19,4,28,4,2,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,329,0,29,358,665,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,180,C,1,0,C01,0,28,14,3,7,26,33,9,144,8,4,12,4,2,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,302,0,30,332,665,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,180,C,2,0,C02,0,29,20,11,8,34,36,6,138,17,7,21,4,1,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,341,0,40,381,665,ACTA DEL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,180,C,3,0,C03,0,24,13,8,8,21,22,6,141,8,2,17,6,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,282,2,23,307,665,GRUPO DE RECUENTO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,181,B,1,0,B,0,37,14,10,8,29,33,5,162,16,3,6,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,32,375,682,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,181,C,1,0,C01,0,28,14,12,16,45,36,8,145,17,5,5,13,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,22,373,682,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,181,E,1,0,E01,0,23,10,7,11,61,29,4,41,14,7,7,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,222,0,28,250,561,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,181,E,1,1,E01C01,0,26,17,3,12,53,21,5,115,9,2,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,273,0,23,296,561,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,181,E,1,2,E01C02,0,21,6,14,9,46,26,4,112,1,15,8,7,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,273,1,24,298,560,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,182,B,1,0,B,0,21,13,0,12,45,20,13,118,11,7,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,15,285,597,ACTA CASILLA,,,
