CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_ELECCION,NOMBRE_PARTICIPANTE,NUMERO_LISTA,CANDIDATO,IDENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO
5,16,MICHOACAN,8,TARIMBARO,20,CUITZEO,,,REG_MR,PT_PVEM_MORENA,3,BERENICE ANGELES GUZMAN,2,,,PT
5,16,MICHOACAN,8,TARIMBARO,20,CUITZEO,,,REG_MR,PT_PVEM_MORENA,4,JUAN GARCIA COLIN,1,,,PT
5,16,MICHOACAN,8,TARIMBARO,20,CUITZEO,,,REG_RP,PAN,1,ALBA TZITZIKI ALCANTAR RODRIGUEZ,2,,,PAN
5,16,MICHOACAN,8,TARIMBARO,20,CUITZEO,,,REG_RP,C_PRI_PRD,2,ROSAURA HUAZANO ABREGO,2,,,PRD
5,16,MICHOACAN,8,TARIMBARO,20,CUITZEO,,,REG_RP,MICH1,3,ODALYS MAYTE GARCIA HERNANDEZ,2,,,MICH1
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,,,PRES_MUN,C_PAN_PRI_PRD,1,JORGE LUIS ESTRADA GARIBAY,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PAN
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,,,SIND_MR,C_PAN_PRI_PRD,1,ANA KAREN ORTIZ INFANTE,2,CANDIDATURAS MIGRANTE,,PAN
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,,,REG_MR,C_PAN_PRI_PRD,1,ERENDIRA NAVARRO ANDRADE,2,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,,,REG_MR,C_PAN_PRI_PRD,2,JESUS MAGDALENO CHAVEZ,1,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,,,REG_MR,C_PAN_PRI_PRD,3,NANCY ENRIQUETA FAJARDO CRUZ,2,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,,,REG_MR,C_PAN_PRI_PRD,4,JUAN CARLOS BRAVO VEGA,1,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,,,REG_RP,PT_PVEM_MORENA,1,CAROLINA VAZQUEZ MURILLO,2,,,PT
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,,,REG_RP,PT_PVEM_MORENA,2,JOSE ABOYTE AVIÑA,1,,,PT
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,,,REG_RP,PT_PVEM_MORENA,3,EVELIA GUADALUPE HURTADO COVARRUBIAS,2,,,PT
5,16,MICHOACAN,3,MARAVATIO,31,EPITACIO HUERTA,,,PRES_MUN,PAN,1,FRANCISCO MAYA MORALES,1,,,PAN
5,16,MICHOACAN,3,MARAVATIO,31,EPITACIO HUERTA,,,SIND_MR,PAN,1,ARACELI COLIN PEREZ,2,,,PAN
5,16,MICHOACAN,3,MARAVATIO,31,EPITACIO HUERTA,,,REG_MR,PAN,1,MARTIN MORALES ARCOS,1,,,PAN
5,16,MICHOACAN,3,MARAVATIO,31,EPITACIO HUERTA,,,REG_MR,PAN,2,DANIELA GARCIA SOTO,2,,,PAN
5,16,MICHOACAN,3,MARAVATIO,31,EPITACIO HUERTA,,,REG_MR,PAN,3,HORACIO PEÑA SOTO,1,,,PAN
5,16,MICHOACAN,3,MARAVATIO,31,EPITACIO HUERTA,,,REG_MR,PAN,4,ANALLELY CHAPARRO PEREZ,2,,,PAN
5,16,MICHOACAN,3,MARAVATIO,31,EPITACIO HUERTA,,,REG_RP,PRI,1,PATRICIA PEREZ MORALES,2,,,PRI
5,16,MICHOACAN,3,MARAVATIO,31,EPITACIO HUERTA,,,REG_RP,C_PRD_PESM,2,ANAYELI GARCIA YAÑEZ,2,,,PRD
5,16,MICHOACAN,3,MARAVATIO,31,EPITACIO HUERTA,,,REG_RP,MORENA,3,JOSEFINA CHAPARRO CHAPARRO,2,,,MORENA
5,16,MICHOACAN,5,PARACHO,32,ERONGARICUARO,,,PRES_MUN,C_PRI_PRD,1,LILIANA CAMPOS DE LA LUZ,2,CANDIDATURAS INDIGENAS,,PRI
5,16,MICHOACAN,5,PARACHO,32,ERONGARICUARO,,,SIND_MR,C_PRI_PRD,1,JOSE REFUGIO HORTA PONCE,1,CANDIDATURAS MIGRANTE,,PRI
5,16,MICHOACAN,5,PARACHO,32,ERONGARICUARO,,,REG_MR,C_PRI_PRD,1,MAYELI MOLINA MOLINA,2,CANDIDATURAS INDIGENAS,,PRI
5,16,MICHOACAN,5,PARACHO,32,ERONGARICUARO,,,REG_MR,C_PRI_PRD,2,ERIK HERNANDEZ RAMIREZ,1,,,PRI
5,16,MICHOACAN,5,PARACHO,32,ERONGARICUARO,,,REG_MR,C_PRI_PRD,3,JESSICA MARLENE ALVAREZ ALVAREZ,2,,,PRI
5,16,MICHOACAN,5,PARACHO,32,ERONGARICUARO,,,REG_MR,C_PRI_PRD,4,FLAVIAN FLORES ASENCIO,1,CANDIDATURAS INDIGENAS,,PRI
5,16,MICHOACAN,5,PARACHO,32,ERONGARICUARO,,,REG_RP,MORENA,1,ALEJANDRO RUIZ HERNANDEZ,1,,,MORENA
5,16,MICHOACAN,5,PARACHO,32,ERONGARICUARO,,,REG_RP,MORENA,2,ELSY CORTES ESTRADA,2,,,MORENA
5,16,MICHOACAN,5,PARACHO,32,ERONGARICUARO,,,REG_RP,PESM,3,FERNANDO MALDONADO GARCIA,1,,,PESM
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,,,PRES_MUN,PT_PVEM_MORENA,1,VILMA YESENIA MALDONADO CORREA,2,CANDIDATURAS MIGRANTE,,PT
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,,,SIND_MR,PT_PVEM_MORENA,1,RICARDO SANTACRUZ BARRIGA,1,,,PT
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,,,REG_MR,PT_PVEM_MORENA,1,LORENA LIZBETH VAZQUEZ OCHOA,2,,,PT
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,,,REG_MR,PT_PVEM_MORENA,2,JOSE RODRIGUEZ VAZQUEZ,1,,,PT
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,,,REG_MR,PT_PVEM_MORENA,3,PAULINA GUTIERREZ GALLARDO,2,,,PT
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,,,REG_MR,PT_PVEM_MORENA,4,RUBEN ARCILA SUAREZ,1,,,PT
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,,,REG_RP,C_PRI_PRD,1,ELENA JOSEFINA YAÑEZ PEREZ,2,,,PRD
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,,,REG_RP,MM,2,MARIA GENOVEVA ARRIAGA MADRIGAL,2,,,MM
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,,,REG_RP,C_PRI_PRD,3,JUAN JAIRO ALVAREZ AGUILERA,1,,,PRD
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,PRES_MUN,C_PAN_PRI_PRD,1,JEOVANA MARIELA ALCANTAR BACA,2,,,PRD
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,SIND_MR,C_PAN_PRI_PRD,1,MARCO ALFONSO FIGUEROA MEDINA,1,,,PRD
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,REG_MR,C_PAN_PRI_PRD,1,ASSBEIDI MAGDALENA HERNANDEZ ALVAREZ,2,,,PRD
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,REG_MR,C_PAN_PRI_PRD,2,ILDA BACA LOPEZ,2,,,PRD
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,REG_MR,C_PAN_PRI_PRD,3,ALEJANDRA YADIRATH ALCALA PAZ,2,,,PRD
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,REG_MR,C_PAN_PRI_PRD,4,PALOMA ELIZABETH MARTINEZ PALOMARES,2,,,PRD
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,REG_MR,C_PAN_PRI_PRD,5,FABIOLA FLORES BIRRUETE,2,,,PRD
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,REG_MR,C_PAN_PRI_PRD,6,FRANCISCO JOSE PEREZ PEREZ,1,,,PRD
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,REG_MR,C_PAN_PRI_PRD,7,ERIKA GABRIELA FLETES GOMEZ,2,,,PRD
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,REG_RP,MORENA,1,RAFAEL JOVANY GALVAN GARCIA,1,,,MORENA
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,REG_RP,MC,2,CARLOS ALBERTO PEREZ PEREZ,1,,,MC
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,REG_RP,C_PT_PVEM,3,MARX TREJO TREJO,1,,,PT
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,REG_RP,C_PT_PVEM,4,IRAIDA CATALINA QUIROZ MONTES,2,,,PT
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,,,REG_RP,MORENA,5,ADRIANA GARCIA MORA,2,,,MORENA
5,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,,,PRES_MUN,PT_PVEM_MORENA,1,PEDRO ALEXIS VELAZQUEZ GUZMAN,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
5,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,,,SIND_MR,PT_PVEM_MORENA,1,PATRICIA TINOCO CAHUE,2,,,MORENA
5,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,,,REG_MR,PT_PVEM_MORENA,1,FRANCISCO CAMPOS SALGADO,1,,,MORENA
5,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,,,REG_MR,PT_PVEM_MORENA,2,LAURA OCHOA DELGADO,2,,,MORENA
5,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,,,REG_MR,PT_PVEM_MORENA,3,RIVELINO GARCIA REYES,1,,,MORENA
5,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,,,REG_MR,PT_PVEM_MORENA,4,JAQUELINE AYALA GONZALEZ,2,,,MORENA
5,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,,,REG_RP,C_PRD_PESM,1,MARIO LEON CHAVEZ,3,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PRD
5,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,,,REG_RP,C_PRD_PESM,2,ANDREA VILLAGOMEZ GONZALEZ,2,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,,,REG_RP,MM,3,JOSE GUADALUPE GARCIA CONTRERAS,1,,,MM
5,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,,,PRES_MUN,PRD,1,RAMON CARRANZA GARCIA,1,CANDIDATURAS MIGRANTE,,PRD
5,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,,,SIND_MR,PRD,1,KARINA JACOBO FLORES,2,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,,,REG_MR,PRD,1,BARDOMIANO CERVANTES GARCIA,1,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,,,REG_MR,PRD,2,ALICIA RUIZ MELGAREJO,2,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,,,REG_MR,PRD,3,VICENTE GARCIA HUERTA,1,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,,,REG_MR,PRD,4,ANA ROSA ZAVALA GONZALEZ,2,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,,,REG_RP,PVEM,1,JESUS RUIZ ARROLLO,1,,,PVEM
5,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,,,REG_RP,MORENA,2,ANGELICA CORONA MEDINA,2,,,MORENA
5,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,,,REG_RP,PVEM,3,ARGELIA ESTRADA ALVARADO,2,CANDIDATURAS INDIGENAS,,PVEM
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,,,PRES_MUN,C_PRD_PESM,1,PABLO VARONA ESTRADA,1,,,PRD
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,,,SIND_MR,C_PRD_PESM,1,ROSA MARIA MELENDEZ LUVIANO,2,,,PRD
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,,,REG_MR,C_PRD_PESM,1,J. CRUZ RODRIGUEZ VIEYRA,1,,,PRD
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,,,REG_MR,C_PRD_PESM,2,KARLA HUACUZ MORENO,2,,,PRD
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,,,REG_MR,C_PRD_PESM,3,LUIS MANUEL PEÑALOZA ROMAN,1,,,PRD
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,,,REG_MR,C_PRD_PESM,4,MARIA TERESA TINOCO VALDEZ,2,,,PRD
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,,,REG_MR,C_PRD_PESM,5,RODRIGO DIAZ GODINEZ,1,,,PRD
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,,,REG_MR,C_PRD_PESM,6,RUBI SANTIBAÑEZ CRUZ,2,,,PRD
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,,,REG_RP,PT_PVEM_MORENA,1,JULIAN MARTINEZ GONZALEZ,1,CANDIDATURAS DE DISCAPACIDAD,,MORENA
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,,,REG_RP,PT_PVEM_MORENA,2,MIA NICOLE IBARRA GOMEZ,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,,,REG_RP,PT_PVEM_MORENA,3,JORGE LUIS MUÑOZ PEREZ,1,,,MORENA
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,,,REG_RP,PRI,4,PEDRO HERNANDEZ GOMEZ,1,,,PRI
5,16,MICHOACAN,15,PATZCUARO,39,HUIRAMBA,,,PRES_MUN,C_PT_PESM,1,JOSE HUMBERTO GARCIA DOMINGUEZ,1,,,PESM
5,16,MICHOACAN,15,PATZCUARO,39,HUIRAMBA,,,SIND_MR,C_PT_PESM,1,EVELIA DOMINGUEZ AGUIRRE,2,,,PESM
5,16,MICHOACAN,15,PATZCUARO,39,HUIRAMBA,,,REG_MR,C_PT_PESM,1,JOSE SALVADOR FUENTES RAMIREZ,1,CANDIDATURAS MIGRANTE,,PESM
5,16,MICHOACAN,15,PATZCUARO,39,HUIRAMBA,,,REG_MR,C_PT_PESM,2,LIZBETH GARCIA SOLORZANO,2,,,PESM
5,16,MICHOACAN,15,PATZCUARO,39,HUIRAMBA,,,REG_MR,C_PT_PESM,3,GILBERTO DOMINGUEZ PEREZ,1,,,PESM
5,16,MICHOACAN,15,PATZCUARO,39,HUIRAMBA,,,REG_MR,C_PT_PESM,4,ELITANIA GARCIA CASTRO,2,,,PESM
5,16,MICHOACAN,15,PATZCUARO,39,HUIRAMBA,,,REG_RP,C_PRI_PRD,1,CRISTINA GUIJON DOMINGUEZ,2,,,PRI
5,16,MICHOACAN,15,PATZCUARO,39,HUIRAMBA,,,REG_RP,MORENA,2,MA. CRISTINA GONZALEZ RANGEL,2,,,MORENA
5,16,MICHOACAN,15,PATZCUARO,39,HUIRAMBA,,,REG_RP,C_PRI_PRD,3,EMILIO GOMEZ DOMINGUEZ,1,,,PRI
5,16,MICHOACAN,12,HIDALGO,40,INDAPARAPEO,,,PRES_MUN,C_PAN_PRI_PRD,1,JANITZIO ZAVALA VEGA,1,,,PRD
5,16,MICHOACAN,12,HIDALGO,40,INDAPARAPEO,,,SIND_MR,C_PAN_PRI_PRD,1,ELIZABETH AGUSTIN SANTOS,2,,,PRD
5,16,MICHOACAN,12,HIDALGO,40,INDAPARAPEO,,,REG_MR,C_PAN_PRI_PRD,1,ADAN RODRIGUEZ AVALOS,1,,,PRD
5,16,MICHOACAN,12,HIDALGO,40,INDAPARAPEO,,,REG_MR,C_PAN_PRI_PRD,2,MARIA MAGDALENA LOPEZ FLORES,2,,,PRD
5,16,MICHOACAN,12,HIDALGO,40,INDAPARAPEO,,,REG_MR,C_PAN_PRI_PRD,3,HEBER JHONNATAN MENDOZA PANIAGUA,1,,,PRD
5,16,MICHOACAN,12,HIDALGO,40,INDAPARAPEO,,,REG_MR,C_PAN_PRI_PRD,4,SONIA VICTORIA REYES,2,,,PRD
5,16,MICHOACAN,12,HIDALGO,40,INDAPARAPEO,,,REG_RP,PT_PVEM_MORENA,1,HUMBERTO GONZALEZ ROMERO,1,CANDIDATURAS MIGRANTE,,PVEM
5,16,MICHOACAN,12,HIDALGO,40,INDAPARAPEO,,,REG_RP,PT_PVEM_MORENA,2,MARIANA MORENO MOJICA,2,,,PVEM
5,16,MICHOACAN,12,HIDALGO,40,INDAPARAPEO,,,REG_RP,TMX,3,RAFAEL MEDRANO PONCE,1,,,TMX
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,,,PRES_MUN,C_PAN_PRI,1,CESAR ENOC TAMAYO HERRERA,1,CANDIDATURAS MIGRANTE,,PRI
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,,,SIND_MR,C_PAN_PRI,1,EDITH LARA GALLEGOS,2,,,PRI
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,,,REG_MR,C_PAN_PRI,1,LUIS ANGEL CERVANTES MARTINEZ,1,,,PRI
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,,,REG_MR,C_PAN_PRI,2,RAQUEL WENCE CAMARENA,2,,,PRI
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,,,REG_MR,C_PAN_PRI,3,LUIS ARMANDO MATA ALANIZ,1,,,PRI
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,,,REG_MR,C_PAN_PRI,4,CRISTINA CEJA REYES,2,,,PRI
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,,,REG_RP,C_PRD_PESM,1,FEDERICO OLIVARES ROSALES,1,,,PRD
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,,,REG_RP,PT_PVEM_MORENA,2,OMAR MARTINEZ CHAVEZ,1,,,PT
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,,,REG_RP,C_PRD_PESM,3,CECILIA VAZQUEZ GARIBAY,2,,,PRD
5,16,MICHOACAN,7,ZACAPU,43,JACONA,,,PRES_MUN,PT_PVEM_MORENA,1,ISIDORO MOSQUEDA ESTRADA,1,CANDIDATURAS MIGRANTE,,PT
5,16,MICHOACAN,7,ZACAPU,43,JACONA,,,SIND_MR,PT_PVEM_MORENA,1,EVA MARIA PIMENTEL REYES,2,,,PT
5,16,MICHOACAN,7,ZACAPU,43,JACONA,,,REG_MR,PT_PVEM_MORENA,1,EMMANUEL CORTEZ TAMAYO,1,,,PT
5,16,MICHOACAN,7,ZACAPU,43,JACONA,,,REG_MR,PT_PVEM_MORENA,2,MARIA BARRIGA NAVARRO,2,,,PT
5,16,MICHOACAN,7,ZACAPU,43,JACONA,,,REG_MR,PT_PVEM_MORENA,3,FRANCISCO JAVIER AYALA FLORES,1,,,PT
5,16,MICHOACAN,7,ZACAPU,43,JACONA,,,REG_MR,PT_PVEM_MORENA,4,GABRIELA HERRERA MARISCAL,2,,,PT
5,16,MICHOACAN,7,ZACAPU,43,JACONA,,,REG_MR,PT_PVEM_MORENA,5,LEONARDO PAZ ALVAREZ,1,,,PT
5,16,MICHOACAN,7,ZACAPU,43,JACONA,,,REG_MR,PT_PVEM_MORENA,6,VIOLETA GUADALUPE HERRERA OLIVOS,2,,,PT
5,16,MICHOACAN,7,ZACAPU,43,JACONA,,,REG_RP,C_PAN_PRI,1,MARCO ANTONIO ALVAREZ CABRERA,1,,,PRI
5,16,MICHOACAN,7,ZACAPU,43,JACONA,,,REG_RP,PRD,2,DANIEL MENA VARGAS,1,,,PRD
5,16,MICHOACAN,7,ZACAPU,43,JACONA,,,REG_RP,C_PAN_PRI,3,LIZBETH PAULINA ESPINOZA SANDOVAL,2,,,PRI
5,16,MICHOACAN,7,ZACAPU,43,JACONA,,,REG_RP,MM,4,JUAN MANUEL CAMPOS NAVARRO,1,,,MM
5,16,MICHOACAN,2,PURUANDIRO,44,JIMENEZ,,,PRES_MUN,C_PAN_PRI_PRD,1,CLAUDIA GRISELLE SANHUA PEREZ,2,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,44,JIMENEZ,,,SIND_MR,C_PAN_PRI_PRD,1,JULIO CESAR GALLEGOS DAMAS,1,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,44,JIMENEZ,,,REG_MR,C_PAN_PRI_PRD,1,EUDELIA HUANTE VALENCIA,2,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,44,JIMENEZ,,,REG_MR,C_PAN_PRI_PRD,2,ELIAS AMBRIZ GARCIA,1,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,44,JIMENEZ,,,REG_MR,C_PAN_PRI_PRD,3,LUCIA VAZQUEZ LOPEZ,2,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,44,JIMENEZ,,,REG_MR,C_PAN_PRI_PRD,4,JOSE MARIA LOPEZ LOPEZ,1,,,PRD
5,16,MICHOACAN,2,PURUANDIRO,44,JIMENEZ,,,REG_RP,MC,1,EMILIO CENDEJAS AREVALO,1,,,MC
5,16,MICHOACAN,2,PURUANDIRO,44,JIMENEZ,,,REG_RP,MC,2,ALICIA VALENCIA NEGRETE,2,,,MC
5,16,MICHOACAN,2,PURUANDIRO,44,JIMENEZ,,,REG_RP,MC,3,RAMON CARRANZA AMBRIZ,1,,,MC
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,,,PRES_MUN,PRD,1,GERARDO OLLOQUI ESTRADA,1,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,,,SIND_MR,PRD,1,MARITZA ALVAREZ MAGALLON,2,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,,,REG_MR,PRD,1,MILTON HERNANDEZ ALONZO,1,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,,,REG_MR,PRD,2,MARTHA YURITZI RUIZ INOCENCIO,2,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,,,REG_MR,PRD,3,VICTOR HUGO VIDALES SILVA,1,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,,,REG_MR,PRD,4,BRENDA EVELYN ORTIZ FIGUEROA,2,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,,,REG_MR,PRD,5,RICARDO MENDOZA SANCHEZ,1,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,,,REG_MR,PRD,6,NOEMI MENDOZA GONZALEZ,2,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,,,REG_RP,PT_PVEM_MORENA,1,SUSANA GOMEZ GARCIA,2,,,MORENA
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,,,REG_RP,MC,2,EDUARDO YSI ALVAREZ,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MC
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,,,REG_RP,PAN,3,MARTÍN MAGALLÓN FARÍAS,1,CANDIDATURAS DE DISCAPACIDAD,,PAN
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,,,REG_RP,PT_PVEM_MORENA,4,MANUEL DE JESUS MACIAS REYES,1,,,MORENA
5,16,MICHOACAN,2,PURUANDIRO,46,JOSE SIXTO VERDUZCO,,,PRES_MUN,MC,1,ENRIQUE RAMOS VARGAS,1,,,MC
5,16,MICHOACAN,2,PURUANDIRO,46,JOSE SIXTO VERDUZCO,,,SIND_MR,MC,1,MARIELA POLINA CUADROS,2,,,MC
5,16,MICHOACAN,2,PURUANDIRO,46,JOSE SIXTO VERDUZCO,,,REG_MR,MC,1,JESUS CONTRERAS MATA,1,,,MC
5,16,MICHOACAN,2,PURUANDIRO,46,JOSE SIXTO VERDUZCO,,,REG_MR,MC,2,CLAUDIA MARIELA RODRIGUEZ RODRIGUEZ,2,,,MC
5,16,MICHOACAN,2,PURUANDIRO,46,JOSE SIXTO VERDUZCO,,,REG_MR,MC,3,J JESUS RAMIREZ AGUILERA,1,,,MC
5,16,MICHOACAN,2,PURUANDIRO,46,JOSE SIXTO VERDUZCO,,,REG_MR,MC,4,MA. GUDELIA SORIA RUIZ,2,,,MC
5,16,MICHOACAN,2,PURUANDIRO,46,JOSE SIXTO VERDUZCO,,,REG_RP,MM,1,FRANCISCO ANTONIO GONZALEZ BERMUDEZ,1,,,MM
5,16,MICHOACAN,2,PURUANDIRO,46,JOSE SIXTO VERDUZCO,,,REG_RP,PT_PVEM_MORENA,2,INDIRA CLEMENTE VARGAS,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PVEM
5,16,MICHOACAN,2,PURUANDIRO,46,JOSE SIXTO VERDUZCO,,,REG_RP,PESM,3,ISRAEL CHACON HERNANDEZ,1,CANDIDATURAS MIGRANTE,,PESM
5,16,MICHOACAN,18,HUETAMO,47,JUAREZ,,,PRES_MUN,TMX,1,ISMAEL ARRIAGA ORTIZ,1,,,TMX
5,16,MICHOACAN,18,HUETAMO,47,JUAREZ,,,SIND_MR,TMX,1,CENEDITH ULLOA MONDRAGON,2,,,TMX
5,16,MICHOACAN,18,HUETAMO,47,JUAREZ,,,REG_MR,TMX,1,JUVENAL FLORES ALBARRAN,1,,,TMX
5,16,MICHOACAN,18,HUETAMO,47,JUAREZ,,,REG_MR,TMX,2,ANGELA ELIZALDE GALLEGOS,2,,,TMX
5,16,MICHOACAN,18,HUETAMO,47,JUAREZ,,,REG_MR,TMX,3,LUCIO OLIVARES MARTINEZ,1,,,TMX
5,16,MICHOACAN,18,HUETAMO,47,JUAREZ,,,REG_MR,TMX,4,GABRIELA LOPEZ VAZQUEZ,2,,,TMX
5,16,MICHOACAN,18,HUETAMO,47,JUAREZ,,,REG_RP,PT_PVEM_MORENA,1,YURINA PEREZ DIAZ,2,,,PVEM
5,16,MICHOACAN,18,HUETAMO,47,JUAREZ,,,REG_RP,PESM,2,GABRIEL ELIZALDE FERNANDEZ,1,CANDIDATURAS MIGRANTE,,PESM
5,16,MICHOACAN,18,HUETAMO,47,JUAREZ,,,REG_RP,MC,3,EDUARDO PONCE MACHUCA,1,,,MC
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,,,PRES_MUN,PT_PVEM_MORENA,1,NORMA ANGELICA YAÑEZ SIERRA,2,CANDIDATURAS MIGRANTE,,MORENA
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,,,SIND_MR,PT_PVEM_MORENA,1,SERAFIN MALDONADO ESTRADA,1,,,MORENA
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,,,REG_MR,PT_PVEM_MORENA,1,DULCE MARIELA MENDOZA PANIAGUA,2,,,MORENA
