ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PSI,MORENA,NAP,FXM,PAN_PRI_PRD_PSI,PAN_PRI_PRD,PAN_PRI_PSI,PAN_PRD_PSI,PRI_PRD_PSI,PAN_PRI,PAN_PRD,PAN_PSI,PRI_PRD,PRI_PSI,PRD_PSI,PT_PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA_NAP,PT_PVEM_MORENA_FXM,PT_PVEM_NAP_FXM,PT_MORENA_NAP_FXM,PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA,PT_PVEM_NAP,PT_PVEM_FXM,PT_MORENA_NAP,PT_MORENA_FXM,PT_NAP_FXM,PVEM_MORENA_NAP,PVEM_MORENA_FXM,PVEM_NAP_FXM,MORENA_NAP_FXM,PT_PVEM,PT_MORENA,PT_NAP,PT_FXM,PVEM_MORENA,PVEM_NAP,PVEM_FXM,MORENA_NAP,MORENA_FXM,NAP_FXM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
21,PUEBLA,92,JUAN C. BONILLA,6,30,30,2303,408,271,519,471,957,155,6298,362,145,127,111,7,13,3,27,20,0,5,10,1,210,28,18,19,13,13,113,16,4,15,9,4,10,9,2,14,30,59,3,3,58,9,2,26,14,12,12926,8,359,13293,19863,
21,PUEBLA,93,JUAN GALINDO,6,11,11,230,713,47,286,265,108,57,1852,365,83,15,14,1,1,0,9,1,0,1,0,0,50,8,7,3,8,6,42,9,2,4,3,1,5,0,1,10,5,19,3,0,12,4,2,8,4,15,4279,1,147,4427,6208,
21,PUEBLA,94,JUAN N. MENDEZ,4,7,7,829,62,16,34,575,124,19,1255,14,13,5,4,0,2,0,10,1,3,0,0,1,16,3,0,0,0,1,9,0,0,0,1,0,1,0,0,0,5,21,0,1,7,0,0,2,0,0,3034,0,85,3119,4153,
21,PUEBLA,97,LA MAGDALENA TLATLAUQUITEPEC,1,1,1,130,35,0,8,17,4,39,216,4,3,3,5,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,476,0,19,495,558,
21,PUEBLA,95,LAFRAGUA,8,12,12,383,117,93,1659,184,65,22,1827,31,39,13,7,1,1,0,9,7,0,0,0,0,7,10,0,0,3,2,15,2,2,1,1,0,0,4,0,0,5,20,0,1,21,0,0,1,5,1,4559,0,150,4709,6119,
21,PUEBLA,96,LIBRES,11,43,43,2711,1300,383,2908,2176,1218,137,5512,332,285,144,189,8,2,1,64,10,1,8,2,9,139,21,18,7,1,10,94,6,11,4,7,6,6,4,2,5,44,57,2,6,84,8,4,6,13,3,17968,6,622,18596,26951,
21,PUEBLA,98,MAZAPILTEPEC DE JUAREZ,3,5,5,283,61,7,281,272,42,21,477,11,118,8,0,1,4,0,10,2,0,0,0,0,12,0,2,0,2,3,5,4,0,0,0,0,5,3,1,1,9,29,0,0,1,1,0,0,2,0,1678,0,55,1733,2335,
21,PUEBLA,99,MIXTLA,2,3,3,132,200,10,37,60,19,7,859,11,13,3,5,1,0,0,3,1,0,0,0,0,21,1,2,0,1,0,1,1,0,0,0,0,2,1,0,0,2,5,0,0,3,0,0,1,4,0,1406,0,36,1442,1906,
21,PUEBLA,100,MOLCAXAC,5,9,9,344,431,42,104,342,53,23,1751,44,355,23,8,0,1,1,5,0,0,1,0,0,46,1,4,2,2,1,5,0,2,1,1,1,0,0,1,1,6,11,0,1,3,2,1,2,3,0,3625,0,124,3749,5147,
21,PUEBLA,101,NAUPAN,5,13,13,188,1812,22,98,146,78,38,2213,30,81,1,9,0,2,0,18,1,0,0,0,0,5,1,0,0,0,1,14,0,0,2,0,1,0,0,0,0,3,4,0,3,5,0,2,0,1,0,4779,0,252,5031,7058,
21,PUEBLA,102,NAUZONTLA,3,5,5,328,345,6,135,82,109,5,684,14,18,6,6,0,0,0,3,1,0,0,0,0,6,4,1,0,2,2,8,1,1,0,0,0,2,0,1,1,7,4,1,1,3,0,2,0,2,1,1792,0,132,1924,2612,
21,PUEBLA,103,NEALTICAN,4,15,15,1959,247,59,138,1125,195,27,2829,39,41,50,20,4,1,0,58,6,1,0,0,1,52,3,4,0,4,1,28,10,0,2,2,0,2,2,0,2,16,39,0,1,20,1,0,1,4,1,6995,0,174,7169,10044,
21,PUEBLA,104,NICOLAS BRAVO,4,9,9,479,551,19,172,631,173,133,1161,21,16,13,10,2,2,2,24,3,2,2,0,0,9,2,5,9,1,0,23,0,1,0,2,0,1,1,0,0,12,10,6,2,4,1,1,3,2,0,3511,0,136,3647,5097,
21,PUEBLA,105,NOPALUCAN,11,33,33,1001,319,149,563,2907,685,152,4418,625,922,32,15,8,2,0,21,3,3,6,0,1,97,21,4,6,7,6,46,8,3,5,11,1,33,11,1,8,30,53,13,5,13,11,4,3,18,5,12255,36,454,12745,19923,
21,PUEBLA,106,OCOTEPEC,3,7,7,217,341,60,138,114,105,139,883,259,196,31,29,2,0,1,18,2,0,41,2,1,33,5,6,3,5,5,11,7,0,4,2,0,5,3,1,4,5,13,2,5,13,4,5,9,4,1,2734,0,118,2852,3837,
21,PUEBLA,107,OCOYUCAN,10,51,51,6191,2915,158,521,500,450,122,8043,103,203,267,394,22,5,2,222,27,3,8,2,0,302,48,29,24,45,33,181,8,6,12,19,1,10,14,5,30,36,77,3,3,98,6,2,18,62,11,21241,6,462,21709,33389,
21,PUEBLA,108,OLINTLA,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8895,
21,PUEBLA,109,ORIENTAL,9,24,24,1945,370,314,1452,353,142,53,4818,57,98,67,48,4,2,5,36,19,1,0,0,0,90,21,19,15,12,12,28,2,3,28,8,0,6,14,2,5,15,19,1,2,38,9,2,4,6,3,10148,3,286,10437,14124,
21,PUEBLA,110,PAHUATLAN,14,29,29,1157,471,661,2074,577,143,96,4080,68,70,71,59,5,5,6,16,21,3,19,1,5,50,10,5,1,5,8,46,5,4,3,7,0,2,9,0,4,31,106,7,4,43,3,1,8,9,4,9983,2,570,10555,15216,
21,PUEBLA,111,PALMAR DE BRAVO,16,55,55,2232,686,159,4777,1574,661,2448,8330,226,400,197,49,22,12,8,158,14,11,1,12,2,142,21,20,9,10,11,93,8,4,12,12,2,13,10,1,11,51,47,12,7,91,8,10,11,28,5,22628,1,1118,23747,34201,
21,PUEBLA,112,PANTEPEC,12,28,29,1759,485,76,258,368,571,88,7000,335,82,30,23,3,0,0,23,8,2,0,2,1,63,22,8,3,5,5,47,4,1,43,1,0,6,2,0,1,10,21,9,1,24,4,1,13,6,1,11415,2,436,11853,15056,
21,PUEBLA,113,PETLALCINGO,6,16,16,162,1220,32,148,276,52,12,1969,541,24,2,8,0,1,1,8,2,0,6,1,0,19,12,1,1,5,2,34,2,1,2,1,0,4,2,1,2,22,18,3,2,10,3,0,9,8,0,4629,0,175,4804,7353,
21,PUEBLA,114,PIAXTLA,5,9,9,127,97,20,598,573,13,8,764,12,181,7,5,0,1,0,5,1,0,0,0,0,28,0,4,1,3,1,4,1,1,1,1,0,1,2,0,0,7,9,0,3,20,0,1,0,0,1,2501,2,278,2781,4083,
21,PUEBLA,115,PUEBLA,816,2266,2273,265260,32369,6984,25980,25344,32725,6997,314926,7713,6708,15596,12248,1053,596,219,5413,1232,366,159,142,348,18563,2958,1577,1449,1428,1297,11123,726,304,707,762,142,698,549,176,852,1867,3840,283,254,3939,286,210,776,1058,268,818470,932,17023,836425,1372625,
21,PUEBLA,116,QUECHOLAC,16,60,60,1141,1017,140,834,1278,454,9052,10234,222,160,125,50,31,16,19,29,14,54,13,45,37,259,45,36,9,53,24,147,14,5,13,24,6,19,10,5,10,50,133,8,3,96,6,0,15,19,1,25975,3,1359,27337,39066,
21,PUEBLA,117,QUIMIXTLAN,10,28,28,600,165,26,5996,276,90,31,3090,43,53,6,9,2,0,0,3,0,0,0,0,0,33,14,2,2,1,3,32,1,1,2,2,0,2,0,0,1,32,16,0,1,43,3,4,0,10,0,10595,0,287,10882,14834,
21,PUEBLA,118,RAFAEL LARA GRAJALES,7,25,26,1050,507,79,437,2286,298,64,2887,434,56,48,44,3,3,3,32,11,0,3,0,1,128,20,10,6,6,10,54,8,2,19,6,0,9,2,0,7,43,64,2,3,51,9,1,20,5,2,8733,1,279,9013,14921,
21,PUEBLA,119,LOS REYES DE JUAREZ,9,32,32,1480,307,126,2589,725,350,96,5205,75,74,109,63,4,5,4,38,18,6,3,5,1,292,20,16,14,8,18,138,11,4,7,15,2,13,9,0,8,53,87,14,4,106,13,3,12,9,2,12161,1,293,12455,19905,
21,PUEBLA,120,SAN ANDRES CHOLULA,40,171,172,32314,2052,501,2515,1983,2818,468,22209,1245,529,1193,1082,85,79,27,405,80,27,15,9,6,1122,322,88,52,84,63,493,58,13,53,44,14,53,17,12,56,104,237,25,19,246,26,19,79,74,11,73026,48,1320,74394,111360,
21,PUEBLA,121,SAN ANTONIO CAÑADA,2,7,8,178,733,269,273,197,30,25,1100,6,24,4,2,1,0,0,4,1,0,0,0,1,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,8,0,0,0,0,1,2872,0,175,3047,4138,
21,PUEBLA,122,SAN DIEGO LA MESA TOCHIMILTZINGO,3,3,3,40,25,10,82,91,7,2,342,5,17,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,19,0,1,0,2,0,2,0,0,0,6,3,0,0,6,1,1,0,0,1,675,0,21,696,1035,
21,PUEBLA,123,SAN FELIPE TEOTLALCINGO,5,13,13,1018,199,39,184,216,190,25,2245,31,35,32,19,5,4,0,24,4,1,0,0,0,69,6,5,3,6,1,45,5,2,1,3,0,3,0,0,2,5,19,8,1,15,3,0,4,6,1,4484,7,151,4642,8206,
21,PUEBLA,124,SAN FELIPE TEPATLAN,3,6,6,107,359,670,571,49,112,12,437,10,8,2,11,0,0,1,1,15,2,3,0,2,3,1,2,1,0,0,2,0,1,0,0,0,0,0,0,0,5,1,1,2,14,3,15,1,0,0,2424,0,139,2563,3217,
21,PUEBLA,125,SAN GABRIEL CHILAC,6,21,22,1118,1820,77,180,775,186,38,4359,37,45,35,32,4,0,1,22,17,2,1,0,0,68,6,5,9,5,3,44,1,1,3,11,3,1,1,1,4,9,70,3,2,15,1,1,1,7,1,9025,1,218,9244,12170,
21,PUEBLA,126,SAN GREGORIO ATZOMPA,4,12,12,2240,249,36,164,146,127,20,1322,34,285,65,56,19,4,0,23,4,0,2,0,0,72,4,20,7,3,3,20,3,1,2,5,0,1,1,0,2,13,13,3,1,11,2,7,6,9,0,5005,2,154,5161,7719,
21,PUEBLA,127,SAN JERONIMO TECUANIPAN,3,7,7,653,78,51,513,183,299,260,1089,16,20,21,10,2,2,0,9,8,1,0,1,0,43,3,1,0,1,1,16,0,0,0,1,1,4,2,1,0,4,11,0,0,15,4,0,1,2,1,3328,0,102,3430,4655,
21,PUEBLA,128,SAN JERONIMO XAYACATLAN,4,7,7,97,351,110,83,82,29,11,1446,29,23,4,5,1,0,0,17,0,0,0,0,1,4,2,9,0,0,1,13,0,1,3,3,0,0,2,1,0,5,3,0,0,6,0,0,2,1,0,2345,0,76,2421,3192,
21,PUEBLA,129,SAN JOSE CHIAPA,6,13,13,1083,398,36,300,462,285,78,1715,63,28,53,32,3,1,0,11,71,1,0,0,0,126,15,11,3,1,0,32,0,1,4,2,0,1,0,0,7,14,30,1,1,16,0,1,5,5,0,4896,16,148,5060,7317,
21,PUEBLA,130,SAN JOSE MIAHUATLAN,7,17,17,1796,273,85,414,632,75,103,3640,79,33,9,12,1,1,0,14,5,3,0,10,0,36,8,3,2,1,1,33,1,0,4,7,1,0,0,0,2,8,95,0,0,8,0,0,0,3,2,7400,1,210,7611,10399,
21,PUEBLA,131,SAN JUAN ATENCO,4,5,5,299,53,12,48,243,166,27,1153,8,11,17,8,1,0,2,6,0,0,0,0,0,17,1,2,0,0,0,9,0,0,0,0,0,0,0,0,2,5,10,1,1,2,0,0,1,0,0,2105,0,90,2195,2946,
21,PUEBLA,132,SAN JUAN ATZOMPA,1,2,2,33,241,2,4,193,5,0,203,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,18,702,800,
21,PUEBLA,133,SAN MARTIN TEXMELUCAN,58,189,190,12336,3239,855,4098,4504,7584,940,27240,1333,676,669,577,56,39,16,210,71,24,18,13,22,914,212,103,79,62,72,806,78,37,49,52,15,44,33,12,49,183,307,28,33,297,29,15,37,77,18,68161,31,3203,71395,120625,
21,PUEBLA,134,SAN MARTIN TOTOLTEPEC,1,1,1,51,24,2,89,8,9,4,230,5,47,0,1,2,0,0,1,0,0,0,0,0,5,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,488,0,16,504,640,
21,PUEBLA,135,SAN MATIAS TLALANCALECA,9,25,25,2411,1017,75,862,754,349,42,4088,332,81,40,46,7,3,4,36,11,3,8,3,0,111,22,20,15,15,10,100,12,4,16,7,7,10,7,2,11,30,61,7,6,49,6,5,12,8,0,10725,2,349,11076,16351,
21,PUEBLA,136,SAN MIGUEL IXITLAN,1,1,1,57,80,2,12,5,39,1,119,2,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,368,0,9,377,487,
21,PUEBLA,137,SAN MIGUEL XOXTLA,4,15,15,1846,253,34,858,302,362,52,2431,48,116,68,43,6,8,0,17,5,2,0,1,0,62,13,7,12,4,8,44,8,1,3,9,1,2,4,1,4,16,59,2,0,17,0,1,1,9,1,6741,1,118,6860,9787,
21,PUEBLA,138,SAN NICOLAS BUENOS AIRES,5,13,13,323,344,18,224,455,705,19,1403,39,420,19,37,1,0,5,11,1,0,0,0,0,42,3,2,4,2,2,11,3,3,3,6,0,0,1,1,1,7,3,1,1,8,1,2,2,9,3,4145,0,192,4337,7402,
21,PUEBLA,139,SAN NICOLAS DE LOS RANCHOS,5,14,14,1048,393,145,153,189,365,116,2684,822,35,26,19,3,0,0,12,7,3,0,0,0,43,6,1,1,2,4,18,10,0,5,3,1,3,0,0,3,7,12,6,2,7,9,2,14,4,6,6189,4,219,6412,8671,
21,PUEBLA,140,SAN PABLO ANICANO,2,5,5,37,766,7,58,101,16,8,1112,38,7,2,2,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,6,1,0,0,1,0,0,0,1,1,1,2,0,0,5,0,0,1,1,0,2180,0,80,2260,3011,
21,PUEBLA,141,SAN PEDRO CHOLULA,50,184,185,24197,2884,1151,2429,2428,4793,483,25232,597,568,1090,1151,62,64,9,310,129,23,16,14,9,1164,217,111,75,87,82,679,38,17,40,76,15,41,27,21,69,132,341,10,17,263,15,15,61,108,18,71378,82,1963,73423,114825,
21,PUEBLA,142,SAN PEDRO YELOIXTLAHUACA,2,5,5,370,71,12,136,106,98,127,850,315,17,4,7,0,0,0,3,3,1,0,0,0,6,4,0,1,1,1,1,1,0,2,0,1,0,0,0,2,2,4,2,0,5,3,0,11,2,1,2170,0,78,2248,2929,
21,PUEBLA,143,SAN SALVADOR EL SECO,10,36,36,1765,467,155,975,1746,1492,187,6956,573,179,104,63,19,5,2,44,15,4,2,5,1,203,44,25,12,18,8,99,34,3,12,12,2,17,10,2,18,94,57,11,5,154,21,6,34,16,16,15692,9,710,16411,21956,
21,PUEBLA,144,SAN SALVADOR EL VERDE,10,38,38,1288,577,138,1151,2934,621,266,5236,189,114,71,71,4,6,2,35,9,9,2,2,1,188,18,26,14,32,21,120,10,0,17,15,4,6,6,7,9,53,109,2,2,73,4,5,10,13,6,13496,3,369,13868,25326,
21,PUEBLA,145,SAN SALVADOR HUIXCOLOTLA,4,17,17,521,122,78,198,2087,163,269,2640,51,40,48,18,2,1,0,4,4,2,0,0,2,112,35,30,28,8,30,33,8,4,4,4,0,1,1,0,2,27,35,1,1,10,1,4,4,4,1,6638,1,125,6764,10834,
21,PUEBLA,177,SAN SEBASTIAN TLACOTEPEC,9,18,18,464,190,20,3599,1654,30,18,408,27,11,4,6,0,0,0,38,4,0,0,0,0,4,4,0,0,0,0,10,0,1,1,1,0,1,0,0,0,9,9,0,1,20,2,0,2,0,0,6538,0,168,6706,8953,
21,PUEBLA,146,SANTA CATARINA TLALTEMPAN,1,2,2,68,91,1,18,16,8,1,305,1,97,2,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,1,624,0,23,647,772,
21,PUEBLA,147,SANTA INES AHUATEMPAN,4,8,8,209,1484,29,142,110,37,19,1428,12,35,23,8,1,1,0,8,1,0,5,1,0,9,0,0,3,1,1,11,0,1,0,1,0,1,0,0,1,2,7,0,0,6,0,0,0,2,0,3599,0,57,3656,4876,
21,PUEBLA,148,SANTA ISABEL CHOLULA,5,14,14,594,164,39,304,226,187,341,2360,155,252,45,14,3,1,14,12,6,4,0,3,2,95,9,1,0,1,5,40,2,2,5,2,0,2,2,0,6,9,15,1,4,23,1,2,2,6,3,4964,1,195,5160,8665,
21,PUEBLA,149,SANTIAGO MIAHUATLAN,6,33,33,1726,249,54,3961,2522,339,80,4138,81,58,31,28,5,4,0,19,6,2,2,2,1,101,195,6,6,7,8,100,7,16,8,5,0,10,4,2,4,69,90,3,10,306,5,17,4,9,0,14300,7,437,14744,21621,
21,PUEBLA,150,SANTO TOMAS HUEYOTLIPAN,3,11,11,721,111,29,131,195,100,66,2283,160,202,30,12,1,3,3,5,2,2,3,1,0,45,4,2,1,3,5,27,4,2,6,3,0,0,0,0,3,7,15,2,0,19,2,0,8,10,1,4229,4,131,4364,6629,
21,PUEBLA,151,SOLTEPEC,6,17,17,562,202,44,595,2050,107,122,1576,46,50,28,7,2,0,2,9,2,2,2,1,3,67,18,13,10,5,3,63,11,6,3,5,0,1,2,0,2,192,41,3,1,18,6,2,2,3,1,5890,0,194,6084,9585,
21,PUEBLA,152,TECALI DE HERRERA,10,27,27,1873,397,71,391,698,530,401,5264,90,106,115,146,12,4,8,49,9,6,0,1,17,206,31,7,9,20,11,127,6,4,20,17,1,5,4,1,8,21,72,3,7,23,0,1,8,13,1,10814,3,316,11133,16887,
21,PUEBLA,153,TECAMACHALCO,28,98,99,6775,965,546,1183,1616,1584,838,17785,369,303,445,205,192,30,16,171,24,40,14,17,2,660,126,66,39,54,44,314,24,6,33,48,20,35,25,15,40,101,202,9,6,168,21,8,32,56,16,35288,18,991,36297,59785,
21,PUEBLA,154,TECOMATLAN,5,10,10,146,1003,13,74,147,13,10,712,11,13,15,16,1,0,0,14,0,0,0,1,0,13,2,0,1,1,0,31,0,1,1,0,0,0,1,0,0,8,10,0,0,7,1,0,2,1,0,2269,0,74,2343,4809,
21,PUEBLA,155,TEHUACAN,105,376,378,22942,5071,1089,13628,5790,5600,1472,71850,1502,1132,663,799,49,35,19,373,110,24,21,5,27,1708,267,205,75,122,162,1481,124,31,87,106,15,92,86,22,101,419,616,27,37,878,63,20,75,180,22,139222,52,4593,143867,239414,
21,PUEBLA,156,TEHUITZINGO,9,22,22,330,1641,20,142,681,59,25,2822,331,32,139,25,2,0,0,35,2,1,2,2,1,136,12,4,2,3,4,36,6,2,4,2,0,2,0,0,2,18,21,2,2,11,7,0,7,4,2,6581,0,195,6776,9916,
21,PUEBLA,157,TENAMPULCO,8,12,12,901,986,13,66,99,30,7,1993,16,32,13,28,0,0,1,94,0,0,2,1,0,10,8,3,1,4,2,12,1,1,0,0,0,0,0,2,1,4,5,0,0,12,0,0,2,4,0,4354,0,100,4454,5583,
21,PUEBLA,158,TEOPANTLAN,4,7,7,632,362,13,31,80,23,13,1041,16,15,2,3,1,2,0,2,1,1,0,1,0,4,2,1,0,2,1,9,0,0,0,2,0,1,1,0,0,2,5,0,0,6,0,0,0,1,0,2276,0,97,2373,3216,
21,PUEBLA,159,TEOTLALCO,4,6,6,86,346,11,165,131,47,12,595,151,68,4,4,0,0,0,5,1,0,0,1,0,16,2,0,0,2,0,8,2,0,6,3,0,1,2,0,3,4,2,2,0,6,1,1,6,1,1,1696,0,62,1758,2622,
21,PUEBLA,160,TEPANCO DE LOPEZ,7,26,27,1196,325,124,545,1519,751,682,4043,1058,113,83,33,15,11,3,22,16,13,1,9,2,187,31,12,9,14,16,75,17,5,19,6,3,27,3,3,18,49,47,9,1,47,24,3,118,8,17,11332,1,499,11832,17355,
21,PUEBLA,161,TEPANGO DE RODRIGUEZ,2,6,6,490,31,7,33,613,28,17,841,7,364,4,4,1,0,0,4,2,0,0,0,0,6,0,2,0,1,0,5,0,0,1,1,0,2,1,0,2,3,3,0,1,1,2,1,1,7,1,2487,2,96,2585,3260,
21,PUEBLA,162,TEPATLAXCO DE HIDALGO,7,21,21,1604,296,76,582,637,465,198,3128,512,311,126,35,10,3,2,22,9,5,1,7,1,133,20,24,2,10,8,45,2,2,9,3,2,7,0,2,6,22,24,7,3,33,2,5,19,15,8,8443,4,280,8727,13182,
21,PUEBLA,163,TEPEACA,27,98,98,8119,1456,369,2090,1638,1219,213,18424,369,325,297,183,32,21,4,206,42,6,7,2,26,693,85,82,47,26,57,337,33,14,36,38,4,25,24,9,26,79,181,9,7,188,14,7,34,75,11,37189,5,1415,38609,61121,
21,PUEBLA,164,TEPEMAXALCO,1,2,2,8,11,2,20,25,2,94,149,184,5,1,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,4,0,2,1,0,1,0,0,1,1,0,2,0,0,1,0,5,0,0,525,0,34,559,846,
21,PUEBLA,165,TEPEOJUMA,6,15,15,188,1555,27,90,204,47,38,1995,27,33,17,18,1,1,0,10,1,0,4,1,0,36,10,7,6,2,3,50,2,3,3,2,0,0,1,1,1,9,39,3,1,16,0,0,2,7,0,4461,0,149,4610,7120,
21,PUEBLA,166,TEPETZINTLA,7,16,16,181,1572,23,889,334,363,20,1812,45,31,9,5,1,0,0,15,2,0,2,0,0,8,6,0,0,0,1,10,1,1,2,0,0,1,0,1,1,11,9,2,0,16,0,0,1,2,0,5377,0,377,5754,7854,
21,PUEBLA,167,TEPEXCO,3,8,8,84,503,23,427,274,64,467,1133,267,513,4,4,0,0,0,1,1,0,12,0,1,21,1,8,2,0,1,7,1,6,0,0,0,2,2,0,0,5,3,1,1,9,2,5,6,12,3,3876,0,172,4048,5419,
21,PUEBLA,168,TEPEXI DE RODRIGUEZ,11,30,30,1162,2260,68,274,335,142,68,4537,85,71,125,54,6,3,1,64,7,1,2,2,2,155,10,6,19,2,4,46,2,5,3,1,1,7,0,0,5,16,20,0,1,32,2,1,7,11,5,9630,0,341,9971,15892,
21,PUEBLA,169,TEPEYAHUALCO,7,25,25,688,379,84,529,455,1499,224,4212,1386,118,19,19,3,5,0,5,1,1,1,0,1,73,21,8,6,7,7,32,14,3,9,6,1,12,2,2,11,17,13,9,1,22,24,5,43,8,9,9994,0,502,10496,14126,
21,PUEBLA,170,TEPEYAHUALCO DE CUAUHTEMOC,1,5,5,476,43,14,62,75,42,12,1003,82,160,20,7,0,0,0,6,2,0,0,0,0,34,6,4,2,1,2,8,2,2,1,3,0,0,7,1,2,5,6,3,0,8,1,1,5,13,0,2121,0,52,2173,2934,
21,PUEBLA,171,TETELA DE OCAMPO,15,34,34,912,3959,103,2101,537,164,197,4502,90,129,157,92,11,8,7,117,5,2,14,8,8,129,11,10,11,6,12,64,7,2,5,12,0,5,10,11,6,45,67,5,2,66,10,9,4,11,2,13645,3,680,14328,20084,
21,PUEBLA,172,TETELES DE AVILA CASTILLO,2,7,7,636,171,44,106,629,55,31,1130,119,44,52,31,7,1,0,12,7,1,1,1,0,96,5,3,6,11,8,23,16,17,10,1,7,5,2,0,8,8,29,9,3,10,1,2,3,5,3,3369,1,119,3489,4724,
21,PUEBLA,173,TEZIUTLAN,41,127,128,8840,3587,768,3586,2231,4396,687,19351,877,637,484,299,64,24,7,245,50,36,8,8,6,720,145,50,77,59,57,328,35,13,30,33,7,45,23,11,27,101,119,7,11,225,21,5,38,59,12,48449,15,1847,50311,78832,
21,PUEBLA,174,TIANGUISMANALCO,6,16,16,585,447,27,960,312,196,102,2762,394,292,32,14,1,1,0,7,2,3,0,0,1,48,11,3,3,7,13,21,4,2,2,1,1,3,1,0,4,8,25,4,5,16,2,3,12,6,3,6346,3,195,6544,9338,
21,PUEBLA,175,TILAPA,3,14,14,265,154,25,476,226,62,437,1958,50,99,15,7,3,4,2,7,4,2,2,6,4,36,8,4,5,10,14,27,10,6,8,8,6,10,8,6,8,11,23,8,7,24,7,8,9,32,7,4118,1,156,4275,7215,
21,PUEBLA,179,TLACHICHUCA,14,39,39,1402,486,94,922,1730,3778,111,5500,117,200,72,38,8,6,1,16,7,1,1,10,5,137,19,10,2,5,13,119,2,1,4,8,2,6,3,1,5,53,50,2,3,54,2,1,2,8,3,15020,6,720,15746,22960,
21,PUEBLA,176,TLACOTEPEC DE BENITO JUAREZ,21,67,67,5191,968,120,1079,1434,491,1994,11051,311,630,129,44,26,13,6,63,65,26,11,64,7,232,46,28,13,25,18,142,12,9,17,24,2,10,15,0,23,54,111,4,7,96,15,12,25,173,10,24846,0,1315,26161,38322,
21,PUEBLA,178,TLACUILOTEPEC,11,26,26,439,414,63,3598,414,125,62,2840,42,252,14,23,1,1,0,12,6,1,0,0,1,12,1,2,2,2,3,10,0,1,1,5,0,0,2,1,0,27,89,1,7,28,4,2,3,3,1,8515,0,345,8860,12474,
21,PUEBLA,180,TLAHUAPAN,15,47,47,1487,2323,387,1038,3328,611,188,9249,204,149,87,60,21,4,5,87,8,3,6,6,1,240,44,60,23,42,13,173,21,15,16,20,5,6,8,0,26,149,137,8,7,90,9,0,14,20,5,20403,1,996,21400,31112,
21,PUEBLA,181,TLALTENANGO,3,9,9,328,103,201,234,275,126,296,1560,303,128,22,7,2,1,0,3,5,2,1,1,5,48,6,2,1,2,2,23,2,2,3,4,1,3,0,0,4,4,20,1,1,6,1,1,8,7,2,3757,2,191,3950,5406,
21,PUEBLA,182,TLANEPANTLA,2,6,6,230,107,27,92,172,310,14,1392,22,21,20,6,1,0,2,2,0,0,0,5,2,36,5,5,1,3,3,24,3,0,0,5,0,0,0,0,3,7,19,0,3,7,0,0,0,5,0,2554,0,60,2614,3839,
21,PUEBLA,183,TLAOLA,9,27,27,4659,415,99,253,296,144,63,3566,72,736,36,27,4,1,1,29,16,5,2,1,0,39,7,5,0,1,2,24,2,4,2,5,1,2,4,2,8,9,8,4,12,13,2,4,4,36,3,10628,0,624,11252,15958,
21,PUEBLA,184,TLAPACOYA,5,11,11,1414,32,14,333,32,23,10,2163,8,55,3,5,0,0,0,6,1,1,0,0,0,13,0,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,5,0,0,6,0,1,0,4,0,4136,0,94,4230,5345,
21,PUEBLA,185,TLAPANALA,5,13,13,331,530,19,219,252,69,30,2006,334,52,10,18,2,1,0,9,2,1,1,1,0,55,4,5,2,3,7,20,0,1,2,19,1,3,1,2,0,18,19,0,4,12,2,0,6,8,1,4082,9,242,4333,7178,
21,PUEBLA,186,TLATLAUQUITEPEC,27,70,71,2383,1316,287,4799,1741,672,461,11668,1400,407,171,100,30,17,3,87,16,6,7,7,11,310,60,44,37,38,32,271,19,13,14,19,3,13,14,9,38,455,129,11,7,153,26,9,37,30,154,27534,4,1055,28593,41567,
