CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PSI,MORENA,NAP,FXM,PAN_PRI_PRD_PSI,PAN_PRI_PRD,PAN_PRI_PSI,PAN_PRD_PSI,PRI_PRD_PSI,PAN_PRI,PAN_PRD,PAN_PSI,PRI_PRD,PRI_PSI,PRD_PSI,PT_PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA_NAP,PT_PVEM_MORENA_FXM,PT_PVEM_NAP_FXM,PT_MORENA_NAP_FXM,PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA,PT_PVEM_NAP,PT_PVEM_FXM,PT_MORENA_NAP,PT_MORENA_FXM,PT_NAP_FXM,PVEM_MORENA_NAP,PVEM_MORENA_FXM,PVEM_NAP_FXM,MORENA_NAP_FXM,PT_PVEM,PT_MORENA,PT_NAP,PT_FXM,PVEM_MORENA,PVEM_NAP,PVEM_FXM,MORENA_NAP,MORENA_FXM,NAP_FXM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,21,PUEBLA,13,TEPEACA,189,TOCHTEPEC,2313,4,4,229,40,17,219,81,37,54,847,21,6,8,7,0,0,0,2,1,0,0,0,0,10,5,0,0,7,0,6,1,0,0,0,0,0,0,0,0,1,29,0,0,2,0,0,0,0,0,1630,0,54,1684,2428
4,21,PUEBLA,13,TEPEACA,189,TOCHTEPEC,2314,3,3,176,75,10,208,42,32,14,658,18,6,8,3,0,0,0,1,0,0,1,1,0,13,1,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,1,0,0,4,1,0,1,2,0,1291,0,49,1340,1863
4,21,PUEBLA,13,TEPEACA,189,TOCHTEPEC,2315,2,2,122,41,6,208,37,27,8,429,8,13,9,2,0,0,0,2,2,0,0,0,0,8,0,0,0,1,1,7,0,0,0,1,0,1,0,0,0,1,7,0,0,5,2,1,1,1,0,951,0,37,988,1430
4,21,PUEBLA,13,TEPEACA,189,TOCHTEPEC,2316,3,3,98,129,5,152,55,19,8,409,9,4,4,2,3,0,0,2,5,0,1,1,0,12,4,2,1,1,0,17,1,0,0,0,0,1,0,2,4,13,0,0,3,10,0,0,1,3,0,981,0,43,1024,1754
4,21,PUEBLA,14,CIUDAD SERDAN,12,ALJOJUCA,103,2,2,231,41,7,137,39,16,4,321,88,3,8,2,1,1,1,1,0,0,0,0,0,4,1,1,0,1,0,3,0,0,0,2,0,1,0,1,1,1,1,0,0,3,1,0,1,0,1,924,0,27,951,1295
4,21,PUEBLA,14,CIUDAD SERDAN,12,ALJOJUCA,104,3,3,322,75,11,234,49,28,8,346,88,6,6,2,1,1,0,2,0,0,1,0,0,5,0,2,0,0,0,8,1,0,0,0,0,1,0,0,0,6,3,0,0,6,2,0,11,1,2,1228,0,42,1270,1776
4,21,PUEBLA,14,CIUDAD SERDAN,12,ALJOJUCA,105,2,2,225,52,6,98,59,46,5,382,60,6,10,7,0,0,0,3,1,0,0,0,0,9,4,0,0,0,1,4,1,0,1,0,0,0,0,0,0,2,3,1,0,3,0,0,5,0,0,994,0,20,1014,1256
4,21,PUEBLA,14,CIUDAD SERDAN,12,ALJOJUCA,106,2,2,109,69,2,144,29,23,5,255,80,3,3,3,0,1,1,0,1,0,0,0,0,8,0,2,0,2,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,2,0,0,0,0,748,0,29,777,867
4,21,PUEBLA,14,CIUDAD SERDAN,23,ATZITZINTLA,234,3,3,384,13,87,28,26,256,8,267,9,5,125,2,2,0,0,3,2,0,2,0,0,181,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,1412,0,65,1477,1694
4,21,PUEBLA,14,CIUDAD SERDAN,23,ATZITZINTLA,235,3,3,115,32,671,29,33,212,19,382,5,9,8,8,1,0,0,0,1,0,3,0,0,7,2,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1545,0,60,1605,1581
4,21,PUEBLA,14,CIUDAD SERDAN,23,ATZITZINTLA,236,2,2,23,6,143,5,7,168,15,65,1,4,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,10,453,700
4,21,PUEBLA,14,CIUDAD SERDAN,23,ATZITZINTLA,237,3,3,43,35,431,50,32,323,38,333,8,7,1,5,0,0,0,0,0,0,2,0,0,4,0,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1323,0,71,1394,1866
4,21,PUEBLA,14,CIUDAD SERDAN,23,ATZITZINTLA,238,3,3,15,10,133,24,26,276,6,213,3,5,2,1,0,1,0,0,3,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,0,0,0,0,750,0,31,781,1052
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,371,5,5,412,37,23,75,64,443,27,692,14,10,18,1,0,0,0,1,0,0,0,0,1,32,27,2,0,0,2,4,1,0,2,1,0,0,2,0,0,2,3,0,0,2,1,0,0,0,0,1899,0,91,1990,3065
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,372,4,4,265,42,21,86,50,357,17,518,11,15,14,7,7,0,0,3,1,0,0,0,0,23,11,1,1,0,2,3,0,0,1,0,1,0,0,1,2,0,3,0,0,3,5,1,0,0,0,1472,0,38,1510,2363
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,373,4,4,439,53,34,77,58,241,112,532,18,11,36,15,0,2,0,4,2,1,0,1,1,41,12,3,3,1,5,6,6,0,0,3,0,3,0,0,0,3,3,0,1,2,0,1,0,1,0,1731,1,51,1783,2524
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,374,4,4,318,66,30,72,65,210,21,484,20,14,41,10,3,3,0,6,2,2,0,0,0,40,6,1,2,2,8,11,0,2,0,3,1,0,1,2,0,5,6,0,1,0,0,0,1,1,1,1461,0,36,1497,2256
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,375,3,3,255,58,24,53,34,201,11,374,11,13,19,12,2,0,0,4,1,2,0,0,0,31,11,1,0,2,1,3,1,0,0,0,1,0,1,0,0,4,5,0,0,5,0,0,0,1,0,1141,2,57,1200,1773
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,376,2,2,167,31,10,34,35,82,9,223,11,9,16,3,1,0,0,4,0,2,0,0,0,24,0,1,2,0,0,4,0,0,0,2,0,0,0,0,1,1,2,0,0,7,0,0,0,0,0,681,0,19,700,1023
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,377,4,4,399,39,25,60,69,169,17,533,15,14,20,27,1,0,0,4,1,1,0,0,0,51,6,2,2,2,2,8,0,0,0,1,0,3,0,1,1,4,3,0,0,11,1,0,0,2,0,1494,2,47,1543,1489
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,378,3,3,164,27,12,31,27,155,14,249,9,8,10,6,1,1,0,2,1,0,0,0,0,22,1,0,1,2,2,9,1,0,1,0,0,0,1,0,1,3,0,0,0,5,3,0,0,0,0,769,0,22,791,1166
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,379,3,3,344,47,24,66,38,204,16,494,14,23,20,11,1,0,0,7,3,2,0,0,0,23,17,4,1,1,1,8,2,0,0,2,1,0,2,0,0,11,2,0,1,3,0,0,1,4,0,1398,0,25,1423,2183
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,380,4,4,430,52,31,83,61,264,18,609,34,16,40,19,16,0,0,5,2,1,0,0,8,18,5,4,14,1,2,4,1,2,1,1,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,1750,1,57,1808,2783
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,381,2,2,242,20,11,39,43,171,10,299,13,9,2,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,872,0,46,918,1414
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,382,2,2,76,25,1,33,24,223,5,273,5,10,3,3,1,0,0,1,0,0,0,0,0,8,1,5,0,0,1,2,0,0,0,0,0,1,2,0,0,1,0,1,0,5,0,0,1,0,0,711,0,22,733,1112
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,383,1,1,61,7,5,19,15,93,5,109,5,4,4,3,0,0,0,4,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,344,0,25,369,522
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,384,1,1,83,27,6,16,23,136,2,184,6,6,4,3,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,505,0,21,526,749
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,385,2,2,97,25,10,35,42,186,8,245,6,3,2,1,2,0,0,5,2,0,0,0,2,4,2,1,0,0,0,4,1,0,0,0,0,1,0,0,0,2,3,0,0,1,1,0,0,0,1,692,0,62,754,1195
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,386,3,3,196,42,13,45,47,363,9,500,8,14,13,2,0,2,0,3,0,0,0,0,0,23,2,4,0,1,2,8,0,0,0,1,0,0,0,0,7,1,11,0,0,9,1,0,2,0,0,1329,0,82,1411,2163
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,387,1,1,29,9,6,14,10,93,2,99,4,0,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,286,0,16,302,472
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,388,2,2,144,26,6,27,26,151,13,292,10,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0,16,728,1176
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,389,2,2,57,78,8,24,39,153,8,203,6,10,3,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,5,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,0,607,0,34,641,931
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,390,3,3,182,20,12,40,31,328,10,227,8,10,11,0,0,0,0,2,3,0,0,0,1,19,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,912,0,103,1015,1670
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,391,3,3,106,26,16,53,50,212,5,347,20,12,5,0,2,0,0,2,3,0,0,0,0,22,0,0,1,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,1,0,899,0,29,928,1393
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,392,1,1,45,8,2,14,29,45,4,223,5,9,3,4,0,0,0,0,0,1,0,0,0,6,1,1,0,0,0,6,0,0,0,1,0,2,0,0,0,4,2,0,0,4,1,2,0,0,0,422,0,13,435,587
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,393,2,2,83,21,6,46,42,181,8,269,4,10,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,681,1017
4,21,PUEBLA,14,CIUDAD SERDAN,46,CHALCHICOMULA DE SESMA,394,1,1,7,2,1,9,11,79,1,93,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,215,0,15,230,297
4,21,PUEBLA,14,CIUDAD SERDAN,64,ESPERANZA,526,3,3,118,39,27,32,40,36,5,717,11,6,9,6,4,1,1,4,2,0,1,0,0,12,3,1,4,6,3,10,1,0,0,0,0,0,2,0,2,3,7,0,0,7,0,0,2,1,0,1123,1,41,1165,1975
4,21,PUEBLA,14,CIUDAD SERDAN,64,ESPERANZA,527,2,2,85,18,7,24,27,25,3,360,11,5,8,4,0,0,0,1,1,0,1,0,1,6,3,0,1,0,1,7,1,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,608,0,17,625,1018
4,21,PUEBLA,14,CIUDAD SERDAN,64,ESPERANZA,528,2,2,78,20,7,28,33,22,4,534,2,12,5,2,0,0,0,0,0,0,0,0,0,11,0,1,4,0,1,8,0,0,0,1,0,1,2,0,0,1,3,0,0,3,0,0,0,3,0,786,0,34,820,1370
4,21,PUEBLA,14,CIUDAD SERDAN,64,ESPERANZA,529,4,4,98,28,19,47,42,37,13,927,12,14,4,2,0,0,0,2,1,0,0,0,1,23,2,1,0,0,0,11,0,0,1,0,0,1,1,0,2,2,2,0,0,3,1,0,1,1,1,1300,0,33,1333,2290
4,21,PUEBLA,14,CIUDAD SERDAN,64,ESPERANZA,530,1,1,51,41,5,16,15,49,4,220,2,4,8,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,11,440,654
4,21,PUEBLA,14,CIUDAD SERDAN,64,ESPERANZA,531,4,4,72,39,15,49,58,52,6,860,15,16,0,0,0,0,0,1,1,0,0,0,0,12,0,2,1,0,0,13,0,1,0,1,0,1,1,0,0,8,3,0,0,11,0,0,0,2,0,1240,0,36,1276,2168
4,21,PUEBLA,14,CIUDAD SERDAN,64,ESPERANZA,532,2,2,28,24,8,25,25,22,1,338,5,7,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,494,0,21,515,845
4,21,PUEBLA,14,CIUDAD SERDAN,64,ESPERANZA,533,1,1,1,12,6,8,0,5,0,98,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,139,0,18,157,248
4,21,PUEBLA,14,CIUDAD SERDAN,64,ESPERANZA,534,1,1,4,7,2,8,6,3,2,233,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,280,0,4,284,406
4,21,PUEBLA,14,CIUDAD SERDAN,66,GENERAL FELIPE ANGELES,544,4,4,404,70,8,84,99,36,22,778,6,25,8,57,2,0,0,12,3,1,0,2,0,35,11,0,3,3,0,26,0,2,0,1,3,1,1,0,2,3,6,0,0,5,0,0,5,1,0,1725,21,558,2304,2859
4,21,PUEBLA,14,CIUDAD SERDAN,66,GENERAL FELIPE ANGELES,545,4,4,187,39,7,81,52,38,45,615,5,34,5,4,0,2,1,5,2,1,0,1,0,31,2,2,1,1,3,15,0,0,0,3,0,0,2,0,0,2,7,1,0,10,0,2,2,3,1,1212,0,45,1257,1781
4,21,PUEBLA,14,CIUDAD SERDAN,66,GENERAL FELIPE ANGELES,546,3,3,265,41,20,67,34,30,39,466,9,22,10,24,1,1,1,4,1,1,0,0,0,18,4,3,0,1,3,8,1,1,0,0,0,1,1,0,0,0,7,0,0,6,0,0,0,1,0,1091,0,42,1133,1564
4,21,PUEBLA,14,CIUDAD SERDAN,66,GENERAL FELIPE ANGELES,547,4,4,185,26,7,81,60,36,191,754,9,26,1,4,0,0,0,1,0,3,0,0,0,9,1,2,0,0,0,19,0,0,0,1,0,1,0,0,0,4,2,0,1,9,0,1,1,1,0,1436,0,109,1545,2580
4,21,PUEBLA,14,CIUDAD SERDAN,66,GENERAL FELIPE ANGELES,548,4,4,196,40,8,100,53,37,157,839,24,37,12,17,0,3,0,1,2,1,0,0,0,17,4,2,5,0,1,21,0,1,0,2,0,0,0,0,3,9,7,0,0,19,0,0,2,3,0,1623,0,82,1705,2370
4,21,PUEBLA,14,CIUDAD SERDAN,66,GENERAL FELIPE ANGELES,549,3,3,71,27,9,34,47,25,11,385,14,402,1,3,0,0,0,2,1,0,0,0,0,12,1,1,0,1,0,5,2,2,0,9,0,0,1,0,1,2,5,1,3,4,0,2,1,16,1,1102,0,28,1130,1664
4,21,PUEBLA,14,CIUDAD SERDAN,66,GENERAL FELIPE ANGELES,550,4,4,136,46,11,59,41,23,29,484,13,690,6,3,2,0,0,4,1,0,0,0,0,12,3,8,3,1,1,5,0,1,1,1,0,0,4,1,1,5,2,0,6,6,0,5,1,23,1,1639,0,53,1692,2651
4,21,PUEBLA,14,CIUDAD SERDAN,98,MAZAPILTEPEC DE JUAREZ,821,1,1,68,12,3,69,43,5,2,138,3,8,3,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,370,0,7,377,488
4,21,PUEBLA,14,CIUDAD SERDAN,98,MAZAPILTEPEC DE JUAREZ,822,3,3,198,47,3,204,197,35,15,294,6,106,4,0,1,3,0,8,2,0,0,0,0,5,0,1,0,2,0,2,3,0,0,0,0,5,2,1,1,5,29,0,0,1,1,0,0,2,0,1183,0,44,1227,1696
4,21,PUEBLA,14,CIUDAD SERDAN,98,MAZAPILTEPEC DE JUAREZ,2746,1,1,17,2,1,8,32,2,4,45,2,4,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125,0,4,129,151
4,21,PUEBLA,14,CIUDAD SERDAN,105,NOPALUCAN,846,4,4,179,55,30,66,157,142,34,705,39,143,8,2,0,1,0,5,2,0,0,0,1,29,2,0,2,0,0,3,0,0,1,3,0,1,1,0,1,1,2,0,0,2,0,1,1,2,1,1622,0,62,1684,2560
4,21,PUEBLA,14,CIUDAD SERDAN,105,NOPALUCAN,847,5,5,255,64,33,87,334,99,26,829,30,111,20,7,0,0,0,0,0,2,0,0,0,29,3,1,2,3,4,6,6,1,0,0,0,2,2,0,2,2,10,6,1,1,2,0,1,1,2,1984,0,45,2029,3275
4,21,PUEBLA,14,CIUDAD SERDAN,105,NOPALUCAN,848,3,3,188,34,10,17,75,66,18,490,20,62,0,1,6,0,0,3,0,0,0,0,0,7,2,0,0,0,0,15,0,0,1,0,0,29,2,1,0,0,1,0,1,0,0,0,0,1,0,1050,33,26,1109,1678
4,21,PUEBLA,14,CIUDAD SERDAN,105,NOPALUCAN,850,5,5,129,25,21,101,856,75,31,739,73,114,2,1,2,0,0,10,0,0,0,0,0,12,9,1,0,3,1,7,0,0,0,5,0,0,0,0,0,8,17,4,2,1,1,0,0,0,0,2250,0,89,2339,3248
4,21,PUEBLA,14,CIUDAD SERDAN,105,NOPALUCAN,851,5,5,94,36,28,89,859,63,21,735,26,64,1,3,0,1,0,1,1,0,4,0,0,9,3,1,0,0,0,9,1,0,1,0,0,0,1,0,0,9,20,1,0,4,2,0,0,1,0,2088,0,79,2167,3136
4,21,PUEBLA,14,CIUDAD SERDAN,105,NOPALUCAN,853,1,1,17,10,3,26,37,49,3,164,61,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,16,414,615
4,21,PUEBLA,14,CIUDAD SERDAN,105,NOPALUCAN,2766,2,2,14,7,3,15,43,10,5,125,49,119,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,1,0,2,1,1,2,0,2,3,0,0,1,1,2,2,0,9,1,424,0,22,446,752
4,21,PUEBLA,14,CIUDAD SERDAN,105,NOPALUCAN,2767,1,1,15,11,2,14,90,7,3,121,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,354,0,11,365,569
4,21,PUEBLA,14,CIUDAD SERDAN,105,NOPALUCAN,2840,2,2,29,16,4,18,64,14,1,23,29,43,1,0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,4,0,261,0,21,282,1197
4,21,PUEBLA,14,CIUDAD SERDAN,105,NOPALUCAN,2841,3,3,58,38,8,46,257,122,6,357,231,117,0,1,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,1,1,0,0,3,0,1,0,0,1259,3,72,1334,2008
4,21,PUEBLA,14,CIUDAD SERDAN,105,NOPALUCAN,2842,2,2,23,23,7,84,135,38,4,130,53,54,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,565,0,11,576,885
4,21,PUEBLA,14,CIUDAD SERDAN,109,ORIENTAL,875,3,3,191,39,7,247,29,24,6,528,6,15,6,5,1,1,0,2,3,0,0,0,0,12,3,10,6,2,4,2,1,1,0,5,0,0,0,0,0,4,2,0,0,7,1,0,1,0,1,1172,0,35,1207,1649
4,21,PUEBLA,14,CIUDAD SERDAN,109,ORIENTAL,876,2,2,294,48,10,172,20,12,6,348,7,9,13,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,2,0,0,0,0,0,5,1,0,0,0,1,970,0,34,1004,1366
4,21,PUEBLA,14,CIUDAD SERDAN,109,ORIENTAL,877,5,5,404,59,60,302,83,28,14,1236,11,24,20,12,1,1,3,13,7,1,0,0,0,27,2,2,1,1,1,10,1,1,0,0,0,3,3,0,2,6,6,0,1,10,2,0,0,4,0,2362,1,95,2458,3466
4,21,PUEBLA,14,CIUDAD SERDAN,109,ORIENTAL,878,2,2,138,81,15,49,35,20,3,441,1,8,7,1,0,0,1,0,1,0,0,0,0,12,1,1,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,826,1,21,848,1177
4,21,PUEBLA,14,CIUDAD SERDAN,109,ORIENTAL,879,3,3,207,37,13,143,36,19,7,563,7,7,9,5,1,0,1,2,3,0,0,0,0,11,1,3,0,0,3,3,0,0,1,2,0,1,0,0,0,0,3,0,1,3,0,0,1,0,0,1093,1,23,1117,1516
4,21,PUEBLA,14,CIUDAD SERDAN,109,ORIENTAL,880,2,2,95,22,2,143,24,14,3,339,7,8,5,5,0,0,0,2,1,0,0,0,0,8,4,2,6,1,0,2,0,0,0,0,0,1,6,0,0,3,0,0,0,1,0,1,0,0,1,706,0,17,723,1008
4,21,PUEBLA,14,CIUDAD SERDAN,109,ORIENTAL,881,2,2,153,23,195,201,39,5,5,322,3,3,0,6,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,965,0,10,975,1098
4,21,PUEBLA,14,CIUDAD SERDAN,109,ORIENTAL,882,3,3,396,46,6,102,67,14,7,731,9,17,4,4,1,0,0,9,3,0,0,0,0,8,8,1,1,0,2,3,0,0,27,1,0,1,0,0,2,1,3,0,0,7,2,0,1,2,0,1486,0,33,1519,1965
4,21,PUEBLA,14,CIUDAD SERDAN,109,ORIENTAL,2747,2,2,67,15,6,93,20,6,2,310,6,7,3,3,0,0,0,1,0,0,0,0,0,10,1,0,1,2,2,1,0,1,0,0,0,0,0,0,1,0,4,1,0,4,1,0,0,0,0,568,0,18,586,879
4,21,PUEBLA,14,CIUDAD SERDAN,118,RAFAEL LARA GRAJALES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4,21,PUEBLA,14,CIUDAD SERDAN,118,RAFAEL LARA GRAJALES,1636,4,4,175,51,12,53,329,43,12,504,64,19,10,4,0,0,0,3,1,0,0,0,0,25,3,3,2,1,2,9,2,0,4,3,0,1,1,0,1,7,12,0,0,5,1,1,5,0,0,1368,1,58,1427,2309
4,21,PUEBLA,14,CIUDAD SERDAN,118,RAFAEL LARA GRAJALES,1637,3,3,138,90,6,47,284,30,6,349,17,8,6,17,0,0,1,3,1,0,0,0,0,15,3,0,1,0,0,8,0,0,1,1,0,0,0,0,1,4,3,0,0,20,1,0,5,0,0,1066,0,19,1085,1631
4,21,PUEBLA,14,CIUDAD SERDAN,118,RAFAEL LARA GRAJALES,1638,3,3,154,95,18,76,348,60,12,450,40,3,7,9,0,0,0,3,4,0,2,0,1,29,5,4,0,0,0,6,4,0,10,1,0,2,0,0,0,8,8,0,0,7,0,0,4,4,0,1374,0,37,1411,2250
4,21,PUEBLA,14,CIUDAD SERDAN,118,RAFAEL LARA GRAJALES,1639,3,3,93,72,7,79,445,44,8,338,34,9,0,1,0,1,0,0,1,0,0,0,0,10,2,1,1,1,3,9,1,1,0,1,0,1,1,0,1,2,13,0,1,5,0,0,0,1,1,1188,0,39,1227,2073
4,21,PUEBLA,14,CIUDAD SERDAN,118,RAFAEL LARA GRAJALES,1640,2,2,131,51,10,25,135,17,7,212,20,1,2,1,0,0,1,6,0,0,0,0,0,3,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,636,0,14,650,946
4,21,PUEBLA,14,CIUDAD SERDAN,118,RAFAEL LARA GRAJALES,1641,5,5,260,84,18,63,316,63,13,577,47,13,18,11,3,2,1,10,3,0,0,0,0,22,2,1,0,1,1,6,1,0,4,0,0,1,0,0,1,10,17,0,2,4,1,0,0,0,1,1577,0,58,1635,2361
4,21,PUEBLA,14,CIUDAD SERDAN,118,RAFAEL LARA GRAJALES,1642,5,5,99,64,8,94,429,41,6,457,212,3,5,1,0,0,0,6,1,0,1,0,0,24,3,1,1,3,3,13,0,1,0,0,0,4,0,0,3,10,7,2,0,9,6,0,6,0,0,1523,0,54,1577,3350
4,21,PUEBLA,14,CIUDAD SERDAN,129,SAN JOSE CHIAPA,1702,2,2,186,57,5,58,62,30,7,280,11,5,8,3,0,1,0,2,7,1,0,0,0,15,2,2,0,0,0,4,0,0,1,0,0,1,0,0,1,2,5,0,0,1,0,0,1,3,0,761,0,17,778,1133
4,21,PUEBLA,14,CIUDAD SERDAN,129,SAN JOSE CHIAPA,1703,2,2,197,41,4,38,60,60,7,334,11,4,6,4,1,0,0,3,7,0,0,0,0,10,6,7,0,0,0,2,0,0,1,0,0,0,0,0,1,2,9,0,0,4,0,0,1,0,0,820,0,24,844,1170
