CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MRCH,PUEBLO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_MORENA,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2122,1,1,31,25,3,17,6,15,138,0,13,0,0,0,0,0,1,0,0,0,249,0,27,276,535
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2123,2,2,50,26,3,14,18,39,322,7,23,0,0,0,0,12,4,1,0,0,519,0,39,558,1246
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2124,1,1,31,11,2,14,12,13,159,1,3,0,0,0,0,3,0,0,0,0,249,0,23,272,539
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2125,1,1,12,10,2,10,5,18,172,1,10,0,0,0,0,3,2,0,0,0,245,0,16,261,569
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2126,1,1,25,25,3,8,20,15,189,2,12,0,0,0,0,2,1,1,0,0,303,0,20,323,685
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2127,2,2,23,19,5,24,21,26,224,4,17,0,0,0,0,12,0,0,0,0,375,0,33,408,1019
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2128,1,1,15,19,2,19,10,18,211,3,11,0,0,0,0,6,1,1,0,0,316,0,32,348,727
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2129,2,2,24,18,7,23,26,27,285,7,12,0,0,0,0,15,3,0,0,0,447,0,50,497,1011
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2130,4,4,55,41,0,41,94,48,588,5,32,0,0,0,0,23,4,0,0,1,932,0,87,1019,2357
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2131,5,5,56,41,7,54,92,51,677,9,34,0,0,0,0,27,3,2,0,0,1053,0,80,1133,3170
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2132,2,2,29,23,5,15,26,26,196,4,15,0,0,0,0,7,3,2,0,0,351,0,34,385,782
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2133,2,2,43,32,5,29,25,35,289,4,16,0,0,0,0,6,3,0,0,0,487,0,46,533,1197
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2134,2,2,42,39,7,36,38,47,405,10,18,0,0,0,0,7,0,1,0,0,650,0,46,696,1431
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2135,2,2,49,33,7,20,31,25,289,7,16,0,0,0,0,12,3,0,1,0,493,1,46,540,1225
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2136,1,1,21,7,1,22,13,10,161,1,9,0,0,0,0,3,0,0,0,0,248,0,26,274,605
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2137,2,2,36,14,4,24,17,31,225,2,17,0,0,0,0,10,2,0,0,0,382,0,30,412,843
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2138,1,1,5,7,1,20,13,23,158,3,12,0,0,0,0,5,2,2,0,0,251,0,36,287,706
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2139,1,1,18,18,2,16,8,17,140,1,11,0,0,0,0,3,2,0,0,0,236,0,26,262,612
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2140,4,4,49,55,5,61,49,51,618,7,40,0,0,0,0,17,3,2,0,1,958,0,93,1051,2490
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2141,2,2,28,30,5,18,16,30,269,4,20,0,0,0,0,10,1,1,0,0,432,0,31,463,907
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2142,2,2,17,23,2,31,26,34,227,3,26,0,0,0,0,10,4,0,0,0,403,0,53,456,1042
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2143,1,1,19,20,1,20,6,12,136,2,14,0,0,0,0,4,1,2,0,0,237,0,20,257,579
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2144,1,1,13,20,1,5,7,18,148,3,14,0,0,0,0,4,3,0,2,0,238,0,26,264,515
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2145,2,2,27,43,2,20,17,38,273,5,18,0,0,0,0,13,6,2,0,0,464,0,51,515,1039
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2146,1,1,15,18,1,14,12,14,146,2,7,0,0,0,0,4,1,0,0,0,234,0,19,253,583
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2148,1,1,12,20,3,17,16,15,179,0,11,0,0,0,0,8,0,0,0,0,281,0,20,301,623
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2149,2,2,15,25,2,23,23,33,244,0,14,0,0,0,0,13,1,1,0,0,394,0,22,416,918
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2150,1,1,17,9,0,11,5,13,159,2,10,0,0,0,0,3,0,0,0,0,229,0,22,251,502
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2151,1,1,14,25,1,10,7,15,164,0,9,0,0,0,0,8,5,0,0,0,258,1,23,282,606
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2152,2,2,28,37,3,30,28,39,319,5,26,0,0,0,0,8,3,1,0,0,527,0,59,586,1275
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2153,2,2,29,28,4,27,19,31,289,5,15,0,0,0,0,5,2,1,0,0,455,0,32,487,1087
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2154,2,2,10,5,0,9,9,13,96,1,6,0,0,0,0,3,0,1,0,0,153,0,34,187,829
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2155,6,6,81,68,9,63,78,68,840,17,58,0,0,0,0,23,7,5,0,0,1317,0,120,1437,3100
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2156,2,2,18,12,1,22,23,14,298,6,17,0,0,0,0,6,0,1,0,0,418,1,34,453,988
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2157,1,1,17,20,3,13,10,11,146,2,12,0,0,0,0,0,0,0,0,0,234,0,22,256,531
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2158,2,2,25,28,1,22,16,27,262,5,26,0,0,0,0,6,0,2,0,0,420,0,44,464,1081
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2159,2,2,21,13,3,12,22,21,218,8,17,0,0,0,0,5,3,0,0,0,343,0,38,381,900
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2160,2,2,21,22,0,14,18,14,216,10,8,0,0,0,0,4,1,1,0,0,329,0,33,362,767
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2161,2,2,23,21,4,14,17,27,228,6,5,0,0,0,0,9,3,0,0,0,357,0,35,392,866
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2162,1,1,6,10,1,19,15,13,129,29,11,0,0,0,0,7,0,0,0,0,240,0,23,263,598
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2163,1,1,11,17,0,10,16,9,187,2,10,0,0,0,0,8,0,1,0,0,271,0,33,304,744
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2164,1,1,17,12,2,11,6,18,213,2,7,0,0,0,0,2,1,1,0,0,292,1,21,314,730
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2165,2,2,24,20,3,23,36,23,293,17,31,0,0,0,0,6,0,0,0,0,476,0,44,520,1093
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2166,2,2,34,18,1,26,19,34,313,4,19,0,0,0,0,12,1,2,0,0,483,0,51,534,1072
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2167,2,2,34,24,5,20,16,25,254,2,22,0,0,0,0,4,1,1,0,0,408,0,25,433,936
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2168,1,1,16,19,2,5,9,7,93,1,6,0,0,0,0,4,2,0,0,2,166,0,15,181,454
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2169,1,1,8,14,1,17,10,9,155,2,8,0,0,0,0,2,0,0,0,0,226,0,15,241,498
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2170,1,1,13,11,0,8,8,7,133,6,7,0,0,0,0,3,3,1,1,0,201,1,32,234,456
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2171,2,2,22,32,3,15,11,23,292,1,10,0,0,0,0,6,2,0,0,0,417,0,32,449,1036
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2172,3,3,38,49,4,50,45,57,532,9,42,0,0,0,0,9,4,1,0,0,840,0,82,922,2090
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2173,2,2,34,26,3,25,24,29,278,0,18,0,0,0,0,8,0,2,0,0,447,0,60,507,1206
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2174,2,2,61,30,8,33,20,25,357,8,22,0,0,0,0,7,4,0,0,0,575,0,52,627,1277
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2175,1,1,14,11,1,12,10,17,154,2,11,0,0,0,0,4,0,0,0,0,236,0,14,250,513
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2176,1,1,33,10,0,8,17,28,147,3,16,0,0,0,0,3,1,0,0,0,266,0,28,294,612
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2177,2,2,20,27,1,26,17,27,266,2,19,0,0,0,0,8,2,1,0,0,416,0,45,461,1095
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2178,2,2,29,40,4,15,17,23,254,3,10,0,0,0,0,11,5,1,0,0,412,1,36,449,1010
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2179,2,2,31,30,5,25,26,27,340,3,13,0,0,0,0,7,2,1,0,0,510,0,32,542,1143
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2180,2,2,33,31,2,19,34,20,315,2,28,0,0,0,0,10,1,2,1,0,498,0,39,537,1175
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2181,1,1,67,32,0,18,9,33,216,4,15,0,0,0,0,2,2,3,0,0,401,5,8,414,737
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2182,2,2,58,41,6,25,11,31,231,3,21,0,0,0,0,4,3,1,0,0,435,0,23,458,829
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2183,2,2,68,37,5,13,12,37,191,4,17,0,0,0,0,7,3,1,0,0,395,0,24,419,772
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2184,1,1,48,25,5,18,18,28,188,2,8,0,0,0,0,8,4,1,0,0,353,0,19,372,694
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2185,1,1,19,14,2,11,8,26,154,0,13,0,0,0,0,6,0,1,0,0,254,0,29,283,603
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2186,2,2,14,15,1,15,19,9,196,5,6,0,0,0,0,5,0,1,0,0,286,0,37,323,795
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2187,2,2,49,34,9,27,34,46,335,2,22,0,0,0,0,14,3,0,0,0,575,0,54,629,1363
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2188,8,8,86,80,8,65,87,98,1082,13,77,0,0,0,0,29,2,2,0,0,1629,1,133,1763,5655
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2189,3,3,90,47,7,47,46,69,599,8,42,0,0,0,0,20,2,1,0,0,978,1,66,1045,2178
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2193,2,2,33,40,7,26,21,40,362,12,20,0,0,0,0,9,2,1,0,0,573,0,41,614,1323
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,2194,1,1,27,17,0,10,9,21,191,5,11,0,0,0,0,5,1,1,0,0,298,0,30,328,658
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3101,1,1,16,14,0,11,13,17,197,0,27,0,0,0,0,5,7,0,0,0,307,0,33,340,679
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3102,1,1,17,21,1,11,13,16,235,2,12,0,0,0,0,5,3,1,0,0,337,0,24,361,737
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3103,1,1,48,17,3,6,6,25,187,8,15,0,0,0,0,10,3,1,0,1,330,0,7,337,616
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3104,1,1,71,20,2,17,5,30,195,3,15,0,0,0,0,5,1,0,0,0,364,0,17,381,680
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3105,2,2,19,11,4,9,9,23,132,3,13,0,0,0,0,4,0,1,1,0,229,0,11,240,842
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3106,2,2,42,34,3,32,26,41,360,8,26,0,0,0,0,6,6,1,1,0,586,1,34,621,1172
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3107,2,2,49,25,3,19,7,25,231,4,30,0,0,0,0,6,1,2,0,0,402,0,17,419,775
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3108,2,2,54,27,1,26,11,30,228,6,23,0,0,0,0,5,5,0,0,0,416,0,24,440,766
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3109,2,2,81,30,4,17,19,30,256,4,23,0,0,0,0,5,4,1,0,0,474,0,26,500,928
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3110,2,2,42,21,1,16,23,31,334,3,16,0,0,0,0,11,4,1,0,0,503,0,25,528,979
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3111,2,2,73,27,6,18,19,63,357,7,30,0,0,0,0,10,3,0,0,0,613,0,30,643,1152
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3112,2,2,31,24,3,25,11,30,326,4,14,0,0,0,0,8,0,0,0,0,476,0,17,493,924
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3113,2,2,37,25,4,21,24,48,350,8,27,0,0,0,0,10,2,0,0,0,556,0,42,598,1116
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3114,2,2,58,32,6,17,33,57,428,3,25,0,0,0,0,14,8,2,0,0,683,0,34,717,1323
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3115,2,2,36,21,2,22,21,40,411,6,29,0,0,0,0,6,4,0,0,0,598,0,38,636,1164
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3116,1,1,29,19,3,18,18,21,254,2,22,0,0,0,0,5,1,0,0,0,392,0,19,411,727
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3117,2,2,62,32,4,20,26,51,355,6,24,0,0,0,0,15,3,2,0,0,600,2,30,632,1127
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3119,3,3,93,53,4,31,40,56,597,5,36,0,0,0,0,18,4,0,0,0,937,0,39,976,1815
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3306,3,3,27,35,8,44,37,61,779,12,57,0,0,0,0,18,3,2,1,0,1084,0,55,1139,2247
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3307,3,3,25,35,7,44,22,37,565,11,31,0,0,0,0,10,1,2,0,0,790,3,66,859,2100
1,8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,3308,3,3,45,42,6,51,25,59,621,4,43,0,0,0,0,13,0,1,0,0,910,0,62,972,2127
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1806,1,1,27,18,1,16,6,16,160,3,6,0,0,0,0,2,5,2,0,0,262,0,22,284,598
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1807,2,2,50,14,6,34,14,29,215,4,13,0,0,0,0,5,2,1,0,0,387,0,25,412,825
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1808,2,2,38,15,1,22,11,22,235,3,25,0,0,0,0,6,4,1,0,0,383,1,26,410,844
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1809,1,1,34,17,0,9,4,29,188,4,11,0,0,0,0,3,5,0,0,0,304,0,10,314,580
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1810,1,1,38,16,0,29,12,35,231,7,1,0,0,0,0,2,0,0,0,0,371,16,13,400,689
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1812,2,2,68,25,2,27,13,33,272,3,12,0,0,0,0,7,2,1,0,0,465,0,42,507,879
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1813,1,1,41,23,1,21,11,24,223,1,8,0,0,0,0,4,5,1,0,0,363,0,16,379,724
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1814,2,2,51,15,3,20,20,33,279,7,13,0,0,0,0,3,2,1,0,0,447,0,37,484,901
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1815,2,2,63,19,2,18,11,22,213,2,17,0,0,0,0,2,2,0,0,0,371,0,28,399,793
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1816,1,1,30,24,1,15,8,8,121,0,10,0,0,0,0,0,1,0,0,3,221,0,11,232,508
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1822,1,1,49,18,4,11,8,28,216,5,8,0,0,0,0,3,1,0,0,0,351,0,24,375,745
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1823,1,1,38,12,1,13,15,34,204,2,18,0,0,0,0,3,2,0,0,0,342,0,11,353,715
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1824,1,1,32,24,2,13,16,15,182,3,13,0,0,0,0,4,1,0,0,0,305,0,25,330,708
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1825,2,2,49,27,1,21,19,44,330,1,17,0,0,0,0,1,1,3,0,0,514,0,34,548,1042
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1826,5,5,98,72,8,88,61,86,936,12,62,0,0,0,0,29,4,2,0,0,1458,0,140,1598,3606
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1831,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1832,2,2,31,15,1,14,9,20,235,2,12,0,0,0,0,4,0,1,0,0,344,0,19,363,762
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1833,1,1,36,15,3,15,8,24,151,3,5,0,0,0,0,2,4,2,0,0,268,0,18,286,571
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1834,2,2,88,26,7,26,6,52,266,6,21,0,0,0,0,2,13,0,0,0,513,0,44,557,1014
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1841,1,1,44,23,0,11,9,34,222,1,12,0,0,0,0,4,0,0,2,0,362,0,23,385,676
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1842,2,2,52,16,1,21,7,34,201,2,22,0,0,0,0,4,5,0,0,0,365,0,32,397,754
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1843,1,1,43,22,1,17,11,21,167,1,9,0,0,0,0,0,2,1,0,0,295,0,17,312,682
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1844,2,2,33,15,4,18,12,28,243,0,11,0,0,0,0,6,1,2,0,0,373,1,28,402,795
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1845,2,2,24,4,0,4,5,8,118,0,8,0,0,0,0,2,2,1,0,0,176,0,12,188,841
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1846,2,2,40,25,1,29,11,35,244,5,13,0,0,0,0,8,0,1,0,0,412,0,22,434,793
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1847,1,1,48,10,2,10,12,16,222,3,11,0,0,0,0,5,2,1,1,0,343,0,17,360,704
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1848,1,1,36,15,7,8,10,23,141,3,5,0,0,0,0,8,1,0,0,0,257,0,21,278,559
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1849,1,1,45,16,2,12,10,18,167,1,7,0,0,0,0,9,4,1,0,0,292,0,20,312,573
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1852,1,1,54,36,4,6,20,27,165,5,21,0,0,0,0,27,2,3,0,0,370,0,9,379,685
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1853,1,1,28,14,0,18,13,20,201,0,16,0,0,0,0,2,1,0,0,0,313,0,21,334,718
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1854,2,2,42,42,0,18,8,31,286,7,22,0,0,0,0,12,0,0,0,0,468,0,32,500,1032
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1855,2,2,29,16,2,15,14,21,212,5,10,0,0,0,0,7,1,2,0,0,334,0,19,353,827
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1856,1,1,16,6,2,9,6,10,166,0,8,0,0,0,0,0,0,0,0,0,223,0,0,223,519
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1866,2,2,27,18,3,21,15,30,239,0,14,0,0,0,0,8,1,2,0,0,378,0,36,414,755
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1867,1,1,36,5,2,8,10,24,178,1,13,0,0,0,0,2,1,3,0,0,283,1,18,302,558
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1868,2,2,96,42,6,32,21,64,426,10,45,0,0,0,0,3,2,1,0,0,748,2,40,790,1456
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1869,2,2,51,30,3,16,31,50,252,3,19,0,0,0,0,10,3,0,0,1,469,1,33,503,967
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1870,1,1,28,17,3,15,6,16,238,2,8,0,0,0,0,4,3,1,0,0,341,0,23,364,697
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1877,4,4,99,62,6,69,32,84,790,10,53,0,0,0,0,17,9,3,0,0,1234,1,83,1318,2870
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1878,4,4,65,42,8,29,21,56,506,6,28,0,0,0,0,9,9,2,0,0,781,0,57,838,2479
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1879,4,4,43,46,7,60,24,78,699,9,40,0,0,0,0,11,2,4,0,0,1023,0,74,1097,2269
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1880,2,2,48,35,1,27,14,46,286,3,20,0,0,0,0,7,3,4,0,0,494,0,28,522,966
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1881,1,1,35,11,1,14,8,19,178,1,9,0,0,0,0,7,3,0,0,0,286,0,30,316,538
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1882,1,1,34,21,1,15,12,24,158,6,15,0,0,0,0,3,3,1,0,0,293,0,27,320,632
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1883,2,2,9,11,1,13,12,11,129,1,4,0,0,0,0,5,2,0,0,0,198,0,33,231,875
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1891,2,2,38,32,7,64,16,43,416,7,22,0,0,0,0,9,3,3,0,0,660,0,22,682,1432
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1892,3,3,54,42,1,45,29,63,629,3,28,0,0,0,0,13,1,0,0,0,908,0,71,979,2174
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1893,1,1,14,18,7,8,25,11,208,5,9,0,0,0,0,7,1,0,0,0,313,0,24,337,734
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1894,1,1,22,14,2,11,13,14,129,1,7,0,0,0,0,7,0,4,0,0,224,0,18,242,573
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1898,1,1,30,15,3,20,13,25,170,3,9,0,0,0,0,2,2,1,0,0,293,0,36,329,731
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1899,1,1,20,13,2,12,20,20,173,3,7,0,0,0,0,7,1,1,0,0,279,1,26,306,656
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1900,2,2,27,14,1,18,14,28,221,2,12,0,0,0,0,5,4,0,0,0,346,0,20,366,758
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1901,2,2,13,18,2,11,9,21,270,2,19,0,0,0,0,8,2,0,0,0,375,0,23,398,905
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1902,2,2,15,11,2,40,9,16,134,7,8,0,0,0,0,3,5,1,0,0,251,0,23,274,1049
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1903,2,2,17,28,6,20,14,22,264,2,11,0,0,0,0,5,3,1,0,0,393,1,29,423,936
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1904,2,2,32,26,3,17,23,32,279,3,23,0,0,0,0,6,4,0,0,0,448,0,41,489,1104
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1905,1,1,9,9,2,11,4,15,155,1,4,0,0,0,0,6,1,1,0,0,218,0,16,234,480
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1906,2,2,31,27,4,9,14,20,217,0,11,0,0,0,0,4,2,0,0,0,339,0,28,367,781
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1907,3,3,25,33,3,54,14,37,473,8,12,0,0,0,0,6,1,0,1,1,668,0,47,715,1509
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1908,2,2,27,20,5,44,18,30,342,2,17,0,0,0,0,8,1,2,0,0,516,0,51,567,1121
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1910,1,1,32,19,5,12,9,20,170,4,11,0,0,0,0,2,4,0,0,0,288,1,2,291,709
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1912,2,2,31,20,5,23,8,22,242,4,24,0,0,0,0,5,2,0,0,0,386,0,28,414,847
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1917,2,2,56,25,1,60,5,35,207,3,17,0,0,0,0,6,4,1,0,0,420,0,39,459,852
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1918,2,2,56,43,4,25,18,35,254,0,20,0,0,0,0,0,5,0,0,0,460,0,9,469,794
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1919,4,4,242,90,10,93,36,124,693,25,47,0,0,0,0,13,14,4,0,0,1391,1,55,1447,1954
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1920,2,2,44,18,0,26,9,31,285,1,19,0,0,0,0,4,1,3,0,0,441,0,37,478,869
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1921,2,2,60,21,2,35,11,25,258,1,20,0,0,0,0,3,2,0,0,0,438,0,31,469,863
1,8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1922,1,1,32,16,2,25,5,26,234,2,14,0,0,0,0,9,1,1,0,0,367,0,31,398,745
