CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,MORENA_PT_PVEM,MORENA_PT,MORENA_PVEM,PT_PVEM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,860,1,1,182,12,3,8,8,25,125,4,2,0,0,0,1,3,0,373,0,6,379,541
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,861,2,2,304,43,8,22,11,40,174,15,2,0,0,12,1,2,0,634,0,9,643,973
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,862,2,2,344,38,8,9,12,51,202,14,5,0,0,9,0,2,2,696,0,9,705,1059
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,863,2,2,332,22,6,11,13,33,151,7,0,1,0,6,1,0,0,583,0,12,595,847
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,864,2,2,300,35,7,8,10,48,188,13,0,2,0,10,5,2,0,628,1,4,633,873
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,865,3,3,450,33,8,21,19,69,370,7,8,0,1,19,7,3,1,1016,1,19,1036,1635
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,866,3,3,429,48,9,30,13,77,471,28,5,1,0,13,7,6,1,1138,0,26,1164,1985
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,867,2,2,434,40,10,7,9,35,132,22,4,0,0,7,0,0,0,700,0,17,717,945
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,868,1,1,182,15,5,7,9,16,130,11,2,1,0,5,0,0,0,383,0,6,389,587
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,869,2,2,288,32,5,11,15,34,310,5,1,0,0,3,6,2,0,712,0,5,717,1237
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,870,2,2,283,22,9,12,11,38,297,8,1,0,0,5,2,4,0,692,0,12,704,1293
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,871,2,2,376,34,8,7,13,32,200,11,2,0,1,4,6,1,0,695,1,12,708,1005
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,872,2,2,442,37,7,16,19,56,289,17,7,2,0,12,4,0,0,908,0,23,931,1401
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,873,3,3,607,60,7,24,26,69,479,30,6,0,0,23,2,3,0,1336,2,19,1357,2113
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,874,3,3,829,62,12,13,22,73,317,13,7,1,5,2,1,1,0,1358,0,17,1375,1925
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,875,5,5,835,52,16,25,31,79,575,27,7,1,0,29,7,5,1,1690,5,40,1735,3029
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,876,5,5,871,40,11,47,22,102,717,37,2,2,0,22,5,6,3,1887,2,24,1913,3568
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,877,2,2,420,33,6,14,11,32,256,17,5,1,1,9,1,0,0,806,1,11,818,1330
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,879,4,4,897,46,7,25,30,85,447,36,8,1,0,17,7,8,0,1614,1,24,1639,2305
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,880,1,1,148,33,4,8,3,14,56,6,9,0,0,1,0,0,0,282,0,20,302,612
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,881,1,1,136,0,0,0,0,8,124,0,0,0,0,0,0,0,0,268,0,4,272,424
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,882,1,1,93,14,1,4,4,7,42,0,0,0,0,1,0,1,0,167,0,4,171,346
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,883,2,2,140,16,4,19,8,15,171,6,4,0,0,4,2,3,1,393,0,13,406,898
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,884,1,1,78,8,2,1,1,2,37,0,0,0,0,0,0,0,0,129,0,4,133,237
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,885,2,2,258,9,8,12,6,10,146,4,2,5,0,3,0,4,1,468,0,16,484,942
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,886,1,1,148,4,2,2,1,2,34,2,0,0,0,4,1,0,0,200,1,5,206,402
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,887,2,2,366,21,4,17,24,32,87,100,1,1,0,3,1,1,2,660,0,22,682,1378
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,888,3,3,266,15,3,33,21,36,310,3,2,1,0,3,2,2,3,700,0,31,731,1548
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,889,2,2,439,33,7,21,19,42,188,8,9,0,0,10,1,3,0,780,0,22,802,1345
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,890,3,3,396,38,10,20,38,32,317,6,6,0,0,9,9,1,3,885,1,25,911,1599
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,891,1,1,131,17,6,6,3,4,64,4,1,1,0,2,0,1,0,240,0,2,242,443
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,893,1,1,84,51,4,11,18,16,138,3,0,0,0,4,2,5,1,337,1,12,350,706
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,894,2,2,265,32,20,22,14,36,151,13,2,4,0,6,2,2,0,569,7,16,592,1121
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,895,3,3,410,23,46,36,14,49,359,14,2,0,0,6,0,1,0,960,0,31,991,1743
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,896,6,6,1079,108,29,54,67,216,673,16,7,4,0,24,11,3,4,2295,1,37,2333,4055
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,897,3,3,538,67,10,31,25,87,533,14,2,0,0,10,3,2,0,1322,0,21,1343,2199
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,898,3,3,423,50,8,22,31,64,444,15,5,2,4,11,1,1,1,1082,0,18,1100,1847
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,900,6,6,1829,73,27,44,35,179,678,46,9,2,1,32,6,8,0,2969,0,31,3000,4438
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,901,4,4,603,62,11,33,23,68,378,11,5,3,0,13,5,7,0,1222,1,21,1244,2264
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,902,4,4,741,65,19,35,30,102,502,15,6,4,0,16,3,4,2,1544,0,43,1587,2817
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,903,3,3,473,31,11,34,19,39,274,23,9,1,0,8,2,1,1,926,0,22,948,1619
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,904,3,3,478,50,17,32,22,51,245,5,5,2,2,14,1,3,1,928,0,26,954,1890
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,905,4,4,405,60,9,24,26,45,225,6,5,0,1,7,2,0,0,815,0,22,837,1773
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,906,2,2,289,15,8,6,9,26,170,12,1,1,0,10,3,3,1,554,0,14,568,951
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,907,3,3,328,38,8,41,22,46,319,10,8,1,0,5,3,4,1,834,4,13,851,1676
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,908,5,5,827,167,24,34,24,94,254,26,13,0,0,4,1,2,2,1472,0,36,1508,3062
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,909,4,4,657,55,14,58,26,75,434,11,5,1,3,12,6,3,1,1361,16,28,1405,2726
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,910,3,3,488,48,9,29,16,42,276,12,2,2,0,9,2,2,2,939,1,17,957,1885
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,911,2,2,348,31,11,22,19,38,165,4,6,0,1,5,0,3,0,653,0,29,682,1353
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,912,5,5,689,16,10,34,20,47,456,15,2,1,4,21,2,4,1,1322,1,36,1359,2713
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,913,2,2,329,13,7,15,5,34,230,4,1,2,0,7,3,1,0,651,0,12,663,1283
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,914,3,3,494,30,7,17,13,166,159,8,0,7,6,7,2,0,0,916,0,15,931,2230
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,915,4,4,849,72,5,41,25,99,659,32,6,0,0,22,9,4,1,1824,0,38,1862,2908
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2654,7,7,769,40,14,58,33,219,1048,8,3,2,0,39,18,6,3,2260,1,44,2305,4919
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2655,6,6,726,28,11,53,22,162,811,19,5,0,0,22,2,7,3,1871,0,26,1897,3894
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2656,6,6,1235,84,12,48,23,176,814,50,13,1,0,40,2,3,0,2501,0,27,2528,4335
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2657,5,5,797,50,10,45,23,147,816,27,1,3,0,16,10,2,2,1949,0,31,1980,2895
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2658,2,2,227,30,4,15,6,43,223,10,1,0,0,10,1,3,1,574,0,13,587,1099
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2659,5,5,832,36,17,60,23,195,742,28,4,1,0,26,7,7,2,1980,1,36,2017,3705
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2660,2,2,303,22,3,23,21,50,307,5,1,0,0,10,3,2,1,751,0,16,767,1320
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2661,2,2,198,17,13,17,7,29,161,9,1,0,0,7,0,0,0,459,0,10,469,828
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2662,2,2,374,22,9,19,9,67,207,7,1,1,0,9,3,3,3,734,0,13,747,1168
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2669,2,2,316,16,3,23,8,76,331,7,0,0,0,6,7,6,1,800,8,8,816,1354
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2670,2,2,296,20,5,8,14,64,239,8,1,0,0,7,2,1,0,665,0,11,676,1231
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2671,2,2,405,25,3,18,10,71,290,12,5,3,0,13,4,4,0,863,1,9,873,1336
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2672,2,2,248,8,3,19,8,83,261,2,0,0,1,4,0,1,0,638,0,14,652,1174
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2673,2,2,286,11,7,11,4,87,312,11,3,2,0,11,3,1,3,752,0,10,762,1353
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2687,3,3,312,16,7,21,16,21,371,10,4,0,0,9,2,5,2,796,0,21,817,1781
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2688,3,3,266,50,3,20,13,32,347,3,2,0,0,7,1,3,0,747,2,14,763,1611
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2689,3,3,197,22,6,26,17,45,229,1,3,0,0,9,2,1,5,563,0,17,580,1414
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2690,4,4,481,60,7,29,25,36,404,171,6,0,0,18,6,8,2,1253,0,30,1283,2638
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2691,2,2,338,29,5,15,8,16,184,11,4,2,0,5,1,3,0,621,0,7,628,1258
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2692,4,4,416,27,13,23,17,50,387,4,10,0,1,14,0,4,0,966,0,37,1003,2269
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2693,2,2,295,41,7,29,14,40,241,13,6,1,0,8,0,5,1,701,0,15,716,1456
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2694,5,5,519,41,3,46,23,35,660,11,3,3,1,19,5,12,3,1384,0,33,1417,3283
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2697,1,1,96,16,0,15,6,24,124,2,3,0,0,3,2,1,0,292,7,2,301,685
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2698,4,4,435,17,8,30,23,78,323,8,1,1,0,14,0,5,0,943,0,22,965,1834
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2699,4,4,442,34,16,30,25,95,551,24,1,0,0,15,3,4,0,1240,0,31,1271,2424
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2703,3,3,528,12,6,30,11,62,488,18,1,0,0,8,3,4,0,1171,0,31,1202,2244
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2704,3,3,311,19,3,15,18,44,319,14,0,1,0,24,3,1,1,773,0,18,791,1921
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2705,4,4,379,40,5,34,17,80,602,9,4,2,5,15,3,5,1,1201,0,26,1227,2839
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2706,2,2,376,17,13,19,5,20,226,8,5,1,0,9,1,7,2,709,0,14,723,1449
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2707,2,2,304,13,3,11,2,57,165,4,2,2,0,4,1,0,0,568,0,13,581,1120
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2711,2,2,174,9,1,31,10,49,230,4,3,0,0,5,1,7,0,524,0,13,537,1058
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2712,4,4,425,73,6,45,32,83,510,10,6,0,0,20,1,11,6,1228,0,40,1268,2707
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2713,2,2,203,22,4,21,12,17,192,9,0,1,0,1,0,0,0,482,0,7,489,882
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2714,3,3,443,20,6,25,12,71,367,15,2,0,6,7,4,2,2,982,0,34,1016,2173
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2721,4,4,498,36,3,14,8,52,374,11,3,0,0,3,1,2,3,1008,0,19,1027,1782
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2722,2,2,258,25,10,27,12,32,195,2,21,17,0,21,13,10,5,648,1,12,661,1177
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2723,2,2,226,21,4,18,5,22,157,3,1,1,0,3,2,3,0,466,0,19,485,919
2,11,GUANAJUATO,8,GUANAJUATO,37,SILAO DE LA VICTORIA,2727,4,4,599,43,12,31,7,67,405,12,5,0,0,7,4,3,2,1197,0,14,1211,2615
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,3169,3,3,547,35,9,21,28,76,329,33,2,2,0,6,4,4,0,1096,1,27,1124,1768
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,3170,2,2,571,32,4,6,12,46,177,12,1,0,0,13,0,2,0,876,0,9,885,1203
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,3171,5,5,1273,79,26,45,49,137,527,42,8,0,9,27,3,2,4,2231,0,35,2266,2869
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,3172,3,3,947,68,10,13,14,102,326,44,6,4,0,20,2,2,1,1559,1,12,1572,2105
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,3173,5,5,918,59,23,38,34,125,665,30,6,1,0,22,5,3,0,1929,2,39,1970,3006
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,3174,4,4,920,54,5,47,27,97,456,25,10,1,0,15,2,5,0,1664,0,30,1694,2886
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,3175,4,4,891,51,19,30,30,127,597,33,1,3,0,24,6,5,0,1817,2,22,1841,2807
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,3176,1,1,123,18,3,4,4,18,66,6,1,0,0,0,0,4,0,247,0,5,252,407
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,3177,4,4,954,50,15,27,25,142,536,39,1,0,1,34,9,0,2,1835,0,18,1853,2897
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,3178,2,2,496,27,6,7,14,60,286,16,2,1,0,12,2,1,0,930,0,10,940,1328
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,3268,4,4,566,44,15,33,40,92,685,15,11,4,1,19,13,5,2,1545,0,25,1570,2782
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,3269,2,2,282,24,11,9,18,17,159,3,5,0,0,8,0,3,1,540,0,13,553,930
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,0,0,1,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,1,10,11
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,141,9,9,1101,487,56,95,44,193,1138,28,21,1,0,41,4,5,2,3216,2,72,3290,6236
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,142,2,2,268,91,4,34,6,51,278,11,1,0,0,9,1,1,0,755,1,31,787,1383
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,143,2,2,422,115,11,23,7,35,328,15,3,0,0,9,1,6,0,975,1,18,994,1393
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,144,2,2,392,90,4,22,7,43,280,18,5,1,1,10,5,0,1,879,0,11,890,1302
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,146,3,3,391,149,12,23,17,78,495,12,5,0,0,9,6,2,0,1199,0,45,1244,2150
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,147,2,2,236,101,3,18,12,35,257,7,1,0,0,13,1,1,0,685,0,20,705,1100
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,148,2,2,243,60,5,8,4,21,172,7,1,0,1,3,2,1,0,528,0,11,539,762
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,149,2,2,252,83,10,21,12,20,235,2,0,0,0,7,2,0,1,645,0,15,660,1086
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,150,2,2,261,81,3,5,11,14,145,7,5,1,0,3,3,0,0,539,0,7,546,754
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,151,1,1,171,50,7,6,6,16,140,9,1,0,0,5,1,1,0,413,0,12,425,609
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,152,1,1,234,71,5,7,2,15,125,4,2,0,0,3,0,0,0,468,0,9,477,707
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,153,2,2,219,72,6,14,18,31,225,5,0,0,0,6,4,2,0,602,0,17,619,995
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,154,2,2,272,82,14,18,20,42,234,6,2,0,0,14,2,3,0,709,1,18,728,1229
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,155,4,4,469,158,15,28,21,88,522,8,2,1,1,9,4,1,2,1329,1,25,1355,2362
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,156,6,6,735,283,22,48,33,139,760,22,9,2,1,20,2,6,1,2083,0,65,2148,4469
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,157,9,9,1440,425,34,85,49,215,1134,52,8,4,0,25,6,7,2,3486,0,68,3554,5263
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,158,3,3,407,135,11,27,29,60,366,5,4,0,0,9,4,1,2,1060,1,39,1100,1919
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,159,2,2,272,118,25,28,11,52,265,7,1,1,0,6,0,1,0,787,0,19,806,1270
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,160,2,2,213,58,12,16,7,26,200,5,2,0,0,2,1,2,1,545,0,10,555,862
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,161,1,1,135,45,4,7,0,9,90,4,6,0,0,0,0,2,0,302,0,3,305,431
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,162,1,1,138,27,0,2,4,15,51,4,0,0,0,3,0,1,0,245,0,0,245,347
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,163,1,1,163,70,5,13,6,24,126,4,2,0,0,3,0,1,1,418,0,13,431,642
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,164,7,7,883,387,30,71,35,186,864,20,9,2,0,28,4,6,4,2529,0,73,2602,4794
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,165,2,2,355,151,6,30,18,24,325,10,5,0,0,5,1,0,2,932,0,16,948,1500
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,166,1,1,92,22,1,3,1,4,44,3,1,1,0,3,1,1,0,177,0,2,179,235
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,167,1,1,129,22,3,6,1,9,82,3,1,1,1,2,0,1,0,261,0,2,263,404
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,168,2,2,323,80,8,15,7,41,259,5,1,0,0,6,0,3,2,750,0,14,764,1125
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,169,2,2,358,106,8,30,12,45,273,9,2,1,0,7,5,1,0,857,0,29,886,1368
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,170,2,2,218,70,6,11,7,19,145,10,2,1,1,7,3,1,1,502,0,8,510,758
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,171,3,3,252,116,8,38,10,52,319,3,2,0,0,13,3,1,0,817,0,20,837,1557
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,172,6,6,1088,308,24,65,31,144,816,43,7,2,0,28,10,6,0,2572,2,52,2626,3578
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,173,6,6,954,262,15,57,27,138,769,32,7,1,0,23,5,4,6,2300,0,47,2347,3804
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,174,2,2,249,131,10,19,18,48,223,6,4,0,0,8,1,1,0,718,2,23,743,1337
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,175,7,7,916,262,16,49,40,83,638,24,6,3,1,13,5,4,3,2063,1,59,2123,3111
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,176,3,3,662,91,11,10,9,22,206,19,1,2,0,10,2,2,0,1047,0,10,1057,1529
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,177,3,3,371,231,15,25,21,45,261,5,1,0,0,8,2,0,0,985,0,22,1007,1920
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,178,1,1,96,92,1,8,4,9,55,1,3,0,0,4,1,0,0,274,0,19,293,547
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,179,2,2,205,155,6,12,12,14,155,2,3,0,1,2,0,1,1,569,0,33,602,1155
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,180,3,3,225,76,7,28,22,33,295,2,5,0,0,3,1,1,1,699,0,31,730,1615
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,181,1,1,111,67,2,3,13,0,138,0,0,0,0,4,1,2,0,341,2,7,350,684
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,182,2,2,158,56,4,13,7,25,157,4,2,0,0,8,1,1,0,436,0,14,450,878
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,183,2,2,218,163,5,20,32,23,204,0,6,0,0,10,3,0,0,684,0,31,715,1450
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,184,2,2,116,65,9,14,11,19,151,1,1,0,0,0,0,0,0,387,0,35,422,1024
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,185,3,3,209,132,4,24,18,29,248,6,3,1,0,11,1,2,0,688,4,17,709,1603
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,186,2,2,119,89,2,12,8,18,170,5,1,0,0,9,0,2,0,435,2,23,460,910
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,187,1,1,87,29,2,6,7,8,95,1,2,2,1,3,4,1,1,249,0,12,261,558
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,188,4,4,532,209,12,41,33,39,291,7,6,0,0,3,0,3,5,1181,0,39,1220,2302
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,189,2,2,295,132,14,24,24,23,169,5,6,0,1,1,1,2,1,698,0,22,720,1339
