CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,MORENA_PT_PVEM,MORENA_PT,MORENA_PVEM,PT_PVEM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2109,C,2,0,C02,0,194,10,3,5,8,39,169,9,2,0,0,4,0,1,0,444,0,6,450,683,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2109,C,3,0,C03,0,216,10,1,3,3,27,200,3,0,1,0,8,1,0,0,473,0,7,480,683,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2109,C,4,0,C04,0,192,6,3,9,7,22,211,9,1,0,0,11,0,2,1,474,1,1,476,683,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2109,C,5,0,C05,0,200,12,0,8,1,29,225,8,1,0,0,8,0,0,0,492,0,6,498,683,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2109,C,6,0,C06,0,217,18,4,5,6,24,179,13,1,0,0,8,1,0,0,476,0,3,479,683,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2109,C,7,0,C07,0,209,13,1,13,10,26,195,8,4,0,0,10,2,0,0,491,0,1,492,682,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2110,B,1,0,B,0,259,9,2,3,5,24,151,5,0,0,0,8,1,1,0,468,0,1,469,661,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2110,C,1,0,C01,0,243,12,4,2,6,21,143,9,3,0,0,7,4,0,0,454,0,0,454,661,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2110,C,2,0,C02,0,240,17,3,6,4,20,151,5,2,0,0,3,3,3,0,457,0,7,464,661,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2110,C,3,0,C03,0,235,9,2,10,2,23,132,9,0,0,0,9,0,1,0,432,0,2,434,661,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2110,C,4,0,C04,0,255,13,7,3,2,16,126,9,0,0,0,4,1,0,0,436,1,7,444,661,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2110,C,5,0,C05,0,240,13,4,6,5,14,123,13,5,1,0,7,1,1,0,433,0,6,439,660,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2110,C,6,0,C06,0,259,9,2,3,5,24,151,5,0,0,0,8,1,1,0,468,0,1,469,660,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2111,B,1,0,B,0,190,15,3,8,7,21,204,7,0,0,0,14,0,3,0,472,0,6,478,739,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2111,C,1,0,C01,0,193,6,2,10,3,17,193,7,4,0,0,12,1,3,0,451,0,8,459,739,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2111,C,2,0,C02,0,190,9,5,11,0,15,210,5,1,1,0,7,1,2,0,457,0,8,465,738,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2111,C,3,0,C03,0,206,17,0,12,4,28,192,9,1,0,0,12,3,1,1,486,2,8,496,738,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2112,B,1,0,B,0,256,12,1,8,3,23,207,14,1,1,0,8,3,0,0,537,0,4,541,741,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2112,C,1,0,C01,0,256,14,1,11,5,25,204,11,0,0,0,17,1,1,1,547,0,3,550,740,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2113,B,1,0,B,0,190,22,4,7,10,12,163,3,0,0,0,10,0,1,0,422,0,5,427,588,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2114,B,1,0,B,0,194,8,1,6,3,15,120,9,2,1,0,5,0,0,0,364,1,3,368,492,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2114,C,1,0,C01,0,217,16,4,2,2,9,104,14,0,1,0,0,2,0,0,371,0,4,375,491,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2115,B,1,0,B,0,272,14,3,2,6,26,113,8,3,0,0,4,0,0,0,451,0,9,460,620,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2116,B,1,0,B,0,194,20,2,9,3,16,139,4,2,0,0,7,0,1,0,397,1,4,402,511,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2117,B,1,0,B,0,190,19,2,4,6,33,208,8,4,0,0,7,0,0,0,481,0,7,488,720,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2118,B,1,0,B,0,223,17,3,8,6,18,195,5,0,0,0,13,1,0,0,489,0,6,495,726,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2119,B,1,0,B,0,167,28,0,17,16,14,182,7,1,0,0,7,1,4,0,444,0,7,451,626,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2120,B,1,0,B,0,129,12,1,12,4,7,86,7,0,0,0,4,1,0,0,263,2,4,269,391,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2120,C,1,0,C01,0,119,11,2,4,2,11,112,3,2,0,0,3,0,1,0,270,0,8,278,391,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2121,B,1,0,B,0,160,11,0,12,6,16,149,7,1,0,0,11,0,2,1,376,0,12,388,707,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2121,C,1,0,C01,0,128,10,2,11,6,19,199,6,2,0,0,4,2,2,1,392,1,4,397,707,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2121,C,2,0,C02,0,133,8,0,8,5,25,171,5,2,1,0,14,0,0,0,372,0,5,377,707,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2121,C,3,0,C03,0,142,6,2,4,9,15,185,1,3,1,0,15,2,0,0,385,0,4,389,707,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2121,C,4,0,C04,0,134,10,2,12,8,12,184,5,0,0,0,21,1,3,0,392,0,2,394,707,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2121,C,5,0,C05,0,126,14,1,5,4,11,204,8,2,1,0,12,0,2,2,392,0,6,398,707,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2121,S,1,0,S01,0,167,4,0,2,4,15,128,5,2,0,0,6,1,1,1,336,0,3,339,0,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2122,B,1,0,B,0,179,11,0,5,7,12,122,5,3,0,0,7,0,2,1,354,0,2,356,460,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2123,B,1,0,B,0,304,24,1,10,7,21,177,19,1,0,0,5,1,2,0,572,0,10,582,742,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2124,B,1,0,B,0,272,15,1,7,2,0,109,11,5,0,0,3,1,0,0,426,0,4,430,592,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2125,B,1,0,B,0,248,21,4,8,4,19,144,14,2,0,0,8,0,0,0,472,0,5,477,660,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2126,B,1,0,B,0,209,13,5,10,2,17,136,6,0,0,0,3,2,2,0,405,2,7,414,578,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2127,B,1,0,B,0,139,4,2,10,1,10,141,4,2,0,0,7,1,4,1,326,0,3,329,569,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2127,C,1,0,C01,0,124,12,1,6,4,22,135,3,3,1,0,3,0,2,0,316,0,5,321,569,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2128,B,1,0,B,0,258,16,5,2,5,21,131,8,3,1,0,5,0,0,0,455,0,8,463,604,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2129,B,1,0,B,0,93,13,3,11,7,16,184,3,1,0,0,6,0,1,2,340,0,8,348,568,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2129,C,1,0,C01,0,109,11,4,9,10,16,194,2,2,0,1,14,0,1,0,373,0,3,376,567,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2130,B,1,0,B,0,180,8,0,1,5,11,96,3,2,0,0,1,0,1,1,309,0,3,312,434,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2131,B,1,0,B,0,142,10,2,4,2,8,102,7,0,0,0,6,0,2,3,288,0,0,288,397,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2131,C,1,0,C01,0,138,8,4,1,6,7,83,6,2,0,0,4,1,0,1,261,0,8,269,397,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2132,B,1,0,B,0,93,1,2,2,4,12,98,3,0,0,0,10,0,0,0,225,0,3,228,449,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2132,C,1,0,C01,0,93,3,4,6,2,8,117,2,0,1,0,6,1,0,0,243,0,5,248,448,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2133,B,1,0,B,0,177,16,3,6,5,12,104,3,2,0,0,6,0,1,0,335,0,4,339,439,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2133,C,1,0,C01,0,184,11,3,8,3,11,101,7,1,0,0,4,0,0,1,334,0,5,339,438,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2134,B,1,0,B,0,194,13,3,4,6,22,168,9,1,0,0,4,3,0,0,427,0,3,430,647,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2134,C,1,0,C01,0,190,13,2,7,10,26,166,5,3,0,0,12,0,0,0,434,0,3,437,647,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2134,C,2,0,C02,0,195,17,3,12,8,24,150,8,1,0,0,9,0,1,0,428,0,2,430,647,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2134,C,3,0,C03,0,201,11,1,4,5,19,162,5,1,0,0,9,3,0,0,421,0,7,428,647,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2134,C,4,0,C04,0,201,20,0,10,5,19,162,3,1,0,0,5,0,0,0,426,0,3,429,647,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2135,B,1,0,B,0,94,7,1,7,3,16,133,2,2,0,1,5,1,1,0,273,0,3,276,444,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2135,C,1,0,C01,0,109,12,2,4,2,11,108,7,1,0,0,7,2,1,0,266,0,4,270,443,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2136,B,1,0,B,0,112,10,0,6,6,22,139,5,0,0,0,2,1,3,0,306,0,7,313,504,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2136,C,1,0,C01,0,138,11,2,7,1,11,141,2,2,0,0,7,0,1,0,323,0,7,330,504,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2137,B,1,0,B,0,110,6,2,5,7,19,141,4,1,0,0,7,0,1,0,303,0,3,306,474,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2138,B,1,0,B,0,112,5,0,5,1,10,115,3,0,0,0,5,0,1,0,257,0,3,260,379,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2139,B,1,0,B,0,182,16,1,9,6,20,173,13,2,0,0,13,3,1,0,439,0,5,444,701,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2140,B,1,0,B,0,110,6,2,6,3,9,103,2,4,1,0,9,2,3,0,260,0,6,266,401,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2140,C,1,0,C01,0,125,9,1,9,4,6,115,2,1,1,1,5,0,1,0,280,0,5,285,400,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2141,B,1,0,B,0,130,10,3,9,2,15,170,6,2,0,0,9,3,2,0,361,0,4,365,623,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2141,C,1,0,C01,0,119,6,0,8,2,20,170,9,0,0,0,9,0,0,0,343,0,7,350,623,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2142,B,1,0,B,0,110,9,3,6,5,15,117,2,0,0,0,0,0,0,0,267,0,11,278,471,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2143,B,1,0,B,0,96,8,1,9,8,11,98,8,0,0,0,7,1,2,1,250,0,6,256,395,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2143,C,1,0,C01,0,83,14,2,5,5,11,120,2,1,1,0,4,1,2,0,251,0,0,251,395,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2144,B,1,0,B,0,87,5,1,9,3,14,146,4,1,0,0,6,0,0,0,276,0,8,284,517,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2144,C,1,0,C01,0,76,7,1,8,6,13,166,1,1,0,0,9,0,1,0,289,0,12,301,516,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2145,B,1,0,B,0,102,8,1,4,5,35,120,5,2,0,0,6,0,2,0,290,0,3,293,502,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2146,B,1,0,B,0,105,4,4,9,10,19,127,4,0,0,0,10,0,2,2,296,0,5,301,533,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2146,C,1,0,C01,0,97,2,0,10,4,14,86,2,2,1,0,2,2,1,0,223,0,9,232,532,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2147,B,1,0,B,0,137,19,2,5,7,19,246,2,0,0,0,17,3,3,0,460,0,2,462,712,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2148,B,1,0,B,0,90,4,1,2,2,18,125,3,0,0,0,2,2,1,1,251,0,4,255,379,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2148,C,1,0,C01,0,105,5,3,3,4,9,107,2,1,0,0,3,0,0,0,242,0,12,254,379,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2149,B,1,0,B,0,117,9,3,9,3,18,120,2,0,1,0,8,1,2,0,293,0,7,300,475,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2150,B,1,0,B,0,114,2,6,2,2,5,108,4,0,0,0,6,0,4,0,253,0,3,256,447,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2150,C,1,0,C01,0,89,5,2,7,4,9,133,3,0,0,0,10,0,1,2,265,0,7,272,447,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2151,B,1,0,B,0,90,7,0,8,7,10,110,3,1,0,0,5,0,0,0,241,0,5,246,419,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2151,C,1,0,C01,0,97,2,1,1,6,12,139,3,0,0,0,9,3,0,0,273,0,2,275,419,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2152,B,1,0,B,0,108,2,2,7,5,25,140,6,0,0,0,5,3,1,0,304,0,16,320,535,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2153,B,1,0,B,0,143,11,2,12,3,24,207,1,2,0,0,6,2,2,1,416,0,12,428,653,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2154,B,1,0,B,0,155,13,2,9,7,19,172,5,0,0,0,10,0,0,0,392,1,5,398,628,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2155,B,1,0,B,0,115,17,2,8,3,16,122,2,1,1,0,6,0,4,0,297,0,13,310,510,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2156,B,1,0,B,0,168,12,4,5,1,14,124,5,3,0,1,3,0,0,0,340,1,7,348,556,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2157,B,1,0,B,0,182,14,3,7,1,21,109,6,2,0,0,4,0,1,0,350,0,7,357,552,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2158,B,1,0,B,0,119,8,0,2,3,12,109,5,1,0,0,6,0,0,2,267,1,4,272,447,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2159,B,1,0,B,0,108,4,1,6,8,12,120,5,1,0,0,8,0,3,0,276,0,3,279,465,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2159,C,1,0,C01,0,84,10,1,6,6,19,145,10,2,0,0,10,0,3,2,298,1,4,303,464,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2160,B,1,0,B,0,101,7,3,5,6,17,145,2,0,0,0,9,0,1,0,296,0,3,299,464,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2160,C,1,0,C01,0,108,5,0,6,4,14,149,4,0,0,0,7,0,1,0,298,0,12,310,464,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2161,B,1,0,B,0,168,9,3,13,6,19,221,7,0,0,0,13,0,2,0,461,0,4,465,738,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2162,B,1,0,B,0,69,7,2,10,7,15,180,1,0,0,0,7,4,4,0,306,0,3,309,545,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2162,C,1,0,C01,0,70,4,2,7,0,10,120,3,0,0,0,5,0,2,0,223,1,8,232,545,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2163,B,1,0,B,0,68,5,1,6,2,22,169,1,0,0,0,13,0,0,0,287,0,3,290,734,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2163,C,1,0,C01,0,67,7,3,14,7,12,180,1,1,0,0,11,0,2,0,305,0,1,306,734,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2163,C,2,0,C02,0,70,3,0,8,6,13,172,5,1,0,0,8,1,3,1,291,0,5,296,734,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2163,C,3,0,C03,0,68,5,3,9,5,22,173,2,0,0,0,9,0,1,0,297,0,4,301,734,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2163,C,4,0,C04,0,69,5,1,8,4,16,164,3,2,0,1,10,0,3,0,286,1,2,289,734,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2163,C,5,0,C05,0,74,8,2,5,6,16,162,2,0,0,0,3,1,2,1,282,0,10,292,734,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2163,C,6,0,C06,0,71,3,0,4,8,15,178,2,0,0,0,12,0,3,2,298,2,1,301,734,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2163,C,7,0,C07,0,65,9,2,9,6,13,194,1,1,0,0,6,2,0,1,309,0,10,319,734,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2164,B,1,0,B,0,154,14,3,6,6,28,183,4,2,0,0,3,0,3,1,407,0,7,414,627,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2164,C,1,0,C01,0,149,13,1,7,6,15,195,4,0,0,0,12,1,1,0,404,0,6,410,627,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2164,C,2,0,C02,0,161,8,3,10,3,22,170,5,2,0,0,9,0,2,1,396,0,8,404,626,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2164,C,3,0,C03,0,163,11,2,7,5,25,154,7,1,0,0,7,2,1,0,385,0,7,392,626,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2164,C,4,0,C04,0,180,10,2,9,5,22,165,6,1,0,0,7,1,2,0,410,0,7,417,626,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2165,B,1,0,B,0,171,11,1,6,3,24,157,4,3,0,0,5,1,1,0,387,0,10,397,585,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2166,B,1,0,B,0,96,2,3,3,5,20,211,3,0,0,0,15,1,4,1,364,0,7,371,707,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2166,C,1,0,C01,0,89,3,1,8,7,26,220,4,0,0,0,7,0,4,0,369,0,5,374,706,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2167,B,1,0,B,0,120,8,3,7,2,8,87,4,0,0,0,10,2,2,0,253,1,2,256,382,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2167,C,1,0,C01,0,106,3,1,5,1,10,104,7,0,0,0,4,0,0,0,241,0,9,250,382,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2168,B,1,0,B,0,76,4,2,3,9,16,120,7,0,0,0,6,2,1,0,246,0,2,248,431,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2168,C,1,0,C01,0,78,2,3,6,8,9,113,2,2,0,0,5,0,5,0,233,0,7,240,431,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2169,B,1,0,B,0,53,5,3,8,7,22,145,4,1,0,0,6,1,2,0,257,0,2,259,576,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2169,C,1,0,C01,0,67,4,1,6,6,9,186,1,0,0,0,1,0,1,0,282,0,4,286,576,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2170,B,1,0,B,0,72,3,2,8,3,11,146,6,0,1,0,9,0,4,0,265,0,6,271,434,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2170,C,1,0,C01,0,68,1,1,7,3,12,128,2,0,0,0,11,1,1,0,235,0,9,244,433,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2171,B,1,0,B,0,99,9,2,4,5,13,135,5,0,0,0,11,1,0,0,284,0,4,288,444,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2171,C,1,0,C01,0,109,5,0,5,0,13,149,4,2,0,0,7,7,1,0,302,0,2,304,443,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2172,B,1,0,B,0,147,17,0,3,5,20,122,4,1,0,0,4,2,0,0,325,1,1,327,487,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2173,B,1,0,B,0,146,9,1,6,0,19,119,5,4,0,0,9,0,0,0,318,0,4,322,461,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2174,B,1,0,B,0,119,8,2,2,3,9,159,7,0,0,0,13,2,5,0,329,1,4,334,478,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2175,B,1,0,B,0,116,8,4,8,7,10,190,10,0,0,0,10,1,2,0,366,0,7,373,659,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2176,B,1,0,B,0,75,2,3,5,9,20,194,3,1,0,0,6,1,4,0,323,0,7,330,602,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2176,C,1,0,C01,0,89,2,2,14,8,10,173,2,0,0,0,9,2,0,0,311,0,7,318,602,ACTA CASILLA,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2176,C,2,0,C02,0,74,4,3,13,5,15,158,1,1,0,0,7,0,6,0,287,0,0,287,602,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2176,C,3,0,C03,0,79,3,1,7,1,8,205,2,1,0,0,6,2,5,2,322,0,3,325,602,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,14,SALAMANCA,27,SALAMANCA,2177,B,1,0,B,0,148,9,2,9,9,24,223,4,1,1,0,6,1,2,0,439,0,8,447,738,ACTA CASILLA,,,
