CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PNAM,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,PT_PVEM_MORENA_PNAM_PES_MAS,PT_PVEM_MORENA_PNAM_PES,PT_PVEM_MORENA_PNAM_MAS,PT_PVEM_MORENA_PES_MAS,PT_PVEM_PNAM_PES_MAS,PT_MORENA_PNAM_PES_MAS,PVEM_MORENA_PNAM_PES_MAS,PT_PVEM_MORENA_PNAM,PT_PVEM_MORENA_PES,PT_PVEM_MORENA_MAS,PT_PVEM_PNAM_PES,PT_PVEM_PNAM_MAS,PT_PVEM_PES_MAS,PT_MORENA_PNAM_PES,PT_MORENA_PNAM_MAS,PT_MORENA_PES_MAS,PT_PNAM_PES_MAS,PVEM_MORENA_PNAM_PES,PVEM_MORENA_PNAM_MAS,PVEM_MORENA_PES_MAS,PVEM_PNAM_PES_MAS,MORENA_PNAM_PES_MAS,PT_PVEM_MORENA,PT_PVEM_PNAM,PT_PVEM_PES,PT_PVEM_MAS,PT_MORENA_PNAM,PT_MORENA_PES,PT_MORENA_MAS,PT_PNAM_PES,PT_PNAM_MAS,PT_PES_MAS,PVEM_MORENA_PNAM,PVEM_MORENA_PES,PVEM_MORENA_MAS,PVEM_PNAM_PES,PVEM_PNAM_MAS,PVEM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,PT_PVEM,PT_MORENA,PT_PNAM,PT_PES,PT_MAS,PVEM_MORENA,PVEM_PNAM,PVEM_PES,PVEM_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,MC_PROGRESA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,497,6,6,269,135,68,95,61,322,874,17,15,8,86,67,21,23,1,3,1,4,4,2,3,1,1,21,0,3,1,0,3,1,3,1,1,0,0,0,1,0,1,0,1,1,0,0,2,26,0,0,0,2,3,0,0,1,0,3,4,0,0,0,0,0,1,1,0,5,9,4,0,0,10,0,1,0,4,1,0,1,0,0,31,2228,3,73,2304,4445
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,498,4,4,169,57,34,41,39,187,506,10,10,3,44,37,9,10,1,0,0,2,1,0,0,0,0,17,0,0,0,1,4,4,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,10,1,1,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,4,1,0,0,2,2,1,0,0,0,13,1238,1,43,1282,2459
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,499,3,3,127,54,34,38,20,144,363,11,2,2,32,31,27,2,1,0,0,6,0,0,0,0,0,4,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,4,0,0,0,3,1,0,0,3,1,0,0,3,0,4,936,0,33,969,1633
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,500,1,1,92,43,24,10,15,90,150,3,0,0,14,11,18,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,485,0,11,496,710
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,4,4,190,103,48,33,81,145,621,22,3,11,39,38,23,16,0,0,1,2,0,0,0,0,0,16,2,1,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,3,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1427,0,42,1469,2287
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,502,2,2,109,58,32,16,35,60,340,13,2,5,19,37,10,12,1,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,774,0,14,788,1165
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,503,1,1,33,21,13,9,14,25,105,11,2,1,10,20,3,4,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,282,0,4,286,392
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,3,3,134,74,78,32,64,160,532,9,1,12,50,59,8,11,0,0,0,2,1,0,0,0,0,10,1,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,0,0,5,1,0,0,1,0,2,1276,0,25,1301,2151
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,3,3,97,57,47,26,55,104,444,3,2,11,33,34,12,7,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,8,968,0,33,1001,1611
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,2,2,44,30,11,9,21,41,181,4,0,4,11,12,2,3,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,384,0,0,384,586
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,507,1,1,81,46,23,11,12,52,192,2,0,2,13,10,7,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,477,0,9,486,662
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,508,2,2,77,49,23,16,34,77,210,4,0,4,20,24,8,6,0,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,2,0,0,0,1,0,4,580,0,12,592,960
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,509,1,1,6,5,5,4,4,15,27,1,0,0,1,4,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0,3,84,119
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,3,3,120,68,59,28,76,94,342,20,5,2,23,37,11,9,0,0,0,3,1,0,0,1,0,2,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,2,0,0,0,0,1,3,931,9,23,963,1605
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,511,2,2,106,70,35,14,39,67,309,13,0,7,16,23,9,1,0,0,0,0,2,0,1,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,736,0,22,758,1120
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,512,1,1,64,26,32,15,27,37,146,7,1,0,13,19,4,5,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,407,0,9,416,624
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,513,2,2,59,29,19,3,19,32,168,3,0,1,13,21,6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392,0,15,407,1357
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,514,2,2,85,50,40,30,27,73,182,8,2,2,16,25,5,5,0,0,0,2,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,568,5,12,585,841
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,515,1,1,35,19,17,18,24,49,177,9,2,2,9,25,17,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,1,15,428,632
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,3,3,127,80,52,39,76,98,541,19,5,6,34,43,8,4,4,0,0,2,1,0,0,0,0,4,0,0,3,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,0,1,0,0,0,3,0,2,0,0,0,4,1181,2,19,1202,1824
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,517,1,1,18,7,10,6,8,17,97,1,2,2,5,8,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,193,0,5,198,263
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,3,3,135,98,46,32,66,72,399,3,4,6,23,23,4,17,1,0,0,4,2,0,1,0,0,10,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,1,0,1,0,0,0,1,0,0,0,0,0,3,986,0,28,1014,1478
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,519,2,2,110,67,51,21,37,64,380,5,2,4,16,19,8,12,0,0,0,1,0,0,1,0,0,10,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,1,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,4,841,0,17,858,1365
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,520,2,2,106,74,33,28,51,66,343,10,2,5,38,18,5,10,2,0,1,2,3,0,1,1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,7,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,6,0,0,0,2,0,0,0,4,1,0,0,0,0,7,843,0,29,872,1376
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,3,3,25,18,8,10,20,30,179,2,2,3,9,7,4,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,329,0,11,340,1959
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,522,1,1,81,45,16,9,17,42,189,3,2,2,17,10,8,3,0,2,0,3,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,477,0,15,492,687
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,523,1,1,85,50,23,12,15,45,171,0,1,2,14,10,4,3,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,444,0,10,454,705
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,524,2,2,106,41,25,13,26,47,254,8,1,5,29,21,0,7,0,0,0,0,2,0,0,0,0,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,616,0,5,621,910
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,7,7,281,172,172,69,239,197,1055,20,3,19,66,57,20,21,0,0,0,3,0,0,3,0,0,21,2,1,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,32,0,2,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,6,12,0,0,0,4,1,0,0,1,0,0,1,1,0,8,2511,1,47,2559,4593
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,526,3,3,142,66,106,36,146,115,383,6,2,5,26,26,6,7,0,0,0,2,2,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1107,0,48,1155,1718
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,527,2,2,41,24,39,18,27,49,287,3,3,8,8,20,2,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,545,0,15,560,1071
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,528,2,2,55,35,28,12,32,47,289,5,4,9,14,39,8,2,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,602,0,9,611,1212
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,529,4,4,89,57,77,36,79,140,529,7,5,18,30,66,1,26,1,0,0,1,0,0,0,0,2,16,1,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,1,0,0,0,1,1,1207,0,51,1258,2328
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,530,4,4,128,100,114,48,85,110,555,10,9,37,40,46,10,9,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,2,0,0,0,0,0,0,0,0,0,6,1344,0,32,1376,2439
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,531,3,3,87,77,107,34,56,93,424,9,9,10,30,65,3,9,0,0,0,3,1,0,3,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,2,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,0,0,3,0,1055,0,44,1099,1934
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,532,2,2,68,42,57,33,66,32,209,4,1,10,9,27,1,2,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,3,0,0,0,0,0,1,586,0,21,607,1134
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,533,3,3,96,48,36,24,32,71,386,21,4,10,23,44,2,7,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,2,2,1,0,0,4,1,0,0,0,0,0,0,1,0,2,849,1,19,869,1725
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,534,2,2,144,71,33,26,42,56,326,15,2,4,26,32,5,13,1,0,0,3,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,8,0,0,0,6,0,0,0,1,1,0,0,0,0,4,839,0,24,863,1446
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,535,3,3,185,62,83,30,27,65,402,14,3,6,23,79,3,23,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1038,0,46,1084,1896
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,536,2,2,73,28,28,26,22,47,206,6,1,5,12,19,7,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,502,0,23,525,1054
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,537,2,2,168,31,42,69,20,51,196,6,3,1,16,12,13,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,653,1,24,678,963
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,538,3,3,306,93,68,78,38,119,454,13,8,1,28,26,2,16,0,0,0,8,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,0,0,1,3,0,1,0,1,0,0,0,0,0,7,1297,0,38,1335,1844
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,539,2,2,152,60,26,38,16,48,269,8,4,3,16,11,0,7,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,690,0,13,703,894
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,540,2,2,234,76,46,71,38,64,324,10,2,3,31,15,9,2,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0,30,971,1299
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,541,2,2,228,68,47,72,30,62,286,12,3,3,27,18,11,4,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,1,0,0,0,0,5,900,0,26,926,1245
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,542,2,2,193,65,46,54,42,65,406,8,8,1,19,20,5,8,1,1,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,969,0,11,980,1276
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,543,1,1,34,11,5,22,22,29,148,5,15,1,14,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,320,0,0,320,414
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,544,3,3,236,82,85,133,55,122,420,6,22,9,35,30,10,8,1,1,1,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,1,0,0,5,1,0,0,2,2,0,0,1,0,3,1292,0,71,1363,2053
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,545,2,2,85,30,23,62,21,55,131,5,4,0,30,17,5,4,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,1,486,0,18,504,829
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,546,1,1,81,27,30,70,11,62,130,6,1,3,18,8,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,460,0,19,479,724
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,547,2,2,131,43,28,88,41,94,228,12,3,4,29,13,3,5,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,3,0,0,0,0,3,746,0,27,773,1195
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,548,3,3,86,75,25,20,64,68,324,34,24,24,16,17,4,3,0,1,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,2,0,0,0,0,0,807,0,13,820,1650
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,549,2,2,114,111,35,17,42,68,319,42,10,14,21,15,8,10,0,0,0,0,2,0,2,0,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,854,0,20,874,1086
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,550,2,2,48,27,14,7,13,17,138,17,13,8,9,5,3,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,1,0,0,335,1,12,348,873
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,551,2,2,90,83,45,27,71,68,345,56,62,31,25,37,4,7,0,1,0,1,1,0,0,0,0,3,1,2,1,0,3,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,0,0,0,0,978,0,38,1016,1424
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,552,2,2,28,24,14,7,26,24,136,15,17,4,12,4,2,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,4,333,0,19,352,1195
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,553,2,2,44,51,24,59,61,57,152,34,29,8,16,4,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0,1,1,1,572,0,34,606,1118
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,554,2,2,52,35,20,25,45,45,328,35,46,35,24,11,6,2,1,0,0,1,0,0,0,0,0,10,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1,0,3,2,1,2,0,0,1,0,0,0,0,0,744,0,29,773,1068
4,17,MORELOS,5,TEMIXCO,15,MIACATLAN,555,3,3,89,69,22,26,33,200,504,6,7,4,11,28,4,4,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,8,1034,0,12,1046,1498
4,17,MORELOS,5,TEMIXCO,15,MIACATLAN,556,2,2,67,40,18,18,28,129,451,4,3,4,4,17,8,4,0,0,0,5,1,0,1,0,1,7,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,826,0,16,842,1205
