CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PNAM,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,PT_PVEM_MORENA_PNAM_PES_MAS,PT_PVEM_MORENA_PNAM_PES,PT_PVEM_MORENA_PNAM_MAS,PT_PVEM_MORENA_PES_MAS,PT_PVEM_PNAM_PES_MAS,PT_MORENA_PNAM_PES_MAS,PVEM_MORENA_PNAM_PES_MAS,PT_PVEM_MORENA_PNAM,PT_PVEM_MORENA_PES,PT_PVEM_MORENA_MAS,PT_PVEM_PNAM_PES,PT_PVEM_PNAM_MAS,PT_PVEM_PES_MAS,PT_MORENA_PNAM_PES,PT_MORENA_PNAM_MAS,PT_MORENA_PES_MAS,PT_PNAM_PES_MAS,PVEM_MORENA_PNAM_PES,PVEM_MORENA_PNAM_MAS,PVEM_MORENA_PES_MAS,PVEM_PNAM_PES_MAS,MORENA_PNAM_PES_MAS,PT_PVEM_MORENA,PT_PVEM_PNAM,PT_PVEM_PES,PT_PVEM_MAS,PT_MORENA_PNAM,PT_MORENA_PES,PT_MORENA_MAS,PT_PNAM_PES,PT_PNAM_MAS,PT_PES_MAS,PVEM_MORENA_PNAM,PVEM_MORENA_PES,PVEM_MORENA_MAS,PVEM_PNAM_PES,PVEM_PNAM_MAS,PVEM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,PT_PVEM,PT_MORENA,PT_PNAM,PT_PES,PT_MAS,PVEM_MORENA,PVEM_PNAM,PVEM_PES,PVEM_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,MC_PROGRESA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,437,B,1,0,B,0,73,21,11,14,20,71,157,2,0,5,13,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,6,415,0,13,428,717,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,437,C,1,0,C01,0,46,19,5,23,12,72,150,2,0,0,11,3,9,7,0,0,0,2,1,1,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,5,385,1,7,393,716,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,437,C,2,0,C02,0,52,26,7,22,8,66,142,3,1,2,13,4,1,7,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,375,0,5,380,716,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,437,C,3,0,C03,0,54,15,8,16,8,72,168,5,3,1,5,6,1,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,1,0,0,0,2,384,0,16,400,716,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,438,B,1,0,B,0,64,16,4,7,10,67,151,4,3,0,4,2,5,4,0,1,1,3,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,375,0,10,385,608,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,438,C,1,0,C01,0,83,26,12,15,9,73,123,4,2,0,8,3,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,6,382,0,6,388,608,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,438,C,2,0,C02,0,77,22,7,17,9,67,147,5,2,1,11,4,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,8,0,0,0,2,0,0,0,0,0,4,398,0,15,413,608,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,438,C,3,0,C03,0,82,17,7,17,10,47,147,3,1,0,7,8,4,3,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,367,0,6,373,608,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,439,B,1,0,B,0,60,14,6,18,11,95,174,5,2,0,10,2,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,1,0,0,9,439,0,9,448,684,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,439,C,1,0,C01,0,69,26,7,15,14,71,139,7,4,1,11,8,4,5,1,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,2,0,1,0,0,0,4,411,1,14,426,683,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,439,C,2,0,C02,0,76,33,4,11,12,67,140,3,2,2,9,12,14,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,414,0,14,428,683,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,440,B,1,0,B,0,91,15,6,7,4,69,110,1,1,0,15,0,3,5,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,6,344,0,14,358,481,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,440,C,1,0,C01,0,79,27,9,14,6,71,96,5,0,0,12,1,4,8,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,5,349,2,6,357,480,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,441,B,1,0,B,0,108,31,9,16,15,73,86,1,0,0,10,7,0,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,398,0,2,400,554,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,441,C,1,0,C01,0,90,29,13,10,10,62,127,3,1,1,5,11,8,12,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,396,1,8,405,553,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,442,B,1,0,B,0,144,25,13,27,4,79,151,8,0,0,17,7,10,10,0,0,0,1,1,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,518,2,16,536,750,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,443,B,1,0,B,0,82,27,8,24,7,41,99,3,0,2,9,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,330,0,5,335,446,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,443,C,1,0,C01,0,30,19,11,20,13,59,127,7,0,1,18,2,0,4,1,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,327,0,7,334,446,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,444,B,1,0,B,0,113,46,13,17,9,58,149,1,0,2,12,7,0,2,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,4,456,0,0,456,724,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,444,C,1,0,C01,0,105,36,9,13,12,75,153,1,3,1,8,5,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,433,0,11,444,724,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,445,B,1,0,B,0,50,11,16,7,9,53,134,3,2,1,12,5,9,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,3,0,0,0,0,0,0,0,2,347,0,11,358,633,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,445,C,1,0,C01,0,109,18,9,13,9,50,128,1,2,0,9,4,3,4,0,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,6,392,0,10,402,632,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,445,C,2,0,C02,0,60,23,10,13,13,62,129,1,1,1,2,1,3,5,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,339,0,5,344,632,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,445,C,3,0,C03,0,63,5,18,10,11,76,158,1,1,3,8,3,3,6,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,2,384,0,6,390,632,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,446,B,1,0,B,0,37,15,7,19,7,45,103,3,2,0,5,11,0,7,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,282,0,6,288,380,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,446,C,1,0,C01,0,52,8,2,12,6,38,99,2,0,0,7,9,4,4,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,265,0,10,275,380,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,447,B,1,0,B,0,102,31,12,19,5,79,190,7,2,0,16,7,10,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,510,0,13,523,706,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,448,B,1,0,B,0,50,31,6,12,23,70,162,3,3,1,13,8,1,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,11,421,0,11,432,717,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,448,C,1,0,C01,0,55,27,5,26,11,67,137,4,4,0,21,4,4,5,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,1,0,0,9,0,0,0,0,1,0,0,0,0,9,424,0,9,433,716,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,448,C,2,0,C02,0,58,21,6,24,18,76,161,7,3,1,12,4,5,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,1,0,0,0,0,0,7,430,0,17,447,716,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,448,C,3,0,C03,0,58,23,7,19,11,65,148,9,1,0,11,7,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,6,387,1,13,401,716,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,450,B,1,0,B,0,70,32,10,24,11,80,130,1,0,0,15,11,1,6,1,0,0,3,1,1,0,0,0,7,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,2,427,0,7,434,679,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,450,C,1,0,C01,0,75,15,4,17,16,80,157,1,3,2,11,7,3,7,1,0,0,1,0,0,1,0,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,433,0,12,445,679,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,450,C,2,0,C02,0,91,27,14,17,15,80,138,4,1,2,9,6,5,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,436,0,10,446,679,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,450,C,3,0,C03,0,84,28,8,28,12,78,135,5,0,3,13,9,0,0,0,0,0,2,7,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,4,431,0,16,447,679,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,451,B,1,0,B,0,70,28,6,13,15,68,114,1,1,2,7,0,12,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,356,0,6,362,514,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,451,C,1,0,C01,0,53,14,7,26,10,64,125,1,1,1,10,2,3,3,0,0,0,3,0,0,0,0,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,335,0,16,351,513,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,452,B,1,0,B,0,117,30,8,10,11,54,94,3,0,0,7,4,13,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,373,0,6,379,475,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,452,C,1,0,C01,0,126,33,5,11,10,36,94,5,2,1,6,1,2,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,353,0,6,359,475,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,453,B,1,0,B,0,53,22,8,28,13,51,151,7,1,0,14,2,4,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,376,0,13,389,700,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,453,C,1,0,C01,0,64,21,9,24,8,66,141,6,0,3,15,7,5,11,0,0,0,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,5,407,0,6,413,700,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,453,C,2,0,C02,0,58,23,7,22,9,77,144,7,3,6,13,7,3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,402,0,15,417,700,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,453,C,3,0,C03,0,57,22,7,26,16,65,174,4,1,0,15,3,4,4,1,0,0,2,0,1,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,5,425,0,14,439,700,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,453,C,4,0,C04,0,59,22,4,17,14,78,147,1,1,2,16,5,2,8,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,392,0,14,406,700,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,453,C,5,0,C05,0,61,14,9,21,12,65,156,3,4,3,9,2,3,4,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,384,0,6,390,700,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,454,B,1,0,B,0,69,13,3,16,13,64,135,2,0,2,12,12,6,7,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,373,0,10,383,660,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,454,C,1,0,C01,0,57,14,7,20,12,59,105,3,0,0,11,15,4,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,6,332,0,13,345,659,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,454,C,2,0,C02,0,66,19,10,17,6,53,120,3,3,0,15,13,4,3,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,347,0,0,347,659,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,454,C,3,0,C03,0,47,10,10,12,13,45,116,2,3,2,12,8,3,3,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,304,0,11,315,659,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,454,C,4,0,C04,0,62,22,16,29,14,76,106,1,1,0,8,17,0,6,0,0,0,1,1,0,0,0,0,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,377,0,15,392,659,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,455,B,1,0,B,0,43,19,9,41,11,64,135,6,1,0,17,13,3,11,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,2,0,0,0,0,0,4,397,0,20,417,732,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,455,C,1,0,C01,0,28,15,10,29,17,46,170,5,1,1,6,23,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,379,0,12,391,731,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,455,C,2,0,C02,0,35,16,11,39,15,61,157,0,0,2,7,18,2,2,0,0,0,1,0,0,1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,1,0,1,2,0,0,5,399,0,11,410,731,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,455,C,3,0,C03,0,45,22,0,26,11,73,159,2,1,0,14,11,2,2,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,4,391,0,6,397,731,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,455,C,4,0,C04,0,42,15,6,28,14,54,144,3,4,2,10,12,3,2,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,1,1,0,0,0,0,6,376,0,10,386,731,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,455,E,1,0,E01,0,37,13,7,17,13,56,123,8,2,1,14,22,7,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,338,0,10,348,648,Acta casilla,,,
