CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,FXMV,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMV,PVEM_PT_MORENA,PVEM_PT_FXMV,PVEM_MORENA_FXMV,PT_MORENA_FXMV,PVEM_PT,PVEM_MORENA,PVEM_FXMV,PT_MORENA,PT_FXMV,MORENA_FXMV,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3392,2,2,62,38,5,27,26,19,221,3,0,0,1,0,0,26,0,0,0,5,8,1,6,0,0,448,0,29,477,1341
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3393,1,1,13,7,7,1,5,12,140,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,202,1,6,209,376
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3394,3,3,74,56,14,25,32,29,215,10,17,2,4,1,0,23,3,1,0,4,2,0,3,2,1,518,1,37,556,1592
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3395,1,1,32,26,3,9,18,14,103,2,4,2,0,0,0,14,0,0,0,4,1,0,4,0,0,236,0,13,249,732
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3396,2,2,59,30,9,19,19,29,172,3,10,1,0,2,0,9,1,0,0,1,2,0,10,0,1,377,0,20,397,1460
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3397,3,3,248,66,19,24,22,61,425,11,21,5,0,0,0,25,0,0,0,3,8,0,4,0,1,943,0,29,972,1754
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3398,3,3,108,23,11,52,107,34,323,18,9,5,1,1,3,31,1,3,0,2,2,0,5,1,3,743,0,41,784,1670
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3399,3,3,79,71,11,62,22,24,267,5,18,2,0,1,1,26,0,0,0,4,6,0,4,1,2,606,0,37,643,1666
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3400,2,2,16,49,3,3,3,6,22,5,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,112,0,2,114,802
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3401,2,2,19,47,4,6,6,18,207,13,4,0,0,0,0,5,0,0,0,0,1,0,4,0,2,336,0,18,354,923
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3402,3,3,75,45,19,15,16,29,224,6,18,1,0,0,2,12,0,0,0,3,1,0,4,0,2,472,0,30,502,2027
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3403,4,4,75,100,8,40,39,16,270,12,10,4,0,1,2,22,0,0,0,1,9,2,4,0,1,616,0,46,662,2473
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3404,4,4,91,67,11,33,25,51,480,10,9,5,0,1,2,18,1,1,0,5,16,0,6,2,2,836,0,38,874,2350
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3405,1,1,47,18,6,12,4,18,167,3,3,0,0,0,1,7,0,0,1,1,6,0,1,0,2,297,0,14,311,540
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3406,2,2,102,39,4,36,19,48,440,4,10,3,0,0,1,31,0,0,0,3,3,0,2,0,1,746,0,21,767,1326
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3407,2,2,75,22,8,10,17,30,283,11,4,3,0,1,0,27,2,0,0,1,4,0,5,0,1,504,0,38,542,1026
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,3408,1,1,22,15,5,16,5,14,200,2,0,0,0,0,2,6,0,0,0,0,5,2,2,0,1,297,0,13,310,485
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,4907,3,3,57,45,13,34,32,25,444,10,13,2,0,1,3,39,1,0,1,3,1,0,5,0,2,731,0,45,776,2250
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,4908,2,2,61,22,10,22,14,45,217,4,7,3,0,0,2,22,0,1,0,4,0,0,5,0,0,439,0,28,467,1087
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,4926,2,2,38,25,3,10,11,6,169,1,12,3,1,0,0,22,1,0,0,4,1,0,1,0,0,308,0,10,318,826
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,4927,2,2,38,59,8,31,25,13,183,7,7,1,1,0,0,14,2,0,0,1,4,0,3,0,1,398,0,29,427,1151
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,4928,2,2,28,43,2,9,6,17,46,6,5,7,0,0,0,3,0,0,0,0,1,0,0,0,1,174,0,19,193,848
3,30,VERACRUZ,25,SAN ANDRES TUXTLA,142,SAN ANDRES TUXTLA,4929,2,2,57,65,5,8,5,33,165,2,10,2,0,0,1,8,0,0,0,4,3,0,2,0,0,370,0,10,380,868
3,30,VERACRUZ,26,COSOLEACAQUE,0,VOTO ANTICIPADO,0,0,1,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1184,2,2,31,95,6,10,9,32,448,3,5,5,0,0,1,9,0,0,0,0,3,0,0,0,1,658,0,19,677,1094
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1185,2,2,21,63,1,9,11,27,346,3,2,0,0,1,2,14,0,1,0,4,3,0,3,0,2,513,0,9,522,801
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1186,2,2,34,64,4,12,9,33,546,5,11,3,0,0,1,19,0,0,1,1,3,0,2,0,4,752,0,19,771,1228
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1187,2,2,21,52,0,15,12,24,391,4,3,3,1,0,2,9,1,0,1,3,1,0,1,0,1,545,0,13,558,871
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1188,3,3,56,109,3,22,22,57,604,6,11,5,0,0,2,21,1,2,0,0,1,0,1,0,1,924,0,11,935,1603
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1189,3,3,59,147,8,30,15,56,634,8,11,3,0,0,2,29,0,1,1,3,4,0,4,0,1,1016,0,20,1036,1634
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1190,2,2,24,64,3,11,6,28,385,4,2,1,0,0,5,10,1,0,1,0,2,0,2,0,2,551,0,14,565,838
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1191,2,2,34,89,5,23,12,26,394,2,8,1,0,0,15,11,0,2,0,0,3,0,4,0,1,630,0,9,639,1051
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1192,3,3,45,154,6,18,13,67,593,7,9,1,1,0,4,21,0,14,1,4,5,0,3,0,3,969,0,18,987,1511
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1193,3,3,47,117,4,21,11,42,680,7,9,1,0,0,3,24,1,0,0,0,6,0,2,0,3,978,0,11,989,1534
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1194,2,2,35,101,2,9,9,22,405,7,9,0,0,0,3,14,2,0,0,0,4,0,3,2,1,628,0,6,634,950
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1195,3,3,88,180,8,13,15,54,549,3,15,0,0,0,0,15,0,0,0,1,7,1,7,0,1,957,0,10,967,794
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1196,2,2,26,95,8,8,6,40,325,2,9,0,1,0,10,12,1,0,0,2,3,0,2,0,0,550,0,14,564,853
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1197,2,2,19,108,3,8,12,47,454,4,6,0,0,0,0,9,0,0,0,1,0,1,3,0,1,676,0,15,691,1052
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1198,2,2,57,140,10,14,12,55,595,8,4,2,0,1,3,15,0,0,0,4,3,0,2,1,0,926,0,11,937,1435
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1199,5,5,89,167,8,32,29,80,1107,9,16,0,0,1,4,40,0,0,1,3,11,0,8,1,1,1607,0,25,1632,3242
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1200,3,3,74,115,11,26,20,60,787,7,14,3,1,0,4,49,0,1,0,4,6,0,6,0,2,1190,0,22,1212,2239
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1201,2,2,16,45,3,12,8,27,353,3,1,3,1,0,0,19,1,2,5,0,2,1,1,0,2,505,0,7,512,816
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1202,2,2,38,51,1,12,6,36,333,1,5,0,0,0,3,24,0,0,0,0,7,0,6,1,1,525,0,8,533,919
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1203,2,2,26,70,1,16,13,12,381,5,6,2,0,1,3,15,0,0,0,3,6,0,2,1,2,565,0,6,571,981
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1204,2,2,26,44,3,15,5,18,361,4,1,0,1,0,1,37,0,0,0,1,6,0,4,0,1,528,0,15,543,913
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1205,2,2,24,85,7,17,13,43,342,8,1,0,0,0,2,21,0,0,0,0,13,0,7,0,1,584,1,18,603,1019
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1206,3,3,60,73,6,26,28,73,596,8,8,3,1,1,3,46,0,0,0,0,11,0,9,1,1,954,0,16,970,1795
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1208,5,5,168,201,12,40,24,86,963,8,21,4,1,0,8,55,0,0,1,4,9,0,8,0,3,1616,0,28,1644,2730
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1209,2,2,32,42,3,5,6,28,325,6,5,0,0,0,2,23,0,2,1,1,6,0,5,0,0,492,1,7,500,751
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1210,1,1,20,33,5,4,2,15,236,1,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,340,0,5,345,507
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1211,1,1,15,14,2,1,0,13,138,2,1,0,0,0,2,7,0,0,0,0,3,0,3,0,0,201,0,1,202,275
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1212,2,2,62,86,5,17,5,37,374,3,12,1,0,0,15,4,0,0,0,0,2,0,1,0,0,624,0,6,630,985
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1213,4,4,159,227,8,32,15,90,906,8,37,4,0,0,8,55,1,1,0,1,12,1,8,2,4,1579,1,19,1599,2677
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1214,2,2,41,47,3,4,8,30,360,1,11,1,0,0,0,25,0,2,0,0,3,0,4,1,1,542,1,9,552,848
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1215,1,1,37,58,1,12,2,24,249,4,4,3,0,0,1,9,0,0,0,1,2,0,3,0,2,412,0,3,415,608
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1216,2,2,44,116,5,9,11,24,314,9,5,2,0,0,3,4,0,0,0,1,0,0,2,0,1,550,0,10,560,880
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1217,2,2,73,79,2,13,7,27,365,2,10,0,0,0,4,17,0,0,1,0,2,0,1,0,2,605,2,3,610,881
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1218,2,2,60,90,5,12,7,19,338,3,7,2,0,0,2,22,1,0,0,0,3,0,2,0,0,573,0,4,577,855
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1219,3,3,43,108,12,27,27,46,748,8,3,1,0,2,7,37,0,1,3,2,7,1,4,0,2,1089,0,26,1115,1983
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1220,2,2,30,47,2,12,9,35,417,1,2,1,1,0,1,33,0,0,0,2,4,0,5,0,0,602,0,20,622,1070
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1221,4,4,68,88,6,26,14,55,853,7,15,2,1,1,7,48,1,3,3,13,5,3,4,3,0,1226,0,34,1260,2445
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1222,3,3,65,87,3,18,11,53,704,11,11,1,1,0,1,27,0,1,0,1,3,1,8,0,0,1007,0,15,1022,1737
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1223,1,1,21,27,4,11,7,24,301,6,5,0,0,0,1,25,1,2,0,0,3,0,4,0,2,444,0,10,454,717
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1224,3,3,60,77,4,24,18,49,869,6,6,2,0,0,13,34,2,1,0,4,12,1,2,0,4,1188,0,32,1220,1810
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1225,2,2,36,60,6,15,5,30,408,0,2,1,0,1,1,22,0,0,1,1,3,0,3,0,0,595,0,11,606,912
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1226,2,2,50,57,5,9,3,29,341,2,3,0,0,0,0,12,0,1,0,0,2,0,1,0,0,515,0,10,525,858
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1227,1,1,14,18,0,8,7,11,161,2,1,0,0,0,2,7,0,0,0,0,4,0,1,0,0,236,0,2,238,432
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1228,3,3,57,128,6,27,21,63,838,9,4,2,0,1,12,37,0,1,2,3,14,5,2,2,2,1236,1,32,1269,2234
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1229,1,1,17,22,3,2,4,5,155,0,3,0,0,0,1,13,0,0,0,0,2,0,1,0,0,228,0,3,231,387
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1230,1,1,41,43,5,6,6,14,241,0,6,0,0,0,0,18,0,0,0,0,2,0,3,0,0,385,0,4,389,588
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1231,2,2,25,64,5,11,7,40,286,2,5,0,0,1,3,27,0,0,0,0,1,2,5,0,0,484,0,4,488,828
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1232,2,2,55,94,5,9,10,47,522,6,8,3,0,0,5,35,0,0,0,2,3,0,2,0,2,808,0,21,829,1327
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1233,1,1,28,43,4,8,7,18,254,0,4,0,1,1,2,15,0,0,0,2,3,0,2,0,0,392,0,3,395,597
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1234,2,2,81,78,11,17,10,40,530,4,7,2,0,1,7,34,0,2,0,3,8,0,4,0,0,839,0,13,852,1376
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1235,2,2,50,72,3,14,12,31,465,3,8,1,1,1,1,21,0,1,0,1,5,0,4,0,0,694,0,18,712,1053
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1236,2,2,25,60,3,9,5,23,305,5,16,1,0,0,5,33,0,0,0,0,3,0,2,0,2,497,0,5,502,776
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1237,2,2,34,51,2,17,3,17,375,3,4,0,0,1,3,20,0,2,1,1,3,1,4,0,1,543,0,7,550,807
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1238,4,4,74,133,11,34,23,61,980,10,7,0,0,0,7,39,0,0,0,6,14,0,7,2,1,1409,0,44,1453,2507
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1239,3,3,58,96,5,26,16,54,728,6,8,0,0,0,4,47,0,1,0,1,3,0,2,0,2,1057,0,20,1077,1778
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1240,3,3,114,146,4,22,8,67,861,6,19,5,0,0,10,43,1,0,0,2,8,0,6,0,1,1323,0,13,1336,2153
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1241,1,1,13,47,3,8,7,19,224,2,4,1,0,0,2,12,0,0,0,1,0,0,2,0,0,345,0,7,352,613
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1242,5,5,90,188,10,48,26,86,1162,16,13,3,2,0,7,50,0,2,1,2,8,1,7,1,3,1726,0,30,1756,3178
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1243,6,6,125,254,21,54,32,119,1344,14,23,4,1,0,15,68,1,2,2,0,16,1,15,2,1,2114,1,50,2165,4475
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1244,1,1,8,63,1,4,3,2,142,3,3,0,1,0,0,4,0,0,0,1,0,0,0,0,0,235,0,4,239,353
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1245,2,2,67,137,13,20,15,44,422,4,6,3,0,0,0,4,0,1,0,1,0,0,1,0,1,739,0,10,749,1168
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1246,2,2,57,97,10,9,18,35,378,4,7,0,0,1,2,6,0,0,0,1,2,0,4,0,0,631,0,12,643,988
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1247,2,2,54,160,10,7,15,31,375,19,7,3,0,0,2,12,0,0,0,2,3,0,3,0,0,703,0,22,725,1200
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1248,2,2,41,119,8,19,17,37,312,10,3,0,2,0,1,6,0,0,3,1,1,0,0,0,0,580,0,13,593,1078
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1249,2,2,50,102,8,13,19,53,292,4,8,2,0,0,0,8,0,0,1,0,6,0,3,0,0,569,0,10,579,900
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1250,2,2,33,72,5,12,12,32,264,3,7,2,0,0,0,2,0,0,0,1,1,0,0,0,0,446,0,13,459,766
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1251,2,2,33,166,11,20,21,28,389,3,3,2,1,0,1,14,2,3,0,1,4,0,2,0,1,705,0,13,718,1082
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,4909,2,2,27,84,5,26,17,36,574,5,7,3,1,0,7,31,1,2,2,1,12,0,2,0,0,843,0,20,863,1470
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,4910,4,4,66,186,9,34,27,53,931,7,13,4,1,0,6,62,0,6,3,8,7,7,6,3,4,1443,0,40,1483,2935
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1390,2,2,58,165,7,20,25,21,380,15,10,8,0,0,1,24,0,2,0,0,5,0,1,2,0,744,0,14,758,1247
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1391,2,2,76,261,3,10,20,35,320,8,9,1,0,1,1,14,1,0,0,3,1,0,6,0,0,770,0,18,788,1168
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1392,2,2,36,137,7,6,12,19,249,6,13,0,0,1,3,10,0,0,0,0,1,0,0,0,0,500,0,10,510,797
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1393,5,5,106,315,23,41,63,72,946,15,20,7,1,0,9,39,1,0,1,4,9,0,16,1,3,1692,0,39,1731,3060
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1394,2,2,88,186,6,17,24,38,462,3,13,3,0,0,5,15,2,0,1,2,10,0,0,0,1,876,0,21,897,1429
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1395,1,1,6,15,10,4,3,2,98,1,1,1,0,1,0,2,0,0,0,0,3,0,0,0,0,147,0,4,151,244
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1396,2,2,25,113,16,17,29,27,583,7,5,0,1,0,6,30,0,1,1,2,6,0,1,0,2,872,0,23,895,1488
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1397,2,2,36,69,4,12,12,9,201,12,7,3,1,0,0,6,0,0,0,0,4,0,2,0,1,379,0,13,392,770
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1398,2,2,39,96,10,17,16,19,486,6,4,1,0,0,1,18,1,1,0,3,0,0,3,0,0,721,0,19,740,1164
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1399,1,1,23,91,9,11,13,7,289,3,0,3,0,0,2,10,1,1,0,0,3,0,1,0,0,467,0,9,476,733
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1400,1,1,27,71,5,9,27,15,243,2,3,0,0,0,1,6,2,0,0,3,1,0,2,0,0,417,0,11,428,706
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1401,2,2,17,34,6,15,16,6,177,0,0,1,0,0,1,4,0,0,0,2,2,0,2,0,0,283,0,12,295,527
3,30,VERACRUZ,26,COSOLEACAQUE,61,CHINAMECA,1402,1,1,13,35,2,6,10,4,84,2,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,163,0,4,167,284
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2379,4,4,143,223,147,38,47,76,859,30,18,1,1,1,4,20,1,1,1,8,2,0,7,1,0,1629,0,57,1686,2801
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2380,4,4,132,145,137,51,50,55,549,20,27,1,3,1,2,22,1,0,2,1,4,1,4,0,0,1208,0,32,1240,2318
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2381,3,3,63,94,41,27,29,29,580,15,9,2,1,0,8,22,2,0,0,7,2,0,2,0,1,934,0,36,970,1515
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2383,2,2,64,69,31,18,20,6,256,15,4,2,2,0,2,2,0,0,0,0,0,1,6,0,0,498,0,26,524,872
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2387,4,4,76,105,21,36,31,32,654,17,12,1,3,1,3,15,0,2,0,5,5,0,2,2,3,1026,0,32,1058,2342
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2388,4,4,88,291,86,21,39,21,796,15,20,0,1,2,3,16,4,0,1,4,4,0,6,3,3,1424,0,28,1452,2497
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2389,4,4,98,106,45,38,19,26,767,10,5,1,1,0,3,11,1,0,0,1,5,1,3,0,1,1142,0,30,1172,1862
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2640,3,3,211,43,8,16,19,45,548,5,16,3,0,0,2,23,0,2,0,1,1,0,5,0,0,948,0,12,960,1682
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2641,2,2,130,23,4,17,14,36,475,3,2,1,1,0,1,18,0,0,1,1,5,0,3,0,0,735,1,12,748,1322
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2642,3,3,167,47,11,31,15,19,552,15,8,0,0,1,6,34,1,0,1,7,7,1,4,0,1,928,1,24,953,1713
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2643,2,2,106,35,4,7,10,17,321,12,5,1,0,1,5,13,2,0,1,1,3,0,1,0,1,546,0,7,553,859
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2644,2,2,166,40,8,15,5,28,498,5,9,5,0,0,6,35,2,0,0,3,2,0,2,0,0,829,0,15,844,1500
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2645,2,2,134,37,13,12,7,18,357,5,8,2,1,0,6,18,0,1,0,0,0,0,4,0,0,623,0,10,633,1091
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2646,3,3,174,33,4,17,8,36,461,12,10,4,0,0,2,25,1,1,0,3,6,0,0,0,1,798,0,22,820,1519
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2647,2,2,83,23,14,15,8,19,310,7,7,2,1,0,2,14,0,1,1,1,0,0,5,0,1,514,0,13,527,1069
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2648,2,2,40,13,3,7,8,12,461,8,1,0,0,0,1,9,0,0,0,2,2,1,0,0,1,569,0,9,578,875
3,30,VERACRUZ,26,COSOLEACAQUE,117,OLUTA,2649,1,1,16,8,8,2,6,4,96,2,5,0,0,0,0,3,0,0,0,2,3,0,1,0,0,156,0,4,160,311
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2805,3,3,144,64,32,36,49,40,513,16,11,5,1,1,0,6,0,1,0,2,7,0,6,1,3,938,0,22,960,1681
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2806,3,3,192,97,18,34,28,65,513,25,9,6,1,1,1,15,0,0,2,3,6,0,1,1,0,1018,0,32,1050,1891
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2807,3,3,123,65,10,23,33,44,517,21,10,3,2,2,3,7,4,3,1,1,3,1,7,0,0,883,1,27,911,1618
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2808,3,3,227,102,18,28,41,65,602,22,22,7,1,1,4,23,0,1,0,1,4,0,6,1,1,1177,0,38,1215,2210
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2809,1,1,53,39,6,13,11,17,200,16,4,0,1,0,3,9,0,1,0,0,0,0,0,1,0,374,0,12,386,677
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2810,2,2,47,45,9,19,17,29,525,11,3,1,0,0,1,27,0,0,0,2,3,0,1,0,5,745,0,14,759,1419
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2811,3,3,72,37,12,21,13,50,607,12,2,2,0,0,1,20,0,1,2,2,9,0,3,0,0,866,0,33,899,1502
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2812,3,3,99,57,9,20,31,25,492,6,8,3,0,0,2,11,0,0,1,2,4,0,2,0,2,774,0,23,797,1509
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2813,2,2,69,46,3,28,16,28,411,9,5,0,0,0,0,15,0,0,0,2,1,0,0,0,0,633,0,18,651,1099
