CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,C_PAN_PRI_PRD,C_MORENA_NAH,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,13,HIDALGO,3,TLANCHINOL,78,XOCHIATIPAN,1575,2,2,282,7,0,63,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,14,670,938
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1585,4,4,0,0,0,209,70,41,474,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,1,96,1724,2227
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1586,3,3,0,0,0,77,95,10,679,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402,0,115,1517,2072
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1587,4,4,0,0,0,77,83,18,568,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,0,85,1529,2021
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1588,2,2,0,0,0,76,49,14,205,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,66,852,1121
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1589,1,1,0,0,0,59,13,14,127,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,41,380,506
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1590,2,2,0,0,0,57,27,19,357,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,70,787,1030
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1591,1,1,0,0,0,13,37,3,83,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,17,270,350
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1592,2,2,0,0,0,36,59,12,217,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,46,612,825
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1593,2,2,0,0,0,80,53,16,324,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,84,1054,1493
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1594,1,1,0,0,0,16,33,9,102,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,23,315,397
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1595,1,1,0,0,0,21,12,4,99,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,18,316,418
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1596,2,2,0,0,0,13,6,3,96,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,18,320,481
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1597,1,1,0,0,0,28,24,5,133,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,39,360,546
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1598,7,7,0,0,0,293,105,67,1178,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2831,0,222,3053,4318
4,13,HIDALGO,3,TLANCHINOL,80,YAHUALICA,1599,3,3,0,0,0,74,26,22,329,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,0,76,1055,1460
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,7
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,457,7,7,20,115,0,67,1098,214,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,2,111,2690,4356
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,458,2,2,5,53,0,19,431,84,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0,17,990,1474
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,459,5,5,24,110,0,74,824,259,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190,1,44,2235,3665
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,461,4,4,14,82,0,28,560,114,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,1,25,1338,1870
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,462,2,2,19,59,0,27,427,45,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,1,12,911,1287
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,463,3,3,7,92,0,34,434,95,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,24,1095,1595
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,464,5,5,16,154,0,49,682,169,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883,0,63,1946,3081
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,465,1,1,10,23,0,14,221,38,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,3,475,681
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,466,2,2,7,47,0,20,251,53,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,15,688,1055
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,467,6,6,23,75,0,74,766,202,0,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298,0,94,2392,3821
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,468,4,4,19,84,0,41,700,166,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,0,66,1837,2743
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,469,3,3,8,74,0,33,517,97,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,0,38,1304,2021
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,470,8,8,27,89,0,104,1217,268,0,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3158,0,118,3276,5249
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,471,4,4,35,63,0,28,285,43,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,95,884,1792
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,472,2,2,19,60,0,22,66,12,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,83,393,758
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,473,3,3,23,102,0,59,316,53,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,0,88,1049,1872
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,474,2,2,7,25,0,12,135,15,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,56,493,763
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,475,1,1,9,24,0,18,186,2,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,30,383,602
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,476,3,3,22,49,0,24,518,21,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,1,86,1096,1649
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,477,2,2,7,36,0,17,302,26,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,20,766,1142
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,478,2,2,16,24,0,26,235,39,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,2,32,854,1179
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,479,2,2,10,22,0,9,214,58,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,45,796,1179
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,480,3,3,14,22,0,24,336,40,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,0,74,1008,1581
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,481,3,3,14,26,0,24,211,51,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,71,670,1018
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,482,4,4,20,67,0,54,415,135,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451,0,129,1580,2816
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,483,3,3,31,57,0,27,270,47,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,0,84,1003,2003
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,484,4,4,37,87,0,52,381,119,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,0,119,1241,2157
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,485,3,3,22,41,0,29,353,31,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,0,55,838,1264
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,486,4,4,35,100,0,37,527,57,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,0,91,1280,2371
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,487,4,4,19,148,0,44,354,27,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,0,97,1045,1944
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,488,2,2,11,49,0,19,309,29,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,53,679,1253
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,489,2,2,13,20,0,24,275,27,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,36,663,891
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,490,2,2,11,26,0,30,405,19,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0,44,899,1299
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,491,3,3,18,41,0,33,375,35,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,0,55,998,1356
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,492,2,2,16,77,0,10,152,21,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,52,513,1011
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,493,2,2,6,58,0,15,114,20,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,46,494,910
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,494,3,3,21,53,0,16,244,22,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,1,45,645,1291
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,495,5,5,29,120,0,55,427,54,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,0,128,1447,3045
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,496,1,1,2,1,0,9,75,9,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,7,269,347
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,497,2,2,14,55,0,13,201,32,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,37,573,976
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,498,1,1,0,0,0,2,41,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,2,74,109
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,499,3,3,20,42,0,42,429,41,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,2,83,1303,2181
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,500,3,3,46,112,0,23,430,50,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,1,103,1134,1993
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,501,3,3,12,28,0,29,239,43,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0,62,930,1611
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,502,4,4,34,106,0,48,421,70,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,144,1503,2863
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,503,3,3,17,44,0,28,229,21,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,55,697,1231
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,504,4,4,38,119,0,47,454,46,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,0,128,1212,2318
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,505,2,2,39,123,0,37,113,60,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,2,49,786,1499
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,506,2,2,10,32,0,10,213,10,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,43,516,1002
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,507,3,3,7,60,0,25,379,53,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,0,64,942,1608
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,508,4,4,11,61,0,23,544,60,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,0,84,1381,2345
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,509,1,1,11,17,0,15,99,18,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,27,401,676
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,1856,3,3,12,54,0,37,390,67,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,0,47,1169,1721
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,1857,3,3,4,52,0,27,360,63,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,0,35,996,1547
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,1858,4,4,13,113,0,53,555,202,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,0,46,1792,2845
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,0,0,2,0,1,0,1,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,25,28
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,630,1,1,217,20,0,11,9,42,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,31,543,740
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,631,3,3,582,77,0,41,31,237,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391,0,65,1456,1914
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,632,3,3,478,56,0,60,51,217,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0,78,1413,1959
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,633,1,1,103,5,0,9,10,45,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,13,335,514
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,634,2,2,113,3,0,7,12,6,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,19,272,411
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,635,1,1,74,7,0,3,11,7,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,8,187,255
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,636,1,1,37,4,0,2,3,45,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,5,152,201
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,637,1,1,20,1,0,3,0,65,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,3,163,200
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,638,1,1,23,2,0,3,6,42,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,17,163,238
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,640,1,1,111,28,0,31,10,52,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,38,467,658
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,641,1,1,135,12,0,10,14,22,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,21,371,557
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1043,2,2,99,93,0,387,47,13,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,0,31,872,1203
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1044,4,4,272,216,0,890,30,23,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,58,1958,2703
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1045,4,4,161,240,0,809,52,14,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,0,60,1753,2368
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1046,3,3,80,69,0,392,11,5,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0,29,757,995
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1047,1,1,6,95,0,224,9,5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,16,409,605
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1048,2,2,52,56,0,356,30,16,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0,62,961,1448
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1049,2,2,9,74,0,306,22,6,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,19,531,797
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1050,2,2,55,56,0,305,25,5,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,48,636,968
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1051,1,1,23,38,0,189,34,4,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,34,429,586
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1052,1,1,23,43,0,169,14,7,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,21,355,515
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1053,2,2,16,13,0,206,14,14,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,45,515,777
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1054,1,1,10,13,0,55,21,3,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,15,203,280
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1055,3,3,55,28,0,439,31,14,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,0,50,843,1439
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1056,2,2,49,31,0,297,75,11,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,34,674,1056
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1057,2,2,75,33,0,487,35,12,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,0,70,853,1175
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1058,2,2,20,33,0,250,63,8,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,19,460,638
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1059,2,2,41,66,0,164,483,5,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0,43,898,1424
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1060,3,3,48,52,0,250,623,14,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,0,61,1199,1805
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1061,5,5,171,356,0,792,97,28,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,2,96,1950,3093
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1062,4,4,99,65,0,705,65,31,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,0,93,1694,2571
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1063,2,2,69,33,0,505,29,15,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,0,56,887,1232
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1064,2,2,40,37,0,169,17,2,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,1,20,364,520
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1065,1,1,23,18,0,75,6,2,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,11,262,362
4,13,HIDALGO,4,HUEJUTLA DE REYES,53,SAN FELIPE ORIZATLAN,1066,2,2,39,79,0,341,5,6,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,32,610,906
4,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,240,2,2,0,0,0,65,165,419,19,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,2,29,833,1173
4,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,241,2,2,0,0,0,186,79,239,11,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,41,648,963
4,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,242,1,1,0,0,0,69,21,37,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,6,195,296
4,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,243,1,1,0,0,0,41,143,94,9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,31,386,624
4,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,244,1,1,0,0,0,11,87,74,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,6,206,269
4,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,245,2,2,0,0,0,89,123,360,13,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,47,777,1189
