CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,888,1,1,3,5,19,6,6,4,132,,,175,0,9,184,320
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,889,2,2,5,11,39,73,61,19,433,,,641,0,87,728,1464
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,890,3,3,33,37,70,96,19,22,653,,,930,1,95,1026,1988
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,891,1,1,8,19,10,53,5,6,215,,,316,0,29,345,627
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,892,3,3,19,20,64,107,40,24,516,,,790,0,97,887,1940
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,893,2,2,9,7,24,74,24,14,320,,,472,0,20,492,978
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,894,1,1,2,3,3,11,6,7,153,,,185,0,16,201,676
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,895,2,2,32,4,37,89,21,30,411,,,624,0,52,676,1103
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,896,2,2,22,7,25,47,16,29,345,,,491,0,22,513,837
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,897,3,3,9,12,25,114,28,29,564,,,781,0,52,833,1582
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,898,2,2,33,12,22,82,20,35,368,,,572,0,34,606,908
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,899,1,1,21,5,5,32,7,11,115,,,196,0,10,206,343
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,900,3,3,19,6,25,144,29,27,448,,,698,1,103,802,1708
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,901,2,2,11,20,30,131,28,31,489,,,740,0,57,797,1386
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,902,2,2,14,9,24,68,16,20,379,,,530,0,41,571,1035
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,903,3,3,19,8,49,117,35,23,579,,,830,2,65,897,1713
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,904,2,2,8,25,26,74,6,4,161,,,304,0,27,331,500
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,905,3,3,15,22,52,145,36,30,457,,,757,2,51,810,1823
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,906,2,2,14,3,42,92,23,10,233,,,417,0,40,457,858
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,907,3,3,22,21,57,87,38,34,550,,,809,0,65,874,1764
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,910,3,3,26,13,51,203,57,42,627,,,1019,0,93,1112,2095
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,911,4,4,29,13,59,218,53,29,595,,,996,0,91,1087,2334
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,912,2,2,16,4,38,213,35,40,384,,,730,0,81,811,1475
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,913,2,2,26,9,30,133,45,29,422,,,694,0,10,704,1170
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,915,3,3,20,12,84,195,40,35,510,,,896,1,98,995,1968
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,919,3,3,12,6,31,79,33,13,504,,,678,0,81,759,1748
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,920,1,1,3,1,2,62,3,5,132,,,208,0,17,225,394
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,921,1,1,3,0,2,42,0,1,40,,,88,0,12,100,161
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,922,3,3,37,33,29,144,22,26,614,,,905,0,95,1000,2129
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,924,2,2,4,8,6,332,12,8,386,,,756,0,60,816,1366
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,925,3,3,16,17,45,78,15,21,470,,,662,0,52,714,1652
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,926,1,1,0,3,1,24,3,4,188,,,223,0,17,240,378
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,929,3,3,13,15,45,251,25,26,434,,,809,8,75,892,1587
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,931,3,3,20,9,63,294,28,36,426,,,876,0,102,978,1801
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,932,2,2,6,4,21,78,9,13,282,,,413,0,68,481,900
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,936,1,1,5,14,6,48,5,7,158,,,243,0,28,271,526
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,937,2,2,3,3,20,34,11,11,286,,,368,0,52,420,978
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,943,3,3,10,13,31,111,27,49,674,,,915,0,59,974,1843
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,0,0,1,1,0,1,0,0,0,1,,,3,0,0,3,3
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,684,3,3,16,20,71,37,18,381,481,,,1024,1,54,1079,1691
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,685,2,2,4,11,56,17,9,210,302,,,609,0,31,640,948
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,686,3,3,4,15,113,39,17,249,528,,,965,1,47,1013,1681
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,687,4,4,19,21,127,50,18,346,766,,,1347,2,64,1413,1577
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,688,2,2,16,10,86,19,6,165,229,,,531,0,18,549,770
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,689,2,2,11,13,65,23,13,215,356,,,696,0,38,734,1155
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,690,1,1,3,7,41,25,6,116,151,,,349,0,12,361,548
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,691,1,1,11,12,65,11,6,120,192,,,417,0,26,443,703
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,692,2,2,12,13,157,17,6,199,262,,,666,0,36,702,977
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,693,2,2,4,11,57,21,9,183,359,,,644,0,28,672,1050
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,694,6,6,20,16,162,64,34,808,1264,,,2368,1,122,2491,4237
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,695,2,2,5,9,69,22,22,229,417,,,773,0,50,823,1332
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,696,3,3,12,4,96,34,13,180,308,,,647,0,40,687,854
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,697,4,4,11,17,176,42,24,296,798,,,1364,3,136,1503,2481
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,698,2,2,9,16,68,22,18,196,385,,,714,0,54,768,1401
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,725,5,5,5,18,84,26,16,25,820,,,994,0,62,1056,2353
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,730,2,2,0,4,32,13,9,49,682,,,789,0,38,827,1471
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,734,1,1,1,10,5,10,5,23,189,,,243,0,23,266,423
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,735,3,3,8,9,101,33,22,162,606,,,941,2,49,992,1646
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,737,2,2,5,6,28,15,8,27,326,,,415,0,29,444,793
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,738,4,4,10,5,132,41,21,310,848,,,1367,0,81,1448,2489
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,739,1,1,4,1,88,10,5,25,231,,,364,0,24,388,612
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,740,1,1,1,0,31,6,3,7,40,,,88,0,13,101,154
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,741,3,3,7,21,232,56,29,112,800,,,1257,0,112,1369,2134
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,742,3,3,3,14,38,31,15,166,805,,,1072,1,69,1142,1838
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,743,4,4,6,7,99,42,18,162,913,,,1247,0,80,1327,2282
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,744,3,3,3,7,144,19,14,74,521,,,782,0,66,848,1386
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,745,1,1,2,6,37,10,8,32,345,,,440,0,22,462,716
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,746,3,3,6,12,53,22,27,229,623,,,972,0,64,1036,1638
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,747,4,4,6,11,93,62,32,224,1009,,,1437,1,79,1517,2755
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,748,3,3,7,30,70,37,25,213,925,,,1307,0,51,1358,2104
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,749,3,3,3,11,61,30,17,93,510,,,725,0,85,810,1367
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,750,1,1,0,0,43,0,0,78,261,,,382,0,70,452,740
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,751,2,2,0,0,74,11,2,16,198,,,301,0,37,338,516
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,752,2,2,5,5,150,11,9,32,330,,,542,11,39,592,879
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,753,1,1,2,5,43,9,6,27,142,,,234,2,30,266,457
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,754,2,2,2,6,40,10,8,55,322,,,443,0,20,463,730
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,755,2,2,2,3,92,12,5,18,210,,,342,0,19,361,596
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,756,2,2,3,3,23,7,11,150,391,,,588,0,23,611,934
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,757,3,3,,,,,,,,,,0,0,0,0,1811
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,758,2,2,5,12,67,16,4,11,359,,,474,0,49,523,920
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,759,2,2,4,5,121,18,11,38,404,,,601,0,57,658,1285
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,760,4,4,11,27,58,23,23,58,627,,,827,0,63,890,1817
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,761,1,1,2,0,17,3,6,6,151,,,185,0,11,196,308
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,762,1,1,0,1,26,4,2,17,116,,,166,0,12,178,330
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,763,2,2,3,11,58,18,13,61,388,,,552,0,36,588,992
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,764,2,2,3,8,33,14,7,23,355,,,443,1,34,478,857
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,765,4,4,18,21,129,30,31,117,761,,,1107,0,117,1224,2716
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,766,2,2,9,5,31,15,9,29,322,,,420,0,20,440,877
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,767,2,2,4,7,62,17,8,50,365,,,513,0,35,548,1009
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,768,2,2,8,7,49,19,6,34,326,,,449,0,38,487,930
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,769,2,2,4,4,79,29,15,60,381,,,572,0,45,617,1167
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,770,2,2,2,8,100,21,20,28,415,,,594,0,375,969,1108
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,771,2,2,1,4,45,11,6,42,395,,,504,0,25,529,881
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,772,1,1,4,13,39,18,11,17,253,,,355,0,22,377,726
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,773,2,2,8,22,65,26,29,21,508,,,679,0,73,752,1419
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,774,2,2,7,11,92,16,15,53,491,,,685,1,53,739,1249
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,775,1,1,1,2,40,8,0,32,115,,,198,0,14,212,421
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,776,2,2,4,12,58,11,7,7,216,,,315,0,26,341,571
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,777,2,2,3,11,70,21,17,31,405,,,558,0,39,597,1116
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,778,2,2,2,24,107,11,9,15,192,,,360,0,40,400,806
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,779,3,3,4,13,119,17,16,12,410,,,591,0,52,643,1060
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,780,2,2,2,16,47,5,10,31,235,,,346,3,26,375,777
3,27,TABASCO,16,MACUSPANA,9,JALAPA,0,0,2,1,0,2,0,0,4,10,,0,17,0,0,17,19
3,27,TABASCO,16,MACUSPANA,9,JALAPA,781,3,3,15,58,19,210,323,77,700,,5,1407,0,75,1482,2024
3,27,TABASCO,16,MACUSPANA,9,JALAPA,782,3,3,20,47,9,116,235,92,374,,0,893,0,51,944,928
3,27,TABASCO,16,MACUSPANA,9,JALAPA,783,2,2,27,46,16,135,156,48,386,,6,820,0,37,857,1064
3,27,TABASCO,16,MACUSPANA,9,JALAPA,784,1,1,3,7,1,54,41,10,176,,2,294,0,15,309,469
3,27,TABASCO,16,MACUSPANA,9,JALAPA,785,2,2,5,18,17,211,104,39,322,,1,717,0,36,753,1215
3,27,TABASCO,16,MACUSPANA,9,JALAPA,786,2,2,12,13,12,203,78,24,423,,11,776,0,53,829,1390
3,27,TABASCO,16,MACUSPANA,9,JALAPA,787,2,2,3,14,3,134,67,27,240,,2,490,0,46,536,754
3,27,TABASCO,16,MACUSPANA,9,JALAPA,788,2,2,4,12,4,86,117,25,338,,2,588,0,49,637,933
3,27,TABASCO,16,MACUSPANA,9,JALAPA,789,3,3,12,20,15,141,238,50,485,,16,977,0,65,1042,1621
3,27,TABASCO,16,MACUSPANA,9,JALAPA,790,1,1,1,1,1,18,26,9,58,,0,114,0,5,119,151
3,27,TABASCO,16,MACUSPANA,9,JALAPA,791,1,1,1,15,1,49,57,4,139,,1,267,0,11,278,407
3,27,TABASCO,16,MACUSPANA,9,JALAPA,792,3,3,17,33,8,237,162,233,297,,6,993,0,43,1036,1487
3,27,TABASCO,16,MACUSPANA,9,JALAPA,793,2,2,8,27,11,168,195,25,368,,2,804,3,51,858,1204
3,27,TABASCO,16,MACUSPANA,9,JALAPA,794,2,2,4,12,11,163,117,35,374,,2,718,0,43,761,1254
3,27,TABASCO,16,MACUSPANA,9,JALAPA,795,2,2,6,14,23,86,164,25,430,,1,749,0,38,787,1271
3,27,TABASCO,16,MACUSPANA,9,JALAPA,796,1,1,1,10,5,53,58,18,228,,0,373,0,34,407,600
3,27,TABASCO,16,MACUSPANA,9,JALAPA,797,1,1,0,0,0,3,4,2,42,,0,51,0,7,58,87
3,27,TABASCO,16,MACUSPANA,9,JALAPA,798,3,3,13,34,16,187,173,91,542,,7,1063,0,55,1118,1551
3,27,TABASCO,16,MACUSPANA,9,JALAPA,799,2,2,3,8,7,153,100,28,252,,1,552,0,62,614,844
3,27,TABASCO,16,MACUSPANA,9,JALAPA,800,3,3,6,21,11,202,232,97,592,,7,1168,0,58,1226,1959
3,27,TABASCO,16,MACUSPANA,9,JALAPA,801,2,2,10,22,8,148,318,24,266,,2,798,0,61,859,1347
3,27,TABASCO,16,MACUSPANA,9,JALAPA,802,2,2,3,8,3,264,173,53,297,,7,808,0,51,859,1151
3,27,TABASCO,16,MACUSPANA,9,JALAPA,803,2,2,5,19,5,138,142,31,291,,12,643,0,27,670,905
3,27,TABASCO,16,MACUSPANA,9,JALAPA,804,2,2,6,25,10,175,169,18,269,,6,678,0,52,730,1079
3,27,TABASCO,16,MACUSPANA,9,JALAPA,805,1,1,0,0,0,34,24,6,103,,3,170,0,7,177,241
3,27,TABASCO,16,MACUSPANA,9,JALAPA,806,2,2,8,9,7,116,179,35,230,,1,585,0,31,616,1027
3,27,TABASCO,16,MACUSPANA,9,JALAPA,807,1,1,9,10,9,65,121,33,149,,4,400,0,25,425,686
3,27,TABASCO,16,MACUSPANA,9,JALAPA,808,2,2,6,20,9,118,180,74,497,,0,904,0,57,961,1377
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,872,3,3,45,39,47,84,41,275,492,,11,1034,0,88,1122,2117
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,873,2,2,41,19,33,38,29,233,275,,7,675,1,34,710,1182
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,874,3,3,54,50,35,75,26,246,316,,42,844,5,34,883,1245
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,875,2,2,32,22,15,25,19,277,254,,9,653,0,40,693,1158
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,876,2,2,36,31,31,31,18,196,289,,4,636,0,55,691,1264
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,877,5,5,84,76,61,93,35,448,745,,20,1562,0,89,1651,3003
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,878,3,3,63,36,25,45,23,376,396,,3,967,1,62,1030,1791
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,879,5,5,42,42,125,124,38,347,688,,18,1424,2,138,1564,3271
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,880,2,2,46,20,41,53,22,248,268,,7,705,0,51,756,1301
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,881,4,4,106,59,58,83,33,411,678,,12,1440,2,71,1513,1688
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,882,2,2,26,26,25,59,13,254,325,,1,729,0,60,789,1397
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,883,2,2,26,21,66,47,21,173,398,,19,771,0,58,829,1492
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,884,4,4,32,24,63,62,34,247,568,,11,1041,0,81,1122,2445
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,885,3,3,34,43,38,89,38,282,568,,10,1102,0,80,1182,2220
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,908,1,1,2,8,9,38,13,27,198,,4,299,0,14,313,645
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,909,2,2,6,10,23,42,31,53,357,,10,532,0,35,567,1398
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,914,3,3,13,18,18,104,41,35,539,,11,779,0,62,841,1612
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,916,2,2,8,14,18,99,37,58,363,,18,615,0,38,653,1218
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,917,2,2,14,13,17,77,18,32,335,,6,512,0,37,549,1055
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,918,4,4,13,15,41,121,66,81,710,,8,1055,0,70,1125,2473
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,923,3,3,24,35,23,88,37,71,592,,27,897,0,68,965,2170
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,927,1,1,12,21,17,46,10,63,221,,0,390,0,25,415,670
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,928,5,5,33,41,45,153,38,138,783,,19,1250,0,83,1333,3530
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,930,3,3,16,27,33,117,18,71,538,,13,833,4,47,884,1544
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,933,2,2,16,13,13,31,10,64,274,,13,434,0,43,477,879
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,934,5,5,58,46,49,156,33,284,913,,29,1568,37,70,1675,3560
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,935,3,3,34,28,43,83,21,151,483,,6,849,0,68,917,1780
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,938,4,4,9,22,27,81,26,81,716,,2,964,1,70,1035,2332
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,939,3,3,12,31,31,99,30,66,589,,39,897,0,90,987,1988
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,940,4,4,21,19,24,66,22,140,456,,21,769,13,79,861,2055
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,941,2,2,7,15,19,27,6,35,149,,3,261,0,24,285,536
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,942,4,4,23,17,37,108,27,145,514,,8,879,1,70,950,2351
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,944,3,3,8,19,25,35,25,75,302,,0,489,0,39,528,1079
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,945,4,4,30,46,58,123,38,117,518,,10,940,0,97,1037,2643
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,946,3,3,15,31,12,53,16,60,367,,9,563,1,66,630,1634
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,947,3,3,11,20,22,82,14,67,484,,8,708,0,75,783,1765
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,948,2,2,10,30,22,69,23,64,471,,9,698,0,66,764,1490
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,949,2,2,14,13,19,7,7,45,57,,127,289,0,40,329,645
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,950,2,2,5,8,12,50,14,63,329,,11,492,0,75,567,1169
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,951,2,2,12,11,8,52,11,66,230,,7,397,0,47,444,956
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,952,2,2,18,44,17,60,19,61,330,,13,562,0,50,612,1371
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,953,3,3,15,24,11,53,27,55,545,,5,735,0,65,800,1514
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,0,0,1,0,0,0,0,0,0,4,,,4,0,0,4,5
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,809,3,3,7,63,363,44,241,4,453,,,1175,0,50,1225,1663
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,810,5,5,12,191,534,64,400,11,884,,,2096,0,135,2231,3402
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,811,2,2,3,58,364,35,179,7,319,,,965,0,38,1003,1324
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,812,3,3,4,47,421,49,211,6,455,,,1193,0,48,1241,1650
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,813,3,3,10,33,299,45,355,10,651,,,1403,3,68,1474,2131
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,814,2,2,3,39,245,27,131,2,164,,,611,0,29,640,1075
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,815,4,4,2,60,456,34,213,5,496,,,1266,0,36,1302,1621
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,816,2,2,4,60,303,29,128,4,259,,,787,0,30,817,1126
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,817,2,2,3,98,234,17,188,6,289,,,835,0,36,871,1220
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,818,2,2,1,8,205,3,106,3,500,,,826,0,22,848,1193
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,819,2,2,7,48,193,13,56,4,413,,,734,0,51,785,1288
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,820,2,2,2,7,259,18,24,4,254,,,568,0,24,592,837
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,821,4,4,13,41,501,43,133,9,771,,,1511,0,111,1622,2625
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,822,4,4,11,29,524,53,128,19,602,,,1366,3,112,1481,2302
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,823,5,5,15,49,501,157,213,25,1100,,,2060,0,136,2196,3314
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,824,3,3,10,32,268,36,153,13,444,,,956,0,83,1039,1836
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,825,4,4,13,42,564,41,156,6,747,,,1569,0,108,1677,2422
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,826,5,5,5,58,632,46,144,14,807,,,1706,0,100,1806,2619
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,827,5,5,4,46,639,32,148,9,1092,,,1970,0,111,2081,3036
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,828,2,2,8,19,241,36,57,3,562,,,926,0,63,989,1438
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,829,5,5,15,50,704,75,219,18,1072,,,2153,0,118,2271,3441
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,830,1,1,1,18,52,10,97,3,118,,,299,0,13,312,377
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,831,2,2,5,33,263,35,139,10,355,,,840,0,58,898,1277
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,832,3,3,7,46,536,35,157,6,610,,,1397,0,73,1470,2124
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,833,3,3,6,24,292,21,95,7,542,,,987,1,57,1045,1519
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,834,3,3,7,18,282,22,44,16,710,,,1099,0,90,1189,2060
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,835,2,2,0,30,296,20,84,4,261,,,695,0,30,725,960
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,836,3,3,2,58,324,54,271,11,590,,,1310,0,87,1397,2168
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,837,1,1,1,8,84,16,97,5,181,,,392,1,27,420,537
