CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,UDC,MC,MORENA,CAND_IND1,CAND_IND2,PRI_PRD_UDC,PRI_PRD,PRI_UDC,PRD_UDC,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,886,C,1,0,C01,0,9,188,5,9,18,6,46,183,0,0,3,0,0,0,0,467,0,28,495,731,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,887,B,1,0,B,0,3,140,6,7,10,1,38,172,0,0,1,0,2,0,0,380,0,11,391,632,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,887,C,1,0,C01,0,7,130,6,8,6,1,33,185,0,0,3,0,0,0,0,379,0,22,401,631,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,888,B,1,0,B,0,11,141,4,9,13,2,43,167,0,0,0,0,0,0,0,390,0,23,413,663,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,888,C,1,0,C01,0,12,157,4,8,11,2,31,173,0,0,2,0,0,0,0,400,0,27,427,662,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,889,B,1,0,B,0,7,150,0,7,11,1,25,169,0,0,1,1,0,0,0,372,0,12,384,581,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,889,C,1,0,C01,0,6,142,2,8,9,2,24,160,0,0,2,1,0,0,0,356,0,14,370,581,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,890,B,1,0,B,0,5,132,2,4,6,0,15,142,0,0,0,0,0,0,0,306,1,20,327,548,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,890,C,1,0,C01,0,8,126,0,9,7,1,18,153,0,0,4,0,0,0,0,326,1,17,344,548,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,891,B,1,0,B,0,5,115,1,8,7,1,29,106,0,0,1,2,0,0,0,275,0,11,286,389,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,891,C,1,0,C01,0,11,119,0,4,3,2,18,103,0,0,1,1,0,1,0,263,0,7,270,389,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,892,B,1,0,B,0,23,200,5,8,6,3,39,148,0,0,1,1,1,0,0,435,0,11,446,669,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,893,B,1,0,B,0,12,138,4,3,8,2,24,85,0,0,2,1,0,0,0,279,0,15,294,409,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,893,C,1,0,C01,0,10,153,0,5,4,2,28,85,0,0,2,2,0,0,0,291,0,16,307,409,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,894,B,1,0,B,0,14,191,6,4,12,1,34,166,0,0,0,0,2,0,0,430,1,14,445,678,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,895,B,1,0,B,0,6,145,0,9,5,0,37,141,0,0,5,0,0,0,0,348,1,18,367,560,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,895,C,1,0,C01,0,4,122,5,11,10,1,34,121,0,0,0,1,1,0,0,310,0,15,325,559,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,896,B,1,0,B,0,17,133,4,2,7,1,28,113,0,0,3,0,0,0,0,308,0,21,329,475,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,896,C,1,0,C01,0,17,142,8,6,11,0,26,108,0,0,2,1,0,0,0,321,0,9,330,475,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,897,B,1,0,B,0,18,187,4,16,5,4,31,132,0,0,4,0,2,0,0,403,0,14,417,593,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,897,C,1,0,C01,0,15,179,3,7,8,1,35,145,0,0,0,2,0,0,0,395,0,16,411,592,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,898,B,1,0,B,0,18,138,3,1,6,3,18,105,0,0,4,1,1,0,0,298,0,13,311,421,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,898,C,1,0,C01,0,23,123,0,6,5,1,29,97,0,0,2,2,0,0,0,288,1,21,310,421,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,899,B,1,0,B,0,6,153,1,1,5,3,31,90,0,0,2,2,0,0,0,294,0,16,310,416,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,899,C,1,0,C01,0,16,139,0,3,5,2,17,94,0,0,3,1,0,0,0,280,0,14,294,415,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,900,B,1,0,B,0,10,140,3,2,4,1,26,113,0,0,1,0,0,0,0,300,0,14,314,449,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,901,B,1,0,B,0,16,157,2,4,7,2,44,127,0,0,1,1,1,1,0,363,0,14,377,521,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,902,B,1,0,B,0,19,206,1,5,17,1,26,146,0,0,2,3,0,0,0,426,1,13,440,630,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,902,C,1,0,C01,0,25,201,5,7,8,0,36,148,0,0,2,0,0,0,0,432,0,10,442,629,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,903,B,1,0,B,0,13,185,8,12,6,1,45,153,0,0,2,1,1,0,0,427,0,14,441,745,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,903,C,1,0,C01,0,9,160,6,11,12,1,36,176,0,0,1,1,0,0,0,413,0,29,442,745,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,910,B,1,0,B,0,6,103,2,11,5,1,18,117,0,0,2,1,1,0,0,267,0,13,280,472,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,910,C,1,0,C01,0,8,113,4,6,11,2,23,104,0,0,3,0,0,0,0,274,0,17,291,472,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,911,B,1,0,B,0,9,162,0,3,11,2,24,139,0,0,0,2,0,0,0,352,0,0,352,522,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,911,C,1,0,C01,0,12,153,2,3,5,0,32,127,0,0,0,0,0,0,0,334,0,12,346,521,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,912,B,1,0,B,0,15,167,2,5,10,1,40,122,0,0,3,1,0,0,0,366,0,15,381,550,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,912,C,1,0,C01,0,21,184,4,8,7,3,32,123,0,0,4,3,0,0,0,389,0,19,408,549,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,913,B,1,0,B,0,24,167,3,7,9,2,43,142,0,0,4,0,0,0,0,401,0,14,415,563,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,913,C,1,0,C01,0,29,167,2,4,7,4,46,123,0,0,2,0,0,0,0,384,0,20,404,563,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,914,B,1,0,B,0,12,145,2,8,6,3,23,155,0,0,3,0,0,0,0,357,1,11,369,545,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,914,C,1,0,C01,0,7,149,2,9,10,2,24,152,0,0,2,0,0,0,0,357,0,8,365,544,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,915,B,1,0,B,0,12,118,2,2,8,0,34,132,0,0,0,1,1,0,0,310,0,14,324,488,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,915,C,1,0,C01,0,7,108,2,7,8,3,27,129,0,0,0,0,0,0,0,291,0,11,302,488,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,916,B,1,0,B,0,6,101,0,8,4,0,12,119,0,0,2,0,0,0,0,252,0,9,261,393,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,916,C,1,0,C01,0,9,109,1,4,3,1,19,94,0,0,2,1,0,0,0,243,0,12,255,393,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,917,B,1,0,B,0,8,154,2,15,7,3,36,168,0,0,0,0,0,0,0,393,0,25,418,733,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,918,B,1,0,B,0,14,119,1,6,6,1,18,105,0,0,2,0,0,0,0,272,0,8,280,483,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,918,C,1,0,C01,0,11,112,5,9,9,0,20,110,0,0,2,1,0,0,0,279,0,12,291,483,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,919,B,1,0,B,0,21,248,3,9,14,2,31,95,0,0,1,0,0,0,0,424,0,7,431,535,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,919,C,1,0,C01,0,28,158,2,9,7,1,39,110,0,0,3,0,0,1,0,358,0,9,367,534,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,920,B,1,0,B,0,13,156,1,7,8,1,34,113,0,0,0,4,0,0,0,337,0,16,353,520,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,920,C,1,0,C01,0,9,137,4,8,12,4,33,124,0,0,2,0,0,0,0,333,0,14,347,519,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,921,B,1,0,B,0,1,146,6,10,8,0,35,160,0,0,1,0,0,0,0,367,0,19,386,585,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,921,C,1,0,C01,0,4,137,3,13,12,3,36,172,0,0,1,0,0,0,0,381,1,21,403,585,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,922,B,1,0,B,0,6,140,9,12,14,2,43,186,0,0,1,0,1,0,0,414,0,28,442,682,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,922,C,1,0,C01,0,6,117,2,10,6,4,34,189,0,0,2,0,1,0,0,371,0,25,396,682,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,923,B,1,0,B,0,7,223,5,11,5,4,16,162,0,0,6,0,0,0,0,439,0,21,460,748,Acta casilla,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,923,C,1,0,C01,0,7,213,5,4,4,1,24,134,0,0,2,0,0,0,0,394,0,19,413,748,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,924,B,1,0,B,0,4,95,1,8,8,2,16,96,0,0,0,0,0,0,0,230,0,15,245,392,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,924,C,1,0,C01,0,4,85,2,3,5,0,23,114,0,0,0,1,0,0,0,237,0,15,252,392,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,925,B,1,0,B,0,8,114,8,5,8,3,19,120,0,0,0,0,0,0,0,285,0,11,296,478,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,925,C,1,0,C01,0,4,99,4,4,9,1,26,146,0,0,0,1,0,0,0,294,0,17,311,477,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,926,B,1,0,B,0,5,104,8,7,6,3,12,156,0,0,0,1,0,0,0,302,1,26,329,585,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,926,C,1,0,C01,0,5,104,9,9,9,2,20,160,0,0,1,2,0,0,0,321,0,15,336,585,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,937,B,1,0,B,0,14,159,3,11,13,5,37,204,0,0,2,1,0,0,0,449,0,32,481,657,Grupo de recuento,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,937,C,1,0,C01,0,12,165,1,9,9,2,40,150,0,0,2,0,0,0,0,390,0,23,413,657,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,752,B,1,0,B,0,44,275,2,4,4,3,50,128,0,0,3,1,1,0,0,515,1,9,525,714,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,752,C,10,0,C10,0,39,274,1,13,9,2,40,100,0,0,6,1,0,0,0,485,0,16,501,713,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,752,C,1,0,C01,0,44,268,4,5,12,3,45,133,0,0,2,1,0,0,0,517,2,18,537,714,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,752,C,11,0,C11,0,38,289,2,6,6,3,43,137,0,0,5,1,0,0,0,530,0,13,543,713,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,752,C,9,0,C09,0,38,265,5,8,8,3,42,135,0,0,8,1,1,0,0,514,0,12,526,713,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,752,C,8,0,C08,0,35,265,5,12,7,2,50,139,0,0,4,4,0,0,0,523,0,9,532,713,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,752,C,7,0,C07,0,39,266,4,5,7,2,50,133,0,0,7,2,0,0,0,515,0,13,528,713,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,752,C,6,0,C06,0,46,252,2,10,7,3,40,140,0,0,0,2,0,0,0,502,0,15,517,714,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,752,C,5,0,C05,0,32,288,4,4,9,1,38,128,0,0,4,2,0,0,0,510,2,12,524,714,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,752,C,4,0,C04,0,48,287,3,9,6,5,42,117,0,0,1,2,0,0,0,520,1,8,529,714,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,752,C,2,0,C02,0,41,285,5,9,5,2,43,138,0,0,2,3,0,0,0,533,1,10,544,714,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,752,C,3,0,C03,0,38,253,2,10,9,5,61,139,0,0,1,0,0,0,0,518,0,4,522,714,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,753,B,1,0,B,0,37,260,2,9,4,2,38,145,0,0,2,1,0,0,0,500,0,26,526,745,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,753,C,1,0,C01,0,43,240,5,9,10,2,45,136,0,0,4,5,0,0,0,499,0,12,511,745,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,753,C,2,0,C02,0,33,279,4,11,14,4,44,147,0,0,0,0,0,0,0,536,0,12,548,744,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,754,B,1,0,B,0,30,254,4,6,4,2,37,102,0,0,4,2,0,0,0,445,0,15,460,643,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,754,C,1,0,C01,0,24,263,3,11,6,3,37,89,0,0,3,0,1,0,0,440,1,9,450,643,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,754,C,4,0,C04,0,22,257,2,4,8,2,26,116,0,0,2,0,0,0,0,439,0,13,452,643,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,754,C,2,0,C02,0,36,248,4,8,2,1,34,108,0,0,4,1,0,1,0,447,0,12,459,643,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,754,C,3,0,C03,0,38,240,6,8,5,3,22,89,0,0,3,3,0,0,0,417,0,13,430,643,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,756,B,1,0,B,0,24,257,3,5,6,5,37,127,0,0,3,0,0,0,0,467,0,17,484,706,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,756,C,1,0,C01,0,33,229,4,7,11,1,37,132,0,0,2,0,0,0,0,456,1,11,468,706,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,756,C,2,0,C02,0,31,236,0,5,3,3,57,120,0,0,3,1,0,0,0,459,0,22,481,705,Acta levantada en consejo,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,757,B,1,0,B,0,28,217,7,10,8,5,44,132,0,0,2,0,1,0,0,454,1,16,471,665,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,757,C,1,0,C01,0,21,220,5,8,8,1,54,150,0,0,3,2,0,0,0,472,0,12,484,665,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,757,C,2,0,C02,0,24,222,6,5,10,2,57,134,0,0,2,2,0,0,0,464,0,10,474,665,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,757,C,3,0,C03,0,28,241,3,8,9,6,35,134,0,0,5,2,1,0,0,472,0,18,490,665,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,758,B,1,0,B,0,22,190,0,6,6,2,32,120,0,0,7,0,0,0,0,385,0,13,398,523,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,758,C,1,0,C01,0,18,178,2,6,1,1,18,107,0,0,4,3,0,0,0,338,0,8,346,523,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,758,C,2,0,C02,0,18,164,1,8,8,0,24,125,0,0,3,1,1,0,0,353,0,9,362,523,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,776,B,1,0,B,0,33,284,7,6,6,4,38,124,0,0,1,1,0,0,0,504,1,10,515,661,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,776,C,1,0,C01,0,36,237,1,6,13,4,54,124,0,0,3,2,0,0,0,480,0,15,495,661,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,800,B,1,0,B,0,22,273,5,8,7,3,27,157,0,0,6,0,0,0,0,508,0,16,524,705,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,800,C,1,0,C01,0,23,214,0,7,7,5,49,174,0,0,7,2,0,0,0,488,0,18,506,705,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,800,C,2,0,C02,0,35,242,4,5,8,1,44,139,0,0,1,3,0,0,0,482,0,9,491,705,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,801,B,1,0,B,0,15,262,5,5,9,3,44,141,0,0,7,3,0,0,0,494,0,12,506,650,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,801,C,1,0,C01,0,29,241,4,9,12,1,28,127,0,0,6,0,0,0,0,457,0,24,481,650,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,831,B,1,0,B,0,22,188,1,10,6,3,46,150,0,0,1,1,0,0,0,428,0,17,445,702,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,831,C,2,0,C02,0,14,206,1,11,6,6,56,141,0,0,5,2,1,0,0,449,0,10,459,702,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,831,C,1,0,C01,0,21,181,2,8,12,0,45,155,0,0,1,1,0,1,0,427,1,13,441,702,Acta levantada en consejo,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,831,C,3,0,C03,0,25,192,1,12,2,0,69,156,0,0,2,1,0,1,0,461,0,10,471,702,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,832,B,1,0,B,0,17,157,1,11,5,2,53,148,0,0,2,0,0,0,0,396,0,17,413,647,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,832,C,3,0,C03,0,15,171,3,13,9,0,38,153,0,0,2,1,0,0,0,405,1,15,421,646,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,832,C,4,0,C04,0,13,160,5,12,10,3,43,139,0,0,6,2,0,0,0,393,0,19,412,646,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,832,C,2,0,C02,0,11,155,0,7,5,4,52,149,0,0,0,2,0,0,0,385,0,17,402,646,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,832,C,1,0,C01,0,18,168,0,14,7,3,47,168,0,0,0,0,0,0,0,425,0,13,438,647,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,868,B,1,0,B,0,19,175,3,7,12,5,49,176,0,0,1,3,0,0,0,450,0,21,471,721,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,868,C,1,0,C01,0,22,173,3,9,7,3,56,164,0,0,3,0,0,0,0,440,0,8,448,721,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,868,C,5,0,C05,0,16,185,2,6,5,2,44,179,0,0,4,0,0,0,0,443,0,9,452,721,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,868,C,4,0,C04,0,10,188,5,13,4,0,63,186,0,0,1,0,1,0,0,471,0,12,483,721,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,868,C,6,0,C06,0,15,172,2,9,7,4,49,211,0,0,5,1,0,0,0,475,1,20,496,721,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,868,C,7,0,C07,0,13,173,2,5,4,2,60,177,0,0,3,2,1,0,0,442,0,19,461,720,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,868,C,3,0,C03,0,8,171,2,9,5,2,75,192,0,0,3,0,0,0,0,467,1,12,480,721,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,868,C,2,0,C02,0,14,191,4,9,13,2,49,173,0,0,4,0,0,0,0,459,1,12,472,721,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,904,B,1,0,B,0,15,122,2,16,7,1,39,195,0,0,2,0,1,0,0,400,0,24,424,719,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,904,C,1,0,C01,0,13,125,2,13,7,1,38,181,0,0,1,0,0,0,0,381,0,21,402,719,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,904,C,2,0,C02,0,15,129,33,14,11,0,56,181,0,0,3,2,1,0,0,445,0,24,469,718,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,905,B,1,0,B,0,10,131,3,11,3,1,58,212,0,0,1,0,0,0,0,430,0,18,448,723,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,905,C,5,0,C05,0,10,150,2,11,9,5,47,186,0,0,0,2,0,0,0,422,0,21,443,723,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,905,C,9,0,C09,0,4,149,0,12,11,4,48,177,0,0,2,1,0,0,0,408,2,16,426,722,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,905,C,8,0,C08,0,9,127,3,14,7,3,56,189,0,0,3,2,0,1,0,414,0,19,433,722,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,905,C,6,0,C06,0,11,121,3,10,15,1,50,187,0,0,0,0,0,0,0,398,0,23,421,722,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,905,C,4,0,C04,0,5,139,3,9,5,3,50,189,0,0,3,1,0,0,0,407,0,11,418,723,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,905,C,3,0,C03,0,9,151,2,14,5,5,40,170,0,0,0,2,0,0,0,398,0,11,409,723,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,905,C,2,0,C02,0,7,173,0,12,13,2,39,175,0,0,0,0,0,0,0,421,0,0,421,723,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,905,C,1,0,C01,0,4,132,3,13,7,6,45,189,0,0,3,1,0,0,0,403,0,22,425,723,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,905,C,7,0,C07,0,12,150,1,11,6,2,46,182,0,0,2,0,0,0,0,412,0,13,425,722,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,949,B,1,0,B,0,9,111,5,10,7,4,55,185,0,0,2,0,0,0,0,388,0,0,388,680,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,949,C,8,0,C08,0,4,140,3,9,11,1,43,148,0,0,1,2,0,0,0,362,0,15,377,679,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,949,C,7,0,C07,0,8,133,1,9,4,4,46,164,0,0,2,0,0,0,0,371,0,18,389,679,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,949,C,6,0,C06,0,6,158,5,6,12,2,44,154,0,0,3,1,0,0,0,391,0,16,407,679,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,949,C,5,0,C05,0,4,121,3,9,7,3,41,182,0,0,4,1,1,0,0,376,0,17,393,679,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,949,C,4,0,C04,0,5,130,1,12,8,4,37,163,0,0,0,0,0,0,0,360,0,17,377,679,Acta casilla,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,949,C,3,0,C03,0,8,117,5,13,5,3,43,169,0,0,3,0,0,0,0,366,0,20,386,679,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,949,C,1,0,C01,0,11,126,4,8,11,3,48,168,0,0,3,0,0,0,0,382,0,10,392,680,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,949,C,2,0,C02,0,16,135,0,13,11,1,55,150,0,0,0,0,1,0,0,382,0,11,393,679,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,950,B,1,0,B,0,6,175,10,9,7,2,31,173,0,0,1,2,2,0,0,418,0,19,437,739,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,950,C,3,0,C03,0,5,173,7,10,7,1,28,170,0,0,1,0,1,0,0,403,0,23,426,739,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,950,C,4,0,C04,0,7,146,3,10,8,2,43,167,0,0,1,0,0,0,0,387,0,19,406,739,Grupo de recuento,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,950,C,2,0,C02,0,6,175,5,12,2,1,25,156,0,0,2,0,1,0,0,385,0,20,405,739,Grupo de recuento,,,
