CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PUP,NAO,FXMO,MUJER,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,C_PAN_PRI_1,C_PAN_PRD_1,C_PAN_PRD_PUP,C_PAN_PRD_2,C_PAN_PUP,C_PRD_PUP,C_PAN_PRD_NAO,C_PAN_PRD_3,C_PAN_NAO,C_PRD_NAO,C_PRI_PRD_1,C_PRD_PUP_1,C_PRD_NAO_1,C_PVEM_MORENA_NAO_FXMO,C_PVEM_MORENA_NAO,C_PVEM_MORENA_FXMO,C_PVEM_NAO_FXMO,C_MORENA_NAO_FXMO,C_PVEM_MORENA,C_PVEM_NAO,C_PVEM_FXMO,C_MORENA_NAO,C_MORENA_FXMO,C_NAO_FXMO,C_PVEM_MORENA_NAO_1,C_PVEM_MORENA_1,C_PVEM_NAO_1,C_MORENA_NAO_1,C_PVEM_MORENA_2,C_PVEM_MORENA_FXMO_1,C_PVEM_MORENA_3,C_PVEM_FXMO_1,C_MORENA_FXMO_1,C_PVEM_NAO_2,C_PVEM_FXMO_2,C_PT_PUP_NAO,C_PT_PUP,C_PT_NAO,C_PUP_NAO,C_PT_PUP_1,C_PT_NAO_1,C_MORENA_NAO_FXMO_1,C_MORENA_NAO_2,C_MORENA_FXMO_2,C_NAO_FXMO_1,C_MORENA_NAO_3,C_MORENA_FXMO_3,C_PUP_NAO_FXMO,C_PUP_NAO_1,C_PUP_FXMO,C_NAO_FXMO_2,C_PUP_NAO_2,C_PUP_FXMO_1,C_NAO_FXMO_3,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1145,2,2,0,0,7,7,321,1,124,2,27,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,18,524,963
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1146,3,3,0,0,8,6,132,1,215,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,27,426,574
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1147,3,3,0,0,14,9,174,3,250,3,8,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,31,551,811
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1148,2,2,0,0,6,8,234,10,238,4,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,23,547,774
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1149,2,2,0,0,4,11,316,2,166,2,7,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,27,598,897
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1150,2,2,0,0,8,21,329,8,203,3,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,38,634,952
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1151,2,2,0,0,8,2,468,1,385,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,31,906,1197
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1152,3,3,0,0,1,0,257,0,271,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,5,538,680
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1153,2,2,0,0,7,5,193,5,201,4,2,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,27,530,773
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1154,2,2,0,0,3,13,248,4,469,1,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,16,790,1154
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1155,2,2,0,0,5,7,461,4,365,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,6,888,1140
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1156,3,3,0,0,5,6,261,4,369,1,2,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,27,791,1162
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1157,2,2,0,0,7,17,74,12,332,1,5,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,30,906,1302
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1158,3,3,0,0,25,10,338,18,319,10,6,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,0,47,918,1352
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1159,2,2,0,0,14,9,90,8,235,1,4,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,26,796,1113
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1160,2,2,0,0,5,3,222,0,753,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,18,1003,1394
3,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,199,SAN JUAN GUICHICOVI,1161,2,2,0,0,4,25,444,0,368,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,0,33,884,1094
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,200,SAN JUAN IHUALTEPEC,1162,1,1,0,0,0,0,10,0,110,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,23,148,300
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,200,SAN JUAN IHUALTEPEC,1163,1,1,0,0,0,0,5,0,45,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,9,70,165
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1238,3,3,382,0,2,276,6,3,22,2,100,13,233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,0,70,1111,1551
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1239,4,4,375,0,2,571,7,1,25,1,93,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,6,54,1170,1454
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1240,2,2,355,0,3,466,4,2,19,5,106,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,30,1015,1333
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1254,2,2,286,22,3,0,0,7,405,1,1,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,11,748,951
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1255,2,2,482,29,7,0,3,9,471,0,1,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,16,1041,1327
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1256,2,2,475,40,8,0,5,2,395,0,1,0,0,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,0,24,966,1258
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1257,2,2,429,20,6,0,4,2,367,2,1,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,19,865,1095
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1258,3,3,616,71,3,0,5,10,415,3,3,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,19,1155,1538
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1259,6,6,936,49,6,0,5,9,883,2,4,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,0,32,1939,2395
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,232,SAN LUCAS OJITLAN,1260,2,2,534,27,1,0,4,6,529,4,9,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,0,33,1156,1428
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1261,4,4,610,45,1,0,2,5,455,1,3,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,11,1142,1455
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1262,2,2,366,34,2,0,6,9,311,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,9,744,914
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1263,3,3,596,17,3,0,6,9,638,2,5,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,29,1311,1670
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1264,3,3,416,17,6,0,0,24,592,2,11,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,0,29,1105,1382
3,20,OAXACA,3,LOMA BONITA,232,SAN LUCAS OJITLAN,1265,2,2,278,16,5,0,2,5,381,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,13,709,939
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,237,SAN MARCOS ARTEAGA,1278,1,1,0,10,0,0,0,0,145,0,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,13,403,672
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,237,SAN MARCOS ARTEAGA,1279,1,1,0,0,0,0,0,0,121,0,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,1,260,431
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,1280,1,1,134,11,4,17,0,21,65,0,2,59,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,10,339,644
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,237,SAN MARCOS ARTEAGA,1281,1,1,0,4,0,0,0,0,70,0,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,8,148,305
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,245,SAN MARTIN ZACATEPEC,1294,2,2,0,0,0,0,0,0,138,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,16,574,815
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,245,SAN MARTIN ZACATEPEC,1295,1,1,0,0,0,0,0,0,118,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,34,217,397
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,252,SAN MATEO RIO HONDO,1310,3,3,0,103,0,145,0,6,407,216,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0,43,928,1253
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,252,SAN MATEO RIO HONDO,1311,2,2,0,19,0,147,0,5,199,157,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,29,562,791
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,252,SAN MATEO RIO HONDO,1312,1,1,0,30,0,21,0,2,69,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,10,193,234
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,252,SAN MATEO RIO HONDO,1313,1,1,0,47,0,52,0,0,71,88,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,12,273,317
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,258,SAN MIGUEL AHUEHUETITLAN,1320,2,2,268,0,0,31,39,0,493,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,3,95,951,1452
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,258,SAN MIGUEL AHUEHUETITLAN,1321,1,1,54,0,0,6,1,0,70,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,8,142,260
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1324,2,2,241,16,9,6,176,0,204,0,2,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,21,683,984
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1325,2,2,163,32,37,11,172,0,53,0,0,2,0,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,44,532,971
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1326,3,3,271,35,12,7,289,0,77,0,0,3,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,53,755,1237
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1327,2,2,267,13,11,4,126,0,37,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,12,475,672
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1328,1,1,17,1,5,1,56,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,8,96,143
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1329,1,1,60,53,0,0,5,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,5,141,263
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1330,1,1,53,2,2,9,55,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,19,230,381
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1331,1,1,354,8,19,7,74,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,8,491,606
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1332,1,1,32,25,1,2,10,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,2,88,128
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1372,3,3,0,408,2,26,99,9,383,22,235,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,0,61,1263,1842
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1373,2,2,0,143,1,16,82,4,250,5,163,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,27,695,968
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1374,2,2,0,212,1,15,98,5,349,11,210,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,34,948,1346
