CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QS,PVEM_MORENA_PT,PVEM_MORENA,PVEM_PT,MORENA_PT,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,240,E,1,0,E01,0,90,6,0,7,7,26,40,2,0,0,0,0,0,0,0,0,178,0,14,192,254,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,241,B,1,0,B,0,84,4,2,45,6,92,44,0,0,0,0,0,7,0,0,0,284,0,15,299,463,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,241,C,1,0,C01,0,94,5,7,50,10,80,43,1,0,0,0,0,1,0,0,0,291,0,12,303,463,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,241,E,1,0,E01,0,50,4,5,30,11,54,57,3,0,0,0,0,1,0,0,0,215,0,14,229,316,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,242,B,1,0,B,0,59,6,3,28,6,101,35,2,0,0,0,0,3,1,0,0,244,0,19,263,426,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,242,C,1,0,C01,0,68,1,3,22,13,99,31,3,0,0,0,0,3,0,0,0,243,0,21,264,425,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,242,E,1,0,E01,0,24,1,0,14,6,24,17,2,0,0,0,0,0,0,0,0,88,0,5,93,139,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,243,B,1,0,B,0,158,6,2,42,27,194,73,3,0,0,0,0,7,1,0,0,513,0,32,545,715,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,244,B,1,0,B,0,78,7,3,45,29,218,130,1,0,0,0,0,1,0,0,0,512,0,44,556,718,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,245,B,1,0,B,0,139,8,3,69,14,257,35,1,0,0,0,0,2,1,1,0,530,0,19,549,696,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,245,C,1,0,C01,0,150,6,5,101,4,206,33,4,0,0,0,0,6,2,1,0,518,0,13,531,695,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,245,C,2,0,C02,0,113,9,4,90,15,266,35,1,0,0,0,0,6,1,0,0,540,0,2,542,695,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,245,E,1,0,E01,0,53,8,3,86,14,271,18,13,0,0,0,0,3,1,0,0,470,0,19,489,736,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,246,B,1,0,B,0,18,1,1,14,2,34,8,1,0,0,0,0,1,0,0,0,80,0,4,84,112,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,247,B,1,0,B,0,153,17,4,50,23,212,44,4,0,0,0,0,7,0,0,0,514,0,21,535,676,ACTA CASILLA,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,247,C,1,0,C01,0,172,6,6,75,13,193,34,0,0,0,0,0,8,2,1,0,510,0,16,526,675,ACTA CASILLA,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,247,E,1,0,E01,0,129,2,1,95,5,99,38,2,0,0,0,0,3,0,1,0,375,0,16,391,506,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,248,B,1,0,B,0,204,27,56,11,17,92,7,8,3,0,0,4,2,5,0,0,436,0,25,461,615,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,248,C,1,0,C01,0,201,34,37,7,13,84,7,14,2,3,0,2,3,6,2,0,415,0,30,445,615,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,248,C,2,0,C02,0,226,34,27,5,8,82,15,0,6,3,1,0,1,5,0,0,413,0,21,434,614,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,248,E,1,0,E01,0,125,7,10,3,14,43,4,1,1,0,1,1,3,4,0,0,217,0,11,228,276,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,249,B,1,0,B,0,167,41,46,14,9,61,7,9,3,1,0,1,4,6,1,0,370,0,18,388,493,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,249,C,1,0,C01,0,155,40,55,9,14,56,7,7,4,2,2,0,1,12,1,0,365,0,24,389,493,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,250,B,1,0,B,0,160,9,29,3,8,34,7,3,2,1,0,1,1,8,0,0,266,0,18,284,562,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,250,C,1,0,C01,0,136,10,44,10,6,38,4,5,1,3,0,2,3,7,0,0,269,0,20,289,562,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,250,E,1,0,E01,0,74,7,70,3,6,46,8,3,5,2,2,1,2,4,0,0,233,1,21,255,460,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,251,B,1,0,B,0,124,19,109,3,14,70,3,1,0,1,1,1,2,8,1,0,357,0,20,377,590,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,251,C,1,0,C01,0,152,18,87,4,11,45,7,0,0,2,2,1,2,7,0,2,340,0,16,356,589,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,251,E,1,0,E01,0,115,5,68,4,17,42,4,0,2,1,1,0,0,4,2,1,266,0,19,285,435,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,252,B,1,0,B,0,87,11,30,7,5,27,1,1,0,0,2,0,0,5,0,0,176,0,20,196,380,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,252,C,1,0,C01,0,105,13,37,1,10,36,7,1,2,0,0,0,0,6,0,1,219,0,9,228,380,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,253,B,1,0,B,0,160,9,47,9,11,89,8,3,4,3,1,2,5,6,1,0,358,0,26,384,642,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,253,C,1,0,C01,0,184,16,68,14,10,79,4,6,0,1,1,0,3,3,0,0,389,0,21,410,641,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,253,C,2,0,C02,0,161,24,61,12,9,75,13,10,4,1,0,0,6,4,0,0,380,0,21,401,641,GRUPO DE RECUENTO,,,
