CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PNA,PES,FPM,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,2,COLIMA,1,COLIMA,65,B,1,0,B,0,22,31,3,10,7,64,130,4,16,5,0,3,13,0,1,3,312,0,12,324,626,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,65,C,1,0,C01,0,23,28,1,7,14,69,106,3,12,9,0,3,6,1,0,1,283,1,10,294,625,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,65,E,1,0,E01,0,71,48,4,3,5,58,89,7,9,2,0,9,6,0,1,0,312,2,5,319,504,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,65,E,1,1,E01C01,0,57,49,6,4,8,82,77,7,16,5,0,5,3,0,1,0,320,0,9,329,503,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,66,B,1,0,B,0,36,69,6,12,14,49,88,12,12,2,0,4,9,0,1,1,315,0,9,324,525,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,66,C,1,0,C01,0,26,56,2,7,9,50,110,13,10,2,0,5,8,1,1,4,304,0,7,311,524,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,67,B,1,0,B,0,35,42,4,8,6,42,77,14,12,2,0,7,11,0,0,1,261,0,16,277,452,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,67,C,1,0,C01,0,51,53,8,6,4,49,58,15,12,1,0,4,9,0,1,1,272,0,11,283,451,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,68,B,1,0,B,0,68,60,4,29,11,42,98,10,14,1,0,7,15,1,1,0,361,0,11,372,592,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,68,C,1,0,C01,0,82,47,8,24,7,45,88,13,3,1,0,1,10,2,5,0,336,1,8,345,592,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,68,C,2,0,C02,0,82,49,7,22,6,50,89,7,5,4,0,6,4,2,3,0,336,1,20,357,591,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,B,1,0,B,0,45,36,4,24,13,57,124,6,5,4,0,6,9,0,2,1,336,0,17,353,654,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,C,1,0,C01,0,47,31,4,30,12,60,115,8,4,3,0,4,15,2,1,0,336,1,19,356,654,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,C,2,0,C02,0,45,30,3,24,5,64,120,3,6,6,0,3,5,0,3,1,318,0,10,328,653,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,C,3,0,C03,0,51,34,4,22,8,52,122,4,4,5,0,6,7,0,5,1,325,0,10,335,653,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,C,4,0,C04,0,66,28,4,15,6,72,111,7,11,11,0,4,10,0,3,0,348,0,21,369,653,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,C,5,0,C05,0,47,35,1,20,11,52,103,11,11,5,0,7,6,2,6,2,319,1,13,333,653,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,69,E,1,0,E01,0,91,29,0,12,4,28,40,15,12,0,0,7,5,2,0,2,247,0,12,259,406,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,70,B,1,0,B,0,135,67,10,14,6,35,57,6,7,3,0,3,1,0,1,0,345,0,11,356,540,ACTA DEL CONSEJO,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,70,C,1,0,C01,0,129,84,3,7,3,51,51,4,3,2,0,10,1,0,0,0,348,0,8,356,540,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,71,B,1,0,B,0,33,41,1,9,10,34,76,6,4,1,0,1,5,1,1,1,224,0,5,229,443,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,71,C,1,0,C01,0,37,32,1,9,7,44,83,4,2,2,0,3,3,0,1,2,230,0,9,239,442,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,72,B,1,0,B,0,37,17,5,7,8,35,73,8,3,3,0,5,5,1,5,0,212,0,6,218,383,ACTA CASILLA,,,
5,6,COLIMA,1,COLIMA,1,COLIMA,72,C,1,0,C01,0,40,21,2,5,2,42,76,5,2,1,0,2,4,3,1,0,206,0,6,212,382,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,B,1,0,B,0,33,17,3,9,16,65,108,4,10,6,0,1,6,2,3,1,284,0,10,294,567,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,C,1,0,C01,0,22,24,4,12,11,63,95,4,15,6,0,3,5,1,2,3,270,1,12,283,567,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,C,2,0,C02,0,26,18,6,7,12,61,112,6,15,6,0,5,6,1,1,0,282,0,7,289,566,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,0,E01,0,48,41,5,7,14,92,129,11,12,9,0,6,7,1,2,3,387,2,17,406,667,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,1,E01C01,0,43,41,3,12,12,87,94,12,15,2,0,3,9,0,2,1,336,0,19,355,666,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,2,E01C02,0,41,35,3,9,13,96,121,7,15,3,0,8,6,0,1,0,358,0,3,361,666,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,3,E01C03,0,41,30,7,15,12,100,117,11,9,2,0,2,8,1,1,1,357,0,15,372,666,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,73,E,1,4,E01C04,0,44,32,4,7,9,89,129,9,7,2,0,2,1,1,1,0,337,2,14,353,666,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,74,B,1,0,B,0,27,31,2,13,8,78,96,11,23,0,0,4,9,1,3,0,306,0,21,327,620,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,74,C,1,0,C01,0,47,24,3,19,7,82,112,7,23,3,0,4,6,1,1,3,342,0,10,352,619,ACTA DEL CONSEJO,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,74,C,2,0,C02,0,34,25,2,26,13,70,109,9,20,4,0,5,9,0,0,1,327,0,7,334,619,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,75,B,1,0,B,0,36,24,2,13,11,76,125,5,5,9,0,2,6,0,1,1,316,1,9,326,558,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,75,C,1,0,C01,0,32,21,1,11,8,63,111,6,7,5,0,8,10,1,3,4,291,0,8,299,558,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,75,C,2,0,C02,0,25,28,3,7,5,71,114,4,7,5,0,3,10,1,2,2,287,0,11,298,557,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,76,B,1,0,B,0,46,31,3,14,7,76,118,7,11,3,0,1,8,0,1,0,326,0,11,337,716,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,76,C,1,0,C01,0,35,25,2,16,9,51,155,4,6,5,0,5,7,1,0,0,321,3,9,333,716,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,76,C,2,0,C02,0,35,22,2,15,13,87,120,5,10,5,0,1,9,0,5,2,331,1,15,347,716,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,76,C,3,0,C03,0,41,22,2,11,8,67,137,7,10,1,0,2,7,1,1,1,318,0,18,336,716,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,77,B,1,0,B,0,191,113,9,6,11,42,91,24,3,2,0,11,8,0,0,2,513,2,7,522,746,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,77,C,1,0,C01,0,168,122,9,13,11,41,103,8,6,5,0,12,5,1,1,0,505,0,13,518,746,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,77,C,2,0,C02,0,149,120,14,11,9,45,86,13,3,3,0,21,7,1,2,0,484,0,11,495,746,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,77,C,3,0,C03,0,158,112,6,6,6,49,106,15,6,6,0,14,4,0,2,2,492,0,18,510,746,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,78,B,1,0,B,0,72,55,16,5,6,30,59,15,2,1,0,4,4,0,0,0,269,0,9,278,367,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,79,B,1,0,B,0,111,103,11,13,7,47,96,6,6,5,0,14,3,1,2,0,425,1,8,434,614,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,79,C,1,0,C01,0,87,102,12,16,9,61,83,8,5,5,0,13,3,1,1,2,408,1,17,426,614,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,79,C,2,0,C02,0,94,85,7,13,13,40,73,14,5,7,0,8,10,1,0,1,371,0,10,381,613,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,79,C,3,0,C03,0,111,95,7,18,15,32,101,7,8,3,0,12,3,1,2,0,415,1,18,434,613,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,80,B,1,0,B,0,77,77,4,17,14,59,110,9,9,4,0,8,10,0,2,2,402,0,12,414,707,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,81,B,1,0,B,0,36,31,1,23,16,38,130,15,6,2,0,9,9,3,1,2,322,0,16,338,611,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,81,C,1,0,C01,0,40,50,3,18,13,55,147,9,3,3,0,4,10,0,6,3,364,3,13,380,611,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,81,C,2,0,C02,0,37,28,4,20,21,44,155,9,4,1,0,3,7,2,2,3,340,0,7,347,611,ACTA CASILLA,,,
5,6,COLIMA,2,COLIMA,1,COLIMA,81,C,3,0,C03,0,21,42,1,17,19,49,150,10,3,6,0,5,11,3,1,1,339,0,11,350,610,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,83,B,1,0,B,0,8,13,1,7,8,48,79,1,4,0,0,0,5,1,1,1,177,0,3,180,361,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,83,E,1,0,E01,0,14,20,0,12,3,53,53,3,4,1,0,3,5,1,0,0,172,0,7,179,305,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,83,E,2,0,E02,0,11,17,3,4,4,42,42,5,1,0,0,0,3,0,2,0,134,0,7,141,206,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,84,B,1,0,B,0,21,61,3,15,6,118,109,3,2,2,0,4,5,3,2,2,356,0,26,382,626,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,84,C,1,0,C01,0,20,77,3,13,11,77,130,1,2,0,0,7,8,2,4,2,357,0,18,375,625,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,84,E,1,0,E01,0,13,33,4,3,6,32,51,2,0,0,0,3,4,1,0,2,154,0,6,160,238,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,85,B,1,0,B,0,28,65,2,7,3,20,37,4,1,0,0,4,0,1,1,0,173,0,9,182,337,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,85,E,1,0,E01,0,18,29,0,4,4,38,30,0,1,2,0,1,1,0,2,0,130,0,6,136,226,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,85,E,2,0,E02,0,19,30,0,7,4,31,41,1,0,0,0,2,2,0,0,2,139,0,7,146,256,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,85,E,3,0,E03,0,9,15,0,6,3,14,119,0,2,0,0,5,2,1,4,1,181,0,8,189,298,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,86,B,1,0,B,0,12,6,1,16,11,73,105,9,1,2,0,0,14,1,5,4,260,0,12,272,530,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,87,B,1,0,B,0,12,12,2,5,6,61,56,5,0,1,0,4,2,1,2,1,170,0,7,177,279,ACTA DEL CONSEJO,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,87,E,1,0,E01,0,13,3,0,0,3,30,48,0,0,0,0,2,5,0,1,1,106,0,8,114,217,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,87,E,2,0,E02,0,6,16,0,13,2,143,96,1,0,1,0,1,2,1,4,0,286,0,13,299,488,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,88,B,1,0,B,0,18,37,1,6,5,30,103,16,0,2,0,2,9,2,4,0,235,1,9,245,545,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,88,C,1,0,C01,0,22,27,1,7,3,22,104,20,3,1,0,6,7,1,5,0,229,0,9,238,544,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,89,B,1,0,B,0,13,21,1,10,1,25,77,9,0,0,0,1,10,0,5,0,173,0,10,183,433,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,89,C,1,0,C01,0,16,18,1,6,2,29,79,8,2,1,0,1,6,0,1,1,171,0,9,180,432,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,90,B,1,0,B,0,20,26,1,11,5,40,51,5,3,0,0,1,2,2,2,2,171,0,8,179,348,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,90,E,1,0,E01,0,18,16,2,4,2,13,41,2,1,1,0,2,1,2,0,0,105,0,8,113,212,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,91,B,1,0,B,0,7,21,9,10,4,16,100,2,2,1,0,0,12,0,0,2,186,0,7,193,393,ACTA CASILLA,,,
5,6,COLIMA,3,COLIMA,1,COLIMA,91,E,1,0,E01,0,9,32,0,7,2,12,70,1,8,0,0,3,2,1,1,1,149,0,0,149,240,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,92,B,1,0,B,0,49,81,0,28,26,26,125,2,9,4,27,7,14,1,4,3,406,0,11,417,657,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,92,C,1,0,C01,0,43,74,1,39,15,17,154,3,8,3,37,10,23,1,2,4,434,0,10,444,657,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,92,C,2,0,C02,0,63,69,1,34,14,17,137,4,8,4,30,10,13,1,6,1,412,0,10,422,657,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,92,C,3,0,C03,0,53,82,0,44,15,15,123,6,7,2,41,8,12,1,5,0,414,0,8,422,656,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,93,B,1,0,B,0,42,89,4,21,10,26,78,8,9,1,17,9,8,0,2,0,324,0,8,332,568,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,93,C,1,0,C01,0,58,89,1,41,8,26,94,3,4,0,22,12,7,1,2,2,370,0,12,382,568,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,93,E,1,0,E01,0,32,94,5,11,9,19,63,0,7,1,19,8,5,2,1,1,277,0,5,282,391,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,94,B,1,0,B,0,80,111,0,40,8,32,103,3,8,3,58,22,8,3,4,0,483,0,19,502,743,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,94,C,1,0,C01,0,67,118,0,35,11,23,127,3,7,1,39,14,7,4,6,2,464,0,20,484,743,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,95,B,1,0,B,0,48,87,3,42,17,12,110,3,4,0,28,12,12,2,2,2,384,0,21,405,608,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,95,C,1,0,C01,0,43,73,2,39,17,17,105,1,5,1,56,9,8,0,9,1,386,0,14,400,608,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,95,C,2,0,C02,0,49,92,0,38,14,11,104,1,5,2,26,12,8,2,3,4,371,0,11,382,607,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,96,B,1,0,B,0,75,114,1,22,12,22,91,0,2,4,13,12,2,0,2,1,373,0,16,389,544,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,96,C,1,0,C01,0,62,127,4,27,9,15,75,5,8,2,22,7,0,3,1,1,368,0,5,373,543,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,96,E,1,0,E01,0,33,88,1,15,11,8,47,1,5,1,13,9,3,3,1,0,239,0,8,247,301,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,97,B,1,0,B,0,9,12,0,12,11,11,78,0,10,3,20,1,5,2,0,5,179,0,13,192,283,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,98,B,1,0,B,0,12,14,2,9,2,2,22,0,0,1,6,2,3,0,0,0,75,0,0,75,105,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,99,B,1,0,B,0,13,48,0,19,8,4,40,0,7,3,6,8,1,0,1,1,159,1,3,163,258,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,99,E,1,0,E01,0,10,62,2,13,10,8,97,5,7,1,10,2,5,2,2,0,236,0,10,246,363,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,100,B,1,0,B,0,19,61,1,22,24,11,129,2,11,3,18,3,8,6,5,2,325,0,17,342,533,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,100,C,1,0,C01,0,16,33,4,31,23,8,153,2,11,2,36,0,10,6,6,1,342,0,13,355,532,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,100,C,2,0,C02,0,27,34,0,21,40,9,149,1,11,6,12,5,11,4,3,3,336,0,18,354,532,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,100,E,1,0,E01,0,14,14,1,8,3,6,36,0,1,1,10,0,3,1,2,1,101,0,5,106,171,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,101,B,1,0,B,0,68,103,1,18,9,33,83,0,4,5,11,10,13,2,2,0,362,0,14,376,534,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,101,C,1,0,C01,0,35,102,2,26,13,34,122,1,5,3,7,2,11,5,2,1,371,0,13,384,533,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,101,C,2,0,C02,0,53,96,0,30,20,22,91,0,9,1,13,8,9,1,5,1,359,0,11,370,533,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,101,E,1,0,E01,0,10,25,0,5,1,6,21,2,2,0,4,1,4,0,2,0,83,0,2,85,132,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,102,B,1,0,B,0,31,33,2,44,14,22,155,7,17,3,11,2,18,5,7,2,373,0,20,393,674,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,103,B,1,0,B,0,32,69,1,31,20,16,98,5,21,2,15,7,9,1,2,1,330,0,9,339,562,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,103,C,1,0,C01,0,22,44,3,24,17,21,134,7,23,5,23,8,8,3,3,2,347,0,13,360,562,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,103,C,2,0,C02,0,30,64,0,34,20,10,117,9,22,1,17,7,8,4,3,2,348,1,12,361,562,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,2,COMALA,103,E,1,0,E01,0,13,79,2,3,15,8,80,3,13,2,11,7,8,2,3,1,250,1,10,261,336,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,104,B,1,0,B,0,49,66,3,26,18,23,157,2,24,4,40,6,7,5,4,1,435,0,22,457,677,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,104,C,1,0,C01,0,37,58,3,36,23,13,166,7,22,2,32,7,15,4,3,0,428,0,15,443,677,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,2,COMALA,104,C,2,0,C02,0,39,66,1,36,20,15,124,9,31,5,34,9,11,4,4,1,409,0,13,422,677,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,105,B,1,0,B,0,48,60,6,7,12,88,78,9,1,1,0,7,8,2,0,2,329,0,9,338,662,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,105,C,1,0,C01,0,47,49,23,10,19,76,105,7,1,2,0,4,5,0,2,1,351,2,11,364,662,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,105,C,2,0,C02,0,57,58,13,8,19,81,90,11,1,4,0,8,4,1,2,2,359,0,7,366,662,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,105,C,3,0,C03,0,53,54,17,9,14,70,89,5,2,0,0,6,5,1,3,0,328,2,10,340,661,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,105,E,1,0,E01,0,39,48,25,11,26,37,84,3,1,4,0,3,6,3,1,1,292,0,19,311,523,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,106,B,1,0,B,0,58,64,14,11,12,81,96,5,3,3,0,4,10,3,0,2,366,0,9,375,592,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,106,C,1,0,C01,0,60,38,12,8,11,68,97,3,4,2,0,10,4,0,0,0,317,0,12,329,591,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,106,C,2,0,C02,0,48,64,8,8,16,78,89,4,1,5,0,7,6,1,2,1,338,0,8,346,591,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,107,B,1,0,B,0,57,47,16,14,12,67,69,4,5,4,0,3,6,3,0,1,308,0,12,320,530,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,107,C,1,0,C01,0,38,49,16,7,14,45,80,7,3,3,0,2,5,0,1,0,270,0,8,278,529,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,107,C,2,0,C02,0,63,72,14,9,10,66,83,4,3,0,0,4,5,3,0,0,336,0,11,347,529,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,108,B,1,0,B,0,47,41,15,9,14,116,79,5,1,6,0,5,9,1,1,0,349,0,18,367,651,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,108,C,1,0,C01,0,61,34,20,10,16,112,82,10,1,5,0,4,2,0,1,1,359,0,17,376,651,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,109,B,1,0,B,0,43,62,7,5,10,62,72,5,1,1,0,11,1,0,1,0,281,0,6,287,420,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,109,C,1,0,C01,0,38,51,9,6,11,68,74,8,1,1,0,3,3,1,0,1,275,0,11,286,419,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,110,B,1,0,B,0,35,39,18,9,23,68,86,4,2,2,0,7,10,0,1,0,304,0,14,318,549,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,110,C,1,0,C01,0,37,46,32,11,22,72,85,6,4,2,0,7,3,2,0,1,330,2,11,343,548,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,111,B,1,0,B,0,57,63,16,11,18,68,79,3,2,4,0,8,5,2,2,1,339,0,13,352,609,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,111,C,1,0,C01,0,42,40,16,14,24,91,99,2,2,5,0,5,6,5,0,1,352,0,10,362,608,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,111,C,2,0,C02,0,57,37,26,17,18,58,103,3,3,4,0,4,7,1,2,1,341,0,12,353,608,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,111,C,3,0,C03,0,49,65,18,6,20,71,96,2,1,5,0,5,4,1,1,2,346,0,13,359,608,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,113,B,1,0,B,0,33,38,4,10,15,27,81,0,2,1,0,12,2,1,1,3,230,0,12,242,391,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,114,B,1,0,B,0,20,30,8,12,3,23,36,1,0,1,0,5,2,2,1,0,144,0,2,146,226,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,116,B,1,0,B,0,26,36,20,23,22,23,121,3,2,3,0,5,8,2,5,3,302,1,14,317,700,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,116,C,1,0,C01,0,37,44,18,22,18,23,106,3,4,1,0,2,7,6,3,3,297,0,18,315,699,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,117,B,1,0,B,0,24,55,25,18,16,39,132,9,8,6,0,2,8,3,1,2,348,0,20,368,425,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,117,C,1,0,C01,0,29,53,21,21,22,33,111,10,2,0,0,3,16,4,5,2,332,0,24,356,425,ACTA CASILLA,,,
