CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PNA,PES,FPM,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,342,1,1,43,46,11,8,15,55,87,28,5,6,0,8,4,1,0,0,317,1,9,327,485
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,343,2,2,91,119,10,15,14,57,118,55,11,10,0,14,11,1,4,1,531,0,15,546,799
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,344,2,2,57,99,5,17,19,73,163,71,6,9,0,9,13,1,0,3,545,0,20,565,858
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,345,1,1,49,70,8,13,14,63,122,29,4,8,0,5,12,1,2,2,402,0,13,415,640
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,346,1,1,58,75,9,8,10,43,83,17,5,6,0,3,5,4,0,0,326,0,8,334,490
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,347,1,1,52,85,8,11,15,56,134,37,5,4,0,6,13,1,0,0,427,0,18,445,674
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,348,1,1,53,75,11,13,18,77,112,39,8,8,0,5,12,0,3,2,436,0,18,454,668
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,349,2,2,85,97,7,19,21,71,138,60,9,10,0,21,12,0,3,5,558,0,15,573,855
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,350,2,2,84,109,8,15,11,82,136,28,5,8,0,12,6,0,2,2,508,1,12,521,801
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,351,1,1,60,53,3,12,7,53,113,15,4,3,0,4,5,0,0,0,332,2,10,344,464
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,352,1,1,47,89,12,11,11,71,107,44,7,10,0,10,10,0,4,1,434,3,10,447,658
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,353,1,1,28,47,5,7,7,42,78,24,6,6,0,3,2,0,1,3,259,0,4,263,427
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,354,1,1,74,89,8,14,12,61,122,36,5,9,0,13,6,0,2,2,453,1,17,471,689
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,355,2,2,76,115,26,17,22,95,156,38,3,8,0,15,15,3,3,2,594,0,22,616,919
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,356,1,1,36,68,9,12,15,109,120,15,4,3,0,6,4,0,4,1,406,1,15,422,713
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,357,2,2,75,106,26,16,25,79,136,28,6,9,0,11,14,0,2,2,535,0,9,544,828
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,358,1,1,48,81,11,11,11,69,113,30,9,7,0,19,3,0,1,1,414,0,11,425,693
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,359,1,1,51,82,8,12,17,93,118,24,6,11,0,11,11,0,2,0,446,0,18,464,743
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,360,1,1,51,80,19,7,11,42,96,42,4,6,0,8,7,2,1,2,378,1,6,385,611
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,361,2,2,100,149,15,19,13,89,155,51,17,8,0,7,6,0,1,0,630,0,18,648,1071
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,362,2,2,57,60,9,27,22,91,223,12,12,7,0,11,16,1,3,2,553,0,17,570,1094
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,363,2,2,83,74,8,20,17,98,241,20,11,15,0,7,21,2,2,2,621,1,25,647,1152
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,364,1,1,60,47,6,15,8,62,137,13,14,6,0,3,8,2,3,0,384,1,16,401,677
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,365,1,1,44,35,3,7,6,50,128,7,4,2,0,6,9,0,3,3,307,0,7,314,560
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,366,1,1,41,33,3,11,6,51,103,9,3,1,0,3,6,1,2,1,274,0,12,286,557
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,367,1,1,34,29,5,14,15,48,103,4,5,5,0,2,8,0,0,1,273,0,11,284,529
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,368,1,1,58,42,5,10,11,68,112,12,7,8,0,5,14,0,0,0,352,0,6,358,569
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,369,2,2,87,80,8,28,21,102,190,14,8,9,0,4,9,1,1,2,564,0,25,589,975
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,370,2,2,98,131,10,33,23,139,254,17,8,9,0,13,15,2,4,3,759,1,22,782,1297
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,371,2,2,71,123,9,6,16,97,163,35,13,3,0,13,6,0,3,0,558,0,25,583,884
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,372,1,1,50,60,7,10,7,67,120,75,14,6,0,14,3,0,1,3,437,1,16,454,683
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,373,2,2,365,233,22,12,11,101,136,18,5,11,0,23,7,0,2,3,949,0,20,969,1351
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,374,4,4,711,355,36,24,19,144,238,18,5,17,0,43,5,0,3,2,1620,2,44,1666,2277
5,6,COLIMA,6,CUAUHTEMOC,1,COLIMA,375,4,4,612,389,41,31,29,159,286,35,16,27,0,43,13,0,2,5,1688,2,31,1721,2384
5,6,COLIMA,3,COLIMA,1,COLIMA,376,4,4,109,107,20,44,59,219,505,18,27,15,0,13,41,4,9,8,1198,1,41,1240,2450
5,6,COLIMA,3,COLIMA,1,COLIMA,377,2,2,48,54,3,23,20,94,153,4,9,14,0,3,2,0,6,0,433,1,18,452,829
5,6,COLIMA,3,COLIMA,1,COLIMA,378,4,4,117,121,13,77,48,229,564,11,18,10,0,12,48,2,10,9,1289,2,62,1353,2789
5,6,COLIMA,3,COLIMA,1,COLIMA,379,5,5,112,123,18,74,57,269,623,23,25,9,0,14,51,8,10,9,1425,0,66,1491,3041
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,380,4,4,149,104,92,86,50,259,685,33,17,32,0,5,23,2,3,2,1542,0,32,1574,2844
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,381,4,4,66,73,82,81,42,219,688,20,25,28,0,7,30,0,8,4,1373,1,31,1405,2829
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,382,4,4,234,159,60,52,27,269,495,25,18,43,0,18,39,0,4,9,1452,2,34,1488,2331
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,383,3,3,65,63,25,58,21,162,387,8,8,12,0,7,26,1,7,8,858,4,26,888,1756
5,6,COLIMA,10,TECOMAN,10,TECOMAN,384,3,3,81,138,17,30,28,135,493,61,26,8,0,18,17,2,1,1,1056,0,34,1090,2011
5,6,COLIMA,10,TECOMAN,10,TECOMAN,385,3,3,64,104,16,32,21,114,296,53,13,2,0,4,20,2,3,4,748,1,39,788,1624
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,386,2,2,213,141,28,19,20,71,148,23,36,5,14,17,11,1,1,1,749,0,23,772,1068
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,387,5,5,690,412,38,58,42,188,433,65,114,21,42,58,33,2,5,3,2204,4,67,2275,3131
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,388,3,3,248,219,22,28,44,142,400,57,88,14,18,26,19,1,5,1,1332,1,50,1383,2010
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,389,4,4,303,372,47,55,47,191,472,79,96,25,33,28,32,5,4,7,1796,1,62,1859,2668
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,390,3,3,103,130,22,62,115,85,453,21,32,13,18,8,30,9,12,7,1120,0,37,1157,2065
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,391,4,4,100,67,70,89,48,232,674,29,17,24,0,6,34,3,5,7,1405,1,30,1436,2701
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,392,2,2,173,60,33,18,12,82,130,10,3,6,0,4,7,0,1,0,539,0,15,554,825
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,393,3,3,79,58,99,43,31,115,396,15,9,13,0,10,22,0,2,4,896,0,27,923,1887
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,394,4,4,136,77,105,75,37,269,621,21,20,26,0,8,25,1,11,0,1432,0,35,1467,2525
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,395,3,3,135,90,115,59,38,189,449,31,18,28,0,10,18,2,5,6,1193,1,26,1220,2057
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,396,3,3,94,72,259,51,35,180,341,11,16,31,0,2,18,1,2,3,1116,0,30,1146,2037
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,397,3,3,63,39,201,45,29,124,391,16,16,12,0,6,19,4,10,3,978,0,33,1011,2005
5,6,COLIMA,11,MANZANILLO,8,MANZANILLO,398,3,3,70,56,95,46,27,134,389,16,10,23,0,6,10,2,13,6,903,0,36,939,1919
5,6,COLIMA,3,COLIMA,1,COLIMA,399,5,5,187,141,20,74,89,229,533,19,24,14,0,19,50,7,6,5,1417,0,67,1484,3066
5,6,COLIMA,3,COLIMA,1,COLIMA,400,1,1,30,26,2,17,4,32,59,9,2,3,0,1,6,4,1,1,197,0,5,202,374
