CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN_PRI_PRD_PRS_PHBCS,MORENA_PT_PVEM_NABCS,PAN,PRI,PRD,PT,PVEM,MC,PRS,MORENA,PHBCS,NABCS,FXMBCS,MLBCS,PESBCS,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,B,1,0,B,0,208,143,0,0,0,0,0,47,0,0,0,0,12,6,0,416,0,11,427,721,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,C,1,0,C01,0,251,131,0,0,0,0,0,40,0,0,0,0,12,15,0,449,0,10,459,721,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,C,2,0,C02,0,242,152,0,0,0,0,0,31,0,0,0,0,14,13,0,452,1,8,461,721,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,C,3,0,C03,0,264,131,0,0,0,0,0,38,0,0,0,0,10,7,0,450,0,6,456,720,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,219,B,1,0,B,0,167,158,0,0,0,0,0,39,0,0,0,0,7,10,6,387,0,15,402,573,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,219,C,1,0,C01,0,157,165,0,0,0,0,0,34,0,0,0,0,4,5,8,373,0,8,381,573,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,220,B,1,0,B,0,119,179,0,0,0,0,0,32,0,0,0,0,12,9,9,360,0,11,371,543,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,220,C,1,0,C01,0,121,174,0,0,0,0,0,28,0,0,0,0,11,5,8,347,0,11,358,543,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,221,B,1,0,B,0,103,131,0,0,0,0,0,24,0,0,0,0,25,6,3,292,0,6,298,418,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,221,C,1,0,C01,0,111,120,0,0,0,0,0,16,0,0,0,0,2,3,5,257,0,10,267,417,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,222,B,1,0,B,0,181,105,0,0,0,0,0,25,0,0,0,0,7,8,7,333,0,8,341,471,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,222,C,1,0,C01,0,176,114,0,0,0,0,0,25,0,0,0,0,4,9,1,329,1,9,339,470,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,223,B,1,0,B,0,142,172,0,0,0,0,0,27,0,0,0,0,11,10,3,365,0,14,379,555,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,223,C,1,0,C01,0,129,169,0,0,0,0,0,28,0,0,0,0,7,11,7,351,0,6,357,554,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,224,B,1,0,B,0,192,172,0,0,0,0,0,34,0,0,0,0,8,7,0,413,0,11,424,581,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,225,B,1,0,B,0,164,156,0,0,0,0,0,26,0,0,0,0,5,7,0,358,0,7,365,568,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,226,B,1,0,B,0,162,143,0,0,0,0,0,35,0,0,0,0,10,10,6,366,0,10,376,553,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,226,C,1,0,C01,0,151,183,0,0,0,0,0,27,0,0,0,0,2,5,6,374,2,7,383,553,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,227,B,1,0,B,0,130,189,0,0,0,0,0,29,0,0,0,0,8,5,11,372,1,13,386,662,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,227,C,1,0,C01,0,139,201,0,0,0,0,0,28,0,0,0,0,4,10,10,392,0,16,408,662,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,228,B,1,0,B,0,118,186,0,0,0,0,0,33,0,0,0,0,13,6,11,367,0,12,379,577,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,228,C,1,0,C01,0,137,182,0,0,0,0,0,37,0,0,0,0,4,3,7,370,1,9,380,577,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,228,C,2,0,C02,0,133,207,0,0,0,0,0,28,0,0,0,0,7,5,4,384,1,8,393,577,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,229,B,1,0,B,0,207,215,0,0,0,0,0,30,0,0,0,0,4,13,6,475,1,2,478,709,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,230,B,1,0,B,0,177,219,0,0,0,0,0,40,0,0,0,0,4,4,3,447,0,14,461,676,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,231,B,1,0,B,0,147,175,0,0,0,0,0,23,0,0,0,0,6,4,6,361,0,14,375,549,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,232,B,1,0,B,0,111,143,0,0,0,0,0,16,0,0,0,0,4,7,2,283,0,8,291,441,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,232,C,1,0,C01,0,109,144,0,0,0,0,0,29,0,0,0,0,8,10,2,302,1,2,305,440,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,233,B,1,0,B,0,137,217,0,0,0,0,0,30,0,0,0,0,7,7,8,406,1,10,417,595,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,234,B,1,0,B,0,130,120,0,0,0,0,0,5,0,0,0,0,12,6,4,277,0,5,282,407,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,234,C,1,0,C01,0,113,133,0,0,0,0,0,17,0,0,0,0,2,4,1,270,0,7,277,407,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,235,B,1,0,B,0,91,150,0,0,0,0,0,18,0,0,0,0,5,2,8,274,0,9,283,476,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,235,C,1,0,C01,0,103,143,0,0,0,0,0,20,0,0,0,0,6,5,1,278,1,8,287,476,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,236,B,1,0,B,0,63,152,0,0,0,0,0,20,0,0,0,0,6,6,12,259,1,8,268,407,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,237,B,1,0,B,0,132,155,0,0,0,0,0,23,0,0,0,0,2,7,7,326,0,14,340,491,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,237,C,1,0,C01,0,139,136,0,0,0,0,0,20,0,0,0,0,8,6,5,314,0,11,325,491,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,238,B,1,0,B,0,112,104,0,0,0,0,0,24,0,0,0,0,7,5,2,254,1,2,257,388,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,238,C,1,0,C01,0,90,112,0,0,0,0,0,26,0,0,0,0,5,5,0,238,0,4,242,388,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,239,B,1,0,B,0,138,168,0,0,0,0,0,34,0,0,0,0,5,6,3,354,1,9,364,535,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,239,C,1,0,C01,0,107,169,0,0,0,0,0,27,0,0,0,0,6,4,4,317,1,6,324,534,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,240,B,1,0,B,0,93,144,0,0,0,0,0,10,0,0,0,0,4,11,2,264,1,15,280,502,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,241,B,1,0,B,0,93,171,0,0,0,0,0,31,0,0,0,0,11,14,3,323,0,19,342,585,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,242,B,1,0,B,0,113,145,0,0,0,0,0,32,0,0,0,0,4,7,4,305,1,9,315,606,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,242,SMR,1,0,SMR01,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,9,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,242,SRP,1,0,SRP01,0,0,0,67,13,1,3,3,15,0,62,3,2,0,1,1,171,0,20,191,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,243,B,1,0,B,0,160,193,0,0,0,0,0,27,0,0,0,0,7,7,7,401,1,8,410,616,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,244,B,1,0,B,0,190,202,0,0,0,0,0,41,0,0,0,0,10,5,2,450,0,16,466,684,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,245,B,1,0,B,0,187,123,0,0,0,0,0,32,0,0,0,0,6,3,8,359,2,10,371,569,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,246,B,1,0,B,0,75,119,0,0,0,0,0,10,0,0,0,0,2,5,2,213,0,14,227,420,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,246,C,1,0,C01,0,53,138,0,0,0,0,0,13,0,0,0,0,3,7,1,215,0,17,232,420,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,247,B,1,0,B,0,77,135,0,0,0,0,0,9,0,0,0,0,1,8,2,232,0,19,251,432,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,247,C,1,0,C01,0,59,108,0,0,0,0,0,12,0,0,0,0,3,13,1,196,0,9,205,432,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,248,B,1,0,B,0,197,185,0,0,0,0,0,32,0,0,0,0,3,11,7,435,0,10,445,685,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,248,SMR,1,0,SMR01,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,15,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,248,SMR,2,0,SMR02,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,1,9,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,248,SRP,1,0,SRP01,0,0,0,67,11,5,7,6,23,0,92,2,0,1,1,2,217,0,19,236,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,248,SRP,2,0,SRP02,0,0,0,61,21,3,8,7,13,0,87,1,2,4,5,1,213,0,31,244,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,249,B,1,0,B,0,95,113,0,0,0,0,0,34,0,0,0,0,6,8,0,256,0,7,263,402,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,249,C,1,0,C01,0,102,129,0,0,0,0,0,17,0,0,0,0,7,3,4,262,0,9,271,402,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,250,B,1,0,B,0,64,176,0,0,0,0,0,25,0,0,0,0,3,12,4,284,1,16,301,514,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,250,C,1,0,C01,0,56,171,0,0,0,0,0,21,0,0,0,0,4,8,6,266,1,10,277,514,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,251,B,1,0,B,0,68,170,0,0,0,0,0,9,0,0,0,0,2,6,5,260,0,17,277,495,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,254,B,1,0,B,0,49,81,0,0,0,0,0,15,0,0,0,0,25,5,1,176,1,8,185,341,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,255,B,1,0,B,0,96,227,0,0,0,0,0,19,0,0,0,0,13,3,2,360,0,18,378,699,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,255,E,1,0,E01,0,55,192,0,0,0,0,0,31,0,0,0,0,19,10,3,310,1,18,329,741,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,255,E,1,1,E01C01,0,41,192,0,0,0,0,0,21,0,0,0,0,11,9,2,276,0,10,286,741,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,256,B,1,0,B,0,117,127,0,0,0,0,0,113,0,0,0,0,7,4,0,368,0,17,385,647,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,256,C,1,0,C01,0,102,119,0,0,0,0,0,126,0,0,0,0,4,5,0,356,0,13,369,646,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,256,C,2,0,C02,0,93,113,0,0,0,0,0,109,0,0,0,0,13,8,0,336,0,9,345,646,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,256,C,3,0,C03,0,105,111,0,0,0,0,0,117,0,0,0,0,5,11,0,349,1,12,362,646,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,257,B,1,0,B,0,59,180,0,0,0,0,0,33,0,0,0,0,6,20,0,298,0,22,320,602,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,257,C,1,0,C01,0,84,155,0,0,0,0,0,46,0,0,0,0,9,27,0,321,0,9,330,601,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,258,B,1,0,B,0,68,117,0,0,0,0,0,5,0,0,0,0,2,3,0,195,0,15,210,415,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,259,B,1,0,B,0,14,36,0,0,0,0,0,44,0,0,0,0,3,2,0,99,0,3,102,173,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,260,B,1,0,B,0,12,62,0,0,0,0,0,6,0,0,0,0,14,1,0,95,0,7,102,205,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,261,B,1,0,B,0,121,199,0,0,0,0,0,14,0,0,0,0,56,7,0,397,1,21,419,719,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,262,B,1,0,B,0,42,39,0,0,0,0,0,0,0,0,0,0,39,4,0,124,0,11,135,220,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,263,B,1,0,B,0,1,33,0,0,0,0,0,3,0,0,0,0,27,0,0,64,0,4,68,191,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,264,B,1,0,B,0,32,36,0,0,0,0,0,5,0,0,0,0,6,0,0,79,0,11,90,198,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,265,B,1,0,B,0,27,37,0,0,0,0,0,0,0,0,0,0,1,1,0,66,0,3,69,109,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,265,E,1,0,E01,0,15,35,0,0,0,0,0,2,0,0,0,0,2,1,0,55,0,1,56,106,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,265,E,2,0,E02,0,39,62,0,0,0,0,0,4,0,0,0,0,34,1,0,140,0,9,149,255,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,266,B,1,0,B,0,47,71,0,0,0,0,0,7,0,0,0,0,14,2,0,141,1,12,154,243,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,266,E,1,0,E01,0,27,111,0,0,0,0,0,17,0,0,0,0,12,1,0,168,0,11,179,321,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,267,B,1,0,B,0,31,156,0,0,0,0,0,7,0,0,0,0,3,2,2,201,0,16,217,460,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,267,C,1,0,C01,0,36,161,0,0,0,0,0,8,0,0,0,0,5,3,4,217,0,16,233,460,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,267,E,1,0,E01,0,38,79,0,0,0,0,0,7,0,0,0,0,16,6,0,146,0,7,153,251,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,268,B,1,0,B,0,44,60,0,0,0,0,0,10,0,0,0,0,9,2,1,126,0,8,134,281,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,268,E,1,0,E01,0,23,36,0,0,0,0,0,0,0,0,0,0,1,3,0,63,1,0,64,105,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,269,B,1,0,B,0,81,173,0,0,0,0,0,34,0,0,0,0,11,7,11,317,2,20,339,700,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,269,C,1,0,C01,0,97,153,0,0,0,0,0,46,0,0,0,0,12,8,5,321,0,14,335,700,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,270,B,1,0,B,0,57,151,0,0,0,0,0,20,0,0,0,0,13,7,1,249,0,15,264,631,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,270,C,1,0,C01,0,65,149,0,0,0,0,0,26,0,0,0,0,18,8,0,266,0,14,280,630,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,270,C,2,0,C02,0,50,166,0,0,0,0,0,16,0,0,0,0,10,9,5,256,0,24,280,630,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,270,E,1,0,E01,0,50,245,0,0,0,0,0,24,0,0,0,0,33,14,5,371,0,30,401,647,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,271,B,1,0,B,0,114,170,0,0,0,0,0,35,0,0,0,0,26,7,1,353,0,20,373,593,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,272,B,1,0,B,0,109,78,0,0,0,0,0,10,0,0,0,0,28,0,2,227,0,8,235,343,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,273,B,1,0,B,0,50,53,0,0,0,0,0,6,0,0,0,0,7,1,1,118,1,9,128,222,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,274,B,1,0,B,0,63,107,0,0,0,0,0,8,0,0,0,0,16,1,1,196,0,16,212,466,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,274,E,1,0,E01,0,17,178,0,0,0,0,0,4,0,0,0,0,14,1,3,217,0,14,231,506,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,274,E,1,1,E01C01,0,9,179,0,0,0,0,0,5,0,0,0,0,5,2,1,201,0,11,212,505,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,276,B,1,0,B,0,99,107,0,0,0,0,0,11,0,0,0,0,28,1,4,250,0,13,263,501,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,277,B,1,0,B,0,18,101,0,0,0,0,0,12,0,0,0,0,106,4,4,245,0,20,265,491,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,278,B,1,0,B,0,49,136,0,0,0,0,0,10,0,0,0,0,26,4,3,228,0,8,236,539,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,278,C,1,0,C01,0,60,135,0,0,0,0,0,12,0,0,0,0,22,3,3,235,0,3,238,539,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,278,C,2,0,C02,0,51,137,0,0,0,0,0,8,0,0,0,0,20,3,4,223,0,7,230,539,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,280,B,1,0,B,0,76,168,0,0,0,0,0,25,0,0,0,0,7,6,0,282,0,10,292,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,280,C,1,0,C01,0,69,182,0,0,0,0,0,19,0,0,0,0,10,6,3,289,0,14,303,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,280,C,2,0,C02,0,96,157,0,0,0,0,0,19,0,0,0,0,4,1,5,282,0,21,303,664,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,280,SMR,1,0,SMR01,0,162,29,0,0,0,0,0,5,0,0,0,0,1,0,1,198,2,13,213,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,280,SRP,1,0,SRP01,0,0,0,104,12,2,9,11,24,0,160,1,1,5,5,1,335,0,31,366,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,281,B,1,0,B,0,83,147,0,0,0,0,0,23,0,0,0,0,5,5,7,270,0,16,286,597,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,281,C,1,0,C01,0,79,158,0,0,0,0,0,29,0,0,0,0,7,2,5,280,0,18,298,597,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,281,C,2,0,C02,0,68,174,0,0,0,0,0,21,0,0,0,0,1,5,8,277,0,11,288,596,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,282,B,1,0,B,0,68,156,0,0,0,0,0,20,0,0,0,0,0,1,1,246,0,13,259,528,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,282,C,1,0,C01,0,73,159,0,0,0,0,0,23,0,0,0,0,7,0,5,267,0,10,277,528,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,282,C,2,0,C02,0,77,164,0,0,0,0,0,18,0,0,0,0,4,2,2,267,0,16,283,527,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,283,B,1,0,B,0,71,188,0,0,0,0,0,18,0,0,0,0,12,4,3,296,0,14,310,746,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,283,C,1,0,C01,0,36,160,0,0,0,0,0,13,0,0,0,0,4,3,2,218,1,15,234,638,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,283,C,2,0,C02,0,42,134,0,0,0,0,0,9,0,0,0,0,7,5,2,199,0,14,213,638,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,283,C,3,0,C03,0,54,161,0,0,0,0,0,15,0,0,0,0,8,6,1,245,1,12,258,638,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,283,C,4,0,C04,0,74,159,0,0,0,0,0,15,0,0,0,0,7,3,1,259,0,13,272,638,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,284,B,1,0,B,0,10,18,0,0,0,0,0,2,0,0,0,0,5,3,1,39,0,7,46,116,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,287,B,1,0,B,0,15,42,0,0,0,0,0,2,0,0,0,0,3,2,0,64,0,4,68,142,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,6,TODOS SANTOS,3,LA PAZ,287,E,1,0,E01,0,11,23,0,0,0,0,0,6,0,0,0,0,1,0,3,44,0,1,45,61,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,288,B,1,0,B,0,126,158,0,0,0,0,0,38,0,0,0,0,14,11,0,347,0,15,362,621,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,288,C,1,0,C01,0,127,155,0,0,0,0,0,40,0,0,0,0,11,11,0,344,0,10,354,620,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,289,B,1,0,B,0,109,200,0,0,0,0,0,51,0,0,0,0,10,14,0,384,1,20,405,749,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,289,C,1,0,C01,0,139,189,0,0,0,0,0,43,0,0,0,0,15,15,0,401,0,1,402,749,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,289,C,2,0,C02,0,143,190,0,0,0,0,0,42,0,0,0,0,12,18,0,405,0,10,415,749,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,290,B,1,0,B,0,255,44,0,0,0,0,0,22,0,0,0,0,10,8,3,342,0,4,346,569,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,290,C,1,0,C01,0,219,51,0,0,0,0,0,18,0,0,0,0,10,19,1,318,0,5,323,569,Grupo de recuento,,,
