CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,PVEM_MORENA_FXM_BC,PVEM_MORENA,PVEM_FXM_BC,MORENA_FXM_BC,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1011,3,3,89,11,8,49,62,56,490,28,14,12,11,0,10,0,840,2,34,876,1995
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1012,2,2,96,13,9,16,29,35,176,21,5,3,3,0,3,0,409,1,19,429,810
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1013,3,3,183,24,9,51,60,87,326,56,7,11,8,0,2,0,824,3,28,855,1627
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1014,2,2,101,18,4,16,23,42,175,33,6,6,3,0,1,0,428,2,23,453,912
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1015,2,2,191,37,9,29,40,48,161,61,4,9,8,0,1,0,598,2,9,609,984
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1016,2,2,432,45,19,34,26,147,86,114,6,0,0,0,0,0,909,1,12,922,1347
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1017,2,2,63,13,2,16,21,33,156,27,7,6,5,0,3,0,352,1,6,359,827
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1018,2,2,42,9,6,25,36,29,188,20,7,6,1,0,1,0,370,0,20,390,815
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1019,1,1,100,27,7,14,18,27,61,32,2,5,1,0,0,0,294,0,0,294,503
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1020,2,2,62,12,3,9,22,28,67,11,1,1,1,0,1,0,218,0,9,227,804
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1021,1,1,130,15,6,12,18,48,67,26,1,4,0,0,1,0,328,3,9,340,616
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1022,1,1,11,14,10,13,34,38,90,42,3,2,2,0,0,0,259,1,18,278,699
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1023,1,1,39,10,2,16,25,35,151,17,5,2,3,0,2,0,307,0,25,332,674
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1024,2,2,66,9,4,29,32,48,243,35,19,9,6,0,3,0,503,0,26,529,1097
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1025,1,1,59,12,5,22,22,35,122,34,5,5,2,1,0,0,324,0,14,338,691
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1026,2,2,42,7,3,31,22,31,201,22,9,7,8,0,3,0,386,0,23,409,879
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1027,2,2,50,13,2,10,53,32,175,30,10,3,4,0,3,0,385,0,14,399,798
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1028,2,2,52,10,6,17,43,34,193,22,4,8,2,0,0,0,391,0,16,407,823
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1029,2,2,48,23,3,33,30,29,155,21,7,6,5,0,0,0,360,0,18,378,794
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1030,4,4,215,38,12,73,63,109,499,103,20,23,10,4,3,0,1172,2,58,1232,2393
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1031,5,5,186,28,18,84,122,137,806,100,28,23,23,1,10,0,1566,5,73,1644,3256
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1032,1,1,92,14,6,23,23,40,132,37,4,5,2,0,1,0,379,1,9,389,734
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1033,2,2,138,14,5,30,25,61,218,28,5,13,6,0,2,0,545,3,33,581,1092
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1034,3,3,103,15,7,56,53,71,533,32,13,16,9,2,5,0,915,1,37,953,2064
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1035,2,2,98,13,5,26,33,35,179,30,5,2,4,1,4,0,435,1,15,451,773
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1036,2,2,46,8,6,21,24,22,170,22,4,5,9,0,6,0,343,0,22,365,860
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1037,2,2,58,3,6,30,24,37,264,27,9,6,7,0,2,0,473,0,16,489,996
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1038,2,2,52,16,2,33,42,28,173,17,8,4,3,0,6,0,384,1,17,402,994
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1039,2,2,68,25,6,40,52,45,292,38,13,5,3,0,5,0,592,5,29,626,1413
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1040,2,2,64,39,6,34,55,36,220,43,6,8,8,1,2,0,522,1,18,541,1339
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1041,2,2,66,54,1,24,34,27,226,22,5,8,8,1,0,0,476,0,16,492,1069
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1042,2,2,99,29,8,29,55,43,241,53,10,6,7,0,5,0,585,7,19,611,1328
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1043,2,2,108,24,16,28,56,55,254,40,11,6,10,0,4,0,612,0,27,639,1289
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1045,3,3,195,31,13,32,47,69,282,38,10,5,7,0,4,0,733,2,22,757,1508
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1046,2,2,44,7,0,15,28,20,222,19,4,10,2,0,3,0,374,1,14,389,928
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1047,3,3,76,13,7,42,56,49,406,32,11,11,10,0,9,0,722,1,39,762,1847
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1048,4,4,85,19,8,47,57,60,510,42,13,18,5,1,2,0,867,4,71,942,2278
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1051,2,2,60,13,6,23,36,33,272,10,6,10,6,0,1,0,476,0,21,497,1122
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1052,3,3,118,25,5,47,65,83,432,42,14,25,13,0,8,0,877,5,50,932,2174
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1053,2,2,69,8,2,26,62,35,301,35,9,5,11,0,9,0,572,0,22,594,1309
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1054,3,3,39,8,15,31,35,25,231,22,8,8,8,0,5,0,435,1,26,462,1583
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1055,2,2,31,4,4,12,23,11,113,13,4,2,4,0,1,0,222,0,8,230,1020
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1056,2,2,147,30,13,35,39,52,170,45,9,7,11,0,2,0,560,1,22,583,1083
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1057,2,2,76,24,6,31,56,54,224,18,5,7,13,0,4,0,518,2,27,547,1100
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1058,2,2,88,28,4,35,48,49,223,47,10,16,2,0,3,0,553,0,26,579,1364
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1059,2,2,75,12,5,33,59,54,206,34,11,13,5,1,5,0,513,1,18,532,1216
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1060,2,2,94,12,1,22,52,39,215,37,6,12,0,0,0,0,490,0,16,506,1192
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1061,2,2,65,14,3,11,34,21,149,32,13,4,2,0,3,0,351,0,14,365,800
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1062,2,2,80,16,4,32,31,48,175,28,8,5,4,0,3,0,434,1,22,457,1086
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1063,2,2,43,4,2,13,21,21,77,9,4,3,3,0,0,0,200,0,11,211,943
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1064,2,2,30,8,0,11,12,17,81,11,2,3,3,0,1,0,179,0,13,192,949
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1065,2,2,68,20,5,15,50,37,160,22,4,7,6,0,2,0,396,0,23,419,938
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1066,2,2,107,12,6,21,44,35,151,39,7,4,4,0,2,0,432,0,15,447,903
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1067,2,2,62,11,3,26,48,34,148,16,5,8,8,0,5,0,374,1,24,399,839
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1068,1,1,31,9,1,17,37,18,139,9,4,1,4,1,2,0,273,1,14,288,696
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1069,2,2,56,11,7,35,38,37,234,23,9,11,5,6,3,0,475,0,32,507,1069
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1070,3,3,83,13,13,39,79,50,453,56,9,9,8,1,8,0,821,0,28,849,1838
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1071,3,3,63,13,17,48,70,57,380,37,14,22,10,1,7,0,739,2,51,792,1682
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1072,2,2,82,14,3,16,28,34,274,10,5,6,3,0,3,0,478,2,23,503,1246
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1073,2,2,38,13,6,32,18,34,263,11,10,6,3,0,6,0,440,1,28,469,1212
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1074,2,2,76,7,4,23,32,38,238,15,6,2,7,0,5,0,453,0,24,477,1187
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1075,2,2,81,13,6,30,26,51,297,23,9,8,11,0,4,0,559,2,24,585,1420
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1076,5,5,303,62,14,61,108,145,646,109,25,27,10,1,9,0,1520,9,53,1582,3099
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1077,3,3,283,35,8,47,78,89,288,90,15,15,8,0,7,0,963,2,31,996,1694
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1078,3,3,160,32,15,33,71,65,331,46,9,9,7,1,6,0,785,1,38,824,1778
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1079,2,2,95,7,4,30,51,45,261,23,5,6,2,0,1,0,530,1,25,556,1125
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1080,2,2,60,13,6,16,46,33,188,28,4,5,4,0,2,0,405,1,17,423,1022
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1081,2,2,79,13,4,29,55,43,222,17,5,9,8,0,5,0,489,0,20,509,1146
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1082,2,2,49,13,9,22,31,25,151,19,5,11,6,0,2,0,343,1,16,360,894
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1083,2,2,55,18,13,30,57,34,248,37,9,10,3,2,1,0,517,2,34,553,1300
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1084,2,2,61,14,4,16,48,28,167,21,4,8,5,2,3,0,381,5,22,408,941
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1085,2,2,121,26,4,24,47,42,168,45,2,5,5,1,3,0,493,3,21,517,1157
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1086,2,2,198,44,9,36,48,31,178,30,8,3,3,2,0,0,590,6,20,616,1210
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1087,2,2,86,15,7,21,30,33,129,19,11,6,1,0,4,0,362,1,25,388,772
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1088,2,2,96,24,4,30,39,45,178,38,14,7,3,0,5,0,483,1,24,508,1031
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1089,2,2,91,29,5,39,42,35,203,30,6,10,1,0,6,0,497,1,22,520,1157
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1090,2,2,86,13,2,27,50,34,202,29,3,13,6,0,6,0,471,0,20,491,1074
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1091,2,2,45,5,4,20,49,32,196,42,6,7,2,0,4,0,412,0,12,424,934
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1092,2,2,60,17,5,28,39,42,252,51,13,13,6,0,4,0,530,1,33,564,1177
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1093,3,3,270,26,14,41,82,83,390,68,21,19,8,0,10,0,1032,0,44,1076,1931
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1094,3,3,275,29,13,40,70,83,319,61,12,10,3,0,4,0,919,2,28,949,1650
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1095,2,2,191,21,11,43,65,64,274,49,8,14,10,0,3,0,753,11,26,790,1415
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1096,2,2,157,19,5,49,68,80,307,52,7,9,6,0,4,0,763,2,32,797,1327
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1097,6,6,552,67,23,123,136,229,766,155,45,35,27,0,14,0,2172,3,90,2265,4157
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1098,4,4,92,21,5,62,88,78,583,48,13,17,15,1,9,0,1032,2,50,1084,2612
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1099,3,3,106,11,2,26,42,43,215,19,9,9,6,8,0,0,496,0,23,519,1572
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1100,3,3,117,17,5,59,76,66,367,29,13,11,6,0,5,0,771,2,31,804,1769
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1101,8,8,351,47,12,106,143,176,1085,112,32,41,23,3,22,0,2153,5,86,2244,5429
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1102,2,2,154,33,8,35,59,64,254,48,10,13,3,0,1,0,682,2,28,712,1447
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1103,6,6,169,39,17,110,202,124,826,73,33,33,22,2,14,0,1664,5,67,1736,3938
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1104,4,4,190,37,14,44,42,85,357,30,17,12,8,3,4,0,843,1,37,881,2160
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1105,2,2,216,28,13,43,48,72,208,70,15,9,8,0,3,0,733,4,23,760,1421
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1106,2,2,87,12,4,34,52,46,265,53,10,10,6,2,1,0,582,1,23,606,1168
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1107,2,2,72,10,7,40,64,39,300,40,22,12,6,0,7,0,619,1,28,648,1379
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1108,2,2,75,11,3,18,51,22,196,21,10,10,2,0,6,0,425,4,27,456,878
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1109,2,2,138,16,2,38,48,35,250,32,10,4,8,0,8,0,589,1,32,622,1261
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1110,2,2,106,9,8,34,54,29,284,36,8,7,6,0,6,0,587,1,22,610,1248
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1111,2,2,72,14,2,26,37,37,236,41,10,5,0,2,6,0,488,5,20,513,1031
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1112,2,2,71,12,3,19,35,40,171,35,4,7,1,0,5,0,403,1,25,429,885
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1113,2,2,63,20,5,24,33,25,184,35,11,6,3,0,5,0,414,3,16,433,928
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1114,2,2,82,15,8,29,55,41,256,26,5,11,6,0,5,0,539,0,20,559,1096
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1115,2,2,40,4,1,13,14,20,73,8,3,3,1,0,3,0,183,0,21,204,835
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1116,4,4,153,26,8,51,76,88,547,54,9,17,14,0,11,0,1054,1,42,1097,2276
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1117,1,1,99,9,3,12,16,42,117,30,4,1,2,0,2,0,337,1,14,352,665
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1118,2,2,58,15,10,35,74,22,309,24,1,9,7,1,2,0,567,0,21,588,1378
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1119,5,5,209,31,22,77,160,118,885,79,30,41,25,1,9,0,1687,2,75,1764,3747
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1120,2,2,21,6,1,14,23,28,198,17,5,8,6,0,4,0,331,0,19,350,755
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1121,3,3,141,17,10,49,81,68,523,51,19,20,21,0,9,0,1009,7,29,1045,1978
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1123,6,6,129,25,17,73,120,109,826,83,29,32,13,3,11,0,1470,2,67,1539,3948
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1124,4,4,129,20,8,63,105,114,514,43,14,17,7,1,5,0,1040,1,42,1083,2496
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1125,15,15,631,84,43,218,328,423,2248,205,67,77,29,3,21,0,4377,9,185,4571,9887
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1126,3,3,103,28,9,49,91,86,444,34,13,10,13,0,6,0,886,0,27,913,1955
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1127,3,3,61,17,12,43,55,68,453,28,11,7,7,0,7,0,769,5,38,812,2112
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1128,8,8,181,48,21,106,220,164,1335,88,38,27,19,1,15,0,2263,10,119,2392,5827
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1129,3,3,127,22,9,40,63,88,393,66,13,10,5,0,4,0,840,0,25,865,1687
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1130,1,1,41,5,3,17,22,20,131,7,3,4,3,0,2,0,258,0,5,263,498
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1131,3,3,219,30,13,61,61,96,355,52,18,7,10,0,12,0,934,2,45,981,1893
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1132,3,3,183,33,11,46,56,64,276,44,9,8,13,0,7,0,750,3,28,781,1511
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1133,2,2,88,14,6,23,39,37,160,34,5,6,6,0,0,0,418,2,22,442,781
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1134,1,1,91,4,6,26,39,34,104,33,4,6,1,0,2,0,350,2,9,361,618
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1135,3,3,167,18,8,44,72,68,258,56,10,15,7,1,7,0,731,5,37,773,1530
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1136,1,1,75,8,4,15,32,26,145,51,3,2,4,0,4,0,369,0,1,370,725
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1137,3,3,155,20,6,45,69,68,400,65,9,19,8,0,4,0,868,2,37,907,1765
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1138,3,3,161,23,3,49,50,64,362,80,15,10,13,0,6,0,836,2,31,869,1664
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1139,2,2,68,19,5,37,57,49,302,27,4,10,6,0,1,0,585,3,32,620,1494
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1140,8,8,655,92,42,120,165,274,1044,175,36,35,25,0,13,0,2676,7,79,2762,5275
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1141,3,3,156,19,9,58,60,70,323,53,14,7,8,0,3,0,780,2,42,824,1540
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1142,2,2,153,18,5,47,53,81,326,44,9,6,5,0,1,0,748,5,32,785,1486
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1143,5,5,223,36,12,82,119,137,890,98,22,28,24,0,7,0,1678,4,66,1748,3550
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1144,3,3,200,30,4,53,83,132,517,67,12,14,10,0,3,0,1125,6,47,1178,2139
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1145,3,3,185,28,8,78,71,93,528,58,26,21,10,0,4,0,1110,8,37,1155,2164
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1146,3,3,129,14,12,42,67,64,456,41,12,7,7,6,3,0,860,3,24,887,1752
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1147,3,3,206,25,6,50,80,105,506,76,20,19,6,0,4,0,1103,1,37,1141,2193
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1148,1,1,37,4,2,8,25,23,127,21,4,5,0,2,4,0,262,15,4,281,556
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1149,5,5,154,25,17,70,93,143,940,132,16,20,12,3,10,0,1635,10,68,1713,3088
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1151,6,6,341,39,23,105,123,201,940,82,40,44,13,1,16,0,1968,4,86,2058,4247
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1153,12,12,269,47,28,198,259,301,2082,127,48,61,51,2,26,0,3499,8,595,4102,8958
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1154,4,4,80,28,12,66,92,89,590,54,19,16,9,1,8,0,1064,1,65,1130,2503
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1155,6,6,265,65,18,123,126,212,1022,114,24,26,25,0,11,0,2031,3,91,2125,4227
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1156,4,4,56,14,7,78,80,70,674,41,17,17,16,1,7,0,1078,1,58,1137,2697
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1158,6,6,100,15,16,77,105,91,889,55,28,33,22,0,21,0,1452,10,68,1530,3830
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1159,5,5,84,20,11,58,50,84,724,40,18,27,12,4,11,0,1143,2,67,1212,2295
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1160,2,2,83,16,2,29,73,45,360,26,12,9,5,9,4,0,673,1,34,708,1459
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1161,1,1,32,17,1,12,22,25,157,17,6,4,3,0,4,0,300,0,10,310,525
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1162,3,3,206,33,17,76,85,86,420,42,24,11,9,1,8,0,1018,4,49,1071,1994
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1164,4,4,197,36,17,70,108,129,659,69,17,15,17,0,9,0,1343,14,50,1407,2708
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1165,2,2,33,5,4,36,34,28,244,14,4,10,7,0,0,0,419,0,35,454,996
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1166,3,3,61,17,12,54,75,60,557,36,16,9,11,1,10,0,919,0,61,980,2137
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1167,3,3,64,20,6,58,61,51,468,38,21,22,20,3,11,0,843,1,69,913,2016
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1168,4,4,90,13,11,104,144,82,676,45,22,24,14,1,13,0,1239,3,60,1302,2883
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1169,6,6,205,27,36,106,163,137,839,82,24,17,16,1,6,0,1659,2,66,1727,3979
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1170,2,2,102,14,12,45,60,56,254,37,7,8,8,0,2,0,605,3,26,634,1327
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1171,4,4,368,54,24,76,96,174,616,93,25,13,12,1,8,0,1560,2,43,1605,2820
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1172,2,2,73,9,4,25,54,33,196,19,3,8,4,0,5,0,433,0,23,456,865
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1173,3,3,61,13,12,33,52,62,507,21,8,9,8,2,5,0,793,1,39,833,2006
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1174,3,3,68,12,4,57,64,50,538,33,24,11,14,0,11,0,886,1,31,918,2159
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1175,6,6,90,23,11,71,95,111,888,37,27,29,30,2,16,0,1430,2,75,1507,3882
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1176,2,2,31,6,2,32,33,34,173,24,5,5,2,0,0,0,347,2,11,360,777
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1177,5,5,92,26,17,89,134,138,900,49,27,21,18,0,10,0,1521,3,79,1603,3589
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1178,3,3,40,10,3,27,39,37,387,15,9,12,3,0,15,0,597,0,40,637,1532
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1179,2,2,41,8,8,24,35,33,286,18,10,10,4,0,7,0,484,0,7,491,1283
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1180,4,4,69,18,14,56,87,56,579,32,14,12,17,1,9,0,964,1,60,1025,1958
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1181,2,2,70,4,5,30,40,44,316,22,9,15,4,0,3,0,562,0,31,593,1309
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1182,3,3,51,11,3,41,40,55,408,19,9,8,6,2,5,0,658,0,30,688,1581
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1183,4,4,71,11,9,59,65,59,549,33,14,13,19,1,8,0,911,0,59,970,2323
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1184,4,4,46,19,12,45,50,65,680,27,25,22,10,8,9,0,1018,1,55,1074,2536
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1185,3,3,50,11,14,49,57,58,569,29,22,11,6,0,2,0,878,1,38,917,2087
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1186,5,5,71,18,14,67,69,72,830,56,35,17,17,5,11,0,1282,1,78,1361,3111
